iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=250 | T=128941 | NewBest=455577 | Δ=3903 | ImproveTotal=1
[IMPROVE] Iter=270 | T=128683 | NewBest=455062 | Δ=795 | ImproveTotal=2
[IMPROVE] Iter=358 | T=127530 | NewBest=453563 | Δ=7284 | ImproveTotal=3
[IMPROVE] Iter=360 | T=127530 | NewBest=450208 | Δ=3355 | ImproveTotal=4
[IMPROVE] Iter=374 | T=127275 | NewBest=443273 | Δ=7092 | ImproveTotal=5
[IMPROVE] Iter=386 | T=127147 | NewBest=442711 | Δ=789 | ImproveTotal=6
[IMPROVE] Iter=388 | T=127147 | NewBest=442708 | Δ=3 | ImproveTotal=7
[IMPROVE] Iter=390 | T=127147 | NewBest=440448 | Δ=2260 | ImproveTotal=8
[IMPROVE] Iter=392 | T=127020 | NewBest=440417 | Δ=65 | ImproveTotal=9
[IMPROVE] Iter=395 | T=127020 | NewBest=440404 | Δ=13 | ImproveTotal=10
[IMPROVE] Iter=399 | T=127020 | NewBest=440353 | Δ=51 | ImproveTotal=11
[IMPROVE] Iter=400 | T=127020 | NewBest=440346 | Δ=7 | ImproveTotal=12
[IMPROVE] Iter=429 | T=126639 | NewBest=434382 | Δ=6373 | ImproveTotal=13
[IMPROVE] Iter=444 | T=126386 | NewBest=434061 | Δ=558 | ImproveTotal=14
[IMPROVE] Iter=450 | T=126386 | NewBest=429568 | Δ=16150 | ImproveTotal=15
[IMPROVE] Iter=459 | T=126260 | NewBest=429567 | Δ=6 | ImproveTotal=16
[IMPROVE] Iter=462 | T=126134 | NewBest=429555 | Δ=12 | ImproveTotal=17
[IMPROVE] Iter=469 | T=126134 | NewBest=428725 | Δ=96725 | ImproveTotal=18
[IMPROVE] Iter=473 | T=126008 | NewBest=428708 | Δ=17 | ImproveTotal=19
[IMPROVE] Iter=476 | T=126008 | NewBest=428705 | Δ=3 | ImproveTotal=20
[IMPROVE] Iter=486 | T=125882 | NewBest=428680 | Δ=216 | ImproveTotal=21
[IMPROVE] Iter=494 | T=125756 | NewBest=422401 | Δ=6315 | ImproveTotal=22
[IMPROVE] Iter=529 | T=125379 | NewBest=419247 | Δ=3851 | ImproveTotal=23
[IMPROVE] Iter=559 | T=125003 | NewBest=418062 | Δ=7161 | ImproveTotal=24
[IMPROVE] Iter=564 | T=124878 | NewBest=417999 | Δ=16200 | ImproveTotal=25
[IMPROVE] Iter=584 | T=124628 | NewBest=414924 | Δ=4558 | ImproveTotal=26
[IMPROVE] Iter=600 | T=124504 | NewBest=408999 | Δ=6366 | ImproveTotal=27
[IMPROVE] Iter=614 | T=124255 | NewBest=404854 | Δ=7251 | ImproveTotal=28
[IMPROVE] Iter=620 | T=124255 | NewBest=400441 | Δ=75579 | ImproveTotal=29
[IMPROVE] Iter=721 | T=122895 | NewBest=395473 | Δ=6188 | ImproveTotal=30
[IMPROVE] Iter=724 | T=122895 | NewBest=395281 | Δ=192 | ImproveTotal=31
[IMPROVE] Iter=733 | T=122772 | NewBest=395198 | Δ=101 | ImproveTotal=32
[IMPROVE] Iter=736 | T=122772 | NewBest=395176 | Δ=22 | ImproveTotal=33
[IMPROVE] Iter=813 | T=121793 | NewBest=393409 | Δ=3280 | ImproveTotal=34
[IMPROVE] Iter=814 | T=121793 | NewBest=393361 | Δ=48 | ImproveTotal=35
[IMPROVE] Iter=816 | T=121793 | NewBest=393333 | Δ=28 | ImproveTotal=36
[IMPROVE] Iter=820 | T=121793 | NewBest=393250 | Δ=86 | ImproveTotal=37
[IMPROVE] Iter=822 | T=121671 | NewBest=393216 | Δ=34 | ImproveTotal=38
[IMPROVE] Iter=831 | T=121550 | NewBest=392174 | Δ=1360 | ImproveTotal=39
[IMPROVE] Iter=868 | T=121185 | NewBest=386620 | Δ=5937 | ImproveTotal=40
[IMPROVE] Iter=870 | T=121185 | NewBest=386604 | Δ=16 | ImproveTotal=41
[IMPROVE] Iter=872 | T=121064 | NewBest=386585 | Δ=19 | ImproveTotal=42
[IMPROVE] Iter=932 | T=120340 | NewBest=385315 | Δ=2154 | ImproveTotal=43
[IMPROVE] Iter=934 | T=120340 | NewBest=385306 | Δ=9 | ImproveTotal=44
[IMPROVE] Iter=936 | T=120340 | NewBest=385259 | Δ=47 | ImproveTotal=45
[IMPROVE] Iter=938 | T=120340 | NewBest=385228 | Δ=31 | ImproveTotal=46
[IMPROVE] Iter=940 | T=120340 | NewBest=385218 | Δ=10 | ImproveTotal=47
[IMPROVE] Iter=1046 | T=119023 | NewBest=381277 | Δ=5865 | ImproveTotal=48
[IMPROVE] Iter=1047 | T=119023 | NewBest=376049 | Δ=5228 | ImproveTotal=49
[IMPROVE] Iter=1048 | T=119023 | NewBest=376040 | Δ=9 | ImproveTotal=50
[IMPROVE] Iter=1049 | T=119023 | NewBest=375240 | Δ=800 | ImproveTotal=51
[IMPROVE] Iter=1052 | T=118904 | NewBest=375213 | Δ=27 | ImproveTotal=52
[IMPROVE] Iter=1056 | T=118904 | NewBest=375162 | Δ=51 | ImproveTotal=53
[IMPROVE] Iter=1062 | T=118785 | NewBest=370193 | Δ=5131 | ImproveTotal=54
[IMPROVE] Iter=1063 | T=118785 | NewBest=370176 | Δ=17 | ImproveTotal=55
[IMPROVE] Iter=1076 | T=118666 | NewBest=366476 | Δ=4136 | ImproveTotal=56
[IMPROVE] Iter=1078 | T=118666 | NewBest=364082 | Δ=2394 | ImproveTotal=57
[IMPROVE] Iter=1080 | T=118666 | NewBest=364064 | Δ=18 | ImproveTotal=58
[IMPROVE] Iter=1081 | T=118547 | NewBest=363386 | Δ=678 | ImproveTotal=59
[IMPROVE] Iter=1087 | T=118547 | NewBest=358004 | Δ=5450 | ImproveTotal=60
[IMPROVE] Iter=1089 | T=118547 | NewBest=353002 | Δ=5002 | ImproveTotal=61
[IMPROVE] Iter=1110 | T=118310 | NewBest=348357 | Δ=4685 | ImproveTotal=62
[IMPROVE] Iter=1120 | T=118192 | NewBest=343569 | Δ=4929 | ImproveTotal=63
[IMPROVE] Iter=1121 | T=118074 | NewBest=339525 | Δ=4044 | ImproveTotal=64
[IMPROVE] Iter=1123 | T=118074 | NewBest=339518 | Δ=7 | ImproveTotal=65
[IMPROVE] Iter=1124 | T=118074 | NewBest=339350 | Δ=168 | ImproveTotal=66
[IMPROVE] Iter=1131 | T=117956 | NewBest=339333 | Δ=21 | ImproveTotal=67
[IMPROVE] Iter=1132 | T=117956 | NewBest=339319 | Δ=14 | ImproveTotal=68
[IMPROVE] Iter=1134 | T=117956 | NewBest=339234 | Δ=85 | ImproveTotal=69
[IMPROVE] Iter=1138 | T=117956 | NewBest=339151 | Δ=83 | ImproveTotal=70
[IMPROVE] Iter=1145 | T=117838 | NewBest=339142 | Δ=76 | ImproveTotal=71
[IMPROVE] Iter=1152 | T=117720 | NewBest=338839 | Δ=483 | ImproveTotal=72
[IMPROVE] Iter=1164 | T=117602 | NewBest=338703 | Δ=167 | ImproveTotal=73
[IMPROVE] Iter=1167 | T=117602 | NewBest=338691 | Δ=12 | ImproveTotal=74
[IMPROVE] Iter=1168 | T=117602 | NewBest=334693 | Δ=3998 | ImproveTotal=75
[IMPROVE] Iter=1188 | T=117367 | NewBest=334675 | Δ=54 | ImproveTotal=76
[IMPROVE] Iter=1189 | T=117367 | NewBest=334404 | Δ=271 | ImproveTotal=77
[IMPROVE] Iter=1194 | T=117250 | NewBest=334304 | Δ=100 | ImproveTotal=78
