iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=4 | T=154158 | NewBest=528086 | Δ=6316 | ImproveTotal=1
[IMPROVE] Iter=54 | T=153388 | NewBest=527163 | Δ=36394 | ImproveTotal=2
[IMPROVE] Iter=59 | T=153388 | NewBest=525006 | Δ=2292 | ImproveTotal=3
[IMPROVE] Iter=60 | T=153388 | NewBest=523044 | Δ=1962 | ImproveTotal=4
[IMPROVE] Iter=61 | T=153235 | NewBest=521260 | Δ=1784 | ImproveTotal=5
[IMPROVE] Iter=67 | T=153235 | NewBest=517770 | Δ=3710 | ImproveTotal=6
[IMPROVE] Iter=89 | T=152929 | NewBest=514466 | Δ=14447 | ImproveTotal=7
[IMPROVE] Iter=95 | T=152776 | NewBest=512852 | Δ=1772 | ImproveTotal=8
[IMPROVE] Iter=105 | T=152623 | NewBest=511682 | Δ=1497 | ImproveTotal=9
[IMPROVE] Iter=106 | T=152623 | NewBest=511640 | Δ=42 | ImproveTotal=10
[IMPROVE] Iter=110 | T=152623 | NewBest=511592 | Δ=55 | ImproveTotal=11
[IMPROVE] Iter=114 | T=152470 | NewBest=511582 | Δ=10 | ImproveTotal=12
[IMPROVE] Iter=127 | T=152318 | NewBest=508254 | Δ=3504 | ImproveTotal=13
[IMPROVE] Iter=146 | T=152013 | NewBest=505977 | Δ=2999 | ImproveTotal=14
[IMPROVE] Iter=163 | T=151710 | NewBest=502703 | Δ=5197 | ImproveTotal=15
[IMPROVE] Iter=164 | T=151710 | NewBest=502686 | Δ=17 | ImproveTotal=16
[IMPROVE] Iter=168 | T=151710 | NewBest=496270 | Δ=6493 | ImproveTotal=17
[IMPROVE] Iter=172 | T=151558 | NewBest=496243 | Δ=42 | ImproveTotal=18
[IMPROVE] Iter=176 | T=151558 | NewBest=489658 | Δ=6587 | ImproveTotal=19
[IMPROVE] Iter=194 | T=151255 | NewBest=484472 | Δ=5738 | ImproveTotal=20
[IMPROVE] Iter=219 | T=150953 | NewBest=484113 | Δ=3999 | ImproveTotal=21
[IMPROVE] Iter=259 | T=150350 | NewBest=479026 | Δ=5466 | ImproveTotal=22
[IMPROVE] Iter=283 | T=149899 | NewBest=478957 | Δ=376 | ImproveTotal=23
[IMPROVE] Iter=339 | T=149151 | NewBest=478416 | Δ=1022 | ImproveTotal=24
[IMPROVE] Iter=340 | T=149151 | NewBest=478404 | Δ=12 | ImproveTotal=25
[IMPROVE] Iter=381 | T=148407 | NewBest=474585 | Δ=4213 | ImproveTotal=26
[IMPROVE] Iter=382 | T=148407 | NewBest=474508 | Δ=77 | ImproveTotal=27
[IMPROVE] Iter=383 | T=148407 | NewBest=474482 | Δ=26 | ImproveTotal=28
[IMPROVE] Iter=384 | T=148407 | NewBest=474236 | Δ=246 | ImproveTotal=29
[IMPROVE] Iter=385 | T=148407 | NewBest=468653 | Δ=5583 | ImproveTotal=30
[IMPROVE] Iter=416 | T=147962 | NewBest=465619 | Δ=3929 | ImproveTotal=31
[IMPROVE] Iter=425 | T=147814 | NewBest=461926 | Δ=4014 | ImproveTotal=32
[IMPROVE] Iter=427 | T=147814 | NewBest=461898 | Δ=28 | ImproveTotal=33
[IMPROVE] Iter=430 | T=147814 | NewBest=461891 | Δ=8 | ImproveTotal=34
[IMPROVE] Iter=435 | T=147666 | NewBest=459933 | Δ=1992 | ImproveTotal=35
[IMPROVE] Iter=436 | T=147666 | NewBest=459920 | Δ=13 | ImproveTotal=36
