iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=3 | T=154158 | NewBest=526399 | Δ=7968 | ImproveTotal=1
[IMPROVE] Iter=32 | T=154111 | NewBest=525779 | Δ=7925 | ImproveTotal=2
[IMPROVE] Iter=34 | T=154111 | NewBest=518072 | Δ=7821 | ImproveTotal=3
[IMPROVE] Iter=116 | T=153988 | NewBest=513085 | Δ=7801 | ImproveTotal=4
[IMPROVE] Iter=121 | T=153973 | NewBest=505698 | Δ=7693 | ImproveTotal=5
[IMPROVE] Iter=122 | T=153973 | NewBest=505694 | Δ=4 | ImproveTotal=6
[IMPROVE] Iter=197 | T=153865 | NewBest=500016 | Δ=7728 | ImproveTotal=7
[IMPROVE] Iter=198 | T=153865 | NewBest=492480 | Δ=7536 | ImproveTotal=8
[IMPROVE] Iter=200 | T=153865 | NewBest=485483 | Δ=7003 | ImproveTotal=9
[IMPROVE] Iter=204 | T=153850 | NewBest=478342 | Δ=7392 | ImproveTotal=10
[IMPROVE] Iter=205 | T=153850 | NewBest=478292 | Δ=50 | ImproveTotal=11
[IMPROVE] Iter=206 | T=153850 | NewBest=478280 | Δ=12 | ImproveTotal=12
[IMPROVE] Iter=222 | T=153819 | NewBest=471619 | Δ=7294 | ImproveTotal=13
[IMPROVE] Iter=224 | T=153819 | NewBest=471606 | Δ=13 | ImproveTotal=14
[IMPROVE] Iter=226 | T=153819 | NewBest=471468 | Δ=138 | ImproveTotal=15
[IMPROVE] Iter=233 | T=153804 | NewBest=471413 | Δ=119999 | ImproveTotal=16
[IMPROVE] Iter=278 | T=153742 | NewBest=470459 | Δ=7318 | ImproveTotal=17
[IMPROVE] Iter=279 | T=153742 | NewBest=470416 | Δ=43 | ImproveTotal=18
[IMPROVE] Iter=296 | T=153711 | NewBest=463837 | Δ=7002 | ImproveTotal=19
[IMPROVE] Iter=299 | T=153711 | NewBest=463824 | Δ=42 | ImproveTotal=20
[IMPROVE] Iter=355 | T=153619 | NewBest=461586 | Δ=4652 | ImproveTotal=21
[IMPROVE] Iter=370 | T=153604 | NewBest=455986 | Δ=6511 | ImproveTotal=22
[IMPROVE] Iter=376 | T=153588 | NewBest=455982 | Δ=116 | ImproveTotal=23
[IMPROVE] Iter=378 | T=153588 | NewBest=455980 | Δ=2 | ImproveTotal=24
[IMPROVE] Iter=388 | T=153573 | NewBest=455017 | Δ=1519 | ImproveTotal=25
[IMPROVE] Iter=390 | T=153573 | NewBest=448337 | Δ=6776 | ImproveTotal=26
[IMPROVE] Iter=391 | T=153558 | NewBest=448262 | Δ=75 | ImproveTotal=27
[IMPROVE] Iter=392 | T=153558 | NewBest=447398 | Δ=864 | ImproveTotal=28
[IMPROVE] Iter=396 | T=153558 | NewBest=447336 | Δ=90 | ImproveTotal=29
[IMPROVE] Iter=403 | T=153542 | NewBest=441232 | Δ=6637 | ImproveTotal=30
[IMPROVE] Iter=404 | T=153542 | NewBest=441221 | Δ=11 | ImproveTotal=31
[IMPROVE] Iter=417 | T=153527 | NewBest=441091 | Δ=285 | ImproveTotal=32
[IMPROVE] Iter=418 | T=153527 | NewBest=441073 | Δ=18 | ImproveTotal=33
[IMPROVE] Iter=420 | T=153527 | NewBest=441006 | Δ=67 | ImproveTotal=34
[IMPROVE] Iter=421 | T=153512 | NewBest=440977 | Δ=29 | ImproveTotal=35
[IMPROVE] Iter=502 | T=153389 | NewBest=436560 | Δ=6542 | ImproveTotal=36
[IMPROVE] Iter=503 | T=153389 | NewBest=436493 | Δ=67 | ImproveTotal=37
[IMPROVE] Iter=504 | T=153389 | NewBest=436449 | Δ=44 | ImproveTotal=38
[IMPROVE] Iter=505 | T=153389 | NewBest=436429 | Δ=20 | ImproveTotal=39
[IMPROVE] Iter=506 | T=153389 | NewBest=436378 | Δ=51 | ImproveTotal=40
[IMPROVE] Iter=540 | T=153343 | NewBest=433482 | Δ=4350 | ImproveTotal=41
[IMPROVE] Iter=541 | T=153327 | NewBest=431860 | Δ=1622 | ImproveTotal=42
[IMPROVE] Iter=551 | T=153312 | NewBest=431812 | Δ=116 | ImproveTotal=43
[IMPROVE] Iter=552 | T=153312 | NewBest=431638 | Δ=174 | ImproveTotal=44
[IMPROVE] Iter=555 | T=153312 | NewBest=425208 | Δ=28730 | ImproveTotal=45
[IMPROVE] Iter=556 | T=153312 | NewBest=425136 | Δ=72 | ImproveTotal=46
[IMPROVE] Iter=564 | T=153297 | NewBest=419281 | Δ=6226 | ImproveTotal=47
[IMPROVE] Iter=576 | T=153281 | NewBest=413690 | Δ=6272 | ImproveTotal=48
[IMPROVE] Iter=577 | T=153281 | NewBest=413590 | Δ=100 | ImproveTotal=49
[IMPROVE] Iter=581 | T=153266 | NewBest=413435 | Δ=273 | ImproveTotal=50
[IMPROVE] Iter=584 | T=153266 | NewBest=413306 | Δ=224389 | ImproveTotal=51
[IMPROVE] Iter=586 | T=153266 | NewBest=413207 | Δ=99 | ImproveTotal=52
[IMPROVE] Iter=588 | T=153266 | NewBest=407181 | Δ=6099 | ImproveTotal=53
[IMPROVE] Iter=597 | T=153251 | NewBest=401923 | Δ=5900 | ImproveTotal=54
[IMPROVE] Iter=598 | T=153251 | NewBest=401575 | Δ=348 | ImproveTotal=55
