iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=123 | T=130498 | NewBest=452192 | Δ=5716 | ImproveTotal=1
[IMPROVE] Iter=144 | T=130237 | NewBest=445388 | Δ=7003 | ImproveTotal=2
[IMPROVE] Iter=170 | T=129977 | NewBest=440199 | Δ=116855 | ImproveTotal=3
[IMPROVE] Iter=183 | T=129717 | NewBest=433542 | Δ=6833 | ImproveTotal=4
[IMPROVE] Iter=244 | T=128941 | NewBest=433328 | Δ=675 | ImproveTotal=5
[IMPROVE] Iter=283 | T=128426 | NewBest=432960 | Δ=592 | ImproveTotal=6
[IMPROVE] Iter=309 | T=128169 | NewBest=432872 | Δ=1943 | ImproveTotal=7
[IMPROVE] Iter=316 | T=128041 | NewBest=428773 | Δ=23034 | ImproveTotal=8
[IMPROVE] Iter=430 | T=126639 | NewBest=427356 | Δ=2791 | ImproveTotal=9
[IMPROVE] Iter=431 | T=126513 | NewBest=427325 | Δ=31 | ImproveTotal=10
[IMPROVE] Iter=453 | T=126260 | NewBest=420761 | Δ=6788 | ImproveTotal=11
[IMPROVE] Iter=566 | T=124878 | NewBest=414987 | Δ=53876 | ImproveTotal=12
[IMPROVE] Iter=606 | T=124379 | NewBest=410060 | Δ=76638 | ImproveTotal=13
[IMPROVE] Iter=608 | T=124379 | NewBest=408612 | Δ=1448 | ImproveTotal=14
[IMPROVE] Iter=626 | T=124131 | NewBest=407763 | Δ=66516 | ImproveTotal=15
[IMPROVE] Iter=678 | T=123511 | NewBest=396922 | Δ=136925 | ImproveTotal=16
[IMPROVE] Iter=721 | T=122895 | NewBest=383964 | Δ=126322 | ImproveTotal=17
[IMPROVE] Iter=727 | T=122895 | NewBest=383145 | Δ=4328 | ImproveTotal=18
[IMPROVE] Iter=745 | T=122649 | NewBest=383104 | Δ=117 | ImproveTotal=19
[IMPROVE] Iter=777 | T=122282 | NewBest=382082 | Δ=1527 | ImproveTotal=20
[IMPROVE] Iter=779 | T=122282 | NewBest=378126 | Δ=3956 | ImproveTotal=21
[IMPROVE] Iter=796 | T=122037 | NewBest=377808 | Δ=902 | ImproveTotal=22
[IMPROVE] Iter=917 | T=120581 | NewBest=376294 | Δ=5855 | ImproveTotal=23
[IMPROVE] Iter=918 | T=120581 | NewBest=376047 | Δ=247 | ImproveTotal=24
[IMPROVE] Iter=927 | T=120460 | NewBest=376014 | Δ=40 | ImproveTotal=25
[IMPROVE] Iter=931 | T=120340 | NewBest=375952 | Δ=120 | ImproveTotal=26
[IMPROVE] Iter=956 | T=120099 | NewBest=375927 | Δ=74 | ImproveTotal=27
[IMPROVE] Iter=1036 | T=119142 | NewBest=373251 | Δ=3344 | ImproveTotal=28
[IMPROVE] Iter=1038 | T=119142 | NewBest=373223 | Δ=28 | ImproveTotal=29
[IMPROVE] Iter=1042 | T=119023 | NewBest=369126 | Δ=4097 | ImproveTotal=30
[IMPROVE] Iter=1067 | T=118785 | NewBest=369091 | Δ=138 | ImproveTotal=31
[IMPROVE] Iter=1085 | T=118547 | NewBest=363661 | Δ=5803 | ImproveTotal=32
[IMPROVE] Iter=1132 | T=117956 | NewBest=361305 | Δ=5731 | ImproveTotal=33
[IMPROVE] Iter=1134 | T=117956 | NewBest=361286 | Δ=19 | ImproveTotal=34
[IMPROVE] Iter=1139 | T=117956 | NewBest=359001 | Δ=2285 | ImproveTotal=35
[IMPROVE] Iter=1152 | T=117720 | NewBest=358665 | Δ=479 | ImproveTotal=36
[IMPROVE] Iter=1154 | T=117720 | NewBest=358626 | Δ=39 | ImproveTotal=37
[IMPROVE] Iter=1306 | T=115966 | NewBest=355370 | Δ=5340 | ImproveTotal=38
[IMPROVE] Iter=1318 | T=115850 | NewBest=355313 | Δ=68 | ImproveTotal=39
[IMPROVE] Iter=1334 | T=115619 | NewBest=352998 | Δ=22310 | ImproveTotal=40
[IMPROVE] Iter=1393 | T=114927 | NewBest=350332 | Δ=3891 | ImproveTotal=41
[IMPROVE] Iter=1405 | T=114812 | NewBest=345935 | Δ=4952 | ImproveTotal=42
[IMPROVE] Iter=1406 | T=114812 | NewBest=345828 | Δ=107 | ImproveTotal=43
[IMPROVE] Iter=1409 | T=114812 | NewBest=345778 | Δ=50 | ImproveTotal=44
[IMPROVE] Iter=1410 | T=114812 | NewBest=345758 | Δ=20 | ImproveTotal=45
[IMPROVE] Iter=1439 | T=114468 | NewBest=343668 | Δ=190358 | ImproveTotal=46
[IMPROVE] Iter=1462 | T=114125 | NewBest=339796 | Δ=4198 | ImproveTotal=47
[IMPROVE] Iter=1533 | T=113328 | NewBest=336746 | Δ=3282 | ImproveTotal=48
[IMPROVE] Iter=1540 | T=113328 | NewBest=336700 | Δ=46 | ImproveTotal=49
[IMPROVE] Iter=1655 | T=111976 | NewBest=334678 | Δ=4753 | ImproveTotal=50
[IMPROVE] Iter=1657 | T=111976 | NewBest=332041 | Δ=2730 | ImproveTotal=51
[IMPROVE] Iter=1662 | T=111864 | NewBest=331849 | Δ=192 | ImproveTotal=52
[IMPROVE] Iter=1723 | T=111194 | NewBest=331747 | Δ=3995 | ImproveTotal=53
[IMPROVE] Iter=1729 | T=111194 | NewBest=331743 | Δ=4 | ImproveTotal=54
[IMPROVE] Iter=1733 | T=111083 | NewBest=331657 | Δ=89 | ImproveTotal=55
[IMPROVE] Iter=1736 | T=111083 | NewBest=331490 | Δ=167 | ImproveTotal=56
[IMPROVE] Iter=1737 | T=111083 | NewBest=331384 | Δ=106 | ImproveTotal=57
[IMPROVE] Iter=1757 | T=110861 | NewBest=327890 | Δ=3676 | ImproveTotal=58
[IMPROVE] Iter=1761 | T=110750 | NewBest=327874 | Δ=16 | ImproveTotal=59
[IMPROVE] Iter=1762 | T=110750 | NewBest=326634 | Δ=1240 | ImproveTotal=60
[IMPROVE] Iter=1764 | T=110750 | NewBest=326593 | Δ=41 | ImproveTotal=61
[IMPROVE] Iter=1800 | T=110418 | NewBest=325128 | Δ=4393 | ImproveTotal=62
[IMPROVE] Iter=1804 | T=110308 | NewBest=325039 | Δ=89 | ImproveTotal=63
[IMPROVE] Iter=1805 | T=110308 | NewBest=323384 | Δ=1655 | ImproveTotal=64
[IMPROVE] Iter=1864 | T=109648 | NewBest=323247 | Δ=26822 | ImproveTotal=65
[IMPROVE] Iter=1865 | T=109648 | NewBest=323229 | Δ=18 | ImproveTotal=66
[IMPROVE] Iter=1866 | T=109648 | NewBest=323213 | Δ=16 | ImproveTotal=67
[IMPROVE] Iter=1921 | T=108991 | NewBest=319772 | Δ=4710 | ImproveTotal=68
[IMPROVE] Iter=1973 | T=108448 | NewBest=319225 | Δ=2684 | ImproveTotal=69
[IMPROVE] Iter=1976 | T=108448 | NewBest=319194 | Δ=429 | ImproveTotal=70
[IMPROVE] Iter=1986 | T=108339 | NewBest=317537 | Δ=5137 | ImproveTotal=71
[IMPROVE] Iter=2126 | T=106832 | NewBest=315916 | Δ=4371 | ImproveTotal=72
