iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=2 | T=132074 | NewBest=457498 | Δ=326 | ImproveTotal=1
[IMPROVE] Iter=6 | T=132074 | NewBest=451933 | Δ=5587 | ImproveTotal=2
[IMPROVE] Iter=56 | T=131415 | NewBest=447344 | Δ=5539 | ImproveTotal=3
[IMPROVE] Iter=64 | T=131284 | NewBest=444982 | Δ=2487 | ImproveTotal=4
[IMPROVE] Iter=67 | T=131284 | NewBest=441057 | Δ=3947 | ImproveTotal=5
[IMPROVE] Iter=68 | T=131284 | NewBest=436749 | Δ=4308 | ImproveTotal=6
[IMPROVE] Iter=71 | T=131153 | NewBest=436741 | Δ=20 | ImproveTotal=7
[IMPROVE] Iter=75 | T=131153 | NewBest=436724 | Δ=38 | ImproveTotal=8
[IMPROVE] Iter=76 | T=131153 | NewBest=435728 | Δ=996 | ImproveTotal=9
[IMPROVE] Iter=82 | T=131021 | NewBest=433255 | Δ=2565 | ImproveTotal=10
[IMPROVE] Iter=102 | T=130760 | NewBest=428311 | Δ=42030 | ImproveTotal=11
[IMPROVE] Iter=111 | T=130629 | NewBest=427285 | Δ=1057 | ImproveTotal=12
[IMPROVE] Iter=115 | T=130629 | NewBest=427252 | Δ=39171 | ImproveTotal=13
[IMPROVE] Iter=128 | T=130498 | NewBest=427097 | Δ=3101 | ImproveTotal=14
[IMPROVE] Iter=139 | T=130368 | NewBest=422131 | Δ=8473 | ImproveTotal=15
[IMPROVE] Iter=145 | T=130237 | NewBest=422126 | Δ=20 | ImproveTotal=16
[IMPROVE] Iter=151 | T=130107 | NewBest=419860 | Δ=2266 | ImproveTotal=17
[IMPROVE] Iter=152 | T=130107 | NewBest=419833 | Δ=27 | ImproveTotal=18
[IMPROVE] Iter=175 | T=129847 | NewBest=419727 | Δ=5365 | ImproveTotal=19
[IMPROVE] Iter=202 | T=129458 | NewBest=419035 | Δ=1541 | ImproveTotal=20
[IMPROVE] Iter=204 | T=129458 | NewBest=416830 | Δ=2289 | ImproveTotal=21
[IMPROVE] Iter=233 | T=129070 | NewBest=415324 | Δ=1902 | ImproveTotal=22
[IMPROVE] Iter=234 | T=129070 | NewBest=415317 | Δ=7 | ImproveTotal=23
[IMPROVE] Iter=236 | T=129070 | NewBest=415230 | Δ=87 | ImproveTotal=24
[IMPROVE] Iter=283 | T=128426 | NewBest=412917 | Δ=3324 | ImproveTotal=25
[IMPROVE] Iter=286 | T=128426 | NewBest=407476 | Δ=5441 | ImproveTotal=26
[IMPROVE] Iter=287 | T=128426 | NewBest=407475 | Δ=1 | ImproveTotal=27
[IMPROVE] Iter=293 | T=128297 | NewBest=407474 | Δ=37 | ImproveTotal=28
[IMPROVE] Iter=326 | T=127913 | NewBest=405811 | Δ=3544 | ImproveTotal=29
[IMPROVE] Iter=341 | T=127657 | NewBest=405045 | Δ=3186 | ImproveTotal=30
[IMPROVE] Iter=343 | T=127657 | NewBest=404993 | Δ=64 | ImproveTotal=31
[IMPROVE] Iter=348 | T=127657 | NewBest=404992 | Δ=11 | ImproveTotal=32
[IMPROVE] Iter=404 | T=126893 | NewBest=402915 | Δ=2657 | ImproveTotal=33
[IMPROVE] Iter=414 | T=126766 | NewBest=400984 | Δ=64832 | ImproveTotal=34
[IMPROVE] Iter=415 | T=126766 | NewBest=400975 | Δ=9 | ImproveTotal=35
[IMPROVE] Iter=416 | T=126766 | NewBest=400935 | Δ=40 | ImproveTotal=36
[IMPROVE] Iter=419 | T=126766 | NewBest=400777 | Δ=228 | ImproveTotal=37
[IMPROVE] Iter=430 | T=126639 | NewBest=396450 | Δ=4656 | ImproveTotal=38
[IMPROVE] Iter=431 | T=126513 | NewBest=396370 | Δ=80 | ImproveTotal=39
[IMPROVE] Iter=432 | T=126513 | NewBest=396362 | Δ=8 | ImproveTotal=40
[IMPROVE] Iter=433 | T=126513 | NewBest=396305 | Δ=57 | ImproveTotal=41
[IMPROVE] Iter=434 | T=126513 | NewBest=396126 | Δ=179 | ImproveTotal=42
[IMPROVE] Iter=435 | T=126513 | NewBest=395969 | Δ=157 | ImproveTotal=43
[IMPROVE] Iter=438 | T=126513 | NewBest=395964 | Δ=47 | ImproveTotal=44
[IMPROVE] Iter=469 | T=126134 | NewBest=395205 | Δ=2298 | ImproveTotal=45
[IMPROVE] Iter=472 | T=126008 | NewBest=389898 | Δ=5440 | ImproveTotal=46
[IMPROVE] Iter=473 | T=126008 | NewBest=389859 | Δ=39 | ImproveTotal=47
[IMPROVE] Iter=481 | T=125882 | NewBest=388548 | Δ=1750 | ImproveTotal=48
[IMPROVE] Iter=482 | T=125882 | NewBest=388545 | Δ=3 | ImproveTotal=49
[IMPROVE] Iter=483 | T=125882 | NewBest=387500 | Δ=1045 | ImproveTotal=50
[IMPROVE] Iter=487 | T=125882 | NewBest=387280 | Δ=251 | ImproveTotal=51
[IMPROVE] Iter=488 | T=125882 | NewBest=387276 | Δ=4 | ImproveTotal=52
[IMPROVE] Iter=489 | T=125882 | NewBest=383992 | Δ=3284 | ImproveTotal=53
[IMPROVE] Iter=490 | T=125882 | NewBest=383985 | Δ=7 | ImproveTotal=54
[IMPROVE] Iter=491 | T=125756 | NewBest=383976 | Δ=9 | ImproveTotal=55
[IMPROVE] Iter=493 | T=125756 | NewBest=382617 | Δ=1359 | ImproveTotal=56
[IMPROVE] Iter=505 | T=125630 | NewBest=379802 | Δ=3066 | ImproveTotal=57
