iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=27 | T=131810 | NewBest=453705 | Δ=4840 | ImproveTotal=1
[IMPROVE] Iter=80 | T=131153 | NewBest=447451 | Δ=11002 | ImproveTotal=2
[IMPROVE] Iter=113 | T=130629 | NewBest=444805 | Δ=3052 | ImproveTotal=3
[IMPROVE] Iter=144 | T=130237 | NewBest=438520 | Δ=6950 | ImproveTotal=4
[IMPROVE] Iter=156 | T=130107 | NewBest=435704 | Δ=2884 | ImproveTotal=5
[IMPROVE] Iter=163 | T=129977 | NewBest=435694 | Δ=55 | ImproveTotal=6
[IMPROVE] Iter=180 | T=129847 | NewBest=434042 | Δ=2015 | ImproveTotal=7
[IMPROVE] Iter=186 | T=129717 | NewBest=433925 | Δ=151 | ImproveTotal=8
[IMPROVE] Iter=188 | T=129717 | NewBest=427171 | Δ=6754 | ImproveTotal=9
[IMPROVE] Iter=197 | T=129587 | NewBest=420869 | Δ=29494 | ImproveTotal=10
[IMPROVE] Iter=207 | T=129458 | NewBest=420836 | Δ=46 | ImproveTotal=11
[IMPROVE] Iter=216 | T=129328 | NewBest=420832 | Δ=20 | ImproveTotal=12
[IMPROVE] Iter=223 | T=129199 | NewBest=417274 | Δ=19157 | ImproveTotal=13
[IMPROVE] Iter=240 | T=129070 | NewBest=416148 | Δ=1287 | ImproveTotal=14
[IMPROVE] Iter=281 | T=128426 | NewBest=415939 | Δ=945 | ImproveTotal=15
[IMPROVE] Iter=284 | T=128426 | NewBest=415302 | Δ=709 | ImproveTotal=16
[IMPROVE] Iter=303 | T=128169 | NewBest=409116 | Δ=6480 | ImproveTotal=17
[IMPROVE] Iter=306 | T=128169 | NewBest=409102 | Δ=14 | ImproveTotal=18
[IMPROVE] Iter=307 | T=128169 | NewBest=409100 | Δ=2 | ImproveTotal=19
[IMPROVE] Iter=389 | T=127147 | NewBest=405066 | Δ=4302 | ImproveTotal=20
[IMPROVE] Iter=392 | T=127020 | NewBest=405041 | Δ=25 | ImproveTotal=21
[IMPROVE] Iter=439 | T=126513 | NewBest=401114 | Δ=5507 | ImproveTotal=22
[IMPROVE] Iter=446 | T=126386 | NewBest=401092 | Δ=72 | ImproveTotal=23
[IMPROVE] Iter=447 | T=126386 | NewBest=399309 | Δ=1783 | ImproveTotal=24
[IMPROVE] Iter=490 | T=125882 | NewBest=393998 | Δ=5958 | ImproveTotal=25
[IMPROVE] Iter=493 | T=125756 | NewBest=393806 | Δ=192 | ImproveTotal=26
[IMPROVE] Iter=500 | T=125756 | NewBest=393716 | Δ=97 | ImproveTotal=27
[IMPROVE] Iter=502 | T=125630 | NewBest=393708 | Δ=8 | ImproveTotal=28
[IMPROVE] Iter=503 | T=125630 | NewBest=393679 | Δ=29 | ImproveTotal=29
[IMPROVE] Iter=504 | T=125630 | NewBest=393626 | Δ=53 | ImproveTotal=30
[IMPROVE] Iter=508 | T=125630 | NewBest=393604 | Δ=38 | ImproveTotal=31
[IMPROVE] Iter=509 | T=125630 | NewBest=393592 | Δ=12 | ImproveTotal=32
[IMPROVE] Iter=520 | T=125504 | NewBest=391685 | Δ=2248 | ImproveTotal=33
[IMPROVE] Iter=523 | T=125379 | NewBest=391666 | Δ=19 | ImproveTotal=34
[IMPROVE] Iter=529 | T=125379 | NewBest=386658 | Δ=5008 | ImproveTotal=35
[IMPROVE] Iter=626 | T=124131 | NewBest=383452 | Δ=3939 | ImproveTotal=36
[IMPROVE] Iter=630 | T=124131 | NewBest=383451 | Δ=1 | ImproveTotal=37
[IMPROVE] Iter=635 | T=124006 | NewBest=383418 | Δ=33 | ImproveTotal=38
[IMPROVE] Iter=637 | T=124006 | NewBest=383410 | Δ=8 | ImproveTotal=39
[IMPROVE] Iter=640 | T=124006 | NewBest=380082 | Δ=3328 | ImproveTotal=40
[IMPROVE] Iter=642 | T=123882 | NewBest=379976 | Δ=124 | ImproveTotal=41
[IMPROVE] Iter=654 | T=123759 | NewBest=374386 | Δ=5773 | ImproveTotal=42
[IMPROVE] Iter=668 | T=123635 | NewBest=374382 | Δ=25 | ImproveTotal=43
[IMPROVE] Iter=684 | T=123388 | NewBest=374062 | Δ=745 | ImproveTotal=44
[IMPROVE] Iter=770 | T=122404 | NewBest=370550 | Δ=97079 | ImproveTotal=45
[IMPROVE] Iter=781 | T=122159 | NewBest=366811 | Δ=3772 | ImproveTotal=46
[IMPROVE] Iter=788 | T=122159 | NewBest=365924 | Δ=3041 | ImproveTotal=47
[IMPROVE] Iter=789 | T=122159 | NewBest=365919 | Δ=5 | ImproveTotal=48
[IMPROVE] Iter=791 | T=122037 | NewBest=365913 | Δ=6 | ImproveTotal=49
[IMPROVE] Iter=819 | T=121793 | NewBest=364143 | Δ=6628 | ImproveTotal=50
[IMPROVE] Iter=823 | T=121671 | NewBest=362280 | Δ=1863 | ImproveTotal=51
[IMPROVE] Iter=868 | T=121185 | NewBest=358603 | Δ=22388 | ImproveTotal=52
[IMPROVE] Iter=875 | T=121064 | NewBest=356862 | Δ=1969 | ImproveTotal=53
[IMPROVE] Iter=895 | T=120822 | NewBest=356528 | Δ=559 | ImproveTotal=54
[IMPROVE] Iter=897 | T=120822 | NewBest=356496 | Δ=32 | ImproveTotal=55
[IMPROVE] Iter=900 | T=120822 | NewBest=356473 | Δ=23 | ImproveTotal=56
[IMPROVE] Iter=910 | T=120701 | NewBest=354906 | Δ=1571 | ImproveTotal=57
[IMPROVE] Iter=912 | T=120581 | NewBest=354895 | Δ=11 | ImproveTotal=58
[IMPROVE] Iter=913 | T=120581 | NewBest=354839 | Δ=56 | ImproveTotal=59
[IMPROVE] Iter=914 | T=120581 | NewBest=354838 | Δ=1 | ImproveTotal=60
[IMPROVE] Iter=936 | T=120340 | NewBest=354235 | Δ=859 | ImproveTotal=61
[IMPROVE] Iter=937 | T=120340 | NewBest=354205 | Δ=30 | ImproveTotal=62
[IMPROVE] Iter=943 | T=120219 | NewBest=354172 | Δ=33 | ImproveTotal=63
[IMPROVE] Iter=948 | T=120219 | NewBest=353999 | Δ=179 | ImproveTotal=64
[IMPROVE] Iter=954 | T=120099 | NewBest=350175 | Δ=3824 | ImproveTotal=65
[IMPROVE] Iter=993 | T=119620 | NewBest=348498 | Δ=1864 | ImproveTotal=66
[IMPROVE] Iter=1039 | T=119142 | NewBest=343807 | Δ=5204 | ImproveTotal=67
[IMPROVE] Iter=1048 | T=119023 | NewBest=341330 | Δ=2964 | ImproveTotal=68
[IMPROVE] Iter=1056 | T=118904 | NewBest=341316 | Δ=164 | ImproveTotal=69
[IMPROVE] Iter=1058 | T=118904 | NewBest=341292 | Δ=24 | ImproveTotal=70
[IMPROVE] Iter=1061 | T=118785 | NewBest=341289 | Δ=81 | ImproveTotal=71
[IMPROVE] Iter=1072 | T=118666 | NewBest=341217 | Δ=99 | ImproveTotal=72
[IMPROVE] Iter=1075 | T=118666 | NewBest=341203 | Δ=67 | ImproveTotal=73
[IMPROVE] Iter=1087 | T=118547 | NewBest=335991 | Δ=5307 | ImproveTotal=74
[IMPROVE] Iter=1094 | T=118429 | NewBest=335915 | Δ=76 | ImproveTotal=75
[IMPROVE] Iter=1101 | T=118310 | NewBest=335872 | Δ=52 | ImproveTotal=76
[IMPROVE] Iter=1110 | T=118310 | NewBest=335749 | Δ=188 | ImproveTotal=77
[IMPROVE] Iter=1112 | T=118192 | NewBest=335526 | Δ=223 | ImproveTotal=78
