iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=3 | T=154158 | NewBest=529179 | Δ=5142 | ImproveTotal=1
[IMPROVE] Iter=9 | T=154158 | NewBest=526583 | Δ=2720 | ImproveTotal=2
[IMPROVE] Iter=13 | T=154142 | NewBest=521330 | Δ=5280 | ImproveTotal=3
[IMPROVE] Iter=50 | T=154096 | NewBest=516645 | Δ=5468 | ImproveTotal=4
[IMPROVE] Iter=64 | T=154065 | NewBest=514352 | Δ=68435 | ImproveTotal=5
[IMPROVE] Iter=97 | T=154019 | NewBest=509336 | Δ=5624 | ImproveTotal=6
[IMPROVE] Iter=99 | T=154019 | NewBest=509323 | Δ=45 | ImproveTotal=7
[IMPROVE] Iter=123 | T=153973 | NewBest=509242 | Δ=296 | ImproveTotal=8
[IMPROVE] Iter=124 | T=153973 | NewBest=509200 | Δ=42 | ImproveTotal=9
[IMPROVE] Iter=130 | T=153973 | NewBest=506781 | Δ=2590 | ImproveTotal=10
[IMPROVE] Iter=135 | T=153957 | NewBest=504711 | Δ=2129 | ImproveTotal=11
[IMPROVE] Iter=137 | T=153957 | NewBest=504706 | Δ=5 | ImproveTotal=12
[IMPROVE] Iter=138 | T=153957 | NewBest=504682 | Δ=24 | ImproveTotal=13
[IMPROVE] Iter=148 | T=153942 | NewBest=498901 | Δ=6011 | ImproveTotal=14
[IMPROVE] Iter=158 | T=153927 | NewBest=498429 | Δ=48714 | ImproveTotal=15
[IMPROVE] Iter=163 | T=153911 | NewBest=495970 | Δ=48046 | ImproveTotal=16
[IMPROVE] Iter=164 | T=153911 | NewBest=495968 | Δ=2 | ImproveTotal=17
[IMPROVE] Iter=168 | T=153911 | NewBest=495958 | Δ=24 | ImproveTotal=18
[IMPROVE] Iter=170 | T=153911 | NewBest=495891 | Δ=67 | ImproveTotal=19
[IMPROVE] Iter=226 | T=153819 | NewBest=495573 | Δ=1136 | ImproveTotal=20
[IMPROVE] Iter=227 | T=153819 | NewBest=495562 | Δ=11 | ImproveTotal=21
[IMPROVE] Iter=228 | T=153819 | NewBest=495113 | Δ=449 | ImproveTotal=22
[IMPROVE] Iter=230 | T=153819 | NewBest=495068 | Δ=45 | ImproveTotal=23
[IMPROVE] Iter=231 | T=153804 | NewBest=490696 | Δ=4372 | ImproveTotal=24
[IMPROVE] Iter=233 | T=153804 | NewBest=488437 | Δ=2280 | ImproveTotal=25
[IMPROVE] Iter=249 | T=153788 | NewBest=488419 | Δ=72 | ImproveTotal=26
[IMPROVE] Iter=271 | T=153742 | NewBest=488194 | Δ=971 | ImproveTotal=27
[IMPROVE] Iter=272 | T=153742 | NewBest=488187 | Δ=7 | ImproveTotal=28
[IMPROVE] Iter=273 | T=153742 | NewBest=488178 | Δ=9 | ImproveTotal=29
[IMPROVE] Iter=276 | T=153742 | NewBest=487993 | Δ=220 | ImproveTotal=30
[IMPROVE] Iter=278 | T=153742 | NewBest=481487 | Δ=6526 | ImproveTotal=31
[IMPROVE] Iter=279 | T=153742 | NewBest=481483 | Δ=4 | ImproveTotal=32
[IMPROVE] Iter=280 | T=153742 | NewBest=480876 | Δ=607 | ImproveTotal=33
[IMPROVE] Iter=287 | T=153727 | NewBest=474535 | Δ=6425 | ImproveTotal=34
[IMPROVE] Iter=294 | T=153711 | NewBest=474519 | Δ=57 | ImproveTotal=35
[IMPROVE] Iter=298 | T=153711 | NewBest=474496 | Δ=25 | ImproveTotal=36
