iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=1 | T=47286.6 | NewBest=163725 | Δ=158 | ImproveTotal=1
[IMPROVE] Iter=24602 | T=4034.96 | NewBest=111514 | Δ=8477 | ImproveTotal=178
[IMPROVE] Iter=24606 | T=4034.96 | NewBest=111391 | Δ=123 | ImproveTotal=179
[IMPROVE] Iter=24681 | T=4002.8 | NewBest=111303 | Δ=251 | ImproveTotal=180
[IMPROVE] Iter=24715 | T=3990.8 | NewBest=111154 | Δ=185 | ImproveTotal=181
[IMPROVE] Iter=24718 | T=3990.8 | NewBest=111140 | Δ=14 | ImproveTotal=182
[IMPROVE] Iter=24724 | T=3986.81 | NewBest=111129 | Δ=25 | ImproveTotal=183
[IMPROVE] Iter=24727 | T=3986.81 | NewBest=110723 | Δ=406 | ImproveTotal=184
[IMPROVE] Iter=24956 | T=3896.11 | NewBest=110697 | Δ=87 | ImproveTotal=185
[IMPROVE] Iter=25389 | T=3732.05 | NewBest=110672 | Δ=38 | ImproveTotal=186
[IMPROVE] Iter=25396 | T=3728.32 | NewBest=110529 | Δ=143 | ImproveTotal=187
[IMPROVE] Iter=47551 | T=406.102 | NewBest=110286 | Δ=268 | ImproveTotal=188
[IMPROVE] Iter=47554 | T=406.102 | NewBest=110281 | Δ=15 | ImproveTotal=189
[IMPROVE] Iter=47555 | T=406.102 | NewBest=110272 | Δ=9 | ImproveTotal=190
[IMPROVE] Iter=48143 | T=382.824 | NewBest=110269 | Δ=178 | ImproveTotal=191
[IMPROVE] Iter=48158 | T=382.441 | NewBest=110235 | Δ=208 | ImproveTotal=192
[IMPROVE] Iter=48159 | T=382.441 | NewBest=110195 | Δ=40 | ImproveTotal=193
[IMPROVE] Iter=48160 | T=382.441 | NewBest=110189 | Δ=6 | ImproveTotal=194
[IMPROVE] Iter=48161 | T=382.058 | NewBest=110180 | Δ=9 | ImproveTotal=195
[IMPROVE] Iter=48162 | T=382.058 | NewBest=110149 | Δ=31 | ImproveTotal=196
[IMPROVE] Iter=48164 | T=382.058 | NewBest=110141 | Δ=8 | ImproveTotal=197
[IMPROVE] Iter=48190 | T=381.295 | NewBest=110095 | Δ=52 | ImproveTotal=198
[IMPROVE] Iter=48192 | T=380.913 | NewBest=110009 | Δ=94 | ImproveTotal=199
[IMPROVE] Iter=48193 | T=380.913 | NewBest=109985 | Δ=24 | ImproveTotal=200
[IMPROVE] Iter=48194 | T=380.913 | NewBest=109955 | Δ=30 | ImproveTotal=201
[IMPROVE] Iter=48198 | T=380.913 | NewBest=109836 | Δ=254 | ImproveTotal=202
[IMPROVE] Iter=48199 | T=380.913 | NewBest=109774 | Δ=62 | ImproveTotal=203
[IMPROVE] Iter=48201 | T=380.532 | NewBest=109705 | Δ=191 | ImproveTotal=204
[IMPROVE] Iter=48202 | T=380.532 | NewBest=109696 | Δ=9 | ImproveTotal=205
[IMPROVE] Iter=48211 | T=380.152 | NewBest=109638 | Δ=120 | ImproveTotal=206
[IMPROVE] Iter=48213 | T=380.152 | NewBest=109637 | Δ=19 | ImproveTotal=207
[IMPROVE] Iter=48215 | T=380.152 | NewBest=109622 | Δ=21 | ImproveTotal=208
[IMPROVE] Iter=48218 | T=380.152 | NewBest=109575 | Δ=246 | ImproveTotal=209
[IMPROVE] Iter=48222 | T=379.772 | NewBest=109514 | Δ=68 | ImproveTotal=210
[IMPROVE] Iter=48258 | T=378.634 | NewBest=109480 | Δ=260 | ImproveTotal=211
[IMPROVE] Iter=48260 | T=378.634 | NewBest=109469 | Δ=11 | ImproveTotal=212
[IMPROVE] Iter=48261 | T=378.255 | NewBest=109467 | Δ=2 | ImproveTotal=213
[IMPROVE] Iter=48285 | T=377.499 | NewBest=109409 | Δ=182 | ImproveTotal=214
[IMPROVE] Iter=48301 | T=376.744 | NewBest=109396 | Δ=77 | ImproveTotal=215
[IMPROVE] Iter=48312 | T=376.367 | NewBest=109261 | Δ=140 | ImproveTotal=216
[IMPROVE] Iter=51066 | T=285.839 | NewBest=109231 | Δ=254 | ImproveTotal=217
[IMPROVE] Iter=51070 | T=285.839 | NewBest=109133 | Δ=153 | ImproveTotal=218
[IMPROVE] Iter=51079 | T=285.553 | NewBest=109088 | Δ=120 | ImproveTotal=219
[IMPROVE] Iter=51083 | T=285.268 | NewBest=109086 | Δ=54 | ImproveTotal=220
[IMPROVE] Iter=51085 | T=285.268 | NewBest=109048 | Δ=39 | ImproveTotal=221
[IMPROVE] Iter=51088 | T=285.268 | NewBest=108966 | Δ=92 | ImproveTotal=222
[IMPROVE] Iter=51094 | T=284.982 | NewBest=108810 | Δ=167 | ImproveTotal=223
[IMPROVE] Iter=51144 | T=283.56 | NewBest=108710 | Δ=207 | ImproveTotal=224
[IMPROVE] Iter=51158 | T=283.277 | NewBest=108671 | Δ=71 | ImproveTotal=225
[IMPROVE] Iter=51159 | T=283.277 | NewBest=108654 | Δ=17 | ImproveTotal=226
[IMPROVE] Iter=51162 | T=282.993 | NewBest=108633 | Δ=24 | ImproveTotal=227
[IMPROVE] Iter=51163 | T=282.993 | NewBest=108531 | Δ=102 | ImproveTotal=228
[IMPROVE] Iter=54160 | T=209.825 | NewBest=108428 | Δ=229 | ImproveTotal=229
[IMPROVE] Iter=54162 | T=209.615 | NewBest=108419 | Δ=9 | ImproveTotal=230
[IMPROVE] Iter=54499 | T=202.807 | NewBest=108383 | Δ=47 | ImproveTotal=231
[IMPROVE] Iter=54503 | T=202.605 | NewBest=108371 | Δ=65 | ImproveTotal=232
[IMPROVE] Iter=54836 | T=196.025 | NewBest=108277 | Δ=185 | ImproveTotal=233
[IMPROVE] Iter=54839 | T=196.025 | NewBest=108267 | Δ=10 | ImproveTotal=234
[IMPROVE] Iter=54840 | T=196.025 | NewBest=108193 | Δ=74 | ImproveTotal=235
[IMPROVE] Iter=54841 | T=195.828 | NewBest=108160 | Δ=33 | ImproveTotal=236
[IMPROVE] Iter=54842 | T=195.828 | NewBest=108090 | Δ=70 | ImproveTotal=237
[IMPROVE] Iter=54844 | T=195.828 | NewBest=108083 | Δ=7 | ImproveTotal=238
[IMPROVE] Iter=54845 | T=195.828 | NewBest=108068 | Δ=15 | ImproveTotal=239
[IMPROVE] Iter=54847 | T=195.828 | NewBest=107957 | Δ=124 | ImproveTotal=240
[IMPROVE] Iter=55189 | T=189.279 | NewBest=107912 | Δ=130 | ImproveTotal=241
[IMPROVE] Iter=55198 | T=189.09 | NewBest=107777 | Δ=223 | ImproveTotal=242
[IMPROVE] Iter=55201 | T=188.901 | NewBest=107772 | Δ=22 | ImproveTotal=243
[IMPROVE] Iter=55202 | T=188.901 | NewBest=107727 | Δ=45 | ImproveTotal=244
[IMPROVE] Iter=55204 | T=188.901 | NewBest=107711 | Δ=16 | ImproveTotal=245
[IMPROVE] Iter=55225 | T=188.523 | NewBest=107640 | Δ=75 | ImproveTotal=246
[IMPROVE] Iter=55226 | T=188.523 | NewBest=107586 | Δ=54 | ImproveTotal=247
[IMPROVE] Iter=55237 | T=188.335 | NewBest=107508 | Δ=86 | ImproveTotal=248
[IMPROVE] Iter=55248 | T=188.146 | NewBest=107403 | Δ=134 | ImproveTotal=249
[IMPROVE] Iter=55252 | T=187.958 | NewBest=107386 | Δ=17 | ImproveTotal=250
[IMPROVE] Iter=55254 | T=187.958 | NewBest=107384 | Δ=2 | ImproveTotal=251
[IMPROVE] Iter=55255 | T=187.958 | NewBest=107373 | Δ=11 | ImproveTotal=252
[IMPROVE] Iter=55257 | T=187.958 | NewBest=107330 | Δ=43 | ImproveTotal=253
[IMPROVE] Iter=55259 | T=187.958 | NewBest=107324 | Δ=114 | ImproveTotal=254
[IMPROVE] Iter=59018 | T=129.028 | NewBest=107070 | Δ=460 | ImproveTotal=255
[IMPROVE] Iter=59019 | T=129.028 | NewBest=107052 | Δ=18 | ImproveTotal=256
[IMPROVE] Iter=59023 | T=128.899 | NewBest=106982 | Δ=74 | ImproveTotal=257
[IMPROVE] Iter=59033 | T=128.77 | NewBest=106965 | Δ=227 | ImproveTotal=258
[IMPROVE] Iter=59036 | T=128.77 | NewBest=106961 | Δ=4 | ImproveTotal=259
[IMPROVE] Iter=59037 | T=128.77 | NewBest=106952 | Δ=9 | ImproveTotal=260
[IMPROVE] Iter=59047 | T=128.641 | NewBest=106942 | Δ=28 | ImproveTotal=261
[IMPROVE] Iter=60966 | T=106.158 | NewBest=106940 | Δ=20 | ImproveTotal=262
[IMPROVE] Iter=60973 | T=106.052 | NewBest=106915 | Δ=25 | ImproveTotal=263
[IMPROVE] Iter=60983 | T=105.946 | NewBest=106810 | Δ=152 | ImproveTotal=264
[IMPROVE] Iter=61046 | T=105.312 | NewBest=106776 | Δ=135 | ImproveTotal=265
[IMPROVE] Iter=61158 | T=104.16 | NewBest=106771 | Δ=28 | ImproveTotal=266
[IMPROVE] Iter=61755 | T=98.0908 | NewBest=106651 | Δ=125 | ImproveTotal=267
[IMPROVE] Iter=62302 | T=92.8389 | NewBest=106600 | Δ=123 | ImproveTotal=268
[IMPROVE] Iter=62311 | T=92.7461 | NewBest=106591 | Δ=73 | ImproveTotal=269
[IMPROVE] Iter=62312 | T=92.7461 | NewBest=106585 | Δ=6 | ImproveTotal=270
[IMPROVE] Iter=62323 | T=92.6533 | NewBest=106567 | Δ=27 | ImproveTotal=271
[IMPROVE] Iter=62325 | T=92.6533 | NewBest=106507 | Δ=69 | ImproveTotal=272
[IMPROVE] Iter=62327 | T=92.6533 | NewBest=106462 | Δ=45 | ImproveTotal=273
[IMPROVE] Iter=62358 | T=92.3757 | NewBest=106423 | Δ=65 | ImproveTotal=274
[IMPROVE] Iter=63231 | T=84.5903 | NewBest=106381 | Δ=53 | ImproveTotal=275
[IMPROVE] Iter=63456 | T=82.7487 | NewBest=106360 | Δ=30 | ImproveTotal=276
[IMPROVE] Iter=63459 | T=82.7487 | NewBest=106301 | Δ=59 | ImproveTotal=277
[IMPROVE] Iter=63462 | T=82.666 | NewBest=106299 | Δ=2 | ImproveTotal=278
[IMPROVE] Iter=63510 | T=82.3358 | NewBest=106293 | Δ=41 | ImproveTotal=279
[IMPROVE] Iter=63519 | T=82.2535 | NewBest=106268 | Δ=129 | ImproveTotal=280
