iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=38 | T=154111 | NewBest=532077 | Δ=2254 | ImproveTotal=1
[IMPROVE] Iter=55 | T=154081 | NewBest=531001 | Δ=1097 | ImproveTotal=2
[IMPROVE] Iter=135 | T=153957 | NewBest=530614 | Δ=1709 | ImproveTotal=3
[IMPROVE] Iter=179 | T=153896 | NewBest=522910 | Δ=8021 | ImproveTotal=4
[IMPROVE] Iter=186 | T=153880 | NewBest=517792 | Δ=5317 | ImproveTotal=5
[IMPROVE] Iter=189 | T=153880 | NewBest=512110 | Δ=5765 | ImproveTotal=6
[IMPROVE] Iter=191 | T=153865 | NewBest=504310 | Δ=7807 | ImproveTotal=7
[IMPROVE] Iter=196 | T=153865 | NewBest=504300 | Δ=10 | ImproveTotal=8
[IMPROVE] Iter=198 | T=153865 | NewBest=504291 | Δ=9 | ImproveTotal=9
[IMPROVE] Iter=215 | T=153834 | NewBest=498751 | Δ=5700 | ImproveTotal=10
[IMPROVE] Iter=470 | T=153450 | NewBest=498733 | Δ=1815 | ImproveTotal=11
[IMPROVE] Iter=507 | T=153389 | NewBest=496761 | Δ=2834 | ImproveTotal=12
[IMPROVE] Iter=509 | T=153389 | NewBest=496709 | Δ=52 | ImproveTotal=13
[IMPROVE] Iter=510 | T=153389 | NewBest=492514 | Δ=4195 | ImproveTotal=14
[IMPROVE] Iter=602 | T=153236 | NewBest=489044 | Δ=4399 | ImproveTotal=15
[IMPROVE] Iter=668 | T=153144 | NewBest=488462 | Δ=1359 | ImproveTotal=16
[IMPROVE] Iter=669 | T=153144 | NewBest=488443 | Δ=19 | ImproveTotal=17
[IMPROVE] Iter=671 | T=153128 | NewBest=484493 | Δ=3950 | ImproveTotal=18
[IMPROVE] Iter=677 | T=153128 | NewBest=484437 | Δ=56 | ImproveTotal=19
[IMPROVE] Iter=684 | T=153113 | NewBest=484428 | Δ=9 | ImproveTotal=20
[IMPROVE] Iter=690 | T=153113 | NewBest=477355 | Δ=173948 | ImproveTotal=21
[IMPROVE] Iter=756 | T=153006 | NewBest=473826 | Δ=3912 | ImproveTotal=22
[IMPROVE] Iter=769 | T=152991 | NewBest=473819 | Δ=104 | ImproveTotal=23
[IMPROVE] Iter=885 | T=152807 | NewBest=467969 | Δ=7289 | ImproveTotal=24
[IMPROVE] Iter=886 | T=152807 | NewBest=467929 | Δ=40 | ImproveTotal=25
[IMPROVE] Iter=894 | T=152792 | NewBest=461346 | Δ=6766 | ImproveTotal=26
[IMPROVE] Iter=895 | T=152792 | NewBest=461308 | Δ=38 | ImproveTotal=27
[IMPROVE] Iter=903 | T=152776 | NewBest=454801 | Δ=6767 | ImproveTotal=28
[IMPROVE] Iter=906 | T=152776 | NewBest=454794 | Δ=7 | ImproveTotal=29
[IMPROVE] Iter=948 | T=152715 | NewBest=452133 | Δ=6897 | ImproveTotal=30
[IMPROVE] Iter=954 | T=152700 | NewBest=452117 | Δ=272 | ImproveTotal=31
[IMPROVE] Iter=955 | T=152700 | NewBest=452085 | Δ=32 | ImproveTotal=32
[IMPROVE] Iter=969 | T=152685 | NewBest=445648 | Δ=6901 | ImproveTotal=33
[IMPROVE] Iter=971 | T=152670 | NewBest=445647 | Δ=1 | ImproveTotal=34
[IMPROVE] Iter=972 | T=152670 | NewBest=445621 | Δ=26 | ImproveTotal=35
[IMPROVE] Iter=973 | T=152670 | NewBest=445452 | Δ=169 | ImproveTotal=36
[IMPROVE] Iter=975 | T=152670 | NewBest=445233 | Δ=219 | ImproveTotal=37
[IMPROVE] Iter=989 | T=152654 | NewBest=445152 | Δ=183 | ImproveTotal=38
[IMPROVE] Iter=993 | T=152639 | NewBest=445036 | Δ=156 | ImproveTotal=39
[IMPROVE] Iter=994 | T=152639 | NewBest=445035 | Δ=1 | ImproveTotal=40
[IMPROVE] Iter=995 | T=152639 | NewBest=440652 | Δ=4383 | ImproveTotal=41
[IMPROVE] Iter=999 | T=152639 | NewBest=440635 | Δ=17 | ImproveTotal=42
[IMPROVE] Iter=1427 | T=151984 | NewBest=439226 | Δ=2477 | ImproveTotal=43
[IMPROVE] Iter=1428 | T=151984 | NewBest=439202 | Δ=24 | ImproveTotal=44
[IMPROVE] Iter=1519 | T=151847 | NewBest=433898 | Δ=6684 | ImproveTotal=45
[IMPROVE] Iter=1522 | T=151832 | NewBest=428379 | Δ=5519 | ImproveTotal=46
[IMPROVE] Iter=1524 | T=151832 | NewBest=428279 | Δ=100 | ImproveTotal=47
[IMPROVE] Iter=1526 | T=151832 | NewBest=428250 | Δ=29 | ImproveTotal=48
[IMPROVE] Iter=1527 | T=151832 | NewBest=428015 | Δ=235 | ImproveTotal=49
[IMPROVE] Iter=1528 | T=151832 | NewBest=427893 | Δ=122 | ImproveTotal=50
[IMPROVE] Iter=1551 | T=151787 | NewBest=421253 | Δ=6710 | ImproveTotal=51
[IMPROVE] Iter=1646 | T=151650 | NewBest=421064 | Δ=3493 | ImproveTotal=52
[IMPROVE] Iter=1675 | T=151605 | NewBest=420018 | Δ=6426 | ImproveTotal=53
[IMPROVE] Iter=1676 | T=151605 | NewBest=419982 | Δ=36 | ImproveTotal=54
[IMPROVE] Iter=1677 | T=151605 | NewBest=419757 | Δ=225 | ImproveTotal=55
[IMPROVE] Iter=1682 | T=151589 | NewBest=419678 | Δ=86 | ImproveTotal=56
[IMPROVE] Iter=1697 | T=151574 | NewBest=413702 | Δ=6145 | ImproveTotal=57
[IMPROVE] Iter=1701 | T=151559 | NewBest=413692 | Δ=12 | ImproveTotal=58
[IMPROVE] Iter=1705 | T=151559 | NewBest=413569 | Δ=123 | ImproveTotal=59
[IMPROVE] Iter=1707 | T=151559 | NewBest=413497 | Δ=72 | ImproveTotal=60
