iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=12 | T=131942 | NewBest=453753 | Δ=4240 | ImproveTotal=1
[IMPROVE] Iter=16 | T=131942 | NewBest=450619 | Δ=3281 | ImproveTotal=2
[IMPROVE] Iter=22 | T=131810 | NewBest=448736 | Δ=2075 | ImproveTotal=3
[IMPROVE] Iter=25 | T=131810 | NewBest=444037 | Δ=4806 | ImproveTotal=4
[IMPROVE] Iter=26 | T=131810 | NewBest=440268 | Δ=3769 | ImproveTotal=5
[IMPROVE] Iter=29 | T=131810 | NewBest=438119 | Δ=2150 | ImproveTotal=6
[IMPROVE] Iter=39 | T=131679 | NewBest=431992 | Δ=6581 | ImproveTotal=7
[IMPROVE] Iter=44 | T=131547 | NewBest=431727 | Δ=389 | ImproveTotal=8
[IMPROVE] Iter=45 | T=131547 | NewBest=425678 | Δ=6049 | ImproveTotal=9
[IMPROVE] Iter=46 | T=131547 | NewBest=424074 | Δ=1604 | ImproveTotal=10
[IMPROVE] Iter=53 | T=131415 | NewBest=419657 | Δ=4468 | ImproveTotal=11
[IMPROVE] Iter=56 | T=131415 | NewBest=416078 | Δ=3713 | ImproveTotal=12
[IMPROVE] Iter=57 | T=131415 | NewBest=416071 | Δ=7 | ImproveTotal=13
[IMPROVE] Iter=69 | T=131284 | NewBest=416038 | Δ=339 | ImproveTotal=14
[IMPROVE] Iter=88 | T=131021 | NewBest=409967 | Δ=6512 | ImproveTotal=15
[IMPROVE] Iter=107 | T=130760 | NewBest=407990 | Δ=2492 | ImproveTotal=16
[IMPROVE] Iter=109 | T=130760 | NewBest=406232 | Δ=1758 | ImproveTotal=17
[IMPROVE] Iter=126 | T=130498 | NewBest=404773 | Δ=1589 | ImproveTotal=18
[IMPROVE] Iter=138 | T=130368 | NewBest=399867 | Δ=5228 | ImproveTotal=19
[IMPROVE] Iter=139 | T=130368 | NewBest=399864 | Δ=3 | ImproveTotal=20
[IMPROVE] Iter=148 | T=130237 | NewBest=399860 | Δ=32 | ImproveTotal=21
[IMPROVE] Iter=149 | T=130237 | NewBest=393763 | Δ=6097 | ImproveTotal=22
[IMPROVE] Iter=152 | T=130107 | NewBest=390890 | Δ=2976 | ImproveTotal=23
[IMPROVE] Iter=157 | T=130107 | NewBest=390876 | Δ=39 | ImproveTotal=24
[IMPROVE] Iter=169 | T=129977 | NewBest=390864 | Δ=429 | ImproveTotal=25
[IMPROVE] Iter=170 | T=129977 | NewBest=390853 | Δ=11 | ImproveTotal=26
[IMPROVE] Iter=179 | T=129847 | NewBest=390749 | Δ=168 | ImproveTotal=27
[IMPROVE] Iter=180 | T=129847 | NewBest=390738 | Δ=11 | ImproveTotal=28
[IMPROVE] Iter=198 | T=129587 | NewBest=390106 | Δ=51131 | ImproveTotal=29
[IMPROVE] Iter=219 | T=129328 | NewBest=389569 | Δ=656 | ImproveTotal=30
[IMPROVE] Iter=220 | T=129328 | NewBest=389552 | Δ=17 | ImproveTotal=31
[IMPROVE] Iter=223 | T=129199 | NewBest=385447 | Δ=4144 | ImproveTotal=32
[IMPROVE] Iter=224 | T=129199 | NewBest=385445 | Δ=2 | ImproveTotal=33
[IMPROVE] Iter=232 | T=129070 | NewBest=381861 | Δ=3636 | ImproveTotal=34
[IMPROVE] Iter=235 | T=129070 | NewBest=381815 | Δ=59 | ImproveTotal=35
