iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=222 | T=129199 | NewBest=452693 | Δ=5777 | ImproveTotal=1
[IMPROVE] Iter=245 | T=128941 | NewBest=449431 | Δ=3528 | ImproveTotal=2
[IMPROVE] Iter=252 | T=128812 | NewBest=448089 | Δ=1388 | ImproveTotal=3
[IMPROVE] Iter=268 | T=128683 | NewBest=442547 | Δ=92374 | ImproveTotal=4
[IMPROVE] Iter=316 | T=128041 | NewBest=437080 | Δ=5913 | ImproveTotal=5
[IMPROVE] Iter=320 | T=128041 | NewBest=431692 | Δ=5449 | ImproveTotal=6
[IMPROVE] Iter=322 | T=127913 | NewBest=431687 | Δ=45 | ImproveTotal=7
[IMPROVE] Iter=376 | T=127275 | NewBest=430816 | Δ=1381 | ImproveTotal=8
[IMPROVE] Iter=396 | T=127020 | NewBest=428387 | Δ=2576 | ImproveTotal=9
[IMPROVE] Iter=405 | T=126893 | NewBest=428201 | Δ=308 | ImproveTotal=10
[IMPROVE] Iter=409 | T=126893 | NewBest=428142 | Δ=59 | ImproveTotal=11
[IMPROVE] Iter=410 | T=126893 | NewBest=428120 | Δ=22 | ImproveTotal=12
[IMPROVE] Iter=413 | T=126766 | NewBest=428099 | Δ=21 | ImproveTotal=13
[IMPROVE] Iter=420 | T=126766 | NewBest=428092 | Δ=32 | ImproveTotal=14
[IMPROVE] Iter=480 | T=126008 | NewBest=422601 | Δ=6347 | ImproveTotal=15
[IMPROVE] Iter=592 | T=124504 | NewBest=421514 | Δ=3672 | ImproveTotal=16
[IMPROVE] Iter=667 | T=123635 | NewBest=416280 | Δ=6394 | ImproveTotal=17
[IMPROVE] Iter=669 | T=123635 | NewBest=416268 | Δ=12 | ImproveTotal=18
[IMPROVE] Iter=677 | T=123511 | NewBest=410398 | Δ=6350 | ImproveTotal=19
[IMPROVE] Iter=919 | T=120581 | NewBest=408142 | Δ=3038 | ImproveTotal=20
[IMPROVE] Iter=948 | T=120219 | NewBest=402279 | Δ=6321 | ImproveTotal=21
[IMPROVE] Iter=965 | T=119979 | NewBest=397253 | Δ=5082 | ImproveTotal=22
[IMPROVE] Iter=968 | T=119979 | NewBest=397174 | Δ=79 | ImproveTotal=23
[IMPROVE] Iter=969 | T=119979 | NewBest=397164 | Δ=10 | ImproveTotal=24
[IMPROVE] Iter=973 | T=119859 | NewBest=394830 | Δ=2334 | ImproveTotal=25
[IMPROVE] Iter=977 | T=119859 | NewBest=394546 | Δ=306 | ImproveTotal=26
[IMPROVE] Iter=979 | T=119859 | NewBest=394540 | Δ=6 | ImproveTotal=27
[IMPROVE] Iter=980 | T=119859 | NewBest=394490 | Δ=50 | ImproveTotal=28
[IMPROVE] Iter=981 | T=119739 | NewBest=394263 | Δ=227 | ImproveTotal=29
[IMPROVE] Iter=984 | T=119739 | NewBest=394197 | Δ=68 | ImproveTotal=30
[IMPROVE] Iter=985 | T=119739 | NewBest=394131 | Δ=66 | ImproveTotal=31
[IMPROVE] Iter=990 | T=119739 | NewBest=394110 | Δ=101 | ImproveTotal=32
[IMPROVE] Iter=1003 | T=119500 | NewBest=388631 | Δ=5897 | ImproveTotal=33
[IMPROVE] Iter=1004 | T=119500 | NewBest=388621 | Δ=10 | ImproveTotal=34
[IMPROVE] Iter=1033 | T=119142 | NewBest=384691 | Δ=4226 | ImproveTotal=35
[IMPROVE] Iter=1034 | T=119142 | NewBest=382798 | Δ=1893 | ImproveTotal=36
[IMPROVE] Iter=1042 | T=119023 | NewBest=377069 | Δ=5792 | ImproveTotal=37
[IMPROVE] Iter=1054 | T=118904 | NewBest=377057 | Δ=115 | ImproveTotal=38
[IMPROVE] Iter=1057 | T=118904 | NewBest=377043 | Δ=14 | ImproveTotal=39
[IMPROVE] Iter=1063 | T=118785 | NewBest=376968 | Δ=138 | ImproveTotal=40
[IMPROVE] Iter=1068 | T=118785 | NewBest=376948 | Δ=92 | ImproveTotal=41
[IMPROVE] Iter=1080 | T=118666 | NewBest=376581 | Δ=548 | ImproveTotal=42
[IMPROVE] Iter=1093 | T=118429 | NewBest=376449 | Δ=150 | ImproveTotal=43
[IMPROVE] Iter=1165 | T=117602 | NewBest=376188 | Δ=784 | ImproveTotal=44
[IMPROVE] Iter=1193 | T=117250 | NewBest=374446 | Δ=2294 | ImproveTotal=45
[IMPROVE] Iter=1200 | T=117250 | NewBest=373463 | Δ=991 | ImproveTotal=46
[IMPROVE] Iter=1215 | T=117015 | NewBest=372405 | Δ=1531 | ImproveTotal=47
[IMPROVE] Iter=1219 | T=117015 | NewBest=372342 | Δ=63 | ImproveTotal=48
[IMPROVE] Iter=1223 | T=116898 | NewBest=372257 | Δ=85 | ImproveTotal=49
[IMPROVE] Iter=1227 | T=116898 | NewBest=372236 | Δ=21 | ImproveTotal=50
[IMPROVE] Iter=1229 | T=116898 | NewBest=367706 | Δ=4530 | ImproveTotal=51
[IMPROVE] Iter=1230 | T=116898 | NewBest=367544 | Δ=162 | ImproveTotal=52
[IMPROVE] Iter=1236 | T=116781 | NewBest=367487 | Δ=62 | ImproveTotal=53
[IMPROVE] Iter=1238 | T=116781 | NewBest=367300 | Δ=187 | ImproveTotal=54
[IMPROVE] Iter=1239 | T=116781 | NewBest=367194 | Δ=106 | ImproveTotal=55
[IMPROVE] Iter=1240 | T=116781 | NewBest=367160 | Δ=34 | ImproveTotal=56
[IMPROVE] Iter=1252 | T=116548 | NewBest=361609 | Δ=5601 | ImproveTotal=57
[IMPROVE] Iter=1254 | T=116548 | NewBest=356990 | Δ=4868 | ImproveTotal=58
[IMPROVE] Iter=1255 | T=116548 | NewBest=356979 | Δ=11 | ImproveTotal=59
[IMPROVE] Iter=1256 | T=116548 | NewBest=356967 | Δ=12 | ImproveTotal=60
[IMPROVE] Iter=1262 | T=116431 | NewBest=355302 | Δ=1720 | ImproveTotal=61
[IMPROVE] Iter=1271 | T=116315 | NewBest=355226 | Δ=165 | ImproveTotal=62
[IMPROVE] Iter=1272 | T=116315 | NewBest=355184 | Δ=42 | ImproveTotal=63
[IMPROVE] Iter=1306 | T=115966 | NewBest=350318 | Δ=5351 | ImproveTotal=64
[IMPROVE] Iter=1309 | T=115966 | NewBest=350188 | Δ=130 | ImproveTotal=65
[IMPROVE] Iter=1310 | T=115966 | NewBest=350112 | Δ=76 | ImproveTotal=66
[IMPROVE] Iter=1314 | T=115850 | NewBest=350006 | Δ=106 | ImproveTotal=67
[IMPROVE] Iter=1324 | T=115735 | NewBest=349877 | Δ=157 | ImproveTotal=68
[IMPROVE] Iter=1453 | T=114239 | NewBest=348050 | Δ=4900 | ImproveTotal=69
[IMPROVE] Iter=1501 | T=113669 | NewBest=346846 | Δ=2650 | ImproveTotal=70
[IMPROVE] Iter=1507 | T=113669 | NewBest=346785 | Δ=68 | ImproveTotal=71
[IMPROVE] Iter=1509 | T=113669 | NewBest=346781 | Δ=4 | ImproveTotal=72
[IMPROVE] Iter=1511 | T=113555 | NewBest=346699 | Δ=82 | ImproveTotal=73
[IMPROVE] Iter=1512 | T=113555 | NewBest=344425 | Δ=2274 | ImproveTotal=74
[IMPROVE] Iter=1518 | T=113555 | NewBest=344412 | Δ=70 | ImproveTotal=75
[IMPROVE] Iter=1520 | T=113555 | NewBest=344276 | Δ=136 | ImproveTotal=76
[IMPROVE] Iter=1521 | T=113442 | NewBest=344175 | Δ=101 | ImproveTotal=77
[IMPROVE] Iter=1523 | T=113442 | NewBest=344134 | Δ=41 | ImproveTotal=78
[IMPROVE] Iter=1524 | T=113442 | NewBest=344118 | Δ=16 | ImproveTotal=79
[IMPROVE] Iter=1525 | T=113442 | NewBest=343659 | Δ=459 | ImproveTotal=80
[IMPROVE] Iter=1529 | T=113442 | NewBest=343613 | Δ=46 | ImproveTotal=81
[IMPROVE] Iter=1549 | T=113215 | NewBest=343542 | Δ=84 | ImproveTotal=82
[IMPROVE] Iter=1551 | T=113102 | NewBest=343239 | Δ=412 | ImproveTotal=83
[IMPROVE] Iter=1582 | T=112763 | NewBest=340701 | Δ=4667 | ImproveTotal=84
[IMPROVE] Iter=1590 | T=112763 | NewBest=338910 | Δ=1977 | ImproveTotal=85
[IMPROVE] Iter=1591 | T=112650 | NewBest=338838 | Δ=72 | ImproveTotal=86
