iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=30 | T=131810 | NewBest=457206 | Δ=3446 | ImproveTotal=1
[IMPROVE] Iter=49 | T=131547 | NewBest=453242 | Δ=4277 | ImproveTotal=2
[IMPROVE] Iter=197 | T=129587 | NewBest=448631 | Δ=7051 | ImproveTotal=3
[IMPROVE] Iter=210 | T=129458 | NewBest=444147 | Δ=4781 | ImproveTotal=4
[IMPROVE] Iter=230 | T=129199 | NewBest=437866 | Δ=6667 | ImproveTotal=5
[IMPROVE] Iter=232 | T=129070 | NewBest=437837 | Δ=29 | ImproveTotal=6
[IMPROVE] Iter=233 | T=129070 | NewBest=437824 | Δ=13 | ImproveTotal=7
[IMPROVE] Iter=248 | T=128941 | NewBest=436349 | Δ=1721 | ImproveTotal=8
[IMPROVE] Iter=249 | T=128941 | NewBest=436295 | Δ=54 | ImproveTotal=9
[IMPROVE] Iter=321 | T=127913 | NewBest=432112 | Δ=5248 | ImproveTotal=10
[IMPROVE] Iter=334 | T=127785 | NewBest=429085 | Δ=3131 | ImproveTotal=11
[IMPROVE] Iter=335 | T=127785 | NewBest=429037 | Δ=48 | ImproveTotal=12
[IMPROVE] Iter=342 | T=127657 | NewBest=425335 | Δ=3939 | ImproveTotal=13
[IMPROVE] Iter=420 | T=126766 | NewBest=423044 | Δ=2394 | ImproveTotal=14
[IMPROVE] Iter=422 | T=126639 | NewBest=423042 | Δ=2 | ImproveTotal=15
[IMPROVE] Iter=445 | T=126386 | NewBest=416912 | Δ=6261 | ImproveTotal=16
[IMPROVE] Iter=538 | T=125253 | NewBest=416006 | Δ=1073 | ImproveTotal=17
[IMPROVE] Iter=540 | T=125253 | NewBest=415989 | Δ=72169 | ImproveTotal=18
[IMPROVE] Iter=543 | T=125128 | NewBest=415960 | Δ=29 | ImproveTotal=19
[IMPROVE] Iter=568 | T=124878 | NewBest=415436 | Δ=4482 | ImproveTotal=20
[IMPROVE] Iter=569 | T=124878 | NewBest=415372 | Δ=64 | ImproveTotal=21
