iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=16 | T=47239.4 | NewBest=163131 | Δ=845 | ImproveTotal=1
[IMPROVE] Iter=2018 | T=38672.4 | NewBest=116687 | Δ=377 | ImproveTotal=88
[IMPROVE] Iter=2022 | T=38633.8 | NewBest=116192 | Δ=503 | ImproveTotal=89
[IMPROVE] Iter=2028 | T=38633.8 | NewBest=116014 | Δ=54607 | ImproveTotal=90
[IMPROVE] Iter=2033 | T=38595.1 | NewBest=115990 | Δ=24 | ImproveTotal=91
[IMPROVE] Iter=2035 | T=38595.1 | NewBest=115731 | Δ=268 | ImproveTotal=92
[IMPROVE] Iter=2039 | T=38595.1 | NewBest=115624 | Δ=166 | ImproveTotal=93
[IMPROVE] Iter=2046 | T=38556.5 | NewBest=115593 | Δ=74 | ImproveTotal=94
[IMPROVE] Iter=2051 | T=38518 | NewBest=115572 | Δ=104 | ImproveTotal=95
[IMPROVE] Iter=3218 | T=34297.3 | NewBest=115417 | Δ=369 | ImproveTotal=96
[IMPROVE] Iter=3280 | T=34092 | NewBest=115204 | Δ=340 | ImproveTotal=97
[IMPROVE] Iter=3281 | T=34058 | NewBest=115197 | Δ=7 | ImproveTotal=98
[IMPROVE] Iter=3284 | T=34058 | NewBest=114663 | Δ=534 | ImproveTotal=99
[IMPROVE] Iter=3286 | T=34058 | NewBest=114595 | Δ=68 | ImproveTotal=100
[IMPROVE] Iter=3287 | T=34058 | NewBest=114378 | Δ=217 | ImproveTotal=101
[IMPROVE] Iter=3332 | T=33888 | NewBest=114152 | Δ=247 | ImproveTotal=102
[IMPROVE] Iter=3353 | T=33820.3 | NewBest=113937 | Δ=305 | ImproveTotal=103
[IMPROVE] Iter=3355 | T=33820.3 | NewBest=113802 | Δ=135 | ImproveTotal=104
[IMPROVE] Iter=3356 | T=33820.3 | NewBest=113773 | Δ=29 | ImproveTotal=105
[IMPROVE] Iter=3422 | T=33584.2 | NewBest=113621 | Δ=490 | ImproveTotal=106
[IMPROVE] Iter=3424 | T=33584.2 | NewBest=113549 | Δ=168 | ImproveTotal=107
[IMPROVE] Iter=3438 | T=33550.6 | NewBest=113212 | Δ=422 | ImproveTotal=108
[IMPROVE] Iter=4213 | T=31031.9 | NewBest=113202 | Δ=190 | ImproveTotal=109
[IMPROVE] Iter=4216 | T=31031.9 | NewBest=113073 | Δ=129 | ImproveTotal=110
[IMPROVE] Iter=4336 | T=30661.6 | NewBest=113006 | Δ=113 | ImproveTotal=111
[IMPROVE] Iter=4647 | T=29725.2 | NewBest=112910 | Δ=302 | ImproveTotal=112
[IMPROVE] Iter=4672 | T=29636.1 | NewBest=112903 | Δ=24231 | ImproveTotal=113
[IMPROVE] Iter=4684 | T=29606.5 | NewBest=112890 | Δ=13 | ImproveTotal=114
[IMPROVE] Iter=4737 | T=29458.8 | NewBest=112880 | Δ=489 | ImproveTotal=115
[IMPROVE] Iter=5048 | T=28559.1 | NewBest=112466 | Δ=496 | ImproveTotal=116
[IMPROVE] Iter=5167 | T=28218.3 | NewBest=112406 | Δ=79 | ImproveTotal=117
[IMPROVE] Iter=5168 | T=28218.3 | NewBest=112396 | Δ=10 | ImproveTotal=118
[IMPROVE] Iter=5173 | T=28190.1 | NewBest=112264 | Δ=214 | ImproveTotal=119
[IMPROVE] Iter=5184 | T=28161.9 | NewBest=112163 | Δ=163 | ImproveTotal=120
[IMPROVE] Iter=5186 | T=28161.9 | NewBest=112083 | Δ=80 | ImproveTotal=121
[IMPROVE] Iter=5189 | T=28161.9 | NewBest=111884 | Δ=199 | ImproveTotal=122
[IMPROVE] Iter=5191 | T=28133.7 | NewBest=111794 | Δ=334 | ImproveTotal=123
[IMPROVE] Iter=5192 | T=28133.7 | NewBest=111726 | Δ=68 | ImproveTotal=124
[IMPROVE] Iter=5194 | T=28133.7 | NewBest=111700 | Δ=26 | ImproveTotal=125
[IMPROVE] Iter=5200 | T=28133.7 | NewBest=111612 | Δ=115 | ImproveTotal=126
[IMPROVE] Iter=5205 | T=28105.6 | NewBest=111532 | Δ=80 | ImproveTotal=127
[IMPROVE] Iter=5206 | T=28105.6 | NewBest=111168 | Δ=364 | ImproveTotal=128
[IMPROVE] Iter=5208 | T=28105.6 | NewBest=110939 | Δ=229 | ImproveTotal=129
[IMPROVE] Iter=5232 | T=28021.3 | NewBest=110908 | Δ=318 | ImproveTotal=130
[IMPROVE] Iter=5235 | T=28021.3 | NewBest=110832 | Δ=76 | ImproveTotal=131
[IMPROVE] Iter=5236 | T=28021.3 | NewBest=110819 | Δ=13 | ImproveTotal=132
[IMPROVE] Iter=5237 | T=28021.3 | NewBest=110811 | Δ=8 | ImproveTotal=133
[IMPROVE] Iter=5239 | T=28021.3 | NewBest=110748 | Δ=63 | ImproveTotal=134
[IMPROVE] Iter=22495 | T=4983.35 | NewBest=110701 | Δ=128 | ImproveTotal=135
[IMPROVE] Iter=22497 | T=4983.35 | NewBest=110561 | Δ=140 | ImproveTotal=136
[IMPROVE] Iter=22505 | T=4978.37 | NewBest=110480 | Δ=122 | ImproveTotal=137
[IMPROVE] Iter=22506 | T=4978.37 | NewBest=110478 | Δ=2 | ImproveTotal=138
[IMPROVE] Iter=22523 | T=4968.42 | NewBest=110465 | Δ=148 | ImproveTotal=139
[IMPROVE] Iter=22527 | T=4968.42 | NewBest=110405 | Δ=65 | ImproveTotal=140
[IMPROVE] Iter=22533 | T=4963.45 | NewBest=110310 | Δ=227 | ImproveTotal=141
[IMPROVE] Iter=22535 | T=4963.45 | NewBest=109863 | Δ=447 | ImproveTotal=142
[IMPROVE] Iter=49608 | T=330.796 | NewBest=109851 | Δ=238 | ImproveTotal=143
[IMPROVE] Iter=50350 | T=307.189 | NewBest=109787 | Δ=523 | ImproveTotal=144
[IMPROVE] Iter=50356 | T=306.882 | NewBest=109751 | Δ=96 | ImproveTotal=145
[IMPROVE] Iter=50359 | T=306.882 | NewBest=109267 | Δ=484 | ImproveTotal=146
[IMPROVE] Iter=50516 | T=302.009 | NewBest=109265 | Δ=39 | ImproveTotal=147
[IMPROVE] Iter=50549 | T=301.104 | NewBest=109242 | Δ=54 | ImproveTotal=148
[IMPROVE] Iter=50550 | T=301.104 | NewBest=109228 | Δ=14 | ImproveTotal=149
[IMPROVE] Iter=50559 | T=300.802 | NewBest=109012 | Δ=216 | ImproveTotal=150
[IMPROVE] Iter=55161 | T=189.658 | NewBest=108956 | Δ=64 | ImproveTotal=151
[IMPROVE] Iter=55162 | T=189.658 | NewBest=108427 | Δ=529 | ImproveTotal=152
[IMPROVE] Iter=55175 | T=189.468 | NewBest=108290 | Δ=137 | ImproveTotal=153
[IMPROVE] Iter=55186 | T=189.279 | NewBest=108275 | Δ=15 | ImproveTotal=154
[IMPROVE] Iter=55693 | T=179.863 | NewBest=108259 | Δ=124 | ImproveTotal=155
[IMPROVE] Iter=55797 | T=178.073 | NewBest=108162 | Δ=260 | ImproveTotal=156
[IMPROVE] Iter=55938 | T=175.596 | NewBest=108041 | Δ=178 | ImproveTotal=157
[IMPROVE] Iter=56175 | T=171.43 | NewBest=107864 | Δ=571 | ImproveTotal=158
[IMPROVE] Iter=57013 | T=157.611 | NewBest=107756 | Δ=236 | ImproveTotal=159
[IMPROVE] Iter=57021 | T=157.453 | NewBest=107753 | Δ=111 | ImproveTotal=160
[IMPROVE] Iter=57022 | T=157.453 | NewBest=107752 | Δ=1 | ImproveTotal=161
[IMPROVE] Iter=57023 | T=157.453 | NewBest=107659 | Δ=93 | ImproveTotal=162
[IMPROVE] Iter=58430 | T=136.874 | NewBest=107639 | Δ=224 | ImproveTotal=163
[IMPROVE] Iter=58438 | T=136.737 | NewBest=107603 | Δ=36 | ImproveTotal=164
[IMPROVE] Iter=58483 | T=136.055 | NewBest=107510 | Δ=102 | ImproveTotal=165
[IMPROVE] Iter=58491 | T=135.919 | NewBest=107506 | Δ=4 | ImproveTotal=166
[IMPROVE] Iter=59124 | T=127.616 | NewBest=107492 | Δ=68 | ImproveTotal=167
[IMPROVE] Iter=59131 | T=127.488 | NewBest=107455 | Δ=71 | ImproveTotal=168
[IMPROVE] Iter=59209 | T=126.599 | NewBest=107438 | Δ=23 | ImproveTotal=169
[IMPROVE] Iter=59212 | T=126.472 | NewBest=107417 | Δ=21 | ImproveTotal=170
[IMPROVE] Iter=59243 | T=126.093 | NewBest=107397 | Δ=39 | ImproveTotal=171
[IMPROVE] Iter=59292 | T=125.464 | NewBest=107386 | Δ=42 | ImproveTotal=172
[IMPROVE] Iter=59298 | T=125.464 | NewBest=107343 | Δ=43 | ImproveTotal=173
[IMPROVE] Iter=61312 | T=102.505 | NewBest=107310 | Δ=180 | ImproveTotal=174
[IMPROVE] Iter=61338 | T=102.3 | NewBest=107218 | Δ=92 | ImproveTotal=175
[IMPROVE] Iter=61365 | T=101.994 | NewBest=107122 | Δ=114 | ImproveTotal=176
[IMPROVE] Iter=61372 | T=101.892 | NewBest=107057 | Δ=121 | ImproveTotal=177
[IMPROVE] Iter=61494 | T=100.676 | NewBest=107034 | Δ=70 | ImproveTotal=178
[IMPROVE] Iter=61535 | T=100.274 | NewBest=107014 | Δ=20 | ImproveTotal=179
[IMPROVE] Iter=61558 | T=100.073 | NewBest=106966 | Δ=91 | ImproveTotal=180
[IMPROVE] Iter=61569 | T=99.9733 | NewBest=106956 | Δ=10 | ImproveTotal=181
[IMPROVE] Iter=61579 | T=99.8733 | NewBest=106949 | Δ=17 | ImproveTotal=182
[IMPROVE] Iter=61596 | T=99.6737 | NewBest=106791 | Δ=166 | ImproveTotal=183
[IMPROVE] Iter=61607 | T=99.574 | NewBest=106780 | Δ=11 | ImproveTotal=184
[IMPROVE] Iter=61621 | T=99.3749 | NewBest=106762 | Δ=43 | ImproveTotal=185
[IMPROVE] Iter=61776 | T=97.8947 | NewBest=106761 | Δ=81 | ImproveTotal=186
[IMPROVE] Iter=61899 | T=96.7264 | NewBest=106748 | Δ=39 | ImproveTotal=187
[IMPROVE] Iter=61903 | T=96.6297 | NewBest=106721 | Δ=27 | ImproveTotal=188
[IMPROVE] Iter=61909 | T=96.6297 | NewBest=106570 | Δ=151 | ImproveTotal=189
[IMPROVE] Iter=61910 | T=96.6297 | NewBest=106561 | Δ=9 | ImproveTotal=190
[IMPROVE] Iter=63663 | T=81.0283 | NewBest=106479 | Δ=127 | ImproveTotal=191
[IMPROVE] Iter=63733 | T=80.4628 | NewBest=106477 | Δ=18 | ImproveTotal=192
[IMPROVE] Iter=65252 | T=69.1113 | NewBest=106456 | Δ=39 | ImproveTotal=193
[IMPROVE] Iter=65263 | T=69.0422 | NewBest=106450 | Δ=6 | ImproveTotal=194
[IMPROVE] Iter=65273 | T=68.9732 | NewBest=106410 | Δ=40 | ImproveTotal=195
[IMPROVE] Iter=65310 | T=68.7664 | NewBest=106386 | Δ=45 | ImproveTotal=196
[IMPROVE] Iter=65319 | T=68.6977 | NewBest=106384 | Δ=2 | ImproveTotal=197
[IMPROVE] Iter=65326 | T=68.629 | NewBest=106378 | Δ=6 | ImproveTotal=198
[IMPROVE] Iter=65328 | T=68.629 | NewBest=106373 | Δ=5 | ImproveTotal=199
[IMPROVE] Iter=66552 | T=60.6824 | NewBest=106361 | Δ=239 | ImproveTotal=200
[IMPROVE] Iter=66553 | T=60.6824 | NewBest=106357 | Δ=4 | ImproveTotal=201
[IMPROVE] Iter=66598 | T=60.44 | NewBest=106351 | Δ=15 | ImproveTotal=202
[IMPROVE] Iter=69053 | T=47.2536 | NewBest=106344 | Δ=17 | ImproveTotal=203
[IMPROVE] Iter=69071 | T=47.1591 | NewBest=106252 | Δ=164 | ImproveTotal=204
[IMPROVE] Iter=69232 | T=46.4102 | NewBest=106251 | Δ=15 | ImproveTotal=205
[IMPROVE] Iter=69234 | T=46.4102 | NewBest=106246 | Δ=5 | ImproveTotal=206
[IMPROVE] Iter=69250 | T=46.3638 | NewBest=106181 | Δ=65 | ImproveTotal=207
[IMPROVE] Iter=69252 | T=46.3174 | NewBest=106177 | Δ=4 | ImproveTotal=208
[IMPROVE] Iter=69261 | T=46.2711 | NewBest=106175 | Δ=2 | ImproveTotal=209
[IMPROVE] Iter=69270 | T=46.2711 | NewBest=106142 | Δ=33 | ImproveTotal=210
[IMPROVE] Iter=69348 | T=45.9022 | NewBest=106140 | Δ=32 | ImproveTotal=211
[IMPROVE] Iter=69495 | T=45.2185 | NewBest=106137 | Δ=20 | ImproveTotal=212
[IMPROVE] Iter=69738 | T=44.1456 | NewBest=106124 | Δ=50 | ImproveTotal=213
[IMPROVE] Iter=69782 | T=43.9254 | NewBest=106119 | Δ=5 | ImproveTotal=214
[IMPROVE] Iter=70210 | T=42.1178 | NewBest=106108 | Δ=136 | ImproveTotal=215
[IMPROVE] Iter=71614 | T=36.5763 | NewBest=106103 | Δ=20 | ImproveTotal=216
[IMPROVE] Iter=71630 | T=36.5397 | NewBest=106100 | Δ=3 | ImproveTotal=217
[IMPROVE] Iter=71713 | T=36.2122 | NewBest=106084 | Δ=29 | ImproveTotal=218
[IMPROVE] Iter=71724 | T=36.176 | NewBest=106072 | Δ=12 | ImproveTotal=219
[IMPROVE] Iter=71798 | T=35.9235 | NewBest=105993 | Δ=103 | ImproveTotal=220
[IMPROVE] Iter=71830 | T=35.8158 | NewBest=105937 | Δ=56 | ImproveTotal=221
[IMPROVE] Iter=71837 | T=35.78 | NewBest=105927 | Δ=10 | ImproveTotal=222
[IMPROVE] Iter=72150 | T=34.6873 | NewBest=105918 | Δ=85 | ImproveTotal=223
[IMPROVE] Iter=72649 | T=32.9948 | NewBest=105872 | Δ=72 | ImproveTotal=224
[IMPROVE] Iter=72659 | T=32.9618 | NewBest=105860 | Δ=24 | ImproveTotal=225
[IMPROVE] Iter=72660 | T=32.9618 | NewBest=105825 | Δ=35 | ImproveTotal=226
[IMPROVE] Iter=72664 | T=32.9288 | NewBest=105814 | Δ=11 | ImproveTotal=227
[IMPROVE] Iter=72713 | T=32.7645 | NewBest=105783 | Δ=31 | ImproveTotal=228
[IMPROVE] Iter=73412 | T=30.5483 | NewBest=105761 | Δ=24 | ImproveTotal=229
[IMPROVE] Iter=73423 | T=30.5178 | NewBest=105755 | Δ=6 | ImproveTotal=230
[IMPROVE] Iter=74108 | T=28.5106 | NewBest=105698 | Δ=96 | ImproveTotal=231
[IMPROVE] Iter=74131 | T=28.4251 | NewBest=105696 | Δ=23 | ImproveTotal=232
[IMPROVE] Iter=74151 | T=28.3683 | NewBest=105687 | Δ=18 | ImproveTotal=233
[IMPROVE] Iter=74257 | T=28.0859 | NewBest=105640 | Δ=49 | ImproveTotal=234
[IMPROVE] Iter=74268 | T=28.0578 | NewBest=105574 | Δ=66 | ImproveTotal=235
[IMPROVE] Iter=74279 | T=28.0298 | NewBest=105546 | Δ=28 | ImproveTotal=236
[IMPROVE] Iter=74318 | T=27.9178 | NewBest=105543 | Δ=4 | ImproveTotal=237
[IMPROVE] Iter=74396 | T=27.6953 | NewBest=105529 | Δ=89 | ImproveTotal=238
[IMPROVE] Iter=74441 | T=27.5571 | NewBest=105511 | Δ=18 | ImproveTotal=239
[IMPROVE] Iter=74659 | T=26.9841 | NewBest=105505 | Δ=24 | ImproveTotal=240
[IMPROVE] Iter=74668 | T=26.9571 | NewBest=105451 | Δ=86 | ImproveTotal=241
[IMPROVE] Iter=74913 | T=26.2912 | NewBest=105441 | Δ=37 | ImproveTotal=242
[IMPROVE] Iter=75034 | T=25.9775 | NewBest=105434 | Δ=11 | ImproveTotal=243
[IMPROVE] Iter=75440 | T=24.9584 | NewBest=105393 | Δ=74 | ImproveTotal=244
[IMPROVE] Iter=75751 | T=24.172 | NewBest=105390 | Δ=3 | ImproveTotal=245
[IMPROVE] Iter=75870 | T=23.9074 | NewBest=105375 | Δ=36 | ImproveTotal=246
[IMPROVE] Iter=75894 | T=23.8357 | NewBest=105363 | Δ=34 | ImproveTotal=247
[IMPROVE] Iter=75907 | T=23.8119 | NewBest=105361 | Δ=2 | ImproveTotal=248
[IMPROVE] Iter=75910 | T=23.8119 | NewBest=105357 | Δ=4 | ImproveTotal=249
[IMPROVE] Iter=75958 | T=23.6931 | NewBest=105355 | Δ=4 | ImproveTotal=250
[IMPROVE] Iter=75993 | T=23.5984 | NewBest=105345 | Δ=19 | ImproveTotal=251
[IMPROVE] Iter=76035 | T=23.5042 | NewBest=105339 | Δ=16 | ImproveTotal=252
[IMPROVE] Iter=76043 | T=23.4807 | NewBest=105306 | Δ=33 | ImproveTotal=253
[IMPROVE] Iter=76719 | T=21.9583 | NewBest=105293 | Δ=45 | ImproveTotal=254
[IMPROVE] Iter=76737 | T=21.9144 | NewBest=105287 | Δ=6 | ImproveTotal=255
[IMPROVE] Iter=76776 | T=21.8269 | NewBest=105275 | Δ=12 | ImproveTotal=256
[IMPROVE] Iter=76850 | T=21.6745 | NewBest=105267 | Δ=8 | ImproveTotal=257
[IMPROVE] Iter=76866 | T=21.6312 | NewBest=105258 | Δ=11 | ImproveTotal=258
[IMPROVE] Iter=76911 | T=21.5233 | NewBest=105256 | Δ=10 | ImproveTotal=259
[IMPROVE] Iter=76937 | T=21.4803 | NewBest=105255 | Δ=30 | ImproveTotal=260
[IMPROVE] Iter=76938 | T=21.4803 | NewBest=105253 | Δ=2 | ImproveTotal=261
[IMPROVE] Iter=76972 | T=21.3945 | NewBest=105225 | Δ=28 | ImproveTotal=262
[IMPROVE] Iter=77012 | T=21.309 | NewBest=105223 | Δ=9 | ImproveTotal=263
[IMPROVE] Iter=77082 | T=21.1603 | NewBest=105200 | Δ=35 | ImproveTotal=264
[IMPROVE] Iter=77087 | T=21.1603 | NewBest=105190 | Δ=10 | ImproveTotal=265
[IMPROVE] Iter=77331 | T=20.6376 | NewBest=105183 | Δ=24 | ImproveTotal=266
[IMPROVE] Iter=77436 | T=20.4321 | NewBest=105181 | Δ=12 | ImproveTotal=267
[IMPROVE] Iter=77530 | T=20.249 | NewBest=105122 | Δ=92 | ImproveTotal=268
[IMPROVE] Iter=77533 | T=20.2287 | NewBest=105112 | Δ=10 | ImproveTotal=269
[IMPROVE] Iter=77552 | T=20.1883 | NewBest=105090 | Δ=24 | ImproveTotal=270
[IMPROVE] Iter=77554 | T=20.1883 | NewBest=105069 | Δ=21 | ImproveTotal=271
[IMPROVE] Iter=77560 | T=20.1883 | NewBest=105035 | Δ=34 | ImproveTotal=272
[IMPROVE] Iter=77706 | T=19.8876 | NewBest=105028 | Δ=24 | ImproveTotal=273
[IMPROVE] Iter=77708 | T=19.8876 | NewBest=104982 | Δ=46 | ImproveTotal=274
[IMPROVE] Iter=77767 | T=19.7686 | NewBest=104964 | Δ=20 | ImproveTotal=275
[IMPROVE] Iter=77898 | T=19.5131 | NewBest=104956 | Δ=65 | ImproveTotal=276
[IMPROVE] Iter=78419 | T=18.5239 | NewBest=104953 | Δ=32 | ImproveTotal=277
[IMPROVE] Iter=78502 | T=18.3578 | NewBest=104949 | Δ=4 | ImproveTotal=278
[IMPROVE] Iter=82024 | T=12.9084 | NewBest=104938 | Δ=36 | ImproveTotal=279
