iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=5 | T=47286.6 | NewBest=161404 | Δ=2531 | ImproveTotal=1
[IMPROVE] Iter=2475 | T=36933 | NewBest=124215 | Δ=48 | ImproveTotal=65
[IMPROVE] Iter=2478 | T=36933 | NewBest=124137 | Δ=78 | ImproveTotal=66
[IMPROVE] Iter=2490 | T=36896 | NewBest=124134 | Δ=3 | ImproveTotal=67
[IMPROVE] Iter=2503 | T=36822.3 | NewBest=123979 | Δ=159 | ImproveTotal=68
[IMPROVE] Iter=2505 | T=36822.3 | NewBest=123939 | Δ=40 | ImproveTotal=69
[IMPROVE] Iter=2506 | T=36822.3 | NewBest=122717 | Δ=1222 | ImproveTotal=70
[IMPROVE] Iter=2521 | T=36748.7 | NewBest=122533 | Δ=834 | ImproveTotal=71
[IMPROVE] Iter=2532 | T=36711.9 | NewBest=122517 | Δ=16 | ImproveTotal=72
[IMPROVE] Iter=2552 | T=36638.5 | NewBest=122505 | Δ=54 | ImproveTotal=73
[IMPROVE] Iter=2554 | T=36638.5 | NewBest=122464 | Δ=41 | ImproveTotal=74
[IMPROVE] Iter=2587 | T=36528.7 | NewBest=121931 | Δ=996 | ImproveTotal=75
[IMPROVE] Iter=2592 | T=36492.2 | NewBest=121878 | Δ=53 | ImproveTotal=76
[IMPROVE] Iter=2597 | T=36492.2 | NewBest=121316 | Δ=571 | ImproveTotal=77
[IMPROVE] Iter=2603 | T=36455.7 | NewBest=121088 | Δ=3186 | ImproveTotal=78
[IMPROVE] Iter=2615 | T=36419.2 | NewBest=120801 | Δ=308 | ImproveTotal=79
[IMPROVE] Iter=2617 | T=36419.2 | NewBest=120789 | Δ=12 | ImproveTotal=80
[IMPROVE] Iter=2640 | T=36346.4 | NewBest=120734 | Δ=570 | ImproveTotal=81
[IMPROVE] Iter=2647 | T=36310.1 | NewBest=120682 | Δ=235 | ImproveTotal=82
[IMPROVE] Iter=3151 | T=34503.8 | NewBest=120637 | Δ=102 | ImproveTotal=83
[IMPROVE] Iter=3153 | T=34503.8 | NewBest=120011 | Δ=626 | ImproveTotal=84
[IMPROVE] Iter=3158 | T=34503.8 | NewBest=119805 | Δ=269 | ImproveTotal=85
[IMPROVE] Iter=3162 | T=34469.3 | NewBest=119800 | Δ=9 | ImproveTotal=86
[IMPROVE] Iter=3214 | T=34297.3 | NewBest=119157 | Δ=755 | ImproveTotal=87
[IMPROVE] Iter=3272 | T=34092 | NewBest=118899 | Δ=816 | ImproveTotal=88
[IMPROVE] Iter=3276 | T=34092 | NewBest=118598 | Δ=301 | ImproveTotal=89
[IMPROVE] Iter=3442 | T=33517.1 | NewBest=118571 | Δ=45 | ImproveTotal=90
[IMPROVE] Iter=3445 | T=33517.1 | NewBest=118211 | Δ=724 | ImproveTotal=91
[IMPROVE] Iter=3447 | T=33517.1 | NewBest=118195 | Δ=17 | ImproveTotal=92
[IMPROVE] Iter=3448 | T=33517.1 | NewBest=118155 | Δ=40 | ImproveTotal=93
[IMPROVE] Iter=3459 | T=33483.6 | NewBest=117882 | Δ=525 | ImproveTotal=94
[IMPROVE] Iter=3461 | T=33450.1 | NewBest=117860 | Δ=22 | ImproveTotal=95
[IMPROVE] Iter=3462 | T=33450.1 | NewBest=117755 | Δ=105 | ImproveTotal=96
[IMPROVE] Iter=3521 | T=33249.9 | NewBest=117641 | Δ=359 | ImproveTotal=97
[IMPROVE] Iter=3522 | T=33249.9 | NewBest=117619 | Δ=22 | ImproveTotal=98
[IMPROVE] Iter=3533 | T=33216.6 | NewBest=116990 | Δ=779 | ImproveTotal=99
[IMPROVE] Iter=3706 | T=32656.5 | NewBest=116850 | Δ=248 | ImproveTotal=100
[IMPROVE] Iter=3720 | T=32623.8 | NewBest=116813 | Δ=121 | ImproveTotal=101
[IMPROVE] Iter=3729 | T=32591.2 | NewBest=116739 | Δ=492 | ImproveTotal=102
[IMPROVE] Iter=4782 | T=29311.8 | NewBest=116673 | Δ=155 | ImproveTotal=103
[IMPROVE] Iter=4783 | T=29311.8 | NewBest=116610 | Δ=63 | ImproveTotal=104
[IMPROVE] Iter=4787 | T=29311.8 | NewBest=116419 | Δ=252 | ImproveTotal=105
[IMPROVE] Iter=4796 | T=29282.4 | NewBest=116412 | Δ=427 | ImproveTotal=106
[IMPROVE] Iter=4818 | T=29223.9 | NewBest=116310 | Δ=176 | ImproveTotal=107
[IMPROVE] Iter=4855 | T=29107.2 | NewBest=116212 | Δ=274 | ImproveTotal=108
[IMPROVE] Iter=5107 | T=28388.2 | NewBest=115952 | Δ=260 | ImproveTotal=109
[IMPROVE] Iter=5112 | T=28359.8 | NewBest=115784 | Δ=168 | ImproveTotal=110
[IMPROVE] Iter=5114 | T=28359.8 | NewBest=115768 | Δ=16 | ImproveTotal=111
[IMPROVE] Iter=5124 | T=28331.4 | NewBest=115741 | Δ=190 | ImproveTotal=112
[IMPROVE] Iter=5131 | T=28303.1 | NewBest=115703 | Δ=48 | ImproveTotal=113
[IMPROVE] Iter=7065 | T=23333.1 | NewBest=115588 | Δ=497 | ImproveTotal=114
[IMPROVE] Iter=7094 | T=23263.2 | NewBest=115581 | Δ=34 | ImproveTotal=115
[IMPROVE] Iter=7099 | T=23263.2 | NewBest=115473 | Δ=108 | ImproveTotal=116
[IMPROVE] Iter=7101 | T=23239.9 | NewBest=115434 | Δ=39 | ImproveTotal=117
[IMPROVE] Iter=7102 | T=23239.9 | NewBest=115361 | Δ=73 | ImproveTotal=118
[IMPROVE] Iter=7111 | T=23216.7 | NewBest=115314 | Δ=63 | ImproveTotal=119
[IMPROVE] Iter=7113 | T=23216.7 | NewBest=115278 | Δ=36 | ImproveTotal=120
[IMPROVE] Iter=7116 | T=23216.7 | NewBest=115264 | Δ=165 | ImproveTotal=121
[IMPROVE] Iter=7230 | T=22962.6 | NewBest=115223 | Δ=143 | ImproveTotal=122
[IMPROVE] Iter=7243 | T=22916.7 | NewBest=115188 | Δ=242 | ImproveTotal=123
[IMPROVE] Iter=7244 | T=22916.7 | NewBest=114995 | Δ=193 | ImproveTotal=124
[IMPROVE] Iter=7250 | T=22916.7 | NewBest=114993 | Δ=9 | ImproveTotal=125
[IMPROVE] Iter=7287 | T=22825.2 | NewBest=114923 | Δ=98 | ImproveTotal=126
[IMPROVE] Iter=7362 | T=22643.2 | NewBest=114827 | Δ=424 | ImproveTotal=127
[IMPROVE] Iter=7367 | T=22643.2 | NewBest=114806 | Δ=21 | ImproveTotal=128
[IMPROVE] Iter=7369 | T=22643.2 | NewBest=114565 | Δ=241 | ImproveTotal=129
[IMPROVE] Iter=7370 | T=22643.2 | NewBest=114520 | Δ=45 | ImproveTotal=130
[IMPROVE] Iter=7372 | T=22620.6 | NewBest=114284 | Δ=295 | ImproveTotal=131
[IMPROVE] Iter=7379 | T=22620.6 | NewBest=114133 | Δ=203 | ImproveTotal=132
[IMPROVE] Iter=7381 | T=22597.9 | NewBest=114117 | Δ=16 | ImproveTotal=133
[IMPROVE] Iter=7383 | T=22597.9 | NewBest=113968 | Δ=149 | ImproveTotal=134
[IMPROVE] Iter=7389 | T=22597.9 | NewBest=113958 | Δ=10 | ImproveTotal=135
[IMPROVE] Iter=7391 | T=22575.3 | NewBest=113947 | Δ=11 | ImproveTotal=136
[IMPROVE] Iter=7393 | T=22575.3 | NewBest=113811 | Δ=136 | ImproveTotal=137
[IMPROVE] Iter=7394 | T=22575.3 | NewBest=113765 | Δ=46 | ImproveTotal=138
[IMPROVE] Iter=7407 | T=22552.8 | NewBest=113747 | Δ=90 | ImproveTotal=139
[IMPROVE] Iter=7408 | T=22552.8 | NewBest=113704 | Δ=43 | ImproveTotal=140
[IMPROVE] Iter=7438 | T=22485.2 | NewBest=113083 | Δ=722 | ImproveTotal=141
[IMPROVE] Iter=7483 | T=22373 | NewBest=113060 | Δ=168 | ImproveTotal=142
[IMPROVE] Iter=7490 | T=22373 | NewBest=113009 | Δ=125 | ImproveTotal=143
[IMPROVE] Iter=7499 | T=22350.6 | NewBest=112985 | Δ=24 | ImproveTotal=144
[IMPROVE] Iter=7500 | T=22350.6 | NewBest=112974 | Δ=11 | ImproveTotal=145
[IMPROVE] Iter=7521 | T=22283.6 | NewBest=112966 | Δ=339 | ImproveTotal=146
[IMPROVE] Iter=7523 | T=22283.6 | NewBest=112832 | Δ=134 | ImproveTotal=147
[IMPROVE] Iter=7622 | T=22061.8 | NewBest=112657 | Δ=533 | ImproveTotal=148
[IMPROVE] Iter=7624 | T=22061.8 | NewBest=112637 | Δ=20 | ImproveTotal=149
[IMPROVE] Iter=9687 | T=17952.8 | NewBest=112547 | Δ=257 | ImproveTotal=150
[IMPROVE] Iter=12679 | T=13311 | NewBest=112544 | Δ=253 | ImproveTotal=151
[IMPROVE] Iter=12696 | T=13284.4 | NewBest=112406 | Δ=308 | ImproveTotal=152
[IMPROVE] Iter=12700 | T=13284.4 | NewBest=112362 | Δ=44 | ImproveTotal=153
[IMPROVE] Iter=12705 | T=13271.1 | NewBest=112276 | Δ=86 | ImproveTotal=154
[IMPROVE] Iter=12731 | T=13231.4 | NewBest=112150 | Δ=460 | ImproveTotal=155
[IMPROVE] Iter=12778 | T=13178.5 | NewBest=111969 | Δ=229 | ImproveTotal=156
[IMPROVE] Iter=12805 | T=13139 | NewBest=111939 | Δ=473 | ImproveTotal=157
[IMPROVE] Iter=12806 | T=13139 | NewBest=111717 | Δ=222 | ImproveTotal=158
[IMPROVE] Iter=12807 | T=13139 | NewBest=111694 | Δ=23 | ImproveTotal=159
[IMPROVE] Iter=25395 | T=3728.32 | NewBest=111555 | Δ=365 | ImproveTotal=160
[IMPROVE] Iter=25415 | T=3720.87 | NewBest=111473 | Δ=218 | ImproveTotal=161
[IMPROVE] Iter=25422 | T=3717.15 | NewBest=111347 | Δ=231 | ImproveTotal=162
[IMPROVE] Iter=25457 | T=3706 | NewBest=111298 | Δ=420 | ImproveTotal=163
[IMPROVE] Iter=25582 | T=3658.11 | NewBest=111282 | Δ=505 | ImproveTotal=164
[IMPROVE] Iter=25586 | T=3658.11 | NewBest=111266 | Δ=16 | ImproveTotal=165
[IMPROVE] Iter=46429 | T=454.71 | NewBest=111236 | Δ=190 | ImproveTotal=166
[IMPROVE] Iter=46430 | T=454.71 | NewBest=111207 | Δ=29 | ImproveTotal=167
[IMPROVE] Iter=46431 | T=454.256 | NewBest=110916 | Δ=291 | ImproveTotal=168
[IMPROVE] Iter=46443 | T=453.801 | NewBest=110901 | Δ=30 | ImproveTotal=169
[IMPROVE] Iter=46473 | T=452.441 | NewBest=110803 | Δ=263 | ImproveTotal=170
[IMPROVE] Iter=46477 | T=452.441 | NewBest=110766 | Δ=136 | ImproveTotal=171
[IMPROVE] Iter=46479 | T=452.441 | NewBest=110632 | Δ=149 | ImproveTotal=172
[IMPROVE] Iter=46539 | T=449.733 | NewBest=110601 | Δ=137 | ImproveTotal=173
[IMPROVE] Iter=48942 | T=353.377 | NewBest=110514 | Δ=205 | ImproveTotal=174
[IMPROVE] Iter=48949 | T=353.377 | NewBest=110498 | Δ=124 | ImproveTotal=175
[IMPROVE] Iter=48951 | T=353.023 | NewBest=110405 | Δ=93 | ImproveTotal=176
[IMPROVE] Iter=48952 | T=353.023 | NewBest=110364 | Δ=41 | ImproveTotal=177
[IMPROVE] Iter=48953 | T=353.023 | NewBest=110315 | Δ=49 | ImproveTotal=178
[IMPROVE] Iter=48955 | T=353.023 | NewBest=110304 | Δ=11 | ImproveTotal=179
[IMPROVE] Iter=49000 | T=351.613 | NewBest=110269 | Δ=174 | ImproveTotal=180
[IMPROVE] Iter=49003 | T=351.262 | NewBest=110251 | Δ=22 | ImproveTotal=181
[IMPROVE] Iter=49005 | T=351.262 | NewBest=110241 | Δ=10 | ImproveTotal=182
[IMPROVE] Iter=49008 | T=351.262 | NewBest=110079 | Δ=178 | ImproveTotal=183
[IMPROVE] Iter=49482 | T=334.791 | NewBest=109969 | Δ=176 | ImproveTotal=184
[IMPROVE] Iter=49485 | T=334.791 | NewBest=109820 | Δ=218 | ImproveTotal=185
[IMPROVE] Iter=49486 | T=334.791 | NewBest=109816 | Δ=4 | ImproveTotal=186
[IMPROVE] Iter=49487 | T=334.791 | NewBest=109605 | Δ=211 | ImproveTotal=187
[IMPROVE] Iter=49557 | T=332.455 | NewBest=109592 | Δ=296 | ImproveTotal=188
[IMPROVE] Iter=49558 | T=332.455 | NewBest=109556 | Δ=36 | ImproveTotal=189
[IMPROVE] Iter=49567 | T=332.122 | NewBest=109555 | Δ=13 | ImproveTotal=190
[IMPROVE] Iter=49576 | T=331.79 | NewBest=109455 | Δ=235 | ImproveTotal=191
[IMPROVE] Iter=49582 | T=331.458 | NewBest=109253 | Δ=266 | ImproveTotal=192
[IMPROVE] Iter=49792 | T=324.567 | NewBest=109237 | Δ=160 | ImproveTotal=193
[IMPROVE] Iter=51607 | T=270.806 | NewBest=109160 | Δ=108 | ImproveTotal=194
[IMPROVE] Iter=52676 | T=243.313 | NewBest=109150 | Δ=174 | ImproveTotal=195
[IMPROVE] Iter=52679 | T=243.313 | NewBest=109134 | Δ=36 | ImproveTotal=196
[IMPROVE] Iter=52681 | T=243.069 | NewBest=109000 | Δ=147 | ImproveTotal=197
[IMPROVE] Iter=52696 | T=242.826 | NewBest=108897 | Δ=140 | ImproveTotal=198
[IMPROVE] Iter=52697 | T=242.826 | NewBest=108761 | Δ=136 | ImproveTotal=199
[IMPROVE] Iter=52702 | T=242.584 | NewBest=108690 | Δ=146 | ImproveTotal=200
[IMPROVE] Iter=52706 | T=242.584 | NewBest=108685 | Δ=9 | ImproveTotal=201
[IMPROVE] Iter=52785 | T=240.65 | NewBest=108605 | Δ=203 | ImproveTotal=202
[IMPROVE] Iter=52786 | T=240.65 | NewBest=108490 | Δ=115 | ImproveTotal=203
[IMPROVE] Iter=52787 | T=240.65 | NewBest=108449 | Δ=41 | ImproveTotal=204
[IMPROVE] Iter=52811 | T=239.928 | NewBest=108412 | Δ=95 | ImproveTotal=205
[IMPROVE] Iter=52821 | T=239.689 | NewBest=108411 | Δ=9 | ImproveTotal=206
[IMPROVE] Iter=52822 | T=239.689 | NewBest=108388 | Δ=23 | ImproveTotal=207
[IMPROVE] Iter=52823 | T=239.689 | NewBest=108380 | Δ=8 | ImproveTotal=208
[IMPROVE] Iter=52825 | T=239.689 | NewBest=108379 | Δ=9 | ImproveTotal=209
[IMPROVE] Iter=52826 | T=239.689 | NewBest=108257 | Δ=122 | ImproveTotal=210
[IMPROVE] Iter=52855 | T=238.97 | NewBest=107989 | Δ=439 | ImproveTotal=211
[IMPROVE] Iter=55604 | T=181.49 | NewBest=107915 | Δ=85 | ImproveTotal=212
[IMPROVE] Iter=55607 | T=181.49 | NewBest=107890 | Δ=25 | ImproveTotal=213
[IMPROVE] Iter=55612 | T=181.309 | NewBest=107887 | Δ=5 | ImproveTotal=214
[IMPROVE] Iter=55626 | T=181.127 | NewBest=107759 | Δ=191 | ImproveTotal=215
[IMPROVE] Iter=55754 | T=178.787 | NewBest=107742 | Δ=23 | ImproveTotal=216
[IMPROVE] Iter=55755 | T=178.787 | NewBest=107678 | Δ=64 | ImproveTotal=217
[IMPROVE] Iter=59725 | T=120.181 | NewBest=107677 | Δ=97 | ImproveTotal=218
[IMPROVE] Iter=59730 | T=120.181 | NewBest=107639 | Δ=38 | ImproveTotal=219
[IMPROVE] Iter=59737 | T=120.06 | NewBest=107619 | Δ=20 | ImproveTotal=220
[IMPROVE] Iter=59738 | T=120.06 | NewBest=107615 | Δ=4 | ImproveTotal=221
[IMPROVE] Iter=59740 | T=120.06 | NewBest=107586 | Δ=29 | ImproveTotal=222
[IMPROVE] Iter=59743 | T=119.94 | NewBest=107584 | Δ=2 | ImproveTotal=223
[IMPROVE] Iter=59747 | T=119.94 | NewBest=107563 | Δ=40 | ImproveTotal=224
[IMPROVE] Iter=59749 | T=119.94 | NewBest=107529 | Δ=34 | ImproveTotal=225
[IMPROVE] Iter=59750 | T=119.94 | NewBest=107479 | Δ=50 | ImproveTotal=226
[IMPROVE] Iter=59752 | T=119.82 | NewBest=107410 | Δ=69 | ImproveTotal=227
[IMPROVE] Iter=59757 | T=119.82 | NewBest=107408 | Δ=2 | ImproveTotal=228
[IMPROVE] Iter=60153 | T=115.12 | NewBest=107323 | Δ=90 | ImproveTotal=229
[IMPROVE] Iter=60167 | T=115.005 | NewBest=107303 | Δ=35 | ImproveTotal=230
[IMPROVE] Iter=60168 | T=115.005 | NewBest=107277 | Δ=26 | ImproveTotal=231
[IMPROVE] Iter=60170 | T=115.005 | NewBest=107188 | Δ=89 | ImproveTotal=232
[IMPROVE] Iter=60173 | T=114.89 | NewBest=107176 | Δ=12 | ImproveTotal=233
[IMPROVE] Iter=60178 | T=114.89 | NewBest=107133 | Δ=43 | ImproveTotal=234
[IMPROVE] Iter=60206 | T=114.545 | NewBest=106985 | Δ=183 | ImproveTotal=235
[IMPROVE] Iter=60230 | T=114.316 | NewBest=106949 | Δ=116 | ImproveTotal=236
[IMPROVE] Iter=60233 | T=114.202 | NewBest=106872 | Δ=77 | ImproveTotal=237
[IMPROVE] Iter=60236 | T=114.202 | NewBest=106853 | Δ=19 | ImproveTotal=238
[IMPROVE] Iter=60243 | T=114.088 | NewBest=106833 | Δ=32 | ImproveTotal=239
[IMPROVE] Iter=60249 | T=114.088 | NewBest=106666 | Δ=263 | ImproveTotal=240
[IMPROVE] Iter=60250 | T=114.088 | NewBest=106612 | Δ=54 | ImproveTotal=241
[IMPROVE] Iter=60260 | T=113.974 | NewBest=106560 | Δ=60 | ImproveTotal=242
[IMPROVE] Iter=60264 | T=113.86 | NewBest=106538 | Δ=22 | ImproveTotal=243
[IMPROVE] Iter=60265 | T=113.86 | NewBest=106460 | Δ=78 | ImproveTotal=244
[IMPROVE] Iter=60268 | T=113.86 | NewBest=106432 | Δ=28 | ImproveTotal=245
[IMPROVE] Iter=60270 | T=113.86 | NewBest=106376 | Δ=56 | ImproveTotal=246
[IMPROVE] Iter=60278 | T=113.746 | NewBest=106369 | Δ=61 | ImproveTotal=247
[IMPROVE] Iter=60299 | T=113.519 | NewBest=106363 | Δ=20 | ImproveTotal=248
[IMPROVE] Iter=60304 | T=113.405 | NewBest=106362 | Δ=1 | ImproveTotal=249
[IMPROVE] Iter=64089 | T=77.6939 | NewBest=106342 | Δ=120 | ImproveTotal=250
[IMPROVE] Iter=64252 | T=76.3836 | NewBest=106198 | Δ=246 | ImproveTotal=251
[IMPROVE] Iter=64254 | T=76.3836 | NewBest=106194 | Δ=4 | ImproveTotal=252
[IMPROVE] Iter=66040 | T=63.923 | NewBest=106170 | Δ=44 | ImproveTotal=253
[IMPROVE] Iter=66046 | T=63.8591 | NewBest=106162 | Δ=75 | ImproveTotal=254
[IMPROVE] Iter=66047 | T=63.8591 | NewBest=106149 | Δ=13 | ImproveTotal=255
[IMPROVE] Iter=66054 | T=63.7952 | NewBest=106052 | Δ=105 | ImproveTotal=256
[IMPROVE] Iter=66056 | T=63.7952 | NewBest=106050 | Δ=2 | ImproveTotal=257
[IMPROVE] Iter=66079 | T=63.6677 | NewBest=106009 | Δ=176 | ImproveTotal=258
[IMPROVE] Iter=66080 | T=63.6677 | NewBest=105947 | Δ=62 | ImproveTotal=259
[IMPROVE] Iter=66081 | T=63.604 | NewBest=105884 | Δ=63 | ImproveTotal=260
[IMPROVE] Iter=66083 | T=63.604 | NewBest=105834 | Δ=50 | ImproveTotal=261
[IMPROVE] Iter=66088 | T=63.604 | NewBest=105828 | Δ=25 | ImproveTotal=262
[IMPROVE] Iter=66138 | T=63.2866 | NewBest=105792 | Δ=84 | ImproveTotal=263
[IMPROVE] Iter=66200 | T=62.9079 | NewBest=105783 | Δ=21 | ImproveTotal=264
[IMPROVE] Iter=66256 | T=62.5314 | NewBest=105733 | Δ=60 | ImproveTotal=265
[IMPROVE] Iter=66260 | T=62.5314 | NewBest=105730 | Δ=3 | ImproveTotal=266
[IMPROVE] Iter=66264 | T=62.4688 | NewBest=105647 | Δ=92 | ImproveTotal=267
[IMPROVE] Iter=66268 | T=62.4688 | NewBest=105627 | Δ=98 | ImproveTotal=268
[IMPROVE] Iter=66269 | T=62.4688 | NewBest=105623 | Δ=4 | ImproveTotal=269
[IMPROVE] Iter=66270 | T=62.4688 | NewBest=105619 | Δ=4 | ImproveTotal=270
[IMPROVE] Iter=66272 | T=62.4064 | NewBest=105616 | Δ=3 | ImproveTotal=271
[IMPROVE] Iter=66285 | T=62.344 | NewBest=105485 | Δ=174 | ImproveTotal=272
[IMPROVE] Iter=67517 | T=55.1251 | NewBest=105479 | Δ=26 | ImproveTotal=273
[IMPROVE] Iter=67518 | T=55.1251 | NewBest=105416 | Δ=63 | ImproveTotal=274
[IMPROVE] Iter=67545 | T=54.9599 | NewBest=105409 | Δ=39 | ImproveTotal=275
[IMPROVE] Iter=67547 | T=54.9599 | NewBest=105396 | Δ=13 | ImproveTotal=276
[IMPROVE] Iter=72193 | T=34.5142 | NewBest=105380 | Δ=25 | ImproveTotal=277
[IMPROVE] Iter=72200 | T=34.5142 | NewBest=105365 | Δ=21 | ImproveTotal=278
[IMPROVE] Iter=72201 | T=34.4797 | NewBest=105321 | Δ=44 | ImproveTotal=279
