iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=84 | T=154034 | NewBest=527136 | Δ=8126 | ImproveTotal=1
[IMPROVE] Iter=133 | T=153957 | NewBest=525829 | Δ=1718 | ImproveTotal=2
[IMPROVE] Iter=167 | T=153911 | NewBest=525010 | Δ=7905 | ImproveTotal=3
[IMPROVE] Iter=248 | T=153788 | NewBest=519212 | Δ=7921 | ImproveTotal=4
[IMPROVE] Iter=347 | T=153634 | NewBest=518056 | Δ=2274 | ImproveTotal=5
[IMPROVE] Iter=353 | T=153619 | NewBest=518037 | Δ=117 | ImproveTotal=6
[IMPROVE] Iter=375 | T=153588 | NewBest=517856 | Δ=484 | ImproveTotal=7
[IMPROVE] Iter=386 | T=153573 | NewBest=513317 | Δ=4771 | ImproveTotal=8
[IMPROVE] Iter=411 | T=153527 | NewBest=506361 | Δ=7403 | ImproveTotal=9
[IMPROVE] Iter=413 | T=153527 | NewBest=505581 | Δ=780 | ImproveTotal=10
[IMPROVE] Iter=415 | T=153527 | NewBest=505434 | Δ=147 | ImproveTotal=11
[IMPROVE] Iter=458 | T=153466 | NewBest=503378 | Δ=2410 | ImproveTotal=12
[IMPROVE] Iter=484 | T=153420 | NewBest=496415 | Δ=7673 | ImproveTotal=13
[IMPROVE] Iter=499 | T=153404 | NewBest=492967 | Δ=3584 | ImproveTotal=14
[IMPROVE] Iter=500 | T=153404 | NewBest=492920 | Δ=47 | ImproveTotal=15
[IMPROVE] Iter=502 | T=153389 | NewBest=490039 | Δ=2939 | ImproveTotal=16
[IMPROVE] Iter=511 | T=153373 | NewBest=482697 | Δ=7438 | ImproveTotal=17
[IMPROVE] Iter=516 | T=153373 | NewBest=478541 | Δ=4171 | ImproveTotal=18
[IMPROVE] Iter=519 | T=153373 | NewBest=478498 | Δ=43 | ImproveTotal=19
[IMPROVE] Iter=575 | T=153281 | NewBest=473536 | Δ=7244 | ImproveTotal=20
[IMPROVE] Iter=663 | T=153144 | NewBest=473447 | Δ=1756 | ImproveTotal=21
[IMPROVE] Iter=670 | T=153144 | NewBest=473239 | Δ=267 | ImproveTotal=22
[IMPROVE] Iter=692 | T=153098 | NewBest=473089 | Δ=210 | ImproveTotal=23
[IMPROVE] Iter=704 | T=153082 | NewBest=471418 | Δ=7198 | ImproveTotal=24
[IMPROVE] Iter=724 | T=153052 | NewBest=469754 | Δ=20082 | ImproveTotal=25
[IMPROVE] Iter=734 | T=153036 | NewBest=469173 | Δ=581 | ImproveTotal=26
[IMPROVE] Iter=741 | T=153021 | NewBest=469159 | Δ=14 | ImproveTotal=27
[IMPROVE] Iter=743 | T=153021 | NewBest=469155 | Δ=4 | ImproveTotal=28
[IMPROVE] Iter=745 | T=153021 | NewBest=467027 | Δ=2128 | ImproveTotal=29
[IMPROVE] Iter=753 | T=153006 | NewBest=467026 | Δ=1 | ImproveTotal=30
[IMPROVE] Iter=796 | T=152945 | NewBest=465400 | Δ=33750 | ImproveTotal=31
[IMPROVE] Iter=855 | T=152853 | NewBest=465166 | Δ=4057 | ImproveTotal=32
[IMPROVE] Iter=888 | T=152807 | NewBest=460827 | Δ=4384 | ImproveTotal=33
[IMPROVE] Iter=954 | T=152700 | NewBest=460726 | Δ=790 | ImproveTotal=34
[IMPROVE] Iter=957 | T=152700 | NewBest=460103 | Δ=664 | ImproveTotal=35
[IMPROVE] Iter=1019 | T=152609 | NewBest=455041 | Δ=6959 | ImproveTotal=36
[IMPROVE] Iter=1022 | T=152593 | NewBest=455003 | Δ=62 | ImproveTotal=37
[IMPROVE] Iter=1051 | T=152547 | NewBest=454404 | Δ=7188 | ImproveTotal=38
[IMPROVE] Iter=1060 | T=152547 | NewBest=454378 | Δ=50 | ImproveTotal=39
[IMPROVE] Iter=1081 | T=152502 | NewBest=452745 | Δ=16154 | ImproveTotal=40
[IMPROVE] Iter=1092 | T=152486 | NewBest=452116 | Δ=892 | ImproveTotal=41
[IMPROVE] Iter=1095 | T=152486 | NewBest=452064 | Δ=52 | ImproveTotal=42
[IMPROVE] Iter=1155 | T=152395 | NewBest=449246 | Δ=6834 | ImproveTotal=43
[IMPROVE] Iter=1158 | T=152395 | NewBest=449240 | Δ=6 | ImproveTotal=44
[IMPROVE] Iter=1160 | T=152395 | NewBest=447247 | Δ=1993 | ImproveTotal=45
[IMPROVE] Iter=1175 | T=152365 | NewBest=442460 | Δ=4921 | ImproveTotal=46
[IMPROVE] Iter=1278 | T=152212 | NewBest=441521 | Δ=1856 | ImproveTotal=47
[IMPROVE] Iter=1438 | T=151969 | NewBest=439108 | Δ=24163 | ImproveTotal=48
[IMPROVE] Iter=1444 | T=151954 | NewBest=439080 | Δ=28 | ImproveTotal=49
[IMPROVE] Iter=1445 | T=151954 | NewBest=439044 | Δ=36 | ImproveTotal=50
[IMPROVE] Iter=1465 | T=151923 | NewBest=438894 | Δ=16202 | ImproveTotal=51
[IMPROVE] Iter=1468 | T=151923 | NewBest=438853 | Δ=41 | ImproveTotal=52
[IMPROVE] Iter=1496 | T=151878 | NewBest=436980 | Δ=2350 | ImproveTotal=53
[IMPROVE] Iter=1600 | T=151726 | NewBest=431554 | Δ=5759 | ImproveTotal=54
[IMPROVE] Iter=1632 | T=151665 | NewBest=428973 | Δ=105703 | ImproveTotal=55
[IMPROVE] Iter=1634 | T=151665 | NewBest=428859 | Δ=114 | ImproveTotal=56
[IMPROVE] Iter=1635 | T=151665 | NewBest=428783 | Δ=76 | ImproveTotal=57
[IMPROVE] Iter=1642 | T=151650 | NewBest=426783 | Δ=2611 | ImproveTotal=58
[IMPROVE] Iter=1648 | T=151650 | NewBest=426693 | Δ=90 | ImproveTotal=59
[IMPROVE] Iter=1651 | T=151635 | NewBest=426686 | Δ=7 | ImproveTotal=60
[IMPROVE] Iter=1691 | T=151574 | NewBest=426123 | Δ=1019 | ImproveTotal=61
[IMPROVE] Iter=1694 | T=151574 | NewBest=425814 | Δ=354 | ImproveTotal=62
[IMPROVE] Iter=1695 | T=151574 | NewBest=424900 | Δ=914 | ImproveTotal=63
[IMPROVE] Iter=1697 | T=151574 | NewBest=424667 | Δ=233 | ImproveTotal=64
[IMPROVE] Iter=1728 | T=151529 | NewBest=420742 | Δ=4220 | ImproveTotal=65
[IMPROVE] Iter=1739 | T=151514 | NewBest=416397 | Δ=4595 | ImproveTotal=66
[IMPROVE] Iter=1740 | T=151514 | NewBest=416391 | Δ=6 | ImproveTotal=67
[IMPROVE] Iter=1781 | T=151438 | NewBest=414456 | Δ=2671 | ImproveTotal=68
[IMPROVE] Iter=1794 | T=151423 | NewBest=414355 | Δ=161 | ImproveTotal=69
[IMPROVE] Iter=1818 | T=151392 | NewBest=413304 | Δ=3999 | ImproveTotal=70
[IMPROVE] Iter=1819 | T=151392 | NewBest=410808 | Δ=2496 | ImproveTotal=71
[IMPROVE] Iter=1929 | T=151226 | NewBest=407073 | Δ=6105 | ImproveTotal=72
[IMPROVE] Iter=1934 | T=151211 | NewBest=403540 | Δ=3716 | ImproveTotal=73
[IMPROVE] Iter=1939 | T=151211 | NewBest=399558 | Δ=79866 | ImproveTotal=74
[IMPROVE] Iter=1946 | T=151196 | NewBest=399556 | Δ=2 | ImproveTotal=75
[IMPROVE] Iter=2009 | T=151105 | NewBest=398251 | Δ=1627 | ImproveTotal=76
[IMPROVE] Iter=2020 | T=151090 | NewBest=396789 | Δ=1727 | ImproveTotal=77
[IMPROVE] Iter=2027 | T=151075 | NewBest=396734 | Δ=93 | ImproveTotal=78
[IMPROVE] Iter=2038 | T=151060 | NewBest=396059 | Δ=942 | ImproveTotal=79
[IMPROVE] Iter=2052 | T=151030 | NewBest=394253 | Δ=2596 | ImproveTotal=80
[IMPROVE] Iter=2053 | T=151030 | NewBest=394240 | Δ=13 | ImproveTotal=81
