iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=4 | T=132074 | NewBest=456629 | Δ=1124 | ImproveTotal=1
[IMPROVE] Iter=7 | T=132074 | NewBest=455614 | Δ=1153 | ImproveTotal=2
[IMPROVE] Iter=8 | T=132074 | NewBest=455612 | Δ=2 | ImproveTotal=3
[IMPROVE] Iter=26 | T=131810 | NewBest=452378 | Δ=3752 | ImproveTotal=4
[IMPROVE] Iter=34 | T=131679 | NewBest=450079 | Δ=2476 | ImproveTotal=5
[IMPROVE] Iter=44 | T=131547 | NewBest=447439 | Δ=16387 | ImproveTotal=6
[IMPROVE] Iter=45 | T=131547 | NewBest=445268 | Δ=2171 | ImproveTotal=7
[IMPROVE] Iter=49 | T=131547 | NewBest=445265 | Δ=37 | ImproveTotal=8
[IMPROVE] Iter=66 | T=131284 | NewBest=442837 | Δ=40503 | ImproveTotal=9
[IMPROVE] Iter=68 | T=131284 | NewBest=442469 | Δ=368 | ImproveTotal=10
[IMPROVE] Iter=78 | T=131153 | NewBest=441130 | Δ=23795 | ImproveTotal=11
[IMPROVE] Iter=80 | T=131153 | NewBest=441069 | Δ=71 | ImproveTotal=12
[IMPROVE] Iter=83 | T=131021 | NewBest=440355 | Δ=840 | ImproveTotal=13
[IMPROVE] Iter=100 | T=130890 | NewBest=437140 | Δ=4931 | ImproveTotal=14
[IMPROVE] Iter=132 | T=130368 | NewBest=432541 | Δ=57253 | ImproveTotal=15
[IMPROVE] Iter=147 | T=130237 | NewBest=426689 | Δ=6155 | ImproveTotal=16
[IMPROVE] Iter=150 | T=130237 | NewBest=426665 | Δ=35 | ImproveTotal=17
[IMPROVE] Iter=177 | T=129847 | NewBest=425907 | Δ=295115 | ImproveTotal=18
[IMPROVE] Iter=185 | T=129717 | NewBest=425336 | Δ=2563 | ImproveTotal=19
[IMPROVE] Iter=186 | T=129717 | NewBest=425332 | Δ=4 | ImproveTotal=20
[IMPROVE] Iter=251 | T=128812 | NewBest=424987 | Δ=3148 | ImproveTotal=21
[IMPROVE] Iter=252 | T=128812 | NewBest=424986 | Δ=1 | ImproveTotal=22
[IMPROVE] Iter=273 | T=128554 | NewBest=424203 | Δ=1291 | ImproveTotal=23
[IMPROVE] Iter=275 | T=128554 | NewBest=422659 | Δ=1566 | ImproveTotal=24
[IMPROVE] Iter=277 | T=128554 | NewBest=422618 | Δ=41 | ImproveTotal=25
[IMPROVE] Iter=278 | T=128554 | NewBest=419409 | Δ=3209 | ImproveTotal=26
[IMPROVE] Iter=280 | T=128554 | NewBest=419395 | Δ=14 | ImproveTotal=27
[IMPROVE] Iter=281 | T=128426 | NewBest=419367 | Δ=28 | ImproveTotal=28
[IMPROVE] Iter=282 | T=128426 | NewBest=419343 | Δ=24 | ImproveTotal=29
[IMPROVE] Iter=290 | T=128426 | NewBest=418486 | Δ=1224 | ImproveTotal=30
[IMPROVE] Iter=293 | T=128297 | NewBest=418380 | Δ=114 | ImproveTotal=31
[IMPROVE] Iter=297 | T=128297 | NewBest=413021 | Δ=5397 | ImproveTotal=32
[IMPROVE] Iter=299 | T=128297 | NewBest=412540 | Δ=497 | ImproveTotal=33
[IMPROVE] Iter=313 | T=128041 | NewBest=410985 | Δ=1675 | ImproveTotal=34
[IMPROVE] Iter=329 | T=127913 | NewBest=410790 | Δ=1218 | ImproveTotal=35
[IMPROVE] Iter=330 | T=127913 | NewBest=410627 | Δ=163 | ImproveTotal=36
[IMPROVE] Iter=331 | T=127785 | NewBest=410607 | Δ=20 | ImproveTotal=37
[IMPROVE] Iter=339 | T=127785 | NewBest=410606 | Δ=111 | ImproveTotal=38
