iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=25 | T=131810 | NewBest=456343 | Δ=1918 | ImproveTotal=1
[IMPROVE] Iter=29 | T=131810 | NewBest=452030 | Δ=4333 | ImproveTotal=2
[IMPROVE] Iter=47 | T=131547 | NewBest=451231 | Δ=1092 | ImproveTotal=3
[IMPROVE] Iter=53 | T=131415 | NewBest=446557 | Δ=4740 | ImproveTotal=4
[IMPROVE] Iter=57 | T=131415 | NewBest=442394 | Δ=4248 | ImproveTotal=5
[IMPROVE] Iter=70 | T=131284 | NewBest=439844 | Δ=3024 | ImproveTotal=6
[IMPROVE] Iter=72 | T=131153 | NewBest=435994 | Δ=3850 | ImproveTotal=7
[IMPROVE] Iter=74 | T=131153 | NewBest=430675 | Δ=5319 | ImproveTotal=8
[IMPROVE] Iter=76 | T=131153 | NewBest=428284 | Δ=2391 | ImproveTotal=9
[IMPROVE] Iter=79 | T=131153 | NewBest=428270 | Δ=14 | ImproveTotal=10
[IMPROVE] Iter=83 | T=131021 | NewBest=427253 | Δ=1118 | ImproveTotal=11
[IMPROVE] Iter=93 | T=130890 | NewBest=422180 | Δ=5139 | ImproveTotal=12
[IMPROVE] Iter=95 | T=130890 | NewBest=420949 | Δ=1231 | ImproveTotal=13
[IMPROVE] Iter=102 | T=130760 | NewBest=420183 | Δ=915 | ImproveTotal=14
[IMPROVE] Iter=103 | T=130760 | NewBest=420178 | Δ=5 | ImproveTotal=15
[IMPROVE] Iter=154 | T=130107 | NewBest=418016 | Δ=2973 | ImproveTotal=16
[IMPROVE] Iter=156 | T=130107 | NewBest=415991 | Δ=2035 | ImproveTotal=17
[IMPROVE] Iter=181 | T=129717 | NewBest=414030 | Δ=2304 | ImproveTotal=18
[IMPROVE] Iter=185 | T=129717 | NewBest=413619 | Δ=418 | ImproveTotal=19
[IMPROVE] Iter=190 | T=129717 | NewBest=408341 | Δ=5318 | ImproveTotal=20
[IMPROVE] Iter=201 | T=129458 | NewBest=407283 | Δ=64712 | ImproveTotal=21
[IMPROVE] Iter=207 | T=129458 | NewBest=405821 | Δ=1494 | ImproveTotal=22
[IMPROVE] Iter=213 | T=129328 | NewBest=399804 | Δ=9814 | ImproveTotal=23
[IMPROVE] Iter=228 | T=129199 | NewBest=397590 | Δ=2567 | ImproveTotal=24
[IMPROVE] Iter=230 | T=129199 | NewBest=395720 | Δ=1875 | ImproveTotal=25
[IMPROVE] Iter=245 | T=128941 | NewBest=395609 | Δ=872 | ImproveTotal=26
[IMPROVE] Iter=250 | T=128941 | NewBest=393673 | Δ=2050 | ImproveTotal=27
[IMPROVE] Iter=256 | T=128812 | NewBest=391115 | Δ=2648 | ImproveTotal=28
[IMPROVE] Iter=257 | T=128812 | NewBest=391099 | Δ=16 | ImproveTotal=29
[IMPROVE] Iter=258 | T=128812 | NewBest=391054 | Δ=45 | ImproveTotal=30
[IMPROVE] Iter=259 | T=128812 | NewBest=391045 | Δ=9 | ImproveTotal=31
[IMPROVE] Iter=262 | T=128683 | NewBest=390947 | Δ=113 | ImproveTotal=32
[IMPROVE] Iter=268 | T=128683 | NewBest=389229 | Δ=5467 | ImproveTotal=33
[IMPROVE] Iter=269 | T=128683 | NewBest=389224 | Δ=5 | ImproveTotal=34
[IMPROVE] Iter=270 | T=128683 | NewBest=389219 | Δ=5 | ImproveTotal=35
[IMPROVE] Iter=272 | T=128554 | NewBest=389216 | Δ=11 | ImproveTotal=36
[IMPROVE] Iter=277 | T=128554 | NewBest=389195 | Δ=43 | ImproveTotal=37
[IMPROVE] Iter=281 | T=128426 | NewBest=388783 | Δ=25402 | ImproveTotal=38
[IMPROVE] Iter=293 | T=128297 | NewBest=388750 | Δ=48 | ImproveTotal=39
[IMPROVE] Iter=295 | T=128297 | NewBest=387239 | Δ=252022 | ImproveTotal=40
[IMPROVE] Iter=336 | T=127785 | NewBest=384117 | Δ=3711 | ImproveTotal=41
[IMPROVE] Iter=339 | T=127785 | NewBest=382905 | Δ=1218 | ImproveTotal=42
[IMPROVE] Iter=343 | T=127657 | NewBest=382872 | Δ=57 | ImproveTotal=43
[IMPROVE] Iter=344 | T=127657 | NewBest=382817 | Δ=55 | ImproveTotal=44
[IMPROVE] Iter=345 | T=127657 | NewBest=382773 | Δ=44 | ImproveTotal=45
[IMPROVE] Iter=346 | T=127657 | NewBest=382770 | Δ=3 | ImproveTotal=46
[IMPROVE] Iter=361 | T=127402 | NewBest=377479 | Δ=198491 | ImproveTotal=47
[IMPROVE] Iter=374 | T=127275 | NewBest=377115 | Δ=523 | ImproveTotal=48
[IMPROVE] Iter=377 | T=127275 | NewBest=376256 | Δ=926 | ImproveTotal=49
[IMPROVE] Iter=393 | T=127020 | NewBest=373199 | Δ=3199 | ImproveTotal=50
[IMPROVE] Iter=417 | T=126766 | NewBest=372156 | Δ=1168 | ImproveTotal=51
[IMPROVE] Iter=477 | T=126008 | NewBest=371757 | Δ=5034 | ImproveTotal=52
[IMPROVE] Iter=481 | T=125882 | NewBest=371709 | Δ=62 | ImproveTotal=53
[IMPROVE] Iter=482 | T=125882 | NewBest=371650 | Δ=59 | ImproveTotal=54
