iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=25 | T=154127 | NewBest=527632 | Δ=7173 | ImproveTotal=1
[IMPROVE] Iter=36 | T=154111 | NewBest=521437 | Δ=6503 | ImproveTotal=2
[IMPROVE] Iter=38 | T=154111 | NewBest=519324 | Δ=2113 | ImproveTotal=3
[IMPROVE] Iter=82 | T=154034 | NewBest=516231 | Δ=3848 | ImproveTotal=4
[IMPROVE] Iter=100 | T=154019 | NewBest=511856 | Δ=4809 | ImproveTotal=5
[IMPROVE] Iter=101 | T=154004 | NewBest=511851 | Δ=5 | ImproveTotal=6
[IMPROVE] Iter=102 | T=154004 | NewBest=511811 | Δ=40 | ImproveTotal=7
[IMPROVE] Iter=105 | T=154004 | NewBest=511806 | Δ=5 | ImproveTotal=8
[IMPROVE] Iter=107 | T=154004 | NewBest=510209 | Δ=189746 | ImproveTotal=9
[IMPROVE] Iter=109 | T=154004 | NewBest=507772 | Δ=2437 | ImproveTotal=10
[IMPROVE] Iter=113 | T=153988 | NewBest=507371 | Δ=20809 | ImproveTotal=11
[IMPROVE] Iter=116 | T=153988 | NewBest=506130 | Δ=1241 | ImproveTotal=12
[IMPROVE] Iter=123 | T=153973 | NewBest=505905 | Δ=401 | ImproveTotal=13
[IMPROVE] Iter=151 | T=153927 | NewBest=503117 | Δ=3262 | ImproveTotal=14
[IMPROVE] Iter=155 | T=153927 | NewBest=503089 | Δ=84078 | ImproveTotal=15
[IMPROVE] Iter=161 | T=153911 | NewBest=497434 | Δ=64831 | ImproveTotal=16
[IMPROVE] Iter=164 | T=153911 | NewBest=497430 | Δ=4 | ImproveTotal=17
[IMPROVE] Iter=165 | T=153911 | NewBest=497317 | Δ=113 | ImproveTotal=18
[IMPROVE] Iter=170 | T=153911 | NewBest=493199 | Δ=124962 | ImproveTotal=19
[IMPROVE] Iter=172 | T=153896 | NewBest=493149 | Δ=50 | ImproveTotal=20
[IMPROVE] Iter=173 | T=153896 | NewBest=493125 | Δ=24 | ImproveTotal=21
[IMPROVE] Iter=179 | T=153896 | NewBest=488337 | Δ=4960 | ImproveTotal=22
[IMPROVE] Iter=181 | T=153880 | NewBest=488157 | Δ=183 | ImproveTotal=23
[IMPROVE] Iter=182 | T=153880 | NewBest=487451 | Δ=706 | ImproveTotal=24
[IMPROVE] Iter=207 | T=153850 | NewBest=484843 | Δ=2732 | ImproveTotal=25
[IMPROVE] Iter=208 | T=153850 | NewBest=484837 | Δ=6 | ImproveTotal=26
[IMPROVE] Iter=209 | T=153850 | NewBest=484831 | Δ=6 | ImproveTotal=27
[IMPROVE] Iter=212 | T=153834 | NewBest=484822 | Δ=29 | ImproveTotal=28
[IMPROVE] Iter=216 | T=153834 | NewBest=484412 | Δ=465 | ImproveTotal=29
[IMPROVE] Iter=254 | T=153773 | NewBest=481635 | Δ=4731 | ImproveTotal=30
[IMPROVE] Iter=261 | T=153757 | NewBest=481388 | Δ=281 | ImproveTotal=31
[IMPROVE] Iter=268 | T=153757 | NewBest=480469 | Δ=974 | ImproveTotal=32
[IMPROVE] Iter=298 | T=153711 | NewBest=480112 | Δ=1642 | ImproveTotal=33
[IMPROVE] Iter=322 | T=153665 | NewBest=479853 | Δ=39178 | ImproveTotal=34
[IMPROVE] Iter=334 | T=153650 | NewBest=477607 | Δ=2489 | ImproveTotal=35
[IMPROVE] Iter=335 | T=153650 | NewBest=474484 | Δ=3123 | ImproveTotal=36
[IMPROVE] Iter=345 | T=153634 | NewBest=471524 | Δ=4769 | ImproveTotal=37
[IMPROVE] Iter=347 | T=153634 | NewBest=471521 | Δ=3 | ImproveTotal=38
[IMPROVE] Iter=348 | T=153634 | NewBest=471496 | Δ=25 | ImproveTotal=39
[IMPROVE] Iter=362 | T=153604 | NewBest=466239 | Δ=5713 | ImproveTotal=40
[IMPROVE] Iter=370 | T=153604 | NewBest=461592 | Δ=5664 | ImproveTotal=41
[IMPROVE] Iter=371 | T=153588 | NewBest=461573 | Δ=19 | ImproveTotal=42
[IMPROVE] Iter=372 | T=153588 | NewBest=461551 | Δ=22 | ImproveTotal=43
[IMPROVE] Iter=387 | T=153573 | NewBest=460354 | Δ=1516 | ImproveTotal=44
[IMPROVE] Iter=390 | T=153573 | NewBest=455275 | Δ=5184 | ImproveTotal=45
[IMPROVE] Iter=392 | T=153558 | NewBest=455270 | Δ=7 | ImproveTotal=46
[IMPROVE] Iter=393 | T=153558 | NewBest=455249 | Δ=21 | ImproveTotal=47
[IMPROVE] Iter=406 | T=153542 | NewBest=450915 | Δ=4447 | ImproveTotal=48
[IMPROVE] Iter=408 | T=153542 | NewBest=450913 | Δ=29 | ImproveTotal=49
[IMPROVE] Iter=409 | T=153542 | NewBest=450854 | Δ=59 | ImproveTotal=50
[IMPROVE] Iter=413 | T=153527 | NewBest=450838 | Δ=62 | ImproveTotal=51
[IMPROVE] Iter=414 | T=153527 | NewBest=449339 | Δ=1499 | ImproveTotal=52
[IMPROVE] Iter=415 | T=153527 | NewBest=449219 | Δ=120 | ImproveTotal=53
[IMPROVE] Iter=416 | T=153527 | NewBest=449216 | Δ=3 | ImproveTotal=54
[IMPROVE] Iter=421 | T=153512 | NewBest=446550 | Δ=19962 | ImproveTotal=55
[IMPROVE] Iter=422 | T=153512 | NewBest=446532 | Δ=18 | ImproveTotal=56
[IMPROVE] Iter=423 | T=153512 | NewBest=446268 | Δ=264 | ImproveTotal=57
[IMPROVE] Iter=426 | T=153512 | NewBest=444257 | Δ=2042 | ImproveTotal=58
[IMPROVE] Iter=429 | T=153512 | NewBest=444242 | Δ=15 | ImproveTotal=59
[IMPROVE] Iter=430 | T=153512 | NewBest=444220 | Δ=22 | ImproveTotal=60
[IMPROVE] Iter=431 | T=153496 | NewBest=442079 | Δ=2141 | ImproveTotal=61
[IMPROVE] Iter=437 | T=153496 | NewBest=442000 | Δ=152 | ImproveTotal=62
[IMPROVE] Iter=438 | T=153496 | NewBest=438461 | Δ=3539 | ImproveTotal=63
[IMPROVE] Iter=439 | T=153496 | NewBest=438420 | Δ=41 | ImproveTotal=64
[IMPROVE] Iter=443 | T=153481 | NewBest=437254 | Δ=57709 | ImproveTotal=65
[IMPROVE] Iter=454 | T=153466 | NewBest=434734 | Δ=3331 | ImproveTotal=66
[IMPROVE] Iter=491 | T=153404 | NewBest=431363 | Δ=4491 | ImproveTotal=67
[IMPROVE] Iter=492 | T=153404 | NewBest=430133 | Δ=1230 | ImproveTotal=68
[IMPROVE] Iter=519 | T=153373 | NewBest=428846 | Δ=1397 | ImproveTotal=69
[IMPROVE] Iter=522 | T=153358 | NewBest=428803 | Δ=65 | ImproveTotal=70
[IMPROVE] Iter=533 | T=153343 | NewBest=427320 | Δ=14424 | ImproveTotal=71
[IMPROVE] Iter=537 | T=153343 | NewBest=427274 | Δ=450 | ImproveTotal=72
[IMPROVE] Iter=539 | T=153343 | NewBest=427180 | Δ=96 | ImproveTotal=73
[IMPROVE] Iter=541 | T=153327 | NewBest=427106 | Δ=74 | ImproveTotal=74
[IMPROVE] Iter=542 | T=153327 | NewBest=427105 | Δ=1 | ImproveTotal=75
[IMPROVE] Iter=587 | T=153266 | NewBest=424747 | Δ=47995 | ImproveTotal=76
[IMPROVE] Iter=588 | T=153266 | NewBest=424695 | Δ=52 | ImproveTotal=77
[IMPROVE] Iter=605 | T=153236 | NewBest=421519 | Δ=3640 | ImproveTotal=78
[IMPROVE] Iter=606 | T=153236 | NewBest=421423 | Δ=96 | ImproveTotal=79
[IMPROVE] Iter=617 | T=153220 | NewBest=420689 | Δ=1848 | ImproveTotal=80
[IMPROVE] Iter=618 | T=153220 | NewBest=418944 | Δ=1745 | ImproveTotal=81
[IMPROVE] Iter=619 | T=153220 | NewBest=418879 | Δ=65 | ImproveTotal=82
[IMPROVE] Iter=620 | T=153220 | NewBest=417877 | Δ=1002 | ImproveTotal=83
[IMPROVE] Iter=627 | T=153205 | NewBest=415495 | Δ=2511 | ImproveTotal=84
[IMPROVE] Iter=639 | T=153190 | NewBest=414950 | Δ=79972 | ImproveTotal=85
[IMPROVE] Iter=683 | T=153113 | NewBest=414699 | Δ=1637 | ImproveTotal=86
[IMPROVE] Iter=760 | T=153006 | NewBest=412720 | Δ=2671 | ImproveTotal=87
[IMPROVE] Iter=762 | T=152991 | NewBest=412701 | Δ=19 | ImproveTotal=88
[IMPROVE] Iter=767 | T=152991 | NewBest=412585 | Δ=148 | ImproveTotal=89
[IMPROVE] Iter=769 | T=152991 | NewBest=412319 | Δ=269 | ImproveTotal=90
[IMPROVE] Iter=770 | T=152991 | NewBest=412303 | Δ=16 | ImproveTotal=91
[IMPROVE] Iter=773 | T=152975 | NewBest=412161 | Δ=22152 | ImproveTotal=92
[IMPROVE] Iter=778 | T=152975 | NewBest=412156 | Δ=5 | ImproveTotal=93
[IMPROVE] Iter=796 | T=152945 | NewBest=411300 | Δ=1229 | ImproveTotal=94
[IMPROVE] Iter=797 | T=152945 | NewBest=411290 | Δ=10 | ImproveTotal=95
[IMPROVE] Iter=798 | T=152945 | NewBest=411248 | Δ=42 | ImproveTotal=96
[IMPROVE] Iter=800 | T=152945 | NewBest=411228 | Δ=20 | ImproveTotal=97
[IMPROVE] Iter=807 | T=152929 | NewBest=411214 | Δ=21 | ImproveTotal=98
[IMPROVE] Iter=808 | T=152929 | NewBest=411040 | Δ=174 | ImproveTotal=99
[IMPROVE] Iter=810 | T=152929 | NewBest=411037 | Δ=3 | ImproveTotal=100
[IMPROVE] Iter=811 | T=152914 | NewBest=411013 | Δ=24 | ImproveTotal=101
[IMPROVE] Iter=817 | T=152914 | NewBest=410938 | Δ=147 | ImproveTotal=102
[IMPROVE] Iter=818 | T=152914 | NewBest=410899 | Δ=39 | ImproveTotal=103
[IMPROVE] Iter=819 | T=152914 | NewBest=410564 | Δ=335 | ImproveTotal=104
[IMPROVE] Iter=830 | T=152899 | NewBest=406572 | Δ=6050 | ImproveTotal=105
[IMPROVE] Iter=834 | T=152883 | NewBest=406524 | Δ=57 | ImproveTotal=106
[IMPROVE] Iter=835 | T=152883 | NewBest=406516 | Δ=8 | ImproveTotal=107
[IMPROVE] Iter=836 | T=152883 | NewBest=405687 | Δ=829 | ImproveTotal=108
[IMPROVE] Iter=837 | T=152883 | NewBest=405303 | Δ=384 | ImproveTotal=109
[IMPROVE] Iter=843 | T=152868 | NewBest=404575 | Δ=773 | ImproveTotal=110
[IMPROVE] Iter=867 | T=152838 | NewBest=404453 | Δ=24201 | ImproveTotal=111
[IMPROVE] Iter=871 | T=152822 | NewBest=404432 | Δ=18034 | ImproveTotal=112
[IMPROVE] Iter=890 | T=152807 | NewBest=402382 | Δ=2774 | ImproveTotal=113
[IMPROVE] Iter=892 | T=152792 | NewBest=402369 | Δ=13 | ImproveTotal=114
[IMPROVE] Iter=898 | T=152792 | NewBest=402252 | Δ=72246 | ImproveTotal=115
[IMPROVE] Iter=904 | T=152776 | NewBest=398743 | Δ=3662 | ImproveTotal=116
[IMPROVE] Iter=919 | T=152761 | NewBest=396218 | Δ=11247 | ImproveTotal=117
[IMPROVE] Iter=920 | T=152761 | NewBest=396041 | Δ=177 | ImproveTotal=118
[IMPROVE] Iter=921 | T=152746 | NewBest=396025 | Δ=16 | ImproveTotal=119
[IMPROVE] Iter=924 | T=152746 | NewBest=395572 | Δ=3957 | ImproveTotal=120
[IMPROVE] Iter=925 | T=152746 | NewBest=395551 | Δ=21 | ImproveTotal=121
[IMPROVE] Iter=929 | T=152746 | NewBest=391917 | Δ=20034 | ImproveTotal=122
[IMPROVE] Iter=932 | T=152731 | NewBest=391169 | Δ=27178 | ImproveTotal=123
[IMPROVE] Iter=938 | T=152731 | NewBest=387148 | Δ=4021 | ImproveTotal=124
[IMPROVE] Iter=939 | T=152731 | NewBest=387136 | Δ=12 | ImproveTotal=125
[IMPROVE] Iter=941 | T=152715 | NewBest=387126 | Δ=10 | ImproveTotal=126
[IMPROVE] Iter=991 | T=152639 | NewBest=384000 | Δ=36391 | ImproveTotal=127
[IMPROVE] Iter=992 | T=152639 | NewBest=383965 | Δ=35 | ImproveTotal=128
[IMPROVE] Iter=994 | T=152639 | NewBest=379654 | Δ=4358 | ImproveTotal=129
[IMPROVE] Iter=997 | T=152639 | NewBest=379639 | Δ=15 | ImproveTotal=130
[IMPROVE] Iter=1001 | T=152624 | NewBest=379181 | Δ=480 | ImproveTotal=131
[IMPROVE] Iter=1002 | T=152624 | NewBest=379180 | Δ=1 | ImproveTotal=132
[IMPROVE] Iter=1003 | T=152624 | NewBest=379125 | Δ=55 | ImproveTotal=133
[IMPROVE] Iter=1005 | T=152624 | NewBest=379059 | Δ=129 | ImproveTotal=134
[IMPROVE] Iter=1026 | T=152593 | NewBest=376595 | Δ=2807 | ImproveTotal=135
[IMPROVE] Iter=1454 | T=151938 | NewBest=375503 | Δ=3516 | ImproveTotal=136
[IMPROVE] Iter=1512 | T=151847 | NewBest=372224 | Δ=19943 | ImproveTotal=137
[IMPROVE] Iter=1520 | T=151847 | NewBest=372185 | Δ=39 | ImproveTotal=138
[IMPROVE] Iter=1525 | T=151832 | NewBest=372150 | Δ=35 | ImproveTotal=139
[IMPROVE] Iter=1550 | T=151802 | NewBest=370772 | Δ=1578 | ImproveTotal=140
[IMPROVE] Iter=1555 | T=151787 | NewBest=369949 | Δ=823 | ImproveTotal=141
[IMPROVE] Iter=1575 | T=151756 | NewBest=366640 | Δ=3584 | ImproveTotal=142
[IMPROVE] Iter=1636 | T=151665 | NewBest=365880 | Δ=1816 | ImproveTotal=143
[IMPROVE] Iter=1645 | T=151650 | NewBest=365817 | Δ=192 | ImproveTotal=144
[IMPROVE] Iter=1650 | T=151650 | NewBest=364382 | Δ=1541 | ImproveTotal=145
[IMPROVE] Iter=1652 | T=151635 | NewBest=364367 | Δ=15 | ImproveTotal=146
[IMPROVE] Iter=1657 | T=151635 | NewBest=364257 | Δ=110 | ImproveTotal=147
[IMPROVE] Iter=1665 | T=151620 | NewBest=364189 | Δ=87 | ImproveTotal=148
[IMPROVE] Iter=1724 | T=151529 | NewBest=363952 | Δ=1940 | ImproveTotal=149
[IMPROVE] Iter=1740 | T=151514 | NewBest=363950 | Δ=105 | ImproveTotal=150
[IMPROVE] Iter=1750 | T=151498 | NewBest=363787 | Δ=88175 | ImproveTotal=151
[IMPROVE] Iter=1755 | T=151483 | NewBest=362101 | Δ=9815 | ImproveTotal=152
[IMPROVE] Iter=1770 | T=151468 | NewBest=362081 | Δ=30 | ImproveTotal=153
[IMPROVE] Iter=1771 | T=151453 | NewBest=362024 | Δ=57 | ImproveTotal=154
