iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=25 | T=131810 | NewBest=452323 | Δ=312379 | ImproveTotal=1
[IMPROVE] Iter=28 | T=131810 | NewBest=451923 | Δ=400 | ImproveTotal=2
[IMPROVE] Iter=60 | T=131415 | NewBest=446845 | Δ=19806 | ImproveTotal=3
[IMPROVE] Iter=66 | T=131284 | NewBest=443124 | Δ=3751 | ImproveTotal=4
[IMPROVE] Iter=67 | T=131284 | NewBest=443109 | Δ=15 | ImproveTotal=5
[IMPROVE] Iter=76 | T=131153 | NewBest=439183 | Δ=4035 | ImproveTotal=6
[IMPROVE] Iter=85 | T=131021 | NewBest=437018 | Δ=2409 | ImproveTotal=7
[IMPROVE] Iter=90 | T=131021 | NewBest=435458 | Δ=1672 | ImproveTotal=8
[IMPROVE] Iter=110 | T=130760 | NewBest=433369 | Δ=2493 | ImproveTotal=9
[IMPROVE] Iter=113 | T=130629 | NewBest=432861 | Δ=555 | ImproveTotal=10
[IMPROVE] Iter=123 | T=130498 | NewBest=426982 | Δ=6087 | ImproveTotal=11
[IMPROVE] Iter=139 | T=130368 | NewBest=425255 | Δ=19173 | ImproveTotal=12
[IMPROVE] Iter=153 | T=130107 | NewBest=424893 | Δ=583 | ImproveTotal=13
[IMPROVE] Iter=170 | T=129977 | NewBest=423356 | Δ=83164 | ImproveTotal=14
[IMPROVE] Iter=171 | T=129847 | NewBest=423220 | Δ=136 | ImproveTotal=15
[IMPROVE] Iter=186 | T=129717 | NewBest=418642 | Δ=4927 | ImproveTotal=16
[IMPROVE] Iter=187 | T=129717 | NewBest=418634 | Δ=8 | ImproveTotal=17
[IMPROVE] Iter=192 | T=129587 | NewBest=418314 | Δ=452 | ImproveTotal=18
[IMPROVE] Iter=194 | T=129587 | NewBest=418284 | Δ=34 | ImproveTotal=19
[IMPROVE] Iter=195 | T=129587 | NewBest=418279 | Δ=5 | ImproveTotal=20
[IMPROVE] Iter=197 | T=129587 | NewBest=417818 | Δ=14554 | ImproveTotal=21
[IMPROVE] Iter=216 | T=129328 | NewBest=416850 | Δ=11021 | ImproveTotal=22
[IMPROVE] Iter=218 | T=129328 | NewBest=412796 | Δ=4102 | ImproveTotal=23
[IMPROVE] Iter=222 | T=129199 | NewBest=412778 | Δ=67 | ImproveTotal=24
[IMPROVE] Iter=227 | T=129199 | NewBest=412581 | Δ=200 | ImproveTotal=25
[IMPROVE] Iter=228 | T=129199 | NewBest=411315 | Δ=1266 | ImproveTotal=26
[IMPROVE] Iter=236 | T=129070 | NewBest=408823 | Δ=2667 | ImproveTotal=27
[IMPROVE] Iter=241 | T=128941 | NewBest=406365 | Δ=82128 | ImproveTotal=28
[IMPROVE] Iter=242 | T=128941 | NewBest=402879 | Δ=3486 | ImproveTotal=29
[IMPROVE] Iter=243 | T=128941 | NewBest=402749 | Δ=130 | ImproveTotal=30
[IMPROVE] Iter=254 | T=128812 | NewBest=398232 | Δ=4765 | ImproveTotal=31
[IMPROVE] Iter=259 | T=128812 | NewBest=393256 | Δ=5038 | ImproveTotal=32
[IMPROVE] Iter=284 | T=128426 | NewBest=390056 | Δ=3433 | ImproveTotal=33
[IMPROVE] Iter=288 | T=128426 | NewBest=389934 | Δ=45294 | ImproveTotal=34
[IMPROVE] Iter=289 | T=128426 | NewBest=389835 | Δ=99 | ImproveTotal=35
[IMPROVE] Iter=296 | T=128297 | NewBest=386151 | Δ=3773 | ImproveTotal=36
[IMPROVE] Iter=308 | T=128169 | NewBest=383447 | Δ=2873 | ImproveTotal=37
[IMPROVE] Iter=309 | T=128169 | NewBest=383439 | Δ=8 | ImproveTotal=38
[IMPROVE] Iter=368 | T=127402 | NewBest=380153 | Δ=3905 | ImproveTotal=39
[IMPROVE] Iter=376 | T=127275 | NewBest=380055 | Δ=184 | ImproveTotal=40
[IMPROVE] Iter=378 | T=127275 | NewBest=378383 | Δ=1672 | ImproveTotal=41
[IMPROVE] Iter=380 | T=127275 | NewBest=378367 | Δ=16 | ImproveTotal=42
[IMPROVE] Iter=381 | T=127147 | NewBest=374985 | Δ=3382 | ImproveTotal=43
[IMPROVE] Iter=402 | T=126893 | NewBest=374975 | Δ=306 | ImproveTotal=44
[IMPROVE] Iter=403 | T=126893 | NewBest=374884 | Δ=91 | ImproveTotal=45
[IMPROVE] Iter=404 | T=126893 | NewBest=374824 | Δ=60 | ImproveTotal=46
[IMPROVE] Iter=408 | T=126893 | NewBest=374819 | Δ=150 | ImproveTotal=47
[IMPROVE] Iter=411 | T=126766 | NewBest=374781 | Δ=38 | ImproveTotal=48
[IMPROVE] Iter=428 | T=126639 | NewBest=373909 | Δ=129497 | ImproveTotal=49
[IMPROVE] Iter=432 | T=126513 | NewBest=373739 | Δ=218358 | ImproveTotal=50
[IMPROVE] Iter=433 | T=126513 | NewBest=373648 | Δ=91 | ImproveTotal=51
[IMPROVE] Iter=437 | T=126513 | NewBest=372435 | Δ=3417 | ImproveTotal=52
[IMPROVE] Iter=441 | T=126386 | NewBest=372375 | Δ=85 | ImproveTotal=53
[IMPROVE] Iter=445 | T=126386 | NewBest=368639 | Δ=22425 | ImproveTotal=54
[IMPROVE] Iter=463 | T=126134 | NewBest=367755 | Δ=2896 | ImproveTotal=55
[IMPROVE] Iter=464 | T=126134 | NewBest=367673 | Δ=82 | ImproveTotal=56
[IMPROVE] Iter=468 | T=126134 | NewBest=367576 | Δ=124 | ImproveTotal=57
[IMPROVE] Iter=469 | T=126134 | NewBest=367490 | Δ=86 | ImproveTotal=58
