iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=32 | T=153696 | NewBest=527087 | Δ=7789 | ImproveTotal=1
[IMPROVE] Iter=41 | T=153542 | NewBest=519283 | Δ=7884 | ImproveTotal=2
[IMPROVE] Iter=133 | T=152166 | NewBest=511960 | Δ=7838 | ImproveTotal=3
[IMPROVE] Iter=165 | T=151710 | NewBest=504685 | Δ=7698 | ImproveTotal=4
[IMPROVE] Iter=173 | T=151558 | NewBest=497182 | Δ=7632 | ImproveTotal=5
[IMPROVE] Iter=179 | T=151558 | NewBest=497166 | Δ=16 | ImproveTotal=6
[IMPROVE] Iter=217 | T=150953 | NewBest=490315 | Δ=7236 | ImproveTotal=7
[IMPROVE] Iter=374 | T=148555 | NewBest=485830 | Δ=8438 | ImproveTotal=8
[IMPROVE] Iter=381 | T=148407 | NewBest=485805 | Δ=25 | ImproveTotal=9
[IMPROVE] Iter=439 | T=147666 | NewBest=478995 | Δ=6893 | ImproveTotal=10
[IMPROVE] Iter=449 | T=147519 | NewBest=472354 | Δ=31100 | ImproveTotal=11
[IMPROVE] Iter=485 | T=146929 | NewBest=466206 | Δ=6646 | ImproveTotal=12
[IMPROVE] Iter=486 | T=146929 | NewBest=466141 | Δ=65 | ImproveTotal=13
[IMPROVE] Iter=521 | T=146343 | NewBest=461999 | Δ=4716 | ImproveTotal=14
[IMPROVE] Iter=527 | T=146343 | NewBest=461944 | Δ=55 | ImproveTotal=15
[IMPROVE] Iter=532 | T=146196 | NewBest=459028 | Δ=2966 | ImproveTotal=16
[IMPROVE] Iter=536 | T=146196 | NewBest=458892 | Δ=136 | ImproveTotal=17
[IMPROVE] Iter=547 | T=146050 | NewBest=458882 | Δ=10 | ImproveTotal=18
[IMPROVE] Iter=549 | T=146050 | NewBest=458856 | Δ=26 | ImproveTotal=19
[IMPROVE] Iter=557 | T=145904 | NewBest=458854 | Δ=2 | ImproveTotal=20
[IMPROVE] Iter=582 | T=145467 | NewBest=458275 | Δ=658 | ImproveTotal=21
[IMPROVE] Iter=597 | T=145321 | NewBest=451445 | Δ=7093 | ImproveTotal=22
[IMPROVE] Iter=599 | T=145321 | NewBest=451443 | Δ=2 | ImproveTotal=23
[IMPROVE] Iter=665 | T=144307 | NewBest=445831 | Δ=5986 | ImproveTotal=24
[IMPROVE] Iter=667 | T=144307 | NewBest=445730 | Δ=169 | ImproveTotal=25
[IMPROVE] Iter=672 | T=144163 | NewBest=445726 | Δ=4 | ImproveTotal=26
[IMPROVE] Iter=679 | T=144163 | NewBest=441450 | Δ=4561 | ImproveTotal=27
[IMPROVE] Iter=744 | T=143157 | NewBest=437154 | Δ=5208 | ImproveTotal=28
[IMPROVE] Iter=759 | T=143013 | NewBest=434801 | Δ=6712 | ImproveTotal=29
[IMPROVE] Iter=762 | T=142870 | NewBest=434766 | Δ=35 | ImproveTotal=30
[IMPROVE] Iter=763 | T=142870 | NewBest=428214 | Δ=6552 | ImproveTotal=31
[IMPROVE] Iter=775 | T=142728 | NewBest=428213 | Δ=9 | ImproveTotal=32
[IMPROVE] Iter=776 | T=142728 | NewBest=428192 | Δ=21 | ImproveTotal=33
[IMPROVE] Iter=778 | T=142728 | NewBest=428086 | Δ=106 | ImproveTotal=34
[IMPROVE] Iter=784 | T=142585 | NewBest=427562 | Δ=665 | ImproveTotal=35
[IMPROVE] Iter=787 | T=142585 | NewBest=424920 | Δ=2642 | ImproveTotal=36
[IMPROVE] Iter=788 | T=142585 | NewBest=424790 | Δ=130 | ImproveTotal=37
[IMPROVE] Iter=792 | T=142442 | NewBest=424762 | Δ=28 | ImproveTotal=38
[IMPROVE] Iter=799 | T=142442 | NewBest=424761 | Δ=39 | ImproveTotal=39
[IMPROVE] Iter=909 | T=140883 | NewBest=421645 | Δ=3246 | ImproveTotal=40
[IMPROVE] Iter=912 | T=140742 | NewBest=417094 | Δ=4714 | ImproveTotal=41
[IMPROVE] Iter=952 | T=140180 | NewBest=416777 | Δ=3441 | ImproveTotal=42
