iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=17 | T=154142 | NewBest=532091 | Δ=2424 | ImproveTotal=1
[IMPROVE] Iter=33 | T=154111 | NewBest=529405 | Δ=3132 | ImproveTotal=2
[IMPROVE] Iter=71 | T=154050 | NewBest=524152 | Δ=5997 | ImproveTotal=3
[IMPROVE] Iter=76 | T=154050 | NewBest=516891 | Δ=7369 | ImproveTotal=4
[IMPROVE] Iter=83 | T=154034 | NewBest=513319 | Δ=3715 | ImproveTotal=5
[IMPROVE] Iter=85 | T=154034 | NewBest=510765 | Δ=2599 | ImproveTotal=6
[IMPROVE] Iter=86 | T=154034 | NewBest=507486 | Δ=3279 | ImproveTotal=7
[IMPROVE] Iter=109 | T=154004 | NewBest=505049 | Δ=3670 | ImproveTotal=8
[IMPROVE] Iter=227 | T=153819 | NewBest=501097 | Δ=6140 | ImproveTotal=9
[IMPROVE] Iter=232 | T=153804 | NewBest=501095 | Δ=2 | ImproveTotal=10
[IMPROVE] Iter=254 | T=153773 | NewBest=499789 | Δ=389788 | ImproveTotal=11
[IMPROVE] Iter=262 | T=153757 | NewBest=492335 | Δ=7476 | ImproveTotal=12
[IMPROVE] Iter=330 | T=153665 | NewBest=489552 | Δ=3388 | ImproveTotal=13
[IMPROVE] Iter=347 | T=153634 | NewBest=483897 | Δ=30995 | ImproveTotal=14
[IMPROVE] Iter=351 | T=153619 | NewBest=483887 | Δ=10 | ImproveTotal=15
[IMPROVE] Iter=386 | T=153573 | NewBest=480890 | Δ=140474 | ImproveTotal=16
[IMPROVE] Iter=411 | T=153527 | NewBest=480212 | Δ=932 | ImproveTotal=17
[IMPROVE] Iter=413 | T=153527 | NewBest=480177 | Δ=35 | ImproveTotal=18
[IMPROVE] Iter=414 | T=153527 | NewBest=480172 | Δ=5 | ImproveTotal=19
[IMPROVE] Iter=416 | T=153527 | NewBest=480106 | Δ=66 | ImproveTotal=20
[IMPROVE] Iter=418 | T=153527 | NewBest=480036 | Δ=70 | ImproveTotal=21
[IMPROVE] Iter=456 | T=153466 | NewBest=472779 | Δ=7264 | ImproveTotal=22
[IMPROVE] Iter=457 | T=153466 | NewBest=471597 | Δ=1182 | ImproveTotal=23
[IMPROVE] Iter=460 | T=153466 | NewBest=471574 | Δ=23 | ImproveTotal=24
[IMPROVE] Iter=461 | T=153450 | NewBest=465742 | Δ=5832 | ImproveTotal=25
[IMPROVE] Iter=495 | T=153404 | NewBest=459624 | Δ=6768 | ImproveTotal=26
[IMPROVE] Iter=496 | T=153404 | NewBest=459386 | Δ=238 | ImproveTotal=27
[IMPROVE] Iter=506 | T=153389 | NewBest=459376 | Δ=16 | ImproveTotal=28
[IMPROVE] Iter=509 | T=153389 | NewBest=459335 | Δ=41 | ImproveTotal=29
[IMPROVE] Iter=512 | T=153373 | NewBest=459330 | Δ=5 | ImproveTotal=30
[IMPROVE] Iter=515 | T=153373 | NewBest=456027 | Δ=3303 | ImproveTotal=31
[IMPROVE] Iter=519 | T=153373 | NewBest=454065 | Δ=1962 | ImproveTotal=32
[IMPROVE] Iter=537 | T=153343 | NewBest=453755 | Δ=446 | ImproveTotal=33
[IMPROVE] Iter=566 | T=153297 | NewBest=447001 | Δ=288896 | ImproveTotal=34
[IMPROVE] Iter=617 | T=153220 | NewBest=444927 | Δ=2555 | ImproveTotal=35
[IMPROVE] Iter=670 | T=153144 | NewBest=444006 | Δ=1458 | ImproveTotal=36
[IMPROVE] Iter=680 | T=153128 | NewBest=437394 | Δ=6652 | ImproveTotal=37
[IMPROVE] Iter=703 | T=153082 | NewBest=431329 | Δ=336158 | ImproveTotal=38
[IMPROVE] Iter=709 | T=153082 | NewBest=431317 | Δ=80 | ImproveTotal=39
[IMPROVE] Iter=716 | T=153067 | NewBest=431264 | Δ=62 | ImproveTotal=40
[IMPROVE] Iter=729 | T=153052 | NewBest=431176 | Δ=106 | ImproveTotal=41
[IMPROVE] Iter=736 | T=153036 | NewBest=428482 | Δ=2815 | ImproveTotal=42
[IMPROVE] Iter=746 | T=153021 | NewBest=423412 | Δ=5322 | ImproveTotal=43
[IMPROVE] Iter=764 | T=152991 | NewBest=421768 | Δ=1693 | ImproveTotal=44
[IMPROVE] Iter=874 | T=152822 | NewBest=419242 | Δ=4430 | ImproveTotal=45
[IMPROVE] Iter=892 | T=152792 | NewBest=414947 | Δ=6512 | ImproveTotal=46
[IMPROVE] Iter=894 | T=152792 | NewBest=414908 | Δ=39 | ImproveTotal=47
[IMPROVE] Iter=897 | T=152792 | NewBest=408912 | Δ=6108 | ImproveTotal=48
[IMPROVE] Iter=980 | T=152670 | NewBest=407486 | Δ=2183 | ImproveTotal=49
[IMPROVE] Iter=1017 | T=152609 | NewBest=401679 | Δ=6201 | ImproveTotal=50
[IMPROVE] Iter=1023 | T=152593 | NewBest=398875 | Δ=2846 | ImproveTotal=51
[IMPROVE] Iter=1237 | T=152273 | NewBest=398802 | Δ=247 | ImproveTotal=52
[IMPROVE] Iter=1244 | T=152258 | NewBest=398797 | Δ=19 | ImproveTotal=53
[IMPROVE] Iter=1248 | T=152258 | NewBest=398734 | Δ=63 | ImproveTotal=54
[IMPROVE] Iter=1250 | T=152258 | NewBest=398669 | Δ=65 | ImproveTotal=55
[IMPROVE] Iter=1256 | T=152243 | NewBest=393349 | Δ=5462 | ImproveTotal=56
[IMPROVE] Iter=1263 | T=152227 | NewBest=393303 | Δ=74 | ImproveTotal=57
[IMPROVE] Iter=1266 | T=152227 | NewBest=393284 | Δ=19 | ImproveTotal=58
[IMPROVE] Iter=1345 | T=152106 | NewBest=392554 | Δ=3244 | ImproveTotal=59
[IMPROVE] Iter=1349 | T=152106 | NewBest=386900 | Δ=5740 | ImproveTotal=60
[IMPROVE] Iter=1351 | T=152090 | NewBest=386729 | Δ=180 | ImproveTotal=61
[IMPROVE] Iter=1353 | T=152090 | NewBest=386714 | Δ=15 | ImproveTotal=62
[IMPROVE] Iter=1354 | T=152090 | NewBest=386674 | Δ=40 | ImproveTotal=63
[IMPROVE] Iter=1386 | T=152045 | NewBest=384453 | Δ=2485 | ImproveTotal=64
[IMPROVE] Iter=1387 | T=152045 | NewBest=384448 | Δ=5 | ImproveTotal=65
[IMPROVE] Iter=1415 | T=151999 | NewBest=382722 | Δ=1727 | ImproveTotal=66
[IMPROVE] Iter=1416 | T=151999 | NewBest=379994 | Δ=2728 | ImproveTotal=67
[IMPROVE] Iter=1422 | T=151984 | NewBest=379956 | Δ=61 | ImproveTotal=68
[IMPROVE] Iter=1423 | T=151984 | NewBest=379882 | Δ=74 | ImproveTotal=69
