iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=137 | T=130368 | NewBest=456206 | Δ=1807 | ImproveTotal=1
[IMPROVE] Iter=139 | T=130368 | NewBest=452095 | Δ=4111 | ImproveTotal=2
[IMPROVE] Iter=151 | T=130107 | NewBest=446552 | Δ=5664 | ImproveTotal=3
[IMPROVE] Iter=159 | T=130107 | NewBest=444426 | Δ=2267 | ImproveTotal=4
[IMPROVE] Iter=160 | T=130107 | NewBest=437516 | Δ=6910 | ImproveTotal=5
[IMPROVE] Iter=171 | T=129847 | NewBest=436144 | Δ=1517 | ImproveTotal=6
[IMPROVE] Iter=331 | T=127785 | NewBest=434954 | Δ=6735 | ImproveTotal=7
[IMPROVE] Iter=436 | T=126513 | NewBest=430034 | Δ=4991 | ImproveTotal=8
[IMPROVE] Iter=517 | T=125504 | NewBest=427882 | Δ=3083 | ImproveTotal=9
[IMPROVE] Iter=523 | T=125379 | NewBest=427879 | Δ=3 | ImproveTotal=10
[IMPROVE] Iter=528 | T=125379 | NewBest=421221 | Δ=6658 | ImproveTotal=11
[IMPROVE] Iter=536 | T=125253 | NewBest=421172 | Δ=62 | ImproveTotal=12
[IMPROVE] Iter=568 | T=124878 | NewBest=416306 | Δ=5088 | ImproveTotal=13
[IMPROVE] Iter=577 | T=124753 | NewBest=416300 | Δ=23 | ImproveTotal=14
[IMPROVE] Iter=579 | T=124753 | NewBest=416257 | Δ=43 | ImproveTotal=15
[IMPROVE] Iter=649 | T=123882 | NewBest=416025 | Δ=947 | ImproveTotal=16
[IMPROVE] Iter=658 | T=123759 | NewBest=415993 | Δ=58 | ImproveTotal=17
[IMPROVE] Iter=661 | T=123635 | NewBest=415991 | Δ=2 | ImproveTotal=18
[IMPROVE] Iter=662 | T=123635 | NewBest=415866 | Δ=125 | ImproveTotal=19
[IMPROVE] Iter=670 | T=123635 | NewBest=410600 | Δ=5963 | ImproveTotal=20
[IMPROVE] Iter=689 | T=123388 | NewBest=404880 | Δ=6091 | ImproveTotal=21
[IMPROVE] Iter=711 | T=123018 | NewBest=404829 | Δ=63 | ImproveTotal=22
[IMPROVE] Iter=714 | T=123018 | NewBest=404779 | Δ=50 | ImproveTotal=23
[IMPROVE] Iter=715 | T=123018 | NewBest=400194 | Δ=4585 | ImproveTotal=24
[IMPROVE] Iter=716 | T=123018 | NewBest=400105 | Δ=89 | ImproveTotal=25
[IMPROVE] Iter=722 | T=122895 | NewBest=394079 | Δ=6183 | ImproveTotal=26
[IMPROVE] Iter=728 | T=122895 | NewBest=387979 | Δ=6207 | ImproveTotal=27
[IMPROVE] Iter=729 | T=122895 | NewBest=387909 | Δ=70 | ImproveTotal=28
[IMPROVE] Iter=750 | T=122649 | NewBest=387908 | Δ=24245 | ImproveTotal=29
[IMPROVE] Iter=851 | T=121307 | NewBest=384314 | Δ=4474 | ImproveTotal=30
