iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=37 | T=153696 | NewBest=529934 | Δ=4877 | ImproveTotal=1
[IMPROVE] Iter=38 | T=153696 | NewBest=526752 | Δ=3182 | ImproveTotal=2
[IMPROVE] Iter=44 | T=153542 | NewBest=524581 | Δ=2349 | ImproveTotal=3
[IMPROVE] Iter=85 | T=152929 | NewBest=518053 | Δ=7648 | ImproveTotal=4
[IMPROVE] Iter=100 | T=152776 | NewBest=510645 | Δ=7771 | ImproveTotal=5
[IMPROVE] Iter=129 | T=152318 | NewBest=504632 | Δ=7071 | ImproveTotal=6
[IMPROVE] Iter=146 | T=152013 | NewBest=497248 | Δ=7690 | ImproveTotal=7
[IMPROVE] Iter=148 | T=152013 | NewBest=497241 | Δ=7 | ImproveTotal=8
[IMPROVE] Iter=164 | T=151710 | NewBest=497210 | Δ=382 | ImproveTotal=9
[IMPROVE] Iter=171 | T=151558 | NewBest=490250 | Δ=7082 | ImproveTotal=10
[IMPROVE] Iter=185 | T=151406 | NewBest=489337 | Δ=1094 | ImproveTotal=11
[IMPROVE] Iter=208 | T=151104 | NewBest=489071 | Δ=527 | ImproveTotal=12
[IMPROVE] Iter=223 | T=150802 | NewBest=482151 | Δ=7407 | ImproveTotal=13
[IMPROVE] Iter=248 | T=150500 | NewBest=479208 | Δ=3561 | ImproveTotal=14
[IMPROVE] Iter=267 | T=150199 | NewBest=478896 | Δ=1917 | ImproveTotal=15
[IMPROVE] Iter=274 | T=150049 | NewBest=478887 | Δ=20 | ImproveTotal=16
[IMPROVE] Iter=314 | T=149450 | NewBest=476294 | Δ=3494 | ImproveTotal=17
[IMPROVE] Iter=320 | T=149450 | NewBest=476284 | Δ=23 | ImproveTotal=18
[IMPROVE] Iter=324 | T=149300 | NewBest=472173 | Δ=4349 | ImproveTotal=19
[IMPROVE] Iter=325 | T=149300 | NewBest=472166 | Δ=7 | ImproveTotal=20
[IMPROVE] Iter=329 | T=149300 | NewBest=472154 | Δ=12 | ImproveTotal=21
[IMPROVE] Iter=348 | T=149002 | NewBest=465593 | Δ=6903 | ImproveTotal=22
[IMPROVE] Iter=350 | T=149002 | NewBest=465586 | Δ=7 | ImproveTotal=23
[IMPROVE] Iter=357 | T=148853 | NewBest=458572 | Δ=7090 | ImproveTotal=24
[IMPROVE] Iter=365 | T=148704 | NewBest=451709 | Δ=6947 | ImproveTotal=25
[IMPROVE] Iter=377 | T=148555 | NewBest=449647 | Δ=2566 | ImproveTotal=26
[IMPROVE] Iter=379 | T=148555 | NewBest=449535 | Δ=149 | ImproveTotal=27
[IMPROVE] Iter=388 | T=148407 | NewBest=449217 | Δ=671 | ImproveTotal=28
[IMPROVE] Iter=398 | T=148258 | NewBest=447397 | Δ=2005 | ImproveTotal=29
[IMPROVE] Iter=400 | T=148258 | NewBest=447386 | Δ=11 | ImproveTotal=30
[IMPROVE] Iter=404 | T=148110 | NewBest=447202 | Δ=187 | ImproveTotal=31
[IMPROVE] Iter=416 | T=147962 | NewBest=440914 | Δ=6752 | ImproveTotal=32
[IMPROVE] Iter=421 | T=147814 | NewBest=434326 | Δ=6797 | ImproveTotal=33
[IMPROVE] Iter=424 | T=147814 | NewBest=434303 | Δ=298 | ImproveTotal=34
[IMPROVE] Iter=425 | T=147814 | NewBest=428531 | Δ=5772 | ImproveTotal=35
[IMPROVE] Iter=449 | T=147519 | NewBest=423427 | Δ=5457 | ImproveTotal=36
[IMPROVE] Iter=487 | T=146929 | NewBest=417599 | Δ=21836 | ImproveTotal=37
[IMPROVE] Iter=492 | T=146782 | NewBest=417488 | Δ=301 | ImproveTotal=38
[IMPROVE] Iter=516 | T=146489 | NewBest=415255 | Δ=3091 | ImproveTotal=39
[IMPROVE] Iter=517 | T=146489 | NewBest=415244 | Δ=11 | ImproveTotal=40
[IMPROVE] Iter=518 | T=146489 | NewBest=412047 | Δ=3197 | ImproveTotal=41
[IMPROVE] Iter=534 | T=146196 | NewBest=412018 | Δ=187 | ImproveTotal=42
[IMPROVE] Iter=535 | T=146196 | NewBest=411882 | Δ=136 | ImproveTotal=43
[IMPROVE] Iter=536 | T=146196 | NewBest=411571 | Δ=311 | ImproveTotal=44
[IMPROVE] Iter=547 | T=146050 | NewBest=406470 | Δ=5204 | ImproveTotal=45
[IMPROVE] Iter=554 | T=145904 | NewBest=406406 | Δ=78 | ImproveTotal=46
[IMPROVE] Iter=570 | T=145758 | NewBest=406385 | Δ=45 | ImproveTotal=47
[IMPROVE] Iter=572 | T=145612 | NewBest=406365 | Δ=20 | ImproveTotal=48
[IMPROVE] Iter=577 | T=145612 | NewBest=406293 | Δ=313 | ImproveTotal=49
[IMPROVE] Iter=580 | T=145612 | NewBest=406261 | Δ=32 | ImproveTotal=50
[IMPROVE] Iter=583 | T=145467 | NewBest=406252 | Δ=9 | ImproveTotal=51
[IMPROVE] Iter=586 | T=145467 | NewBest=406214 | Δ=38 | ImproveTotal=52
[IMPROVE] Iter=588 | T=145467 | NewBest=406069 | Δ=145 | ImproveTotal=53
[IMPROVE] Iter=649 | T=144596 | NewBest=400948 | Δ=24123 | ImproveTotal=54
[IMPROVE] Iter=650 | T=144596 | NewBest=400935 | Δ=13 | ImproveTotal=55
[IMPROVE] Iter=651 | T=144452 | NewBest=400875 | Δ=60 | ImproveTotal=56
[IMPROVE] Iter=667 | T=144307 | NewBest=400873 | Δ=20 | ImproveTotal=57
[IMPROVE] Iter=668 | T=144307 | NewBest=400806 | Δ=67 | ImproveTotal=58
[IMPROVE] Iter=688 | T=144019 | NewBest=398545 | Δ=14435 | ImproveTotal=59
[IMPROVE] Iter=705 | T=143731 | NewBest=395387 | Δ=3788 | ImproveTotal=60
[IMPROVE] Iter=707 | T=143731 | NewBest=394949 | Δ=438 | ImproveTotal=61
[IMPROVE] Iter=708 | T=143731 | NewBest=394110 | Δ=839 | ImproveTotal=62
[IMPROVE] Iter=772 | T=142728 | NewBest=390231 | Δ=4812 | ImproveTotal=63
[IMPROVE] Iter=785 | T=142585 | NewBest=390225 | Δ=26 | ImproveTotal=64
[IMPROVE] Iter=788 | T=142585 | NewBest=390102 | Δ=123 | ImproveTotal=65
[IMPROVE] Iter=791 | T=142442 | NewBest=388606 | Δ=1496 | ImproveTotal=66
[IMPROVE] Iter=795 | T=142442 | NewBest=388423 | Δ=194 | ImproveTotal=67
[IMPROVE] Iter=816 | T=142158 | NewBest=388401 | Δ=259143 | ImproveTotal=68
[IMPROVE] Iter=853 | T=141590 | NewBest=387669 | Δ=1062 | ImproveTotal=69
[IMPROVE] Iter=854 | T=141590 | NewBest=387593 | Δ=76 | ImproveTotal=70
[IMPROVE] Iter=857 | T=141590 | NewBest=387530 | Δ=63 | ImproveTotal=71
[IMPROVE] Iter=874 | T=141307 | NewBest=387408 | Δ=120002 | ImproveTotal=72
[IMPROVE] Iter=906 | T=140883 | NewBest=384385 | Δ=3690 | ImproveTotal=73
[IMPROVE] Iter=911 | T=140742 | NewBest=384338 | Δ=47 | ImproveTotal=74
[IMPROVE] Iter=944 | T=140321 | NewBest=379106 | Δ=5723 | ImproveTotal=75
[IMPROVE] Iter=953 | T=140180 | NewBest=379099 | Δ=30 | ImproveTotal=76
[IMPROVE] Iter=955 | T=140180 | NewBest=376221 | Δ=2886 | ImproveTotal=77
[IMPROVE] Iter=957 | T=140180 | NewBest=370965 | Δ=5256 | ImproveTotal=78
[IMPROVE] Iter=963 | T=140040 | NewBest=370957 | Δ=18 | ImproveTotal=79
[IMPROVE] Iter=964 | T=140040 | NewBest=370911 | Δ=46 | ImproveTotal=80
[IMPROVE] Iter=966 | T=140040 | NewBest=370901 | Δ=15 | ImproveTotal=81
[IMPROVE] Iter=968 | T=140040 | NewBest=370765 | Δ=136 | ImproveTotal=82
[IMPROVE] Iter=974 | T=139900 | NewBest=368190 | Δ=20068 | ImproveTotal=83
[IMPROVE] Iter=985 | T=139760 | NewBest=368038 | Δ=153 | ImproveTotal=84
[IMPROVE] Iter=986 | T=139760 | NewBest=368006 | Δ=32 | ImproveTotal=85
[IMPROVE] Iter=1455 | T=133340 | NewBest=366745 | Δ=3934 | ImproveTotal=86
[IMPROVE] Iter=1458 | T=133340 | NewBest=366743 | Δ=2 | ImproveTotal=87
[IMPROVE] Iter=1459 | T=133340 | NewBest=364694 | Δ=2049 | ImproveTotal=88
[IMPROVE] Iter=1466 | T=133207 | NewBest=364489 | Δ=205 | ImproveTotal=89
[IMPROVE] Iter=1475 | T=133074 | NewBest=360994 | Δ=3586 | ImproveTotal=90
[IMPROVE] Iter=1568 | T=131881 | NewBest=360576 | Δ=1424 | ImproveTotal=91
[IMPROVE] Iter=1644 | T=130829 | NewBest=355645 | Δ=5187 | ImproveTotal=92
[IMPROVE] Iter=1707 | T=130046 | NewBest=351094 | Δ=5035 | ImproveTotal=93
[IMPROVE] Iter=1708 | T=130046 | NewBest=351073 | Δ=21 | ImproveTotal=94
[IMPROVE] Iter=1710 | T=130046 | NewBest=351072 | Δ=1 | ImproveTotal=95
[IMPROVE] Iter=1714 | T=129916 | NewBest=346674 | Δ=4398 | ImproveTotal=96
[IMPROVE] Iter=1753 | T=129397 | NewBest=342624 | Δ=4481 | ImproveTotal=97
[IMPROVE] Iter=1757 | T=129397 | NewBest=342498 | Δ=127 | ImproveTotal=98
[IMPROVE] Iter=1787 | T=129010 | NewBest=341505 | Δ=2509 | ImproveTotal=99
[IMPROVE] Iter=1790 | T=129010 | NewBest=341496 | Δ=9 | ImproveTotal=100
[IMPROVE] Iter=1857 | T=128109 | NewBest=337166 | Δ=4807 | ImproveTotal=101
[IMPROVE] Iter=1902 | T=127470 | NewBest=336324 | Δ=1146 | ImproveTotal=102
[IMPROVE] Iter=1903 | T=127470 | NewBest=336192 | Δ=132 | ImproveTotal=103
[IMPROVE] Iter=1913 | T=127343 | NewBest=336136 | Δ=117 | ImproveTotal=104
[IMPROVE] Iter=1961 | T=126707 | NewBest=336086 | Δ=366 | ImproveTotal=105
[IMPROVE] Iter=1962 | T=126707 | NewBest=335669 | Δ=417 | ImproveTotal=106
[IMPROVE] Iter=1963 | T=126707 | NewBest=335374 | Δ=295 | ImproveTotal=107
[IMPROVE] Iter=1987 | T=126454 | NewBest=335125 | Δ=14464 | ImproveTotal=108
[IMPROVE] Iter=1989 | T=126454 | NewBest=335039 | Δ=86 | ImproveTotal=109
[IMPROVE] Iter=1994 | T=126327 | NewBest=335038 | Δ=1 | ImproveTotal=110
[IMPROVE] Iter=2025 | T=125949 | NewBest=334090 | Δ=1398 | ImproveTotal=111
[IMPROVE] Iter=2030 | T=125949 | NewBest=334083 | Δ=7 | ImproveTotal=112
