iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=145 | T=130237 | NewBest=451271 | Δ=7004 | ImproveTotal=1
[IMPROVE] Iter=185 | T=129717 | NewBest=447481 | Δ=4525 | ImproveTotal=2
[IMPROVE] Iter=267 | T=128683 | NewBest=446451 | Δ=1565 | ImproveTotal=3
[IMPROVE] Iter=277 | T=128554 | NewBest=445790 | Δ=813 | ImproveTotal=4
[IMPROVE] Iter=320 | T=128041 | NewBest=444306 | Δ=1965 | ImproveTotal=5
[IMPROVE] Iter=340 | T=127785 | NewBest=440548 | Δ=4009 | ImproveTotal=6
[IMPROVE] Iter=362 | T=127402 | NewBest=434484 | Δ=217766 | ImproveTotal=7
[IMPROVE] Iter=524 | T=125379 | NewBest=429755 | Δ=6340 | ImproveTotal=8
[IMPROVE] Iter=535 | T=125253 | NewBest=424885 | Δ=5128 | ImproveTotal=9
[IMPROVE] Iter=537 | T=125253 | NewBest=424860 | Δ=25 | ImproveTotal=10
[IMPROVE] Iter=663 | T=123635 | NewBest=421252 | Δ=6596 | ImproveTotal=11
[IMPROVE] Iter=669 | T=123635 | NewBest=421242 | Δ=62 | ImproveTotal=12
[IMPROVE] Iter=670 | T=123635 | NewBest=415223 | Δ=6019 | ImproveTotal=13
[IMPROVE] Iter=679 | T=123511 | NewBest=415176 | Δ=47 | ImproveTotal=14
[IMPROVE] Iter=684 | T=123388 | NewBest=415172 | Δ=4 | ImproveTotal=15
[IMPROVE] Iter=696 | T=123264 | NewBest=414117 | Δ=1158 | ImproveTotal=16
[IMPROVE] Iter=699 | T=123264 | NewBest=414025 | Δ=92 | ImproveTotal=17
[IMPROVE] Iter=707 | T=123141 | NewBest=409306 | Δ=4756 | ImproveTotal=18
[IMPROVE] Iter=842 | T=121428 | NewBest=404113 | Δ=6150 | ImproveTotal=19
[IMPROVE] Iter=882 | T=120943 | NewBest=398855 | Δ=6204 | ImproveTotal=20
[IMPROVE] Iter=885 | T=120943 | NewBest=398729 | Δ=126 | ImproveTotal=21
[IMPROVE] Iter=940 | T=120340 | NewBest=396539 | Δ=3171 | ImproveTotal=22
[IMPROVE] Iter=945 | T=120219 | NewBest=396521 | Δ=35 | ImproveTotal=23
[IMPROVE] Iter=953 | T=120099 | NewBest=396463 | Δ=171 | ImproveTotal=24
[IMPROVE] Iter=960 | T=120099 | NewBest=391108 | Δ=5395 | ImproveTotal=25
[IMPROVE] Iter=1000 | T=119620 | NewBest=385885 | Δ=5863 | ImproveTotal=26
[IMPROVE] Iter=1009 | T=119500 | NewBest=383696 | Δ=2481 | ImproveTotal=27
[IMPROVE] Iter=1010 | T=119500 | NewBest=383622 | Δ=74 | ImproveTotal=28
[IMPROVE] Iter=1012 | T=119380 | NewBest=383604 | Δ=18 | ImproveTotal=29
[IMPROVE] Iter=1013 | T=119380 | NewBest=383579 | Δ=25 | ImproveTotal=30
[IMPROVE] Iter=1042 | T=119023 | NewBest=383057 | Δ=535 | ImproveTotal=31
[IMPROVE] Iter=1044 | T=119023 | NewBest=382995 | Δ=62 | ImproveTotal=32
[IMPROVE] Iter=1051 | T=118904 | NewBest=378399 | Δ=42048 | ImproveTotal=33
[IMPROVE] Iter=1120 | T=118192 | NewBest=372818 | Δ=5874 | ImproveTotal=34
[IMPROVE] Iter=1122 | T=118074 | NewBest=369501 | Δ=3612 | ImproveTotal=35
[IMPROVE] Iter=1124 | T=118074 | NewBest=367846 | Δ=1655 | ImproveTotal=36
[IMPROVE] Iter=1162 | T=117602 | NewBest=367771 | Δ=184 | ImproveTotal=37
[IMPROVE] Iter=1165 | T=117602 | NewBest=367763 | Δ=8 | ImproveTotal=38
[IMPROVE] Iter=1168 | T=117602 | NewBest=367670 | Δ=210 | ImproveTotal=39
[IMPROVE] Iter=1175 | T=117485 | NewBest=367665 | Δ=10 | ImproveTotal=40
[IMPROVE] Iter=1210 | T=117132 | NewBest=362312 | Δ=5748 | ImproveTotal=41
[IMPROVE] Iter=1211 | T=117015 | NewBest=362211 | Δ=101 | ImproveTotal=42
[IMPROVE] Iter=1213 | T=117015 | NewBest=356772 | Δ=5620 | ImproveTotal=43
[IMPROVE] Iter=1220 | T=117015 | NewBest=352883 | Δ=3889 | ImproveTotal=44
[IMPROVE] Iter=1222 | T=116898 | NewBest=352609 | Δ=274 | ImproveTotal=45
[IMPROVE] Iter=1224 | T=116898 | NewBest=352510 | Δ=99 | ImproveTotal=46
[IMPROVE] Iter=1231 | T=116781 | NewBest=352475 | Δ=66 | ImproveTotal=47
[IMPROVE] Iter=1248 | T=116665 | NewBest=349290 | Δ=3575 | ImproveTotal=48
[IMPROVE] Iter=1285 | T=116199 | NewBest=347693 | Δ=1984 | ImproveTotal=49
[IMPROVE] Iter=1350 | T=115503 | NewBest=346917 | Δ=2330 | ImproveTotal=50
[IMPROVE] Iter=1366 | T=115272 | NewBest=343039 | Δ=3929 | ImproveTotal=51
[IMPROVE] Iter=1444 | T=114353 | NewBest=340135 | Δ=3640 | ImproveTotal=52
[IMPROVE] Iter=1446 | T=114353 | NewBest=340072 | Δ=63 | ImproveTotal=53
[IMPROVE] Iter=1447 | T=114353 | NewBest=340060 | Δ=12 | ImproveTotal=54
[IMPROVE] Iter=1450 | T=114353 | NewBest=339968 | Δ=92 | ImproveTotal=55
