iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=103 | T=152623 | NewBest=527281 | Δ=7021 | ImproveTotal=1
[IMPROVE] Iter=244 | T=150500 | NewBest=526778 | Δ=2347 | ImproveTotal=2
[IMPROVE] Iter=250 | T=150500 | NewBest=525424 | Δ=1534 | ImproveTotal=3
[IMPROVE] Iter=251 | T=150350 | NewBest=517711 | Δ=7713 | ImproveTotal=4
[IMPROVE] Iter=295 | T=149749 | NewBest=514084 | Δ=4289 | ImproveTotal=5
[IMPROVE] Iter=297 | T=149749 | NewBest=514023 | Δ=65 | ImproveTotal=6
[IMPROVE] Iter=298 | T=149749 | NewBest=514007 | Δ=16 | ImproveTotal=7
[IMPROVE] Iter=306 | T=149599 | NewBest=512648 | Δ=1376 | ImproveTotal=8
[IMPROVE] Iter=310 | T=149599 | NewBest=505109 | Δ=101150 | ImproveTotal=9
[IMPROVE] Iter=344 | T=149002 | NewBest=502679 | Δ=2756 | ImproveTotal=10
[IMPROVE] Iter=362 | T=148704 | NewBest=495158 | Δ=7663 | ImproveTotal=11
[IMPROVE] Iter=367 | T=148704 | NewBest=495146 | Δ=12 | ImproveTotal=12
[IMPROVE] Iter=386 | T=148407 | NewBest=492415 | Δ=2868 | ImproveTotal=13
[IMPROVE] Iter=471 | T=147076 | NewBest=489817 | Δ=4626 | ImproveTotal=14
[IMPROVE] Iter=473 | T=147076 | NewBest=488804 | Δ=1030 | ImproveTotal=15
[IMPROVE] Iter=493 | T=146782 | NewBest=487245 | Δ=1899 | ImproveTotal=16
[IMPROVE] Iter=506 | T=146636 | NewBest=485018 | Δ=2383 | ImproveTotal=17
[IMPROVE] Iter=509 | T=146636 | NewBest=485010 | Δ=8 | ImproveTotal=18
[IMPROVE] Iter=523 | T=146343 | NewBest=484976 | Δ=72 | ImproveTotal=19
[IMPROVE] Iter=524 | T=146343 | NewBest=477867 | Δ=7109 | ImproveTotal=20
[IMPROVE] Iter=534 | T=146196 | NewBest=477794 | Δ=73 | ImproveTotal=21
[IMPROVE] Iter=535 | T=146196 | NewBest=477763 | Δ=31 | ImproveTotal=22
[IMPROVE] Iter=539 | T=146196 | NewBest=473141 | Δ=4622 | ImproveTotal=23
[IMPROVE] Iter=540 | T=146196 | NewBest=473043 | Δ=98 | ImproveTotal=24
[IMPROVE] Iter=543 | T=146050 | NewBest=472647 | Δ=566 | ImproveTotal=25
[IMPROVE] Iter=544 | T=146050 | NewBest=472617 | Δ=30 | ImproveTotal=26
[IMPROVE] Iter=550 | T=146050 | NewBest=471216 | Δ=1433 | ImproveTotal=27
[IMPROVE] Iter=553 | T=145904 | NewBest=471186 | Δ=30 | ImproveTotal=28
[IMPROVE] Iter=558 | T=145904 | NewBest=471183 | Δ=3 | ImproveTotal=29
[IMPROVE] Iter=560 | T=145904 | NewBest=468531 | Δ=2652 | ImproveTotal=30
[IMPROVE] Iter=561 | T=145758 | NewBest=461603 | Δ=6928 | ImproveTotal=31
[IMPROVE] Iter=597 | T=145321 | NewBest=461341 | Δ=827 | ImproveTotal=32
[IMPROVE] Iter=647 | T=144596 | NewBest=455276 | Δ=6925 | ImproveTotal=33
[IMPROVE] Iter=652 | T=144452 | NewBest=455155 | Δ=121 | ImproveTotal=34
[IMPROVE] Iter=653 | T=144452 | NewBest=448197 | Δ=6958 | ImproveTotal=35
[IMPROVE] Iter=654 | T=144452 | NewBest=448142 | Δ=55 | ImproveTotal=36
[IMPROVE] Iter=658 | T=144452 | NewBest=448135 | Δ=7 | ImproveTotal=37
[IMPROVE] Iter=664 | T=144307 | NewBest=448111 | Δ=127 | ImproveTotal=38
[IMPROVE] Iter=685 | T=144019 | NewBest=445413 | Δ=2899 | ImproveTotal=39
[IMPROVE] Iter=686 | T=144019 | NewBest=445367 | Δ=46 | ImproveTotal=40
[IMPROVE] Iter=690 | T=144019 | NewBest=445271 | Δ=121 | ImproveTotal=41
[IMPROVE] Iter=711 | T=143587 | NewBest=439742 | Δ=9816 | ImproveTotal=42
[IMPROVE] Iter=805 | T=142300 | NewBest=435542 | Δ=302356 | ImproveTotal=43
[IMPROVE] Iter=818 | T=142158 | NewBest=433773 | Δ=1769 | ImproveTotal=44
[IMPROVE] Iter=1010 | T=139481 | NewBest=433382 | Δ=2661 | ImproveTotal=45
[IMPROVE] Iter=1039 | T=139063 | NewBest=428559 | Δ=19969 | ImproveTotal=46
[IMPROVE] Iter=1041 | T=138924 | NewBest=428555 | Δ=4 | ImproveTotal=47
[IMPROVE] Iter=1051 | T=138785 | NewBest=428433 | Δ=140 | ImproveTotal=48
[IMPROVE] Iter=1085 | T=138369 | NewBest=428421 | Δ=17 | ImproveTotal=49
[IMPROVE] Iter=1097 | T=138230 | NewBest=428413 | Δ=8 | ImproveTotal=50
[IMPROVE] Iter=1114 | T=137954 | NewBest=428381 | Δ=42 | ImproveTotal=51
[IMPROVE] Iter=1119 | T=137954 | NewBest=428379 | Δ=4 | ImproveTotal=52
[IMPROVE] Iter=1131 | T=137678 | NewBest=428368 | Δ=11 | ImproveTotal=53
[IMPROVE] Iter=1134 | T=137678 | NewBest=428365 | Δ=3 | ImproveTotal=54
[IMPROVE] Iter=1138 | T=137678 | NewBest=428332 | Δ=33 | ImproveTotal=55
[IMPROVE] Iter=1139 | T=137678 | NewBest=428331 | Δ=1 | ImproveTotal=56
[IMPROVE] Iter=1143 | T=137541 | NewBest=428321 | Δ=10 | ImproveTotal=57
[IMPROVE] Iter=1148 | T=137541 | NewBest=427922 | Δ=399 | ImproveTotal=58
[IMPROVE] Iter=1156 | T=137403 | NewBest=427910 | Δ=23 | ImproveTotal=59
[IMPROVE] Iter=1205 | T=136717 | NewBest=427884 | Δ=49 | ImproveTotal=60
[IMPROVE] Iter=1323 | T=135086 | NewBest=425868 | Δ=3659 | ImproveTotal=61
[IMPROVE] Iter=1324 | T=135086 | NewBest=425749 | Δ=119 | ImproveTotal=62
[IMPROVE] Iter=1328 | T=135086 | NewBest=422946 | Δ=2817 | ImproveTotal=63
[IMPROVE] Iter=1329 | T=135086 | NewBest=419081 | Δ=3865 | ImproveTotal=64
[IMPROVE] Iter=1333 | T=134951 | NewBest=418981 | Δ=100 | ImproveTotal=65
[IMPROVE] Iter=1334 | T=134951 | NewBest=418964 | Δ=17 | ImproveTotal=66
[IMPROVE] Iter=1368 | T=134546 | NewBest=418197 | Δ=1992 | ImproveTotal=67
[IMPROVE] Iter=1371 | T=134412 | NewBest=418026 | Δ=171 | ImproveTotal=68
[IMPROVE] Iter=1383 | T=134277 | NewBest=412317 | Δ=5969 | ImproveTotal=69
[IMPROVE] Iter=1426 | T=133741 | NewBest=410702 | Δ=2246 | ImproveTotal=70
[IMPROVE] Iter=1428 | T=133741 | NewBest=410558 | Δ=144 | ImproveTotal=71
[IMPROVE] Iter=1430 | T=133741 | NewBest=410544 | Δ=45 | ImproveTotal=72
[IMPROVE] Iter=1435 | T=133607 | NewBest=410501 | Δ=44 | ImproveTotal=73
[IMPROVE] Iter=1437 | T=133607 | NewBest=410439 | Δ=62 | ImproveTotal=74
[IMPROVE] Iter=1438 | T=133607 | NewBest=410431 | Δ=8 | ImproveTotal=75
[IMPROVE] Iter=1440 | T=133607 | NewBest=410406 | Δ=25 | ImproveTotal=76
