iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=75 | T=46956.6 | NewBest=163468 | Δ=851 | ImproveTotal=1
[IMPROVE] Iter=644 | T=44353.7 | NewBest=133443 | Δ=13 | ImproveTotal=36
[IMPROVE] Iter=645 | T=44353.7 | NewBest=133383 | Δ=60 | ImproveTotal=37
[IMPROVE] Iter=652 | T=44309.3 | NewBest=133313 | Δ=145 | ImproveTotal=38
[IMPROVE] Iter=654 | T=44309.3 | NewBest=133305 | Δ=8 | ImproveTotal=39
[IMPROVE] Iter=655 | T=44309.3 | NewBest=133294 | Δ=11 | ImproveTotal=40
[IMPROVE] Iter=659 | T=44309.3 | NewBest=133193 | Δ=232 | ImproveTotal=41
[IMPROVE] Iter=661 | T=44265 | NewBest=132998 | Δ=196 | ImproveTotal=42
[IMPROVE] Iter=757 | T=43868.2 | NewBest=132282 | Δ=2043 | ImproveTotal=43
[IMPROVE] Iter=765 | T=43824.4 | NewBest=131791 | Δ=499 | ImproveTotal=44
[IMPROVE] Iter=770 | T=43824.4 | NewBest=129643 | Δ=2192 | ImproveTotal=45
[IMPROVE] Iter=772 | T=43780.5 | NewBest=129493 | Δ=171 | ImproveTotal=46
[IMPROVE] Iter=774 | T=43780.5 | NewBest=129388 | Δ=105 | ImproveTotal=47
[IMPROVE] Iter=776 | T=43780.5 | NewBest=129379 | Δ=9 | ImproveTotal=48
[IMPROVE] Iter=797 | T=43693 | NewBest=128750 | Δ=639 | ImproveTotal=49
[IMPROVE] Iter=804 | T=43649.3 | NewBest=128685 | Δ=200 | ImproveTotal=50
[IMPROVE] Iter=816 | T=43605.7 | NewBest=128645 | Δ=233 | ImproveTotal=51
[IMPROVE] Iter=820 | T=43605.7 | NewBest=128639 | Δ=6 | ImproveTotal=52
[IMPROVE] Iter=822 | T=43562.1 | NewBest=128554 | Δ=85 | ImproveTotal=53
[IMPROVE] Iter=827 | T=43562.1 | NewBest=128460 | Δ=94 | ImproveTotal=54
[IMPROVE] Iter=848 | T=43475 | NewBest=128458 | Δ=2 | ImproveTotal=55
[IMPROVE] Iter=1345 | T=41353.7 | NewBest=127594 | Δ=2056 | ImproveTotal=56
[IMPROVE] Iter=1346 | T=41353.7 | NewBest=127582 | Δ=12 | ImproveTotal=57
[IMPROVE] Iter=1349 | T=41353.7 | NewBest=127556 | Δ=26 | ImproveTotal=58
[IMPROVE] Iter=1352 | T=41312.3 | NewBest=127534 | Δ=22 | ImproveTotal=59
[IMPROVE] Iter=1354 | T=41312.3 | NewBest=127512 | Δ=22 | ImproveTotal=60
[IMPROVE] Iter=1381 | T=41188.5 | NewBest=127202 | Δ=1164 | ImproveTotal=61
[IMPROVE] Iter=1408 | T=41106.1 | NewBest=126971 | Δ=308 | ImproveTotal=62
[IMPROVE] Iter=1411 | T=41065 | NewBest=126747 | Δ=240 | ImproveTotal=63
[IMPROVE] Iter=1412 | T=41065 | NewBest=126436 | Δ=311 | ImproveTotal=64
[IMPROVE] Iter=1414 | T=41065 | NewBest=126356 | Δ=80 | ImproveTotal=65
[IMPROVE] Iter=1461 | T=40860.1 | NewBest=126048 | Δ=626 | ImproveTotal=66
[IMPROVE] Iter=1465 | T=40860.1 | NewBest=125624 | Δ=424 | ImproveTotal=67
[IMPROVE] Iter=1492 | T=40737.7 | NewBest=125490 | Δ=184 | ImproveTotal=68
[IMPROVE] Iter=1503 | T=40696.9 | NewBest=125478 | Δ=122 | ImproveTotal=69
[IMPROVE] Iter=1507 | T=40696.9 | NewBest=125311 | Δ=167 | ImproveTotal=70
[IMPROVE] Iter=1534 | T=40575 | NewBest=125281 | Δ=39 | ImproveTotal=71
[IMPROVE] Iter=1598 | T=40332.1 | NewBest=125194 | Δ=222 | ImproveTotal=72
[IMPROVE] Iter=1640 | T=40171 | NewBest=125188 | Δ=197 | ImproveTotal=73
[IMPROVE] Iter=1646 | T=40130.9 | NewBest=125154 | Δ=34 | ImproveTotal=74
[IMPROVE] Iter=1674 | T=40010.6 | NewBest=124330 | Δ=1721 | ImproveTotal=75
[IMPROVE] Iter=1680 | T=40010.6 | NewBest=124248 | Δ=262 | ImproveTotal=76
[IMPROVE] Iter=1792 | T=39533.1 | NewBest=124157 | Δ=140 | ImproveTotal=77
[IMPROVE] Iter=1801 | T=39493.6 | NewBest=124140 | Δ=118 | ImproveTotal=78
[IMPROVE] Iter=1804 | T=39493.6 | NewBest=123960 | Δ=180 | ImproveTotal=79
[IMPROVE] Iter=1805 | T=39493.6 | NewBest=123923 | Δ=37 | ImproveTotal=80
[IMPROVE] Iter=1806 | T=39493.6 | NewBest=123903 | Δ=20 | ImproveTotal=81
[IMPROVE] Iter=1818 | T=39454.1 | NewBest=123821 | Δ=120 | ImproveTotal=82
[IMPROVE] Iter=1834 | T=39375.2 | NewBest=123465 | Δ=471 | ImproveTotal=83
[IMPROVE] Iter=1835 | T=39375.2 | NewBest=123411 | Δ=54 | ImproveTotal=84
[IMPROVE] Iter=1856 | T=39296.5 | NewBest=123360 | Δ=151 | ImproveTotal=85
[IMPROVE] Iter=1857 | T=39296.5 | NewBest=123317 | Δ=43 | ImproveTotal=86
[IMPROVE] Iter=1859 | T=39296.5 | NewBest=122367 | Δ=979 | ImproveTotal=87
[IMPROVE] Iter=1870 | T=39257.2 | NewBest=121969 | Δ=505 | ImproveTotal=88
[IMPROVE] Iter=1904 | T=39100.4 | NewBest=121919 | Δ=432 | ImproveTotal=89
[IMPROVE] Iter=1907 | T=39100.4 | NewBest=121893 | Δ=28 | ImproveTotal=90
[IMPROVE] Iter=1944 | T=38944.2 | NewBest=121890 | Δ=146 | ImproveTotal=91
[IMPROVE] Iter=1948 | T=38944.2 | NewBest=121821 | Δ=82 | ImproveTotal=92
[IMPROVE] Iter=1949 | T=38944.2 | NewBest=121570 | Δ=251 | ImproveTotal=93
[IMPROVE] Iter=1950 | T=38944.2 | NewBest=121529 | Δ=41 | ImproveTotal=94
[IMPROVE] Iter=2038 | T=38595.1 | NewBest=121312 | Δ=809 | ImproveTotal=95
[IMPROVE] Iter=2039 | T=38595.1 | NewBest=121196 | Δ=116 | ImproveTotal=96
[IMPROVE] Iter=2041 | T=38556.5 | NewBest=121175 | Δ=21 | ImproveTotal=97
[IMPROVE] Iter=2042 | T=38556.5 | NewBest=121172 | Δ=3 | ImproveTotal=98
[IMPROVE] Iter=2063 | T=38479.5 | NewBest=120983 | Δ=443 | ImproveTotal=99
[IMPROVE] Iter=2068 | T=38479.5 | NewBest=120966 | Δ=17 | ImproveTotal=100
[IMPROVE] Iter=2102 | T=38325.8 | NewBest=120949 | Δ=32 | ImproveTotal=101
[IMPROVE] Iter=2106 | T=38325.8 | NewBest=120759 | Δ=190 | ImproveTotal=102
[IMPROVE] Iter=2109 | T=38325.8 | NewBest=120562 | Δ=197 | ImproveTotal=103
[IMPROVE] Iter=2112 | T=38287.5 | NewBest=120546 | Δ=16 | ImproveTotal=104
[IMPROVE] Iter=2113 | T=38287.5 | NewBest=120444 | Δ=102 | ImproveTotal=105
[IMPROVE] Iter=2119 | T=38287.5 | NewBest=120144 | Δ=332 | ImproveTotal=106
[IMPROVE] Iter=2377 | T=37304.3 | NewBest=119825 | Δ=477 | ImproveTotal=107
[IMPROVE] Iter=2378 | T=37304.3 | NewBest=119802 | Δ=23 | ImproveTotal=108
[IMPROVE] Iter=2400 | T=37229.8 | NewBest=119484 | Δ=394 | ImproveTotal=109
[IMPROVE] Iter=2402 | T=37192.5 | NewBest=119435 | Δ=49 | ImproveTotal=110
[IMPROVE] Iter=2407 | T=37192.5 | NewBest=119360 | Δ=75 | ImproveTotal=111
[IMPROVE] Iter=2411 | T=37155.3 | NewBest=119216 | Δ=144 | ImproveTotal=112
[IMPROVE] Iter=2433 | T=37081.1 | NewBest=119063 | Δ=162 | ImproveTotal=113
[IMPROVE] Iter=2495 | T=36859.1 | NewBest=118435 | Δ=1128 | ImproveTotal=114
[IMPROVE] Iter=2498 | T=36859.1 | NewBest=117623 | Δ=825 | ImproveTotal=115
[IMPROVE] Iter=2499 | T=36859.1 | NewBest=117601 | Δ=22 | ImproveTotal=116
[IMPROVE] Iter=2501 | T=36822.3 | NewBest=117345 | Δ=285 | ImproveTotal=117
[IMPROVE] Iter=2505 | T=36822.3 | NewBest=116358 | Δ=991 | ImproveTotal=118
[IMPROVE] Iter=2618 | T=36419.2 | NewBest=116183 | Δ=318 | ImproveTotal=119
[IMPROVE] Iter=2619 | T=36419.2 | NewBest=115647 | Δ=536 | ImproveTotal=120
[IMPROVE] Iter=2622 | T=36382.8 | NewBest=115624 | Δ=23 | ImproveTotal=121
[IMPROVE] Iter=2633 | T=36346.4 | NewBest=115598 | Δ=513 | ImproveTotal=122
[IMPROVE] Iter=2638 | T=36346.4 | NewBest=115508 | Δ=107 | ImproveTotal=123
[IMPROVE] Iter=2639 | T=36346.4 | NewBest=115415 | Δ=93 | ImproveTotal=124
[IMPROVE] Iter=4713 | T=29517.8 | NewBest=115187 | Δ=345 | ImproveTotal=125
[IMPROVE] Iter=4820 | T=29223.9 | NewBest=115172 | Δ=664 | ImproveTotal=126
[IMPROVE] Iter=4825 | T=29194.7 | NewBest=115061 | Δ=111 | ImproveTotal=127
[IMPROVE] Iter=4826 | T=29194.7 | NewBest=114943 | Δ=118 | ImproveTotal=128
[IMPROVE] Iter=4827 | T=29194.7 | NewBest=114690 | Δ=253 | ImproveTotal=129
[IMPROVE] Iter=4829 | T=29194.7 | NewBest=114689 | Δ=1 | ImproveTotal=130
[IMPROVE] Iter=4832 | T=29165.5 | NewBest=114531 | Δ=282 | ImproveTotal=131
[IMPROVE] Iter=4848 | T=29136.3 | NewBest=114293 | Δ=343 | ImproveTotal=132
[IMPROVE] Iter=4851 | T=29107.2 | NewBest=114292 | Δ=1 | ImproveTotal=133
[IMPROVE] Iter=4853 | T=29107.2 | NewBest=114272 | Δ=20 | ImproveTotal=134
[IMPROVE] Iter=4859 | T=29107.2 | NewBest=114053 | Δ=271 | ImproveTotal=135
[IMPROVE] Iter=4881 | T=29020 | NewBest=114019 | Δ=278 | ImproveTotal=136
[IMPROVE] Iter=4972 | T=28759.8 | NewBest=113981 | Δ=283 | ImproveTotal=137
[IMPROVE] Iter=4976 | T=28759.8 | NewBest=113905 | Δ=76 | ImproveTotal=138
[IMPROVE] Iter=11660 | T=14741.2 | NewBest=113805 | Δ=264 | ImproveTotal=139
[IMPROVE] Iter=11661 | T=14726.4 | NewBest=113736 | Δ=69 | ImproveTotal=140
[IMPROVE] Iter=11665 | T=14726.4 | NewBest=113616 | Δ=120 | ImproveTotal=141
[IMPROVE] Iter=11667 | T=14726.4 | NewBest=113588 | Δ=28 | ImproveTotal=142
[IMPROVE] Iter=11670 | T=14726.4 | NewBest=113563 | Δ=25 | ImproveTotal=143
[IMPROVE] Iter=11671 | T=14711.7 | NewBest=113551 | Δ=12 | ImproveTotal=144
[IMPROVE] Iter=11673 | T=14711.7 | NewBest=113507 | Δ=44 | ImproveTotal=145
[IMPROVE] Iter=11674 | T=14711.7 | NewBest=113421 | Δ=86 | ImproveTotal=146
[IMPROVE] Iter=11688 | T=14697 | NewBest=113168 | Δ=317 | ImproveTotal=147
[IMPROVE] Iter=11690 | T=14697 | NewBest=112720 | Δ=448 | ImproveTotal=148
[IMPROVE] Iter=11701 | T=14667.6 | NewBest=112385 | Δ=341 | ImproveTotal=149
[IMPROVE] Iter=11713 | T=14653 | NewBest=112124 | Δ=589 | ImproveTotal=150
[IMPROVE] Iter=11716 | T=14653 | NewBest=112035 | Δ=92 | ImproveTotal=151
[IMPROVE] Iter=11717 | T=14653 | NewBest=111965 | Δ=70 | ImproveTotal=152
[IMPROVE] Iter=11719 | T=14653 | NewBest=111565 | Δ=400 | ImproveTotal=153
[IMPROVE] Iter=33404 | T=1672.9 | NewBest=111529 | Δ=334 | ImproveTotal=154
[IMPROVE] Iter=33596 | T=1641.4 | NewBest=111418 | Δ=275 | ImproveTotal=155
[IMPROVE] Iter=33606 | T=1639.75 | NewBest=111415 | Δ=35 | ImproveTotal=156
[IMPROVE] Iter=33616 | T=1638.11 | NewBest=111412 | Δ=3 | ImproveTotal=157
[IMPROVE] Iter=33617 | T=1638.11 | NewBest=110968 | Δ=444 | ImproveTotal=158
[IMPROVE] Iter=33837 | T=1602.45 | NewBest=110781 | Δ=242 | ImproveTotal=159
[IMPROVE] Iter=33841 | T=1600.85 | NewBest=110779 | Δ=2 | ImproveTotal=160
[IMPROVE] Iter=33864 | T=1597.65 | NewBest=110773 | Δ=351 | ImproveTotal=161
[IMPROVE] Iter=33869 | T=1597.65 | NewBest=110725 | Δ=66 | ImproveTotal=162
[IMPROVE] Iter=33886 | T=1594.46 | NewBest=110625 | Δ=117 | ImproveTotal=163
[IMPROVE] Iter=34361 | T=1519.69 | NewBest=110574 | Δ=266 | ImproveTotal=164
[IMPROVE] Iter=34369 | T=1519.69 | NewBest=110564 | Δ=32 | ImproveTotal=165
[IMPROVE] Iter=34374 | T=1518.17 | NewBest=110545 | Δ=273 | ImproveTotal=166
[IMPROVE] Iter=34375 | T=1518.17 | NewBest=110422 | Δ=123 | ImproveTotal=167
[IMPROVE] Iter=34378 | T=1518.17 | NewBest=110368 | Δ=92 | ImproveTotal=168
[IMPROVE] Iter=34382 | T=1516.66 | NewBest=110248 | Δ=144 | ImproveTotal=169
[IMPROVE] Iter=34385 | T=1516.66 | NewBest=110226 | Δ=22 | ImproveTotal=170
[IMPROVE] Iter=38646 | T=990.341 | NewBest=110198 | Δ=102 | ImproveTotal=171
[IMPROVE] Iter=39344 | T=923.356 | NewBest=110166 | Δ=74 | ImproveTotal=172
[IMPROVE] Iter=39395 | T=918.748 | NewBest=110058 | Δ=285 | ImproveTotal=173
[IMPROVE] Iter=40936 | T=787.557 | NewBest=109908 | Δ=342 | ImproveTotal=174
[IMPROVE] Iter=40938 | T=787.557 | NewBest=109851 | Δ=57 | ImproveTotal=175
[IMPROVE] Iter=40942 | T=786.769 | NewBest=109841 | Δ=20 | ImproveTotal=176
[IMPROVE] Iter=46105 | T=469.504 | NewBest=109834 | Δ=21 | ImproveTotal=177
[IMPROVE] Iter=46113 | T=469.034 | NewBest=109793 | Δ=41 | ImproveTotal=178
[IMPROVE] Iter=47919 | T=391.735 | NewBest=109783 | Δ=60 | ImproveTotal=179
[IMPROVE] Iter=47936 | T=390.952 | NewBest=109732 | Δ=84 | ImproveTotal=180
[IMPROVE] Iter=48035 | T=387.06 | NewBest=109726 | Δ=79 | ImproveTotal=181
[IMPROVE] Iter=48036 | T=387.06 | NewBest=109714 | Δ=12 | ImproveTotal=182
[IMPROVE] Iter=48179 | T=381.676 | NewBest=109712 | Δ=69 | ImproveTotal=183
[IMPROVE] Iter=48180 | T=381.676 | NewBest=109593 | Δ=119 | ImproveTotal=184
[IMPROVE] Iter=48202 | T=380.532 | NewBest=109570 | Δ=113 | ImproveTotal=185
[IMPROVE] Iter=48461 | T=370.761 | NewBest=109321 | Δ=374 | ImproveTotal=186
[IMPROVE] Iter=48472 | T=370.391 | NewBest=109138 | Δ=279 | ImproveTotal=187
[IMPROVE] Iter=48477 | T=370.391 | NewBest=109136 | Δ=10 | ImproveTotal=188
[IMPROVE] Iter=48551 | T=367.438 | NewBest=109058 | Δ=111 | ImproveTotal=189
[IMPROVE] Iter=48582 | T=366.337 | NewBest=108956 | Δ=163 | ImproveTotal=190
[IMPROVE] Iter=48589 | T=366.337 | NewBest=108918 | Δ=38 | ImproveTotal=191
[IMPROVE] Iter=48593 | T=365.97 | NewBest=108863 | Δ=55 | ImproveTotal=192
[IMPROVE] Iter=48595 | T=365.97 | NewBest=108854 | Δ=9 | ImproveTotal=193
[IMPROVE] Iter=48599 | T=365.97 | NewBest=108817 | Δ=99 | ImproveTotal=194
[IMPROVE] Iter=48619 | T=365.239 | NewBest=108681 | Δ=184 | ImproveTotal=195
[IMPROVE] Iter=51296 | T=279.336 | NewBest=108547 | Δ=155 | ImproveTotal=196
[IMPROVE] Iter=51313 | T=278.778 | NewBest=108492 | Δ=83 | ImproveTotal=197
[IMPROVE] Iter=51336 | T=278.221 | NewBest=108464 | Δ=72 | ImproveTotal=198
[IMPROVE] Iter=51337 | T=278.221 | NewBest=108460 | Δ=4 | ImproveTotal=199
[IMPROVE] Iter=51339 | T=278.221 | NewBest=108423 | Δ=37 | ImproveTotal=200
[IMPROVE] Iter=52280 | T=253.248 | NewBest=108387 | Δ=132 | ImproveTotal=201
[IMPROVE] Iter=53055 | T=234.236 | NewBest=108376 | Δ=346 | ImproveTotal=202
[IMPROVE] Iter=53057 | T=234.236 | NewBest=108364 | Δ=12 | ImproveTotal=203
[IMPROVE] Iter=53060 | T=234.236 | NewBest=108298 | Δ=66 | ImproveTotal=204
[IMPROVE] Iter=53064 | T=234.002 | NewBest=108276 | Δ=22 | ImproveTotal=205
[IMPROVE] Iter=53067 | T=234.002 | NewBest=108265 | Δ=11 | ImproveTotal=206
[IMPROVE] Iter=53139 | T=232.369 | NewBest=108258 | Δ=170 | ImproveTotal=207
[IMPROVE] Iter=53150 | T=232.136 | NewBest=108151 | Δ=108 | ImproveTotal=208
[IMPROVE] Iter=53787 | T=217.738 | NewBest=108027 | Δ=150 | ImproveTotal=209
[IMPROVE] Iter=53789 | T=217.738 | NewBest=107909 | Δ=118 | ImproveTotal=210
[IMPROVE] Iter=53799 | T=217.52 | NewBest=107742 | Δ=246 | ImproveTotal=211
[IMPROVE] Iter=53801 | T=217.303 | NewBest=107739 | Δ=3 | ImproveTotal=212
[IMPROVE] Iter=53804 | T=217.303 | NewBest=107675 | Δ=64 | ImproveTotal=213
[IMPROVE] Iter=53806 | T=217.303 | NewBest=107664 | Δ=11 | ImproveTotal=214
[IMPROVE] Iter=53942 | T=214.28 | NewBest=107602 | Δ=280 | ImproveTotal=215
[IMPROVE] Iter=53948 | T=214.28 | NewBest=107594 | Δ=8 | ImproveTotal=216
[IMPROVE] Iter=54004 | T=212.998 | NewBest=107363 | Δ=434 | ImproveTotal=217
[IMPROVE] Iter=54062 | T=211.723 | NewBest=107349 | Δ=272 | ImproveTotal=218
[IMPROVE] Iter=54117 | T=210.666 | NewBest=107291 | Δ=129 | ImproveTotal=219
[IMPROVE] Iter=54118 | T=210.666 | NewBest=107273 | Δ=18 | ImproveTotal=220
[IMPROVE] Iter=54124 | T=210.456 | NewBest=107213 | Δ=60 | ImproveTotal=221
[IMPROVE] Iter=57127 | T=155.886 | NewBest=107210 | Δ=33 | ImproveTotal=222
[IMPROVE] Iter=57153 | T=155.419 | NewBest=107186 | Δ=24 | ImproveTotal=223
[IMPROVE] Iter=57197 | T=154.798 | NewBest=107180 | Δ=142 | ImproveTotal=224
[IMPROVE] Iter=57213 | T=154.489 | NewBest=107174 | Δ=6 | ImproveTotal=225
[IMPROVE] Iter=57219 | T=154.489 | NewBest=107118 | Δ=61 | ImproveTotal=226
[IMPROVE] Iter=57248 | T=154.026 | NewBest=107112 | Δ=20 | ImproveTotal=227
[IMPROVE] Iter=57259 | T=153.872 | NewBest=107060 | Δ=53 | ImproveTotal=228
[IMPROVE] Iter=57283 | T=153.41 | NewBest=107040 | Δ=20 | ImproveTotal=229
[IMPROVE] Iter=57305 | T=153.104 | NewBest=107039 | Δ=35 | ImproveTotal=230
[IMPROVE] Iter=57309 | T=153.104 | NewBest=106989 | Δ=50 | ImproveTotal=231
[IMPROVE] Iter=57321 | T=152.798 | NewBest=106971 | Δ=60 | ImproveTotal=232
[IMPROVE] Iter=57440 | T=151.125 | NewBest=106964 | Δ=315 | ImproveTotal=233
[IMPROVE] Iter=57459 | T=150.823 | NewBest=106858 | Δ=167 | ImproveTotal=234
[IMPROVE] Iter=57461 | T=150.672 | NewBest=106824 | Δ=34 | ImproveTotal=235
[IMPROVE] Iter=57490 | T=150.371 | NewBest=106822 | Δ=33 | ImproveTotal=236
[IMPROVE] Iter=57516 | T=149.921 | NewBest=106798 | Δ=102 | ImproveTotal=237
[IMPROVE] Iter=57518 | T=149.921 | NewBest=106754 | Δ=44 | ImproveTotal=238
[IMPROVE] Iter=57522 | T=149.771 | NewBest=106624 | Δ=130 | ImproveTotal=239
[IMPROVE] Iter=57526 | T=149.771 | NewBest=106605 | Δ=19 | ImproveTotal=240
[IMPROVE] Iter=57540 | T=149.621 | NewBest=106362 | Δ=243 | ImproveTotal=241
[IMPROVE] Iter=65579 | T=66.9337 | NewBest=106350 | Δ=77 | ImproveTotal=242
[IMPROVE] Iter=65810 | T=65.411 | NewBest=106251 | Δ=124 | ImproveTotal=243
[IMPROVE] Iter=65889 | T=64.8896 | NewBest=106230 | Δ=31 | ImproveTotal=244
[IMPROVE] Iter=65898 | T=64.8247 | NewBest=106220 | Δ=10 | ImproveTotal=245
[IMPROVE] Iter=65989 | T=64.2436 | NewBest=106212 | Δ=13 | ImproveTotal=246
[IMPROVE] Iter=65992 | T=64.1793 | NewBest=106177 | Δ=35 | ImproveTotal=247
[IMPROVE] Iter=66262 | T=62.4688 | NewBest=106131 | Δ=68 | ImproveTotal=248
[IMPROVE] Iter=66270 | T=62.4688 | NewBest=106127 | Δ=4 | ImproveTotal=249
[IMPROVE] Iter=66360 | T=61.9089 | NewBest=106124 | Δ=21 | ImproveTotal=250
[IMPROVE] Iter=66378 | T=61.7851 | NewBest=106109 | Δ=15 | ImproveTotal=251
[IMPROVE] Iter=66389 | T=61.7233 | NewBest=106091 | Δ=18 | ImproveTotal=252
[IMPROVE] Iter=66422 | T=61.4768 | NewBest=106066 | Δ=25 | ImproveTotal=253
[IMPROVE] Iter=66429 | T=61.4768 | NewBest=105991 | Δ=75 | ImproveTotal=254
[IMPROVE] Iter=66440 | T=61.4153 | NewBest=105974 | Δ=17 | ImproveTotal=255
[IMPROVE] Iter=66452 | T=61.2926 | NewBest=105948 | Δ=49 | ImproveTotal=256
[IMPROVE] Iter=66463 | T=61.2313 | NewBest=105920 | Δ=28 | ImproveTotal=257
[IMPROVE] Iter=66553 | T=60.6824 | NewBest=105895 | Δ=30 | ImproveTotal=258
[IMPROVE] Iter=66577 | T=60.5611 | NewBest=105891 | Δ=44 | ImproveTotal=259
[IMPROVE] Iter=66578 | T=60.5611 | NewBest=105860 | Δ=31 | ImproveTotal=260
[IMPROVE] Iter=66583 | T=60.5005 | NewBest=105859 | Δ=1 | ImproveTotal=261
[IMPROVE] Iter=66595 | T=60.44 | NewBest=105831 | Δ=37 | ImproveTotal=262
[IMPROVE] Iter=66617 | T=60.3192 | NewBest=105775 | Δ=58 | ImproveTotal=263
[IMPROVE] Iter=66634 | T=60.1986 | NewBest=105742 | Δ=84 | ImproveTotal=264
[IMPROVE] Iter=66650 | T=60.1384 | NewBest=105717 | Δ=45 | ImproveTotal=265
[IMPROVE] Iter=66654 | T=60.0783 | NewBest=105703 | Δ=14 | ImproveTotal=266
[IMPROVE] Iter=66676 | T=59.9582 | NewBest=105688 | Δ=15 | ImproveTotal=267
[IMPROVE] Iter=66683 | T=59.8982 | NewBest=105684 | Δ=4 | ImproveTotal=268
[IMPROVE] Iter=66987 | T=58.1271 | NewBest=105662 | Δ=90 | ImproveTotal=269
[IMPROVE] Iter=67110 | T=57.4334 | NewBest=105654 | Δ=34 | ImproveTotal=270
[IMPROVE] Iter=67381 | T=55.8468 | NewBest=105651 | Δ=8 | ImproveTotal=271
[IMPROVE] Iter=67437 | T=55.5681 | NewBest=105628 | Δ=41 | ImproveTotal=272
[IMPROVE] Iter=67463 | T=55.4016 | NewBest=105596 | Δ=38 | ImproveTotal=273
[IMPROVE] Iter=67467 | T=55.4016 | NewBest=105523 | Δ=73 | ImproveTotal=274
[IMPROVE] Iter=67473 | T=55.3462 | NewBest=105515 | Δ=8 | ImproveTotal=275
[IMPROVE] Iter=67485 | T=55.2908 | NewBest=105396 | Δ=119 | ImproveTotal=276
[IMPROVE] Iter=67527 | T=55.07 | NewBest=105305 | Δ=179 | ImproveTotal=277
[IMPROVE] Iter=67528 | T=55.07 | NewBest=105241 | Δ=64 | ImproveTotal=278
[IMPROVE] Iter=70651 | T=40.2636 | NewBest=105229 | Δ=28 | ImproveTotal=279
[IMPROVE] Iter=70714 | T=40.0226 | NewBest=105210 | Δ=19 | ImproveTotal=280
