iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=7 | T=132074 | NewBest=452860 | Δ=4910 | ImproveTotal=1
[IMPROVE] Iter=17 | T=131942 | NewBest=450888 | Δ=2139 | ImproveTotal=2
[IMPROVE] Iter=22 | T=131810 | NewBest=446665 | Δ=30282 | ImproveTotal=3
[IMPROVE] Iter=23 | T=131810 | NewBest=442202 | Δ=4463 | ImproveTotal=4
[IMPROVE] Iter=26 | T=131810 | NewBest=440417 | Δ=5295 | ImproveTotal=5
[IMPROVE] Iter=27 | T=131810 | NewBest=438527 | Δ=1890 | ImproveTotal=6
[IMPROVE] Iter=38 | T=131679 | NewBest=437756 | Δ=39254 | ImproveTotal=7
[IMPROVE] Iter=39 | T=131679 | NewBest=437455 | Δ=301 | ImproveTotal=8
[IMPROVE] Iter=49 | T=131547 | NewBest=436033 | Δ=1901 | ImproveTotal=9
[IMPROVE] Iter=96 | T=130890 | NewBest=433608 | Δ=3517 | ImproveTotal=10
[IMPROVE] Iter=103 | T=130760 | NewBest=432404 | Δ=1263 | ImproveTotal=11
[IMPROVE] Iter=104 | T=130760 | NewBest=432388 | Δ=16 | ImproveTotal=12
[IMPROVE] Iter=108 | T=130760 | NewBest=431800 | Δ=638 | ImproveTotal=13
[IMPROVE] Iter=109 | T=130760 | NewBest=431797 | Δ=3 | ImproveTotal=14
[IMPROVE] Iter=110 | T=130760 | NewBest=429446 | Δ=2351 | ImproveTotal=15
[IMPROVE] Iter=112 | T=130629 | NewBest=429440 | Δ=6 | ImproveTotal=16
[IMPROVE] Iter=119 | T=130629 | NewBest=426049 | Δ=3597 | ImproveTotal=17
[IMPROVE] Iter=140 | T=130368 | NewBest=421868 | Δ=43199 | ImproveTotal=18
[IMPROVE] Iter=143 | T=130237 | NewBest=421848 | Δ=26 | ImproveTotal=19
[IMPROVE] Iter=159 | T=130107 | NewBest=416107 | Δ=15092 | ImproveTotal=20
[IMPROVE] Iter=170 | T=129977 | NewBest=409807 | Δ=250705 | ImproveTotal=21
[IMPROVE] Iter=181 | T=129717 | NewBest=403691 | Δ=377394 | ImproveTotal=22
[IMPROVE] Iter=193 | T=129587 | NewBest=402254 | Δ=15089 | ImproveTotal=23
[IMPROVE] Iter=201 | T=129458 | NewBest=402176 | Δ=14110 | ImproveTotal=24
[IMPROVE] Iter=204 | T=129458 | NewBest=402171 | Δ=7 | ImproveTotal=25
[IMPROVE] Iter=208 | T=129458 | NewBest=400703 | Δ=1559 | ImproveTotal=26
[IMPROVE] Iter=212 | T=129328 | NewBest=400549 | Δ=169 | ImproveTotal=27
[IMPROVE] Iter=219 | T=129328 | NewBest=400470 | Δ=105 | ImproveTotal=28
[IMPROVE] Iter=223 | T=129199 | NewBest=398886 | Δ=1722 | ImproveTotal=29
[IMPROVE] Iter=243 | T=128941 | NewBest=395308 | Δ=3845 | ImproveTotal=30
[IMPROVE] Iter=262 | T=128683 | NewBest=392913 | Δ=4064 | ImproveTotal=31
[IMPROVE] Iter=265 | T=128683 | NewBest=390978 | Δ=2037 | ImproveTotal=32
[IMPROVE] Iter=266 | T=128683 | NewBest=386069 | Δ=4909 | ImproveTotal=33
[IMPROVE] Iter=267 | T=128683 | NewBest=386055 | Δ=14 | ImproveTotal=34
[IMPROVE] Iter=269 | T=128683 | NewBest=386032 | Δ=23 | ImproveTotal=35
[IMPROVE] Iter=276 | T=128554 | NewBest=385290 | Δ=1000 | ImproveTotal=36
[IMPROVE] Iter=277 | T=128554 | NewBest=384586 | Δ=704 | ImproveTotal=37
[IMPROVE] Iter=278 | T=128554 | NewBest=384565 | Δ=21 | ImproveTotal=38
[IMPROVE] Iter=279 | T=128554 | NewBest=384538 | Δ=27 | ImproveTotal=39
[IMPROVE] Iter=281 | T=128426 | NewBest=384533 | Δ=5 | ImproveTotal=40
[IMPROVE] Iter=283 | T=128426 | NewBest=382694 | Δ=1839 | ImproveTotal=41
[IMPROVE] Iter=285 | T=128426 | NewBest=382599 | Δ=136 | ImproveTotal=42
[IMPROVE] Iter=300 | T=128297 | NewBest=381150 | Δ=2134 | ImproveTotal=43
[IMPROVE] Iter=353 | T=127530 | NewBest=380356 | Δ=36002 | ImproveTotal=44
[IMPROVE] Iter=355 | T=127530 | NewBest=380230 | Δ=126 | ImproveTotal=45
[IMPROVE] Iter=364 | T=127402 | NewBest=379978 | Δ=445 | ImproveTotal=46
[IMPROVE] Iter=369 | T=127402 | NewBest=378374 | Δ=1715 | ImproveTotal=47
[IMPROVE] Iter=396 | T=127020 | NewBest=375344 | Δ=54043 | ImproveTotal=48
[IMPROVE] Iter=420 | T=126766 | NewBest=372159 | Δ=144441 | ImproveTotal=49
