iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=11 | T=154004 | NewBest=532330 | Δ=1976 | ImproveTotal=1
[IMPROVE] Iter=147 | T=152013 | NewBest=530800 | Δ=1848 | ImproveTotal=2
[IMPROVE] Iter=156 | T=151861 | NewBest=529655 | Δ=1309 | ImproveTotal=3
[IMPROVE] Iter=231 | T=150651 | NewBest=523925 | Δ=6691 | ImproveTotal=4
[IMPROVE] Iter=281 | T=149899 | NewBest=516567 | Δ=7936 | ImproveTotal=5
[IMPROVE] Iter=299 | T=149749 | NewBest=509195 | Δ=7734 | ImproveTotal=6
[IMPROVE] Iter=334 | T=149151 | NewBest=507876 | Δ=1770 | ImproveTotal=7
[IMPROVE] Iter=354 | T=148853 | NewBest=500616 | Δ=7679 | ImproveTotal=8
[IMPROVE] Iter=355 | T=148853 | NewBest=493302 | Δ=7314 | ImproveTotal=9
[IMPROVE] Iter=384 | T=148407 | NewBest=492307 | Δ=1146 | ImproveTotal=10
[IMPROVE] Iter=388 | T=148407 | NewBest=489774 | Δ=2533 | ImproveTotal=11
[IMPROVE] Iter=389 | T=148407 | NewBest=489081 | Δ=693 | ImproveTotal=12
[IMPROVE] Iter=400 | T=148258 | NewBest=482124 | Δ=7285 | ImproveTotal=13
[IMPROVE] Iter=424 | T=147814 | NewBest=478220 | Δ=335983 | ImproveTotal=14
[IMPROVE] Iter=443 | T=147519 | NewBest=475551 | Δ=2761 | ImproveTotal=15
[IMPROVE] Iter=446 | T=147519 | NewBest=475527 | Δ=24 | ImproveTotal=16
[IMPROVE] Iter=452 | T=147371 | NewBest=469142 | Δ=6597 | ImproveTotal=17
[IMPROVE] Iter=455 | T=147371 | NewBest=461803 | Δ=7339 | ImproveTotal=18
[IMPROVE] Iter=459 | T=147371 | NewBest=461777 | Δ=26 | ImproveTotal=19
[IMPROVE] Iter=521 | T=146343 | NewBest=455630 | Δ=7032 | ImproveTotal=20
[IMPROVE] Iter=529 | T=146343 | NewBest=455627 | Δ=24 | ImproveTotal=21
[IMPROVE] Iter=554 | T=145904 | NewBest=451874 | Δ=4244 | ImproveTotal=22
[IMPROVE] Iter=558 | T=145904 | NewBest=451873 | Δ=112 | ImproveTotal=23
[IMPROVE] Iter=559 | T=145904 | NewBest=451829 | Δ=44 | ImproveTotal=24
[IMPROVE] Iter=566 | T=145758 | NewBest=451730 | Δ=321 | ImproveTotal=25
[IMPROVE] Iter=568 | T=145758 | NewBest=451649 | Δ=81 | ImproveTotal=26
[IMPROVE] Iter=585 | T=145467 | NewBest=451631 | Δ=286 | ImproveTotal=27
[IMPROVE] Iter=590 | T=145467 | NewBest=451119 | Δ=533 | ImproveTotal=28
[IMPROVE] Iter=594 | T=145321 | NewBest=448974 | Δ=2199 | ImproveTotal=29
[IMPROVE] Iter=670 | T=144307 | NewBest=442954 | Δ=129892 | ImproveTotal=30
[IMPROVE] Iter=671 | T=144163 | NewBest=442919 | Δ=35 | ImproveTotal=31
[IMPROVE] Iter=719 | T=143587 | NewBest=442822 | Δ=198 | ImproveTotal=32
[IMPROVE] Iter=723 | T=143443 | NewBest=442819 | Δ=27 | ImproveTotal=33
