iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=5 | T=132074 | NewBest=456927 | Δ=893 | ImproveTotal=1
[IMPROVE] Iter=14 | T=131942 | NewBest=454948 | Δ=5737 | ImproveTotal=2
[IMPROVE] Iter=38 | T=131679 | NewBest=452116 | Δ=3303 | ImproveTotal=3
[IMPROVE] Iter=50 | T=131547 | NewBest=448552 | Δ=3991 | ImproveTotal=4
[IMPROVE] Iter=54 | T=131415 | NewBest=446315 | Δ=2499 | ImproveTotal=5
[IMPROVE] Iter=55 | T=131415 | NewBest=446312 | Δ=3 | ImproveTotal=6
[IMPROVE] Iter=56 | T=131415 | NewBest=446305 | Δ=7 | ImproveTotal=7
[IMPROVE] Iter=60 | T=131415 | NewBest=440656 | Δ=5791 | ImproveTotal=8
[IMPROVE] Iter=79 | T=131153 | NewBest=436595 | Δ=4593 | ImproveTotal=9
[IMPROVE] Iter=81 | T=131021 | NewBest=430487 | Δ=6121 | ImproveTotal=10
[IMPROVE] Iter=96 | T=130890 | NewBest=430363 | Δ=307 | ImproveTotal=11
[IMPROVE] Iter=98 | T=130890 | NewBest=423718 | Δ=6652 | ImproveTotal=12
[IMPROVE] Iter=123 | T=130498 | NewBest=418515 | Δ=51900 | ImproveTotal=13
[IMPROVE] Iter=127 | T=130498 | NewBest=418138 | Δ=76988 | ImproveTotal=14
[IMPROVE] Iter=128 | T=130498 | NewBest=418093 | Δ=45 | ImproveTotal=15
[IMPROVE] Iter=131 | T=130368 | NewBest=411591 | Δ=6525 | ImproveTotal=16
[IMPROVE] Iter=139 | T=130368 | NewBest=408711 | Δ=2942 | ImproveTotal=17
[IMPROVE] Iter=140 | T=130368 | NewBest=407468 | Δ=1243 | ImproveTotal=18
[IMPROVE] Iter=143 | T=130237 | NewBest=407467 | Δ=2 | ImproveTotal=19
[IMPROVE] Iter=151 | T=130107 | NewBest=406908 | Δ=751 | ImproveTotal=20
[IMPROVE] Iter=160 | T=130107 | NewBest=403784 | Δ=7967 | ImproveTotal=21
[IMPROVE] Iter=163 | T=129977 | NewBest=402566 | Δ=1224 | ImproveTotal=22
[IMPROVE] Iter=164 | T=129977 | NewBest=402498 | Δ=68 | ImproveTotal=23
[IMPROVE] Iter=165 | T=129977 | NewBest=400201 | Δ=2297 | ImproveTotal=24
[IMPROVE] Iter=167 | T=129977 | NewBest=400132 | Δ=69 | ImproveTotal=25
[IMPROVE] Iter=175 | T=129847 | NewBest=399504 | Δ=693 | ImproveTotal=26
