iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=11 | T=131942 | NewBest=453195 | Δ=87080 | ImproveTotal=1
[IMPROVE] Iter=14 | T=131942 | NewBest=452196 | Δ=2872 | ImproveTotal=2
[IMPROVE] Iter=24 | T=131810 | NewBest=451912 | Δ=2363 | ImproveTotal=3
[IMPROVE] Iter=30 | T=131810 | NewBest=450787 | Δ=1272 | ImproveTotal=4
[IMPROVE] Iter=57 | T=131415 | NewBest=447148 | Δ=33261 | ImproveTotal=5
[IMPROVE] Iter=66 | T=131284 | NewBest=438461 | Δ=103613 | ImproveTotal=6
[IMPROVE] Iter=83 | T=131021 | NewBest=432972 | Δ=87274 | ImproveTotal=7
[IMPROVE] Iter=84 | T=131021 | NewBest=431868 | Δ=1104 | ImproveTotal=8
[IMPROVE] Iter=148 | T=130237 | NewBest=431514 | Δ=856 | ImproveTotal=9
[IMPROVE] Iter=150 | T=130237 | NewBest=431497 | Δ=17 | ImproveTotal=10
[IMPROVE] Iter=159 | T=130107 | NewBest=427356 | Δ=4358 | ImproveTotal=11
[IMPROVE] Iter=160 | T=130107 | NewBest=427354 | Δ=2 | ImproveTotal=12
[IMPROVE] Iter=163 | T=129977 | NewBest=426862 | Δ=543 | ImproveTotal=13
[IMPROVE] Iter=168 | T=129977 | NewBest=426844 | Δ=30 | ImproveTotal=14
[IMPROVE] Iter=171 | T=129847 | NewBest=423840 | Δ=3004 | ImproveTotal=15
[IMPROVE] Iter=212 | T=129328 | NewBest=422110 | Δ=11503 | ImproveTotal=16
[IMPROVE] Iter=213 | T=129328 | NewBest=422098 | Δ=12 | ImproveTotal=17
[IMPROVE] Iter=227 | T=129199 | NewBest=420878 | Δ=29491 | ImproveTotal=18
[IMPROVE] Iter=228 | T=129199 | NewBest=420766 | Δ=112 | ImproveTotal=19
[IMPROVE] Iter=229 | T=129199 | NewBest=414300 | Δ=6466 | ImproveTotal=20
[IMPROVE] Iter=244 | T=128941 | NewBest=413863 | Δ=925 | ImproveTotal=21
[IMPROVE] Iter=245 | T=128941 | NewBest=408958 | Δ=4905 | ImproveTotal=22
[IMPROVE] Iter=255 | T=128812 | NewBest=405595 | Δ=3569 | ImproveTotal=23
[IMPROVE] Iter=260 | T=128812 | NewBest=405585 | Δ=58 | ImproveTotal=24
[IMPROVE] Iter=262 | T=128683 | NewBest=405571 | Δ=50 | ImproveTotal=25
[IMPROVE] Iter=265 | T=128683 | NewBest=405498 | Δ=88 | ImproveTotal=26
[IMPROVE] Iter=274 | T=128554 | NewBest=401636 | Δ=4023 | ImproveTotal=27
[IMPROVE] Iter=289 | T=128426 | NewBest=397997 | Δ=35241 | ImproveTotal=28
[IMPROVE] Iter=297 | T=128297 | NewBest=397874 | Δ=148 | ImproveTotal=29
[IMPROVE] Iter=298 | T=128297 | NewBest=392982 | Δ=4892 | ImproveTotal=30
[IMPROVE] Iter=299 | T=128297 | NewBest=392927 | Δ=55 | ImproveTotal=31
[IMPROVE] Iter=302 | T=128169 | NewBest=392921 | Δ=80 | ImproveTotal=32
[IMPROVE] Iter=304 | T=128169 | NewBest=392911 | Δ=10 | ImproveTotal=33
[IMPROVE] Iter=305 | T=128169 | NewBest=392878 | Δ=33 | ImproveTotal=34
[IMPROVE] Iter=311 | T=128041 | NewBest=389619 | Δ=3458 | ImproveTotal=35
[IMPROVE] Iter=336 | T=127785 | NewBest=389464 | Δ=3301 | ImproveTotal=36
[IMPROVE] Iter=340 | T=127785 | NewBest=387986 | Δ=1493 | ImproveTotal=37
[IMPROVE] Iter=341 | T=127657 | NewBest=387972 | Δ=14 | ImproveTotal=38
[IMPROVE] Iter=371 | T=127275 | NewBest=385161 | Δ=135652 | ImproveTotal=39
[IMPROVE] Iter=377 | T=127275 | NewBest=384930 | Δ=91033 | ImproveTotal=40
[IMPROVE] Iter=378 | T=127275 | NewBest=384926 | Δ=4 | ImproveTotal=41
[IMPROVE] Iter=390 | T=127147 | NewBest=384891 | Δ=54 | ImproveTotal=42
[IMPROVE] Iter=391 | T=127020 | NewBest=384862 | Δ=29 | ImproveTotal=43
[IMPROVE] Iter=393 | T=127020 | NewBest=384838 | Δ=24 | ImproveTotal=44
[IMPROVE] Iter=396 | T=127020 | NewBest=384809 | Δ=42 | ImproveTotal=45
[IMPROVE] Iter=397 | T=127020 | NewBest=384806 | Δ=3 | ImproveTotal=46
[IMPROVE] Iter=398 | T=127020 | NewBest=384738 | Δ=68 | ImproveTotal=47
[IMPROVE] Iter=399 | T=127020 | NewBest=384661 | Δ=77 | ImproveTotal=48
[IMPROVE] Iter=409 | T=126893 | NewBest=380800 | Δ=4089 | ImproveTotal=49
[IMPROVE] Iter=411 | T=126766 | NewBest=379033 | Δ=1828 | ImproveTotal=50
[IMPROVE] Iter=416 | T=126766 | NewBest=376757 | Δ=17809 | ImproveTotal=51
[IMPROVE] Iter=419 | T=126766 | NewBest=376628 | Δ=2829 | ImproveTotal=52
[IMPROVE] Iter=420 | T=126766 | NewBest=373803 | Δ=2825 | ImproveTotal=53
[IMPROVE] Iter=422 | T=126639 | NewBest=373619 | Δ=184 | ImproveTotal=54
[IMPROVE] Iter=428 | T=126639 | NewBest=373333 | Δ=3137 | ImproveTotal=55
[IMPROVE] Iter=454 | T=126260 | NewBest=369791 | Δ=3849 | ImproveTotal=56
[IMPROVE] Iter=455 | T=126260 | NewBest=369790 | Δ=1 | ImproveTotal=57
[IMPROVE] Iter=460 | T=126260 | NewBest=369582 | Δ=518 | ImproveTotal=58
[IMPROVE] Iter=462 | T=126134 | NewBest=364091 | Δ=5491 | ImproveTotal=59
[IMPROVE] Iter=463 | T=126134 | NewBest=364069 | Δ=22 | ImproveTotal=60
[IMPROVE] Iter=503 | T=125630 | NewBest=362662 | Δ=8421 | ImproveTotal=61
[IMPROVE] Iter=504 | T=125630 | NewBest=362621 | Δ=41 | ImproveTotal=62
[IMPROVE] Iter=513 | T=125504 | NewBest=359657 | Δ=3115 | ImproveTotal=63
[IMPROVE] Iter=552 | T=125003 | NewBest=359522 | Δ=186 | ImproveTotal=64
[IMPROVE] Iter=558 | T=125003 | NewBest=357054 | Δ=2709 | ImproveTotal=65
[IMPROVE] Iter=565 | T=124878 | NewBest=357023 | Δ=191 | ImproveTotal=66
[IMPROVE] Iter=567 | T=124878 | NewBest=356990 | Δ=66 | ImproveTotal=67
[IMPROVE] Iter=568 | T=124878 | NewBest=352208 | Δ=4782 | ImproveTotal=68
[IMPROVE] Iter=586 | T=124628 | NewBest=349674 | Δ=43891 | ImproveTotal=69
[IMPROVE] Iter=587 | T=124628 | NewBest=348552 | Δ=1122 | ImproveTotal=70
[IMPROVE] Iter=589 | T=124628 | NewBest=343748 | Δ=4804 | ImproveTotal=71
[IMPROVE] Iter=596 | T=124504 | NewBest=338442 | Δ=62676 | ImproveTotal=72
[IMPROVE] Iter=607 | T=124379 | NewBest=338235 | Δ=229 | ImproveTotal=73
[IMPROVE] Iter=608 | T=124379 | NewBest=335405 | Δ=2830 | ImproveTotal=74
[IMPROVE] Iter=609 | T=124379 | NewBest=334362 | Δ=1043 | ImproveTotal=75
[IMPROVE] Iter=610 | T=124379 | NewBest=334357 | Δ=5 | ImproveTotal=76
[IMPROVE] Iter=611 | T=124255 | NewBest=334339 | Δ=18 | ImproveTotal=77
[IMPROVE] Iter=613 | T=124255 | NewBest=334224 | Δ=150 | ImproveTotal=78
[IMPROVE] Iter=615 | T=124255 | NewBest=334074 | Δ=152 | ImproveTotal=79
[IMPROVE] Iter=617 | T=124255 | NewBest=334061 | Δ=21 | ImproveTotal=80
[IMPROVE] Iter=629 | T=124131 | NewBest=333234 | Δ=1161 | ImproveTotal=81
[IMPROVE] Iter=631 | T=124006 | NewBest=333169 | Δ=71 | ImproveTotal=82
[IMPROVE] Iter=632 | T=124006 | NewBest=333159 | Δ=10 | ImproveTotal=83
[IMPROVE] Iter=634 | T=124006 | NewBest=333120 | Δ=46 | ImproveTotal=84
[IMPROVE] Iter=700 | T=123264 | NewBest=331830 | Δ=29716 | ImproveTotal=85
[IMPROVE] Iter=702 | T=123141 | NewBest=331820 | Δ=11 | ImproveTotal=86
[IMPROVE] Iter=709 | T=123141 | NewBest=331683 | Δ=355 | ImproveTotal=87
[IMPROVE] Iter=710 | T=123141 | NewBest=331630 | Δ=53 | ImproveTotal=88
[IMPROVE] Iter=732 | T=122772 | NewBest=328133 | Δ=36095 | ImproveTotal=89
[IMPROVE] Iter=735 | T=122772 | NewBest=328036 | Δ=99 | ImproveTotal=90
[IMPROVE] Iter=736 | T=122772 | NewBest=328003 | Δ=33 | ImproveTotal=91
[IMPROVE] Iter=737 | T=122772 | NewBest=328000 | Δ=3 | ImproveTotal=92
[IMPROVE] Iter=778 | T=122282 | NewBest=326828 | Δ=4180 | ImproveTotal=93
[IMPROVE] Iter=779 | T=122282 | NewBest=326775 | Δ=53 | ImproveTotal=94
[IMPROVE] Iter=798 | T=122037 | NewBest=326732 | Δ=7207 | ImproveTotal=95
[IMPROVE] Iter=802 | T=121915 | NewBest=326694 | Δ=45 | ImproveTotal=96
[IMPROVE] Iter=818 | T=121793 | NewBest=324835 | Δ=79303 | ImproveTotal=97
[IMPROVE] Iter=829 | T=121671 | NewBest=322580 | Δ=2483 | ImproveTotal=98
[IMPROVE] Iter=830 | T=121671 | NewBest=322548 | Δ=32 | ImproveTotal=99
[IMPROVE] Iter=831 | T=121550 | NewBest=322338 | Δ=210 | ImproveTotal=100
[IMPROVE] Iter=833 | T=121550 | NewBest=322106 | Δ=232 | ImproveTotal=101
[IMPROVE] Iter=834 | T=121550 | NewBest=322083 | Δ=23 | ImproveTotal=102
[IMPROVE] Iter=838 | T=121550 | NewBest=322066 | Δ=17 | ImproveTotal=103
[IMPROVE] Iter=841 | T=121428 | NewBest=322032 | Δ=48 | ImproveTotal=104
[IMPROVE] Iter=842 | T=121428 | NewBest=322025 | Δ=7 | ImproveTotal=105
[IMPROVE] Iter=1255 | T=116548 | NewBest=320805 | Δ=3632 | ImproveTotal=106
[IMPROVE] Iter=1257 | T=116548 | NewBest=320803 | Δ=2 | ImproveTotal=107
[IMPROVE] Iter=1260 | T=116548 | NewBest=320643 | Δ=160 | ImproveTotal=108
