iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=43 | T=153542 | NewBest=526853 | Δ=7866 | ImproveTotal=1
[IMPROVE] Iter=62 | T=153235 | NewBest=526835 | Δ=23 | ImproveTotal=2
[IMPROVE] Iter=127 | T=152318 | NewBest=524444 | Δ=3128 | ImproveTotal=3
[IMPROVE] Iter=161 | T=151710 | NewBest=517503 | Δ=7277 | ImproveTotal=4
[IMPROVE] Iter=168 | T=151710 | NewBest=516472 | Δ=1292 | ImproveTotal=5
[IMPROVE] Iter=193 | T=151255 | NewBest=514328 | Δ=2529 | ImproveTotal=6
[IMPROVE] Iter=195 | T=151255 | NewBest=514300 | Δ=28 | ImproveTotal=7
[IMPROVE] Iter=223 | T=150802 | NewBest=506759 | Δ=31247 | ImproveTotal=8
[IMPROVE] Iter=275 | T=150049 | NewBest=499723 | Δ=7611 | ImproveTotal=9
[IMPROVE] Iter=292 | T=149749 | NewBest=496007 | Δ=4015 | ImproveTotal=10
[IMPROVE] Iter=296 | T=149749 | NewBest=494500 | Δ=1507 | ImproveTotal=11
[IMPROVE] Iter=361 | T=148704 | NewBest=489931 | Δ=7677 | ImproveTotal=12
[IMPROVE] Iter=447 | T=147519 | NewBest=489135 | Δ=2283 | ImproveTotal=13
[IMPROVE] Iter=451 | T=147371 | NewBest=489116 | Δ=19 | ImproveTotal=14
[IMPROVE] Iter=526 | T=146343 | NewBest=484542 | Δ=5034 | ImproveTotal=15
[IMPROVE] Iter=527 | T=146343 | NewBest=484488 | Δ=54 | ImproveTotal=16
[IMPROVE] Iter=530 | T=146343 | NewBest=484483 | Δ=5 | ImproveTotal=17
[IMPROVE] Iter=566 | T=145758 | NewBest=482417 | Δ=2286 | ImproveTotal=18
[IMPROVE] Iter=571 | T=145612 | NewBest=482366 | Δ=51 | ImproveTotal=19
[IMPROVE] Iter=601 | T=145176 | NewBest=481322 | Δ=1454 | ImproveTotal=20
[IMPROVE] Iter=612 | T=145031 | NewBest=478505 | Δ=2852 | ImproveTotal=21
[IMPROVE] Iter=615 | T=145031 | NewBest=478470 | Δ=35 | ImproveTotal=22
[IMPROVE] Iter=616 | T=145031 | NewBest=478456 | Δ=14 | ImproveTotal=23
[IMPROVE] Iter=625 | T=144886 | NewBest=478414 | Δ=42 | ImproveTotal=24
[IMPROVE] Iter=652 | T=144452 | NewBest=471589 | Δ=7116 | ImproveTotal=25
[IMPROVE] Iter=657 | T=144452 | NewBest=471437 | Δ=182 | ImproveTotal=26
[IMPROVE] Iter=770 | T=142870 | NewBest=471390 | Δ=85 | ImproveTotal=27
[IMPROVE] Iter=797 | T=142442 | NewBest=469570 | Δ=2170 | ImproveTotal=28
[IMPROVE] Iter=804 | T=142300 | NewBest=469540 | Δ=44 | ImproveTotal=29
[IMPROVE] Iter=807 | T=142300 | NewBest=469455 | Δ=91 | ImproveTotal=30
[IMPROVE] Iter=815 | T=142158 | NewBest=469445 | Δ=10 | ImproveTotal=31
[IMPROVE] Iter=830 | T=142015 | NewBest=469199 | Δ=278 | ImproveTotal=32
[IMPROVE] Iter=870 | T=141448 | NewBest=463247 | Δ=6383 | ImproveTotal=33
[IMPROVE] Iter=876 | T=141307 | NewBest=462641 | Δ=632 | ImproveTotal=34
[IMPROVE] Iter=893 | T=141024 | NewBest=459641 | Δ=5427 | ImproveTotal=35
[IMPROVE] Iter=937 | T=140461 | NewBest=459636 | Δ=53 | ImproveTotal=36
[IMPROVE] Iter=938 | T=140461 | NewBest=459633 | Δ=3 | ImproveTotal=37
