iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=13 | T=131942 | NewBest=454597 | Δ=3708 | ImproveTotal=1
[IMPROVE] Iter=18 | T=131942 | NewBest=449267 | Δ=5432 | ImproveTotal=2
[IMPROVE] Iter=22 | T=131810 | NewBest=443981 | Δ=5371 | ImproveTotal=3
[IMPROVE] Iter=27 | T=131810 | NewBest=438719 | Δ=5386 | ImproveTotal=4
[IMPROVE] Iter=46 | T=131547 | NewBest=438394 | Δ=778 | ImproveTotal=5
[IMPROVE] Iter=47 | T=131547 | NewBest=432255 | Δ=6139 | ImproveTotal=6
[IMPROVE] Iter=52 | T=131415 | NewBest=428737 | Δ=3518 | ImproveTotal=7
[IMPROVE] Iter=53 | T=131415 | NewBest=428395 | Δ=342 | ImproveTotal=8
[IMPROVE] Iter=81 | T=131021 | NewBest=420967 | Δ=38661 | ImproveTotal=9
[IMPROVE] Iter=94 | T=130890 | NewBest=417997 | Δ=127883 | ImproveTotal=10
[IMPROVE] Iter=98 | T=130890 | NewBest=411864 | Δ=6242 | ImproveTotal=11
[IMPROVE] Iter=102 | T=130760 | NewBest=405586 | Δ=6297 | ImproveTotal=12
[IMPROVE] Iter=104 | T=130760 | NewBest=403918 | Δ=1791 | ImproveTotal=13
[IMPROVE] Iter=106 | T=130760 | NewBest=403891 | Δ=27 | ImproveTotal=14
[IMPROVE] Iter=110 | T=130760 | NewBest=402286 | Δ=1738 | ImproveTotal=15
[IMPROVE] Iter=113 | T=130629 | NewBest=399306 | Δ=3002 | ImproveTotal=16
[IMPROVE] Iter=117 | T=130629 | NewBest=393498 | Δ=5808 | ImproveTotal=17
[IMPROVE] Iter=120 | T=130629 | NewBest=392300 | Δ=69556 | ImproveTotal=18
[IMPROVE] Iter=121 | T=130498 | NewBest=392295 | Δ=5 | ImproveTotal=19
[IMPROVE] Iter=122 | T=130498 | NewBest=392281 | Δ=14 | ImproveTotal=20
[IMPROVE] Iter=123 | T=130498 | NewBest=392280 | Δ=1 | ImproveTotal=21
[IMPROVE] Iter=153 | T=130107 | NewBest=391760 | Δ=4804 | ImproveTotal=22
[IMPROVE] Iter=154 | T=130107 | NewBest=390651 | Δ=1109 | ImproveTotal=23
[IMPROVE] Iter=203 | T=129458 | NewBest=390488 | Δ=1590 | ImproveTotal=24
[IMPROVE] Iter=214 | T=129328 | NewBest=389431 | Δ=1374 | ImproveTotal=25
[IMPROVE] Iter=215 | T=129328 | NewBest=389363 | Δ=68 | ImproveTotal=26
[IMPROVE] Iter=216 | T=129328 | NewBest=389042 | Δ=321 | ImproveTotal=27
[IMPROVE] Iter=217 | T=129328 | NewBest=388820 | Δ=222 | ImproveTotal=28
[IMPROVE] Iter=220 | T=129328 | NewBest=388816 | Δ=19 | ImproveTotal=29
[IMPROVE] Iter=224 | T=129199 | NewBest=387205 | Δ=1705 | ImproveTotal=30
[IMPROVE] Iter=226 | T=129199 | NewBest=387174 | Δ=31 | ImproveTotal=31
[IMPROVE] Iter=227 | T=129199 | NewBest=386395 | Δ=779 | ImproveTotal=32
[IMPROVE] Iter=228 | T=129199 | NewBest=386391 | Δ=4 | ImproveTotal=33
[IMPROVE] Iter=233 | T=129070 | NewBest=386064 | Δ=346 | ImproveTotal=34
[IMPROVE] Iter=242 | T=128941 | NewBest=385415 | Δ=844 | ImproveTotal=35
[IMPROVE] Iter=243 | T=128941 | NewBest=384085 | Δ=1330 | ImproveTotal=36
[IMPROVE] Iter=259 | T=128812 | NewBest=381783 | Δ=2486 | ImproveTotal=37
[IMPROVE] Iter=264 | T=128683 | NewBest=381702 | Δ=182 | ImproveTotal=38
[IMPROVE] Iter=265 | T=128683 | NewBest=381687 | Δ=15 | ImproveTotal=39
[IMPROVE] Iter=267 | T=128683 | NewBest=381671 | Δ=16 | ImproveTotal=40
[IMPROVE] Iter=269 | T=128683 | NewBest=381662 | Δ=9 | ImproveTotal=41
[IMPROVE] Iter=270 | T=128683 | NewBest=381605 | Δ=57 | ImproveTotal=42
[IMPROVE] Iter=271 | T=128554 | NewBest=381494 | Δ=111 | ImproveTotal=43
[IMPROVE] Iter=279 | T=128554 | NewBest=381407 | Δ=166 | ImproveTotal=44
[IMPROVE] Iter=280 | T=128554 | NewBest=378404 | Δ=3003 | ImproveTotal=45
[IMPROVE] Iter=281 | T=128426 | NewBest=378391 | Δ=13 | ImproveTotal=46
