iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=4 | T=132074 | NewBest=453447 | Δ=4480 | ImproveTotal=1
[IMPROVE] Iter=9 | T=132074 | NewBest=451097 | Δ=2381 | ImproveTotal=2
[IMPROVE] Iter=10 | T=132074 | NewBest=445999 | Δ=5098 | ImproveTotal=3
[IMPROVE] Iter=19 | T=131942 | NewBest=440732 | Δ=5516 | ImproveTotal=4
[IMPROVE] Iter=23 | T=131810 | NewBest=435058 | Δ=5831 | ImproveTotal=5
[IMPROVE] Iter=27 | T=131810 | NewBest=432951 | Δ=2163 | ImproveTotal=6
[IMPROVE] Iter=28 | T=131810 | NewBest=431456 | Δ=1495 | ImproveTotal=7
[IMPROVE] Iter=40 | T=131679 | NewBest=428586 | Δ=3191 | ImproveTotal=8
[IMPROVE] Iter=43 | T=131547 | NewBest=428527 | Δ=68 | ImproveTotal=9
[IMPROVE] Iter=44 | T=131547 | NewBest=428517 | Δ=10 | ImproveTotal=10
[IMPROVE] Iter=45 | T=131547 | NewBest=425769 | Δ=2748 | ImproveTotal=11
[IMPROVE] Iter=98 | T=130890 | NewBest=420935 | Δ=5829 | ImproveTotal=12
[IMPROVE] Iter=117 | T=130629 | NewBest=420858 | Δ=100802 | ImproveTotal=13
[IMPROVE] Iter=120 | T=130629 | NewBest=418936 | Δ=2035 | ImproveTotal=14
[IMPROVE] Iter=134 | T=130368 | NewBest=418170 | Δ=1156 | ImproveTotal=15
[IMPROVE] Iter=141 | T=130237 | NewBest=418105 | Δ=210 | ImproveTotal=16
[IMPROVE] Iter=151 | T=130107 | NewBest=414898 | Δ=4379 | ImproveTotal=17
[IMPROVE] Iter=162 | T=129977 | NewBest=414196 | Δ=1556 | ImproveTotal=18
[IMPROVE] Iter=174 | T=129847 | NewBest=410147 | Δ=48952 | ImproveTotal=19
[IMPROVE] Iter=176 | T=129847 | NewBest=410104 | Δ=44 | ImproveTotal=20
[IMPROVE] Iter=177 | T=129847 | NewBest=410021 | Δ=83 | ImproveTotal=21
[IMPROVE] Iter=184 | T=129717 | NewBest=409431 | Δ=799 | ImproveTotal=22
[IMPROVE] Iter=201 | T=129458 | NewBest=406344 | Δ=18341 | ImproveTotal=23
[IMPROVE] Iter=202 | T=129458 | NewBest=400931 | Δ=5413 | ImproveTotal=24
[IMPROVE] Iter=228 | T=129199 | NewBest=398119 | Δ=3058 | ImproveTotal=25
[IMPROVE] Iter=257 | T=128812 | NewBest=398105 | Δ=29 | ImproveTotal=26
[IMPROVE] Iter=258 | T=128812 | NewBest=392900 | Δ=5205 | ImproveTotal=27
[IMPROVE] Iter=260 | T=128812 | NewBest=392887 | Δ=13 | ImproveTotal=28
[IMPROVE] Iter=276 | T=128554 | NewBest=391883 | Δ=1433 | ImproveTotal=29
[IMPROVE] Iter=278 | T=128554 | NewBest=391866 | Δ=29 | ImproveTotal=30
[IMPROVE] Iter=291 | T=128297 | NewBest=390840 | Δ=13709 | ImproveTotal=31
[IMPROVE] Iter=292 | T=128297 | NewBest=390813 | Δ=27 | ImproveTotal=32
[IMPROVE] Iter=293 | T=128297 | NewBest=390711 | Δ=102 | ImproveTotal=33
[IMPROVE] Iter=299 | T=128297 | NewBest=390710 | Δ=3965 | ImproveTotal=34
[IMPROVE] Iter=307 | T=128169 | NewBest=389693 | Δ=1290 | ImproveTotal=35
[IMPROVE] Iter=308 | T=128169 | NewBest=389585 | Δ=108 | ImproveTotal=36
[IMPROVE] Iter=318 | T=128041 | NewBest=387909 | Δ=1906 | ImproveTotal=37
[IMPROVE] Iter=319 | T=128041 | NewBest=387906 | Δ=3 | ImproveTotal=38
[IMPROVE] Iter=320 | T=128041 | NewBest=387882 | Δ=24 | ImproveTotal=39
[IMPROVE] Iter=326 | T=127913 | NewBest=387875 | Δ=66 | ImproveTotal=40
[IMPROVE] Iter=342 | T=127657 | NewBest=387307 | Δ=13482 | ImproveTotal=41
[IMPROVE] Iter=346 | T=127657 | NewBest=387284 | Δ=56 | ImproveTotal=42
[IMPROVE] Iter=352 | T=127530 | NewBest=386640 | Δ=802 | ImproveTotal=43
[IMPROVE] Iter=353 | T=127530 | NewBest=386623 | Δ=17 | ImproveTotal=44
[IMPROVE] Iter=354 | T=127530 | NewBest=384813 | Δ=1810 | ImproveTotal=45
[IMPROVE] Iter=386 | T=127147 | NewBest=382317 | Δ=4476 | ImproveTotal=46
[IMPROVE] Iter=392 | T=127020 | NewBest=381885 | Δ=712 | ImproveTotal=47
[IMPROVE] Iter=393 | T=127020 | NewBest=381875 | Δ=10 | ImproveTotal=48
[IMPROVE] Iter=394 | T=127020 | NewBest=377892 | Δ=3983 | ImproveTotal=49
[IMPROVE] Iter=401 | T=126893 | NewBest=376394 | Δ=1720 | ImproveTotal=50
[IMPROVE] Iter=405 | T=126893 | NewBest=376354 | Δ=49 | ImproveTotal=51
[IMPROVE] Iter=414 | T=126766 | NewBest=375704 | Δ=2429 | ImproveTotal=52
[IMPROVE] Iter=415 | T=126766 | NewBest=375410 | Δ=294 | ImproveTotal=53
[IMPROVE] Iter=418 | T=126766 | NewBest=373674 | Δ=1826 | ImproveTotal=54
[IMPROVE] Iter=420 | T=126766 | NewBest=373567 | Δ=110 | ImproveTotal=55
[IMPROVE] Iter=421 | T=126639 | NewBest=373566 | Δ=1 | ImproveTotal=56
[IMPROVE] Iter=422 | T=126639 | NewBest=373547 | Δ=19 | ImproveTotal=57
[IMPROVE] Iter=429 | T=126639 | NewBest=373532 | Δ=70 | ImproveTotal=58
[IMPROVE] Iter=430 | T=126639 | NewBest=373508 | Δ=24 | ImproveTotal=59
[IMPROVE] Iter=431 | T=126513 | NewBest=373491 | Δ=17 | ImproveTotal=60
[IMPROVE] Iter=432 | T=126513 | NewBest=373479 | Δ=12 | ImproveTotal=61
[IMPROVE] Iter=446 | T=126386 | NewBest=371949 | Δ=1735 | ImproveTotal=62
[IMPROVE] Iter=448 | T=126386 | NewBest=371787 | Δ=165 | ImproveTotal=63
