iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=106 | T=130760 | NewBest=453628 | Δ=4107 | ImproveTotal=1
[IMPROVE] Iter=117 | T=130629 | NewBest=453310 | Δ=401 | ImproveTotal=2
[IMPROVE] Iter=210 | T=129458 | NewBest=448411 | Δ=6030 | ImproveTotal=3
[IMPROVE] Iter=280 | T=128554 | NewBest=447072 | Δ=1776 | ImproveTotal=4
[IMPROVE] Iter=323 | T=127913 | NewBest=443183 | Δ=16157 | ImproveTotal=5
[IMPROVE] Iter=371 | T=127275 | NewBest=437100 | Δ=6842 | ImproveTotal=6
[IMPROVE] Iter=378 | T=127275 | NewBest=430356 | Δ=119970 | ImproveTotal=7
[IMPROVE] Iter=390 | T=127147 | NewBest=428764 | Δ=1732 | ImproveTotal=8
[IMPROVE] Iter=402 | T=126893 | NewBest=422376 | Δ=6689 | ImproveTotal=9
[IMPROVE] Iter=404 | T=126893 | NewBest=418683 | Δ=3693 | ImproveTotal=10
[IMPROVE] Iter=411 | T=126766 | NewBest=418677 | Δ=6 | ImproveTotal=11
[IMPROVE] Iter=426 | T=126639 | NewBest=416696 | Δ=2150 | ImproveTotal=12
[IMPROVE] Iter=457 | T=126260 | NewBest=413174 | Δ=3742 | ImproveTotal=13
[IMPROVE] Iter=459 | T=126260 | NewBest=410447 | Δ=2727 | ImproveTotal=14
[IMPROVE] Iter=494 | T=125756 | NewBest=408425 | Δ=2193 | ImproveTotal=15
[IMPROVE] Iter=541 | T=125128 | NewBest=407891 | Δ=802 | ImproveTotal=16
[IMPROVE] Iter=548 | T=125128 | NewBest=407885 | Δ=6 | ImproveTotal=17
[IMPROVE] Iter=619 | T=124255 | NewBest=405906 | Δ=2362 | ImproveTotal=18
[IMPROVE] Iter=620 | T=124255 | NewBest=405897 | Δ=9 | ImproveTotal=19
[IMPROVE] Iter=744 | T=122649 | NewBest=404180 | Δ=6377 | ImproveTotal=20
[IMPROVE] Iter=746 | T=122649 | NewBest=404121 | Δ=59 | ImproveTotal=21
[IMPROVE] Iter=747 | T=122649 | NewBest=397919 | Δ=6202 | ImproveTotal=22
[IMPROVE] Iter=753 | T=122527 | NewBest=397905 | Δ=30 | ImproveTotal=23
[IMPROVE] Iter=754 | T=122527 | NewBest=397792 | Δ=113 | ImproveTotal=24
[IMPROVE] Iter=763 | T=122404 | NewBest=393360 | Δ=4821 | ImproveTotal=25
