iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=39 | T=153696 | NewBest=532975 | Δ=1511 | ImproveTotal=1
[IMPROVE] Iter=67 | T=153235 | NewBest=530577 | Δ=2516 | ImproveTotal=2
[IMPROVE] Iter=77 | T=153082 | NewBest=527385 | Δ=3192 | ImproveTotal=3
[IMPROVE] Iter=91 | T=152776 | NewBest=527180 | Δ=253 | ImproveTotal=4
[IMPROVE] Iter=101 | T=152623 | NewBest=521815 | Δ=79990 | ImproveTotal=5
[IMPROVE] Iter=153 | T=151861 | NewBest=518914 | Δ=3385 | ImproveTotal=6
[IMPROVE] Iter=154 | T=151861 | NewBest=518913 | Δ=1 | ImproveTotal=7
[IMPROVE] Iter=167 | T=151710 | NewBest=512218 | Δ=6850 | ImproveTotal=8
[IMPROVE] Iter=172 | T=151558 | NewBest=509208 | Δ=3077 | ImproveTotal=9
[IMPROVE] Iter=359 | T=148853 | NewBest=504870 | Δ=7637 | ImproveTotal=10
[IMPROVE] Iter=360 | T=148853 | NewBest=504869 | Δ=1 | ImproveTotal=11
[IMPROVE] Iter=375 | T=148555 | NewBest=502194 | Δ=3020 | ImproveTotal=12
[IMPROVE] Iter=378 | T=148555 | NewBest=502191 | Δ=3 | ImproveTotal=13
[IMPROVE] Iter=393 | T=148258 | NewBest=498630 | Δ=3962 | ImproveTotal=14
[IMPROVE] Iter=396 | T=148258 | NewBest=498617 | Δ=31 | ImproveTotal=15
[IMPROVE] Iter=401 | T=148110 | NewBest=491245 | Δ=7456 | ImproveTotal=16
[IMPROVE] Iter=403 | T=148110 | NewBest=491191 | Δ=54 | ImproveTotal=17
[IMPROVE] Iter=405 | T=148110 | NewBest=489352 | Δ=1839 | ImproveTotal=18
[IMPROVE] Iter=414 | T=147962 | NewBest=484701 | Δ=4653 | ImproveTotal=19
[IMPROVE] Iter=446 | T=147519 | NewBest=484439 | Δ=423 | ImproveTotal=20
[IMPROVE] Iter=521 | T=146343 | NewBest=482493 | Δ=2792 | ImproveTotal=21
