iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=119 | T=130629 | NewBest=457522 | Δ=459 | ImproveTotal=1
[IMPROVE] Iter=121 | T=130498 | NewBest=453692 | Δ=3830 | ImproveTotal=2
[IMPROVE] Iter=126 | T=130498 | NewBest=448447 | Δ=5364 | ImproveTotal=3
[IMPROVE] Iter=132 | T=130368 | NewBest=441517 | Δ=6987 | ImproveTotal=4
[IMPROVE] Iter=168 | T=129977 | NewBest=441487 | Δ=539 | ImproveTotal=5
[IMPROVE] Iter=169 | T=129977 | NewBest=441476 | Δ=11 | ImproveTotal=6
[IMPROVE] Iter=170 | T=129977 | NewBest=434617 | Δ=6859 | ImproveTotal=7
[IMPROVE] Iter=192 | T=129587 | NewBest=428278 | Δ=6777 | ImproveTotal=8
[IMPROVE] Iter=222 | T=129199 | NewBest=422188 | Δ=6484 | ImproveTotal=9
[IMPROVE] Iter=225 | T=129199 | NewBest=415749 | Δ=6439 | ImproveTotal=10
[IMPROVE] Iter=262 | T=128683 | NewBest=411752 | Δ=4401 | ImproveTotal=11
[IMPROVE] Iter=276 | T=128554 | NewBest=405417 | Δ=6410 | ImproveTotal=12
[IMPROVE] Iter=367 | T=127402 | NewBest=400662 | Δ=5644 | ImproveTotal=13
[IMPROVE] Iter=393 | T=127020 | NewBest=398397 | Δ=6197 | ImproveTotal=14
[IMPROVE] Iter=396 | T=127020 | NewBest=392228 | Δ=6210 | ImproveTotal=15
[IMPROVE] Iter=415 | T=126766 | NewBest=388858 | Δ=4019 | ImproveTotal=16
[IMPROVE] Iter=419 | T=126766 | NewBest=388717 | Δ=141 | ImproveTotal=17
[IMPROVE] Iter=492 | T=125756 | NewBest=387866 | Δ=6185 | ImproveTotal=18
[IMPROVE] Iter=499 | T=125756 | NewBest=382027 | Δ=5907 | ImproveTotal=19
[IMPROVE] Iter=525 | T=125379 | NewBest=378442 | Δ=3901 | ImproveTotal=20
[IMPROVE] Iter=556 | T=125003 | NewBest=375384 | Δ=3403 | ImproveTotal=21
[IMPROVE] Iter=561 | T=124878 | NewBest=375360 | Δ=24 | ImproveTotal=22
[IMPROVE] Iter=565 | T=124878 | NewBest=369476 | Δ=5884 | ImproveTotal=23
[IMPROVE] Iter=566 | T=124878 | NewBest=369457 | Δ=19 | ImproveTotal=24
[IMPROVE] Iter=567 | T=124878 | NewBest=369432 | Δ=25 | ImproveTotal=25
[IMPROVE] Iter=570 | T=124878 | NewBest=369430 | Δ=2 | ImproveTotal=26
[IMPROVE] Iter=583 | T=124628 | NewBest=364080 | Δ=5521 | ImproveTotal=27
[IMPROVE] Iter=650 | T=123882 | NewBest=362324 | Δ=1921 | ImproveTotal=28
[IMPROVE] Iter=658 | T=123759 | NewBest=362266 | Δ=58 | ImproveTotal=29
[IMPROVE] Iter=688 | T=123388 | NewBest=357749 | Δ=5539 | ImproveTotal=30
[IMPROVE] Iter=692 | T=123264 | NewBest=357672 | Δ=94 | ImproveTotal=31
[IMPROVE] Iter=698 | T=123264 | NewBest=357584 | Δ=99 | ImproveTotal=32
[IMPROVE] Iter=752 | T=122527 | NewBest=356483 | Δ=3064 | ImproveTotal=33
[IMPROVE] Iter=755 | T=122527 | NewBest=351462 | Δ=5142 | ImproveTotal=34
[IMPROVE] Iter=756 | T=122527 | NewBest=351265 | Δ=197 | ImproveTotal=35
[IMPROVE] Iter=759 | T=122527 | NewBest=351249 | Δ=16 | ImproveTotal=36
[IMPROVE] Iter=766 | T=122404 | NewBest=351108 | Δ=204 | ImproveTotal=37
[IMPROVE] Iter=794 | T=122037 | NewBest=347124 | Δ=5153 | ImproveTotal=38
[IMPROVE] Iter=797 | T=122037 | NewBest=347115 | Δ=9 | ImproveTotal=39
[IMPROVE] Iter=798 | T=122037 | NewBest=347009 | Δ=106 | ImproveTotal=40
[IMPROVE] Iter=800 | T=122037 | NewBest=346992 | Δ=17 | ImproveTotal=41
[IMPROVE] Iter=804 | T=121915 | NewBest=346987 | Δ=5 | ImproveTotal=42
[IMPROVE] Iter=809 | T=121915 | NewBest=346894 | Δ=122 | ImproveTotal=43
[IMPROVE] Iter=810 | T=121915 | NewBest=346781 | Δ=113 | ImproveTotal=44
[IMPROVE] Iter=826 | T=121671 | NewBest=346778 | Δ=37 | ImproveTotal=45
[IMPROVE] Iter=833 | T=121550 | NewBest=344275 | Δ=6720 | ImproveTotal=46
[IMPROVE] Iter=859 | T=121307 | NewBest=343593 | Δ=34203 | ImproveTotal=47
[IMPROVE] Iter=862 | T=121185 | NewBest=343571 | Δ=22 | ImproveTotal=48
[IMPROVE] Iter=870 | T=121185 | NewBest=343508 | Δ=167 | ImproveTotal=49
[IMPROVE] Iter=931 | T=120340 | NewBest=342752 | Δ=63794 | ImproveTotal=50
[IMPROVE] Iter=939 | T=120340 | NewBest=342740 | Δ=285 | ImproveTotal=51
[IMPROVE] Iter=940 | T=120340 | NewBest=342725 | Δ=15 | ImproveTotal=52
[IMPROVE] Iter=941 | T=120219 | NewBest=342713 | Δ=12 | ImproveTotal=53
[IMPROVE] Iter=943 | T=120219 | NewBest=342698 | Δ=15 | ImproveTotal=54
[IMPROVE] Iter=956 | T=120099 | NewBest=338889 | Δ=4049 | ImproveTotal=55
[IMPROVE] Iter=967 | T=119979 | NewBest=338783 | Δ=480 | ImproveTotal=56
[IMPROVE] Iter=971 | T=119859 | NewBest=333937 | Δ=5095 | ImproveTotal=57
[IMPROVE] Iter=972 | T=119859 | NewBest=333935 | Δ=2 | ImproveTotal=58
[IMPROVE] Iter=973 | T=119859 | NewBest=333931 | Δ=4 | ImproveTotal=59
[IMPROVE] Iter=977 | T=119859 | NewBest=328960 | Δ=4971 | ImproveTotal=60
[IMPROVE] Iter=979 | T=119859 | NewBest=325836 | Δ=3142 | ImproveTotal=61
[IMPROVE] Iter=982 | T=119739 | NewBest=325776 | Δ=60 | ImproveTotal=62
[IMPROVE] Iter=983 | T=119739 | NewBest=325760 | Δ=16 | ImproveTotal=63
[IMPROVE] Iter=984 | T=119739 | NewBest=325680 | Δ=80 | ImproveTotal=64
[IMPROVE] Iter=1008 | T=119500 | NewBest=325648 | Δ=128 | ImproveTotal=65
[IMPROVE] Iter=1011 | T=119380 | NewBest=325506 | Δ=142 | ImproveTotal=66
[IMPROVE] Iter=1041 | T=119023 | NewBest=321025 | Δ=206038 | ImproveTotal=67
[IMPROVE] Iter=1050 | T=119023 | NewBest=321018 | Δ=7 | ImproveTotal=68
[IMPROVE] Iter=1057 | T=118904 | NewBest=321012 | Δ=6 | ImproveTotal=69
[IMPROVE] Iter=1102 | T=118310 | NewBest=318645 | Δ=3117 | ImproveTotal=70
[IMPROVE] Iter=1108 | T=118310 | NewBest=318547 | Δ=98 | ImproveTotal=71
[IMPROVE] Iter=1110 | T=118310 | NewBest=318382 | Δ=165 | ImproveTotal=72
[IMPROVE] Iter=1112 | T=118192 | NewBest=318321 | Δ=159 | ImproveTotal=73
[IMPROVE] Iter=1162 | T=117602 | NewBest=316990 | Δ=3542 | ImproveTotal=74
[IMPROVE] Iter=1163 | T=117602 | NewBest=312601 | Δ=4389 | ImproveTotal=75
[IMPROVE] Iter=1178 | T=117485 | NewBest=310874 | Δ=2399 | ImproveTotal=76
[IMPROVE] Iter=1180 | T=117485 | NewBest=310799 | Δ=85 | ImproveTotal=77
[IMPROVE] Iter=1181 | T=117367 | NewBest=310763 | Δ=36 | ImproveTotal=78
[IMPROVE] Iter=1187 | T=117367 | NewBest=310698 | Δ=148 | ImproveTotal=79
[IMPROVE] Iter=1212 | T=117015 | NewBest=306937 | Δ=4422 | ImproveTotal=80
[IMPROVE] Iter=1215 | T=117015 | NewBest=306778 | Δ=159 | ImproveTotal=81
[IMPROVE] Iter=1221 | T=116898 | NewBest=306572 | Δ=219 | ImproveTotal=82
[IMPROVE] Iter=1222 | T=116898 | NewBest=306551 | Δ=21 | ImproveTotal=83
[IMPROVE] Iter=1223 | T=116898 | NewBest=306473 | Δ=78 | ImproveTotal=84
[IMPROVE] Iter=1247 | T=116665 | NewBest=305422 | Δ=1543 | ImproveTotal=85
[IMPROVE] Iter=1489 | T=113897 | NewBest=303528 | Δ=2842 | ImproveTotal=86
[IMPROVE] Iter=1492 | T=113783 | NewBest=303038 | Δ=490 | ImproveTotal=87
[IMPROVE] Iter=1495 | T=113783 | NewBest=302980 | Δ=58 | ImproveTotal=88
[IMPROVE] Iter=1496 | T=113783 | NewBest=298664 | Δ=4316 | ImproveTotal=89
[IMPROVE] Iter=1497 | T=113783 | NewBest=298650 | Δ=14 | ImproveTotal=90
[IMPROVE] Iter=1498 | T=113783 | NewBest=298647 | Δ=3 | ImproveTotal=91
[IMPROVE] Iter=1503 | T=113669 | NewBest=298480 | Δ=19186 | ImproveTotal=92
[IMPROVE] Iter=1510 | T=113669 | NewBest=296488 | Δ=2140 | ImproveTotal=93
[IMPROVE] Iter=1514 | T=113555 | NewBest=296360 | Δ=331 | ImproveTotal=94
[IMPROVE] Iter=1516 | T=113555 | NewBest=296311 | Δ=49 | ImproveTotal=95
[IMPROVE] Iter=1521 | T=113442 | NewBest=296131 | Δ=187 | ImproveTotal=96
[IMPROVE] Iter=1551 | T=113102 | NewBest=295858 | Δ=780 | ImproveTotal=97
[IMPROVE] Iter=1554 | T=113102 | NewBest=295745 | Δ=113 | ImproveTotal=98
[IMPROVE] Iter=1555 | T=113102 | NewBest=294880 | Δ=865 | ImproveTotal=99
[IMPROVE] Iter=1556 | T=113102 | NewBest=294873 | Δ=7 | ImproveTotal=100
[IMPROVE] Iter=1557 | T=113102 | NewBest=294620 | Δ=253 | ImproveTotal=101
[IMPROVE] Iter=1571 | T=112876 | NewBest=294478 | Δ=23208 | ImproveTotal=102
[IMPROVE] Iter=1573 | T=112876 | NewBest=294471 | Δ=7 | ImproveTotal=103
[IMPROVE] Iter=1587 | T=112763 | NewBest=290904 | Δ=34220 | ImproveTotal=104
[IMPROVE] Iter=1588 | T=112763 | NewBest=290854 | Δ=50 | ImproveTotal=105
[IMPROVE] Iter=1612 | T=112425 | NewBest=289861 | Δ=1488 | ImproveTotal=106
[IMPROVE] Iter=1613 | T=112425 | NewBest=289789 | Δ=72 | ImproveTotal=107
