iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=109 | T=46815.9 | NewBest=162610 | Δ=1663 | ImproveTotal=1
[IMPROVE] Iter=2551 | T=36638.5 | NewBest=120344 | Δ=180 | ImproveTotal=105
[IMPROVE] Iter=2552 | T=36638.5 | NewBest=120342 | Δ=2 | ImproveTotal=106
[IMPROVE] Iter=2554 | T=36638.5 | NewBest=120245 | Δ=97 | ImproveTotal=107
[IMPROVE] Iter=2556 | T=36638.5 | NewBest=120172 | Δ=73 | ImproveTotal=108
[IMPROVE] Iter=2563 | T=36601.9 | NewBest=119340 | Δ=959 | ImproveTotal=109
[IMPROVE] Iter=2567 | T=36601.9 | NewBest=119087 | Δ=343 | ImproveTotal=110
[IMPROVE] Iter=2570 | T=36601.9 | NewBest=119062 | Δ=25 | ImproveTotal=111
[IMPROVE] Iter=2584 | T=36528.7 | NewBest=118944 | Δ=136 | ImproveTotal=112
[IMPROVE] Iter=2596 | T=36492.2 | NewBest=118938 | Δ=10 | ImproveTotal=113
[IMPROVE] Iter=2600 | T=36492.2 | NewBest=118770 | Δ=168 | ImproveTotal=114
[IMPROVE] Iter=2759 | T=35912.7 | NewBest=118559 | Δ=1180 | ImproveTotal=115
[IMPROVE] Iter=2764 | T=35876.8 | NewBest=118515 | Δ=44 | ImproveTotal=116
[IMPROVE] Iter=2794 | T=35769.2 | NewBest=118447 | Δ=455 | ImproveTotal=117
[IMPROVE] Iter=2806 | T=35733.5 | NewBest=118446 | Δ=1 | ImproveTotal=118
[IMPROVE] Iter=2808 | T=35733.5 | NewBest=118426 | Δ=81 | ImproveTotal=119
[IMPROVE] Iter=2811 | T=35697.7 | NewBest=118354 | Δ=72 | ImproveTotal=120
[IMPROVE] Iter=2816 | T=35697.7 | NewBest=118334 | Δ=56 | ImproveTotal=121
[IMPROVE] Iter=2832 | T=35626.4 | NewBest=118169 | Δ=241 | ImproveTotal=122
[IMPROVE] Iter=2841 | T=35590.7 | NewBest=118166 | Δ=50 | ImproveTotal=123
[IMPROVE] Iter=2843 | T=35590.7 | NewBest=116873 | Δ=1293 | ImproveTotal=124
[IMPROVE] Iter=2844 | T=35590.7 | NewBest=116763 | Δ=110 | ImproveTotal=125
[IMPROVE] Iter=2849 | T=35590.7 | NewBest=116734 | Δ=29 | ImproveTotal=126
[IMPROVE] Iter=2852 | T=35555.2 | NewBest=116730 | Δ=4 | ImproveTotal=127
[IMPROVE] Iter=2856 | T=35555.2 | NewBest=116703 | Δ=32 | ImproveTotal=128
[IMPROVE] Iter=2863 | T=35519.6 | NewBest=116535 | Δ=370 | ImproveTotal=129
[IMPROVE] Iter=2864 | T=35519.6 | NewBest=116530 | Δ=5 | ImproveTotal=130
[IMPROVE] Iter=2880 | T=35484.1 | NewBest=116500 | Δ=333 | ImproveTotal=131
[IMPROVE] Iter=2882 | T=35448.6 | NewBest=116466 | Δ=34 | ImproveTotal=132
[IMPROVE] Iter=2910 | T=35377.7 | NewBest=116402 | Δ=319 | ImproveTotal=133
[IMPROVE] Iter=2912 | T=35342.4 | NewBest=116381 | Δ=21 | ImproveTotal=134
[IMPROVE] Iter=2947 | T=35236.4 | NewBest=116323 | Δ=143 | ImproveTotal=135
[IMPROVE] Iter=2960 | T=35201.2 | NewBest=116146 | Δ=245 | ImproveTotal=136
[IMPROVE] Iter=2965 | T=35166 | NewBest=116100 | Δ=74 | ImproveTotal=137
[IMPROVE] Iter=2990 | T=35095.7 | NewBest=116081 | Δ=233 | ImproveTotal=138
[IMPROVE] Iter=2999 | T=35060.6 | NewBest=116075 | Δ=175 | ImproveTotal=139
[IMPROVE] Iter=3240 | T=34228.8 | NewBest=115602 | Δ=530 | ImproveTotal=140
[IMPROVE] Iter=3430 | T=33584.2 | NewBest=115534 | Δ=54432 | ImproveTotal=141
[IMPROVE] Iter=3648 | T=32853.1 | NewBest=115511 | Δ=121 | ImproveTotal=142
[IMPROVE] Iter=3649 | T=32853.1 | NewBest=115331 | Δ=180 | ImproveTotal=143
[IMPROVE] Iter=3655 | T=32820.2 | NewBest=115138 | Δ=204 | ImproveTotal=144
[IMPROVE] Iter=3659 | T=32820.2 | NewBest=115032 | Δ=106 | ImproveTotal=145
[IMPROVE] Iter=3660 | T=32820.2 | NewBest=115027 | Δ=5 | ImproveTotal=146
[IMPROVE] Iter=3713 | T=32623.8 | NewBest=114823 | Δ=632 | ImproveTotal=147
[IMPROVE] Iter=3721 | T=32591.2 | NewBest=114753 | Δ=121 | ImproveTotal=148
[IMPROVE] Iter=3732 | T=32558.6 | NewBest=114715 | Δ=228 | ImproveTotal=149
[IMPROVE] Iter=3733 | T=32558.6 | NewBest=114519 | Δ=196 | ImproveTotal=150
[IMPROVE] Iter=3749 | T=32526 | NewBest=114103 | Δ=571 | ImproveTotal=151
[IMPROVE] Iter=3762 | T=32461 | NewBest=114090 | Δ=128 | ImproveTotal=152
[IMPROVE] Iter=3765 | T=32461 | NewBest=114084 | Δ=6 | ImproveTotal=153
[IMPROVE] Iter=3766 | T=32461 | NewBest=113663 | Δ=421 | ImproveTotal=154
[IMPROVE] Iter=3833 | T=32234.5 | NewBest=113630 | Δ=124 | ImproveTotal=155
[IMPROVE] Iter=3838 | T=32234.5 | NewBest=113565 | Δ=65 | ImproveTotal=156
[IMPROVE] Iter=4257 | T=30908 | NewBest=113512 | Δ=514 | ImproveTotal=157
[IMPROVE] Iter=4261 | T=30877.1 | NewBest=113498 | Δ=14 | ImproveTotal=158
[IMPROVE] Iter=4283 | T=30815.4 | NewBest=113485 | Δ=23 | ImproveTotal=159
[IMPROVE] Iter=4295 | T=30784.6 | NewBest=113078 | Δ=582 | ImproveTotal=160
[IMPROVE] Iter=4299 | T=30784.6 | NewBest=113000 | Δ=90 | ImproveTotal=161
[IMPROVE] Iter=4302 | T=30753.8 | NewBest=112841 | Δ=159 | ImproveTotal=162
[IMPROVE] Iter=4306 | T=30753.8 | NewBest=112617 | Δ=224 | ImproveTotal=163
[IMPROVE] Iter=8010 | T=21238.8 | NewBest=112576 | Δ=209 | ImproveTotal=164
[IMPROVE] Iter=8011 | T=21217.5 | NewBest=112291 | Δ=285 | ImproveTotal=165
[IMPROVE] Iter=8035 | T=21175.1 | NewBest=112197 | Δ=272 | ImproveTotal=166
[IMPROVE] Iter=8038 | T=21175.1 | NewBest=111828 | Δ=628 | ImproveTotal=167
[IMPROVE] Iter=8099 | T=21048.4 | NewBest=111807 | Δ=39 | ImproveTotal=168
[IMPROVE] Iter=8112 | T=21006.3 | NewBest=111804 | Δ=196 | ImproveTotal=169
[IMPROVE] Iter=8120 | T=21006.3 | NewBest=111722 | Δ=1674 | ImproveTotal=170
[IMPROVE] Iter=8128 | T=20985.3 | NewBest=111671 | Δ=78 | ImproveTotal=171
[IMPROVE] Iter=8131 | T=20964.3 | NewBest=111479 | Δ=192 | ImproveTotal=172
[IMPROVE] Iter=14357 | T=11251.6 | NewBest=111397 | Δ=289 | ImproveTotal=173
[IMPROVE] Iter=14359 | T=11251.6 | NewBest=111386 | Δ=11 | ImproveTotal=174
[IMPROVE] Iter=14974 | T=10574.9 | NewBest=111020 | Δ=526 | ImproveTotal=175
[IMPROVE] Iter=14980 | T=10574.9 | NewBest=110831 | Δ=279 | ImproveTotal=176
[IMPROVE] Iter=15002 | T=10543.2 | NewBest=110810 | Δ=219 | ImproveTotal=177
[IMPROVE] Iter=15006 | T=10543.2 | NewBest=110748 | Δ=62 | ImproveTotal=178
[IMPROVE] Iter=15014 | T=10532.6 | NewBest=110716 | Δ=32 | ImproveTotal=179
[IMPROVE] Iter=15021 | T=10522.1 | NewBest=110593 | Δ=188 | ImproveTotal=180
[IMPROVE] Iter=15024 | T=10522.1 | NewBest=110382 | Δ=211 | ImproveTotal=181
[IMPROVE] Iter=15026 | T=10522.1 | NewBest=110378 | Δ=4 | ImproveTotal=182
[IMPROVE] Iter=15085 | T=10459.1 | NewBest=110374 | Δ=98 | ImproveTotal=183
[IMPROVE] Iter=15090 | T=10459.1 | NewBest=110350 | Δ=24 | ImproveTotal=184
[IMPROVE] Iter=47864 | T=393.7 | NewBest=110341 | Δ=705 | ImproveTotal=185
[IMPROVE] Iter=47865 | T=393.7 | NewBest=110278 | Δ=63 | ImproveTotal=186
[IMPROVE] Iter=49600 | T=331.127 | NewBest=110253 | Δ=117 | ImproveTotal=187
[IMPROVE] Iter=49603 | T=330.796 | NewBest=110173 | Δ=83 | ImproveTotal=188
[IMPROVE] Iter=50344 | T=307.189 | NewBest=110098 | Δ=142 | ImproveTotal=189
[IMPROVE] Iter=50351 | T=306.882 | NewBest=110073 | Δ=259 | ImproveTotal=190
[IMPROVE] Iter=50352 | T=306.882 | NewBest=109890 | Δ=183 | ImproveTotal=191
[IMPROVE] Iter=50355 | T=306.882 | NewBest=109821 | Δ=191 | ImproveTotal=192
[IMPROVE] Iter=50357 | T=306.882 | NewBest=109807 | Δ=14 | ImproveTotal=193
[IMPROVE] Iter=50359 | T=306.882 | NewBest=109781 | Δ=26 | ImproveTotal=194
[IMPROVE] Iter=50360 | T=306.882 | NewBest=109767 | Δ=14 | ImproveTotal=195
[IMPROVE] Iter=50366 | T=306.575 | NewBest=109713 | Δ=128 | ImproveTotal=196
[IMPROVE] Iter=52099 | T=257.85 | NewBest=109629 | Δ=154 | ImproveTotal=197
[IMPROVE] Iter=52101 | T=257.592 | NewBest=109532 | Δ=126 | ImproveTotal=198
[IMPROVE] Iter=52108 | T=257.592 | NewBest=109365 | Δ=225 | ImproveTotal=199
[IMPROVE] Iter=52114 | T=257.334 | NewBest=109346 | Δ=25 | ImproveTotal=200
[IMPROVE] Iter=52136 | T=256.82 | NewBest=109222 | Δ=151 | ImproveTotal=201
[IMPROVE] Iter=52137 | T=256.82 | NewBest=109206 | Δ=16 | ImproveTotal=202
[IMPROVE] Iter=52139 | T=256.82 | NewBest=109175 | Δ=31 | ImproveTotal=203
[IMPROVE] Iter=52156 | T=256.306 | NewBest=109156 | Δ=54 | ImproveTotal=204
[IMPROVE] Iter=52239 | T=254.263 | NewBest=108991 | Δ=306 | ImproveTotal=205
[IMPROVE] Iter=52250 | T=254.009 | NewBest=108986 | Δ=80 | ImproveTotal=206
[IMPROVE] Iter=52285 | T=252.994 | NewBest=108645 | Δ=422 | ImproveTotal=207
[IMPROVE] Iter=52286 | T=252.994 | NewBest=108519 | Δ=126 | ImproveTotal=208
[IMPROVE] Iter=52288 | T=252.994 | NewBest=108384 | Δ=177 | ImproveTotal=209
[IMPROVE] Iter=52290 | T=252.994 | NewBest=108376 | Δ=8 | ImproveTotal=210
[IMPROVE] Iter=52301 | T=252.489 | NewBest=108246 | Δ=275 | ImproveTotal=211
[IMPROVE] Iter=52302 | T=252.489 | NewBest=108207 | Δ=39 | ImproveTotal=212
[IMPROVE] Iter=53222 | T=230.286 | NewBest=108200 | Δ=58 | ImproveTotal=213
[IMPROVE] Iter=53223 | T=230.286 | NewBest=108093 | Δ=107 | ImproveTotal=214
[IMPROVE] Iter=53233 | T=230.055 | NewBest=107964 | Δ=371 | ImproveTotal=215
[IMPROVE] Iter=53240 | T=230.055 | NewBest=107930 | Δ=45 | ImproveTotal=216
[IMPROVE] Iter=53245 | T=229.825 | NewBest=107924 | Δ=6 | ImproveTotal=217
[IMPROVE] Iter=53249 | T=229.825 | NewBest=107916 | Δ=23 | ImproveTotal=218
[IMPROVE] Iter=53250 | T=229.825 | NewBest=107883 | Δ=33 | ImproveTotal=219
[IMPROVE] Iter=53253 | T=229.595 | NewBest=107872 | Δ=75 | ImproveTotal=220
[IMPROVE] Iter=53380 | T=226.855 | NewBest=107733 | Δ=291 | ImproveTotal=221
[IMPROVE] Iter=53648 | T=220.809 | NewBest=107709 | Δ=46 | ImproveTotal=222
[IMPROVE] Iter=53694 | T=219.707 | NewBest=107616 | Δ=99 | ImproveTotal=223
[IMPROVE] Iter=53705 | T=219.488 | NewBest=107593 | Δ=174 | ImproveTotal=224
[IMPROVE] Iter=53735 | T=218.83 | NewBest=107574 | Δ=155 | ImproveTotal=225
[IMPROVE] Iter=53743 | T=218.611 | NewBest=107502 | Δ=164 | ImproveTotal=226
[IMPROVE] Iter=53752 | T=218.392 | NewBest=107501 | Δ=14 | ImproveTotal=227
[IMPROVE] Iter=56108 | T=172.634 | NewBest=107494 | Δ=144 | ImproveTotal=228
[IMPROVE] Iter=56114 | T=172.462 | NewBest=107475 | Δ=89 | ImproveTotal=229
[IMPROVE] Iter=56219 | T=170.745 | NewBest=107460 | Δ=125 | ImproveTotal=230
[IMPROVE] Iter=56228 | T=170.574 | NewBest=107459 | Δ=4 | ImproveTotal=231
[IMPROVE] Iter=57139 | T=155.73 | NewBest=107430 | Δ=116 | ImproveTotal=232
[IMPROVE] Iter=57140 | T=155.73 | NewBest=107402 | Δ=28 | ImproveTotal=233
[IMPROVE] Iter=57142 | T=155.574 | NewBest=107399 | Δ=3 | ImproveTotal=234
[IMPROVE] Iter=57145 | T=155.574 | NewBest=107391 | Δ=8 | ImproveTotal=235
[IMPROVE] Iter=57147 | T=155.574 | NewBest=107380 | Δ=11 | ImproveTotal=236
[IMPROVE] Iter=57148 | T=155.574 | NewBest=107355 | Δ=25 | ImproveTotal=237
[IMPROVE] Iter=57164 | T=155.263 | NewBest=107283 | Δ=97 | ImproveTotal=238
[IMPROVE] Iter=57350 | T=152.492 | NewBest=107074 | Δ=303 | ImproveTotal=239
[IMPROVE] Iter=57360 | T=152.34 | NewBest=107040 | Δ=94 | ImproveTotal=240
[IMPROVE] Iter=57365 | T=152.187 | NewBest=107006 | Δ=41 | ImproveTotal=241
[IMPROVE] Iter=57368 | T=152.187 | NewBest=106888 | Δ=118 | ImproveTotal=242
[IMPROVE] Iter=57372 | T=152.035 | NewBest=106883 | Δ=16 | ImproveTotal=243
[IMPROVE] Iter=57373 | T=152.035 | NewBest=106869 | Δ=14 | ImproveTotal=244
[IMPROVE] Iter=57377 | T=152.035 | NewBest=106854 | Δ=15 | ImproveTotal=245
[IMPROVE] Iter=57387 | T=151.883 | NewBest=106818 | Δ=62 | ImproveTotal=246
[IMPROVE] Iter=57395 | T=151.731 | NewBest=106740 | Δ=192 | ImproveTotal=247
[IMPROVE] Iter=57396 | T=151.731 | NewBest=106698 | Δ=42 | ImproveTotal=248
[IMPROVE] Iter=57401 | T=151.58 | NewBest=106693 | Δ=75 | ImproveTotal=249
[IMPROVE] Iter=57513 | T=149.921 | NewBest=106688 | Δ=55 | ImproveTotal=250
[IMPROVE] Iter=57515 | T=149.921 | NewBest=106610 | Δ=78 | ImproveTotal=251
[IMPROVE] Iter=57518 | T=149.921 | NewBest=106597 | Δ=13 | ImproveTotal=252
[IMPROVE] Iter=57522 | T=149.771 | NewBest=106569 | Δ=88 | ImproveTotal=253
[IMPROVE] Iter=62891 | T=87.5173 | NewBest=106566 | Δ=69 | ImproveTotal=254
[IMPROVE] Iter=62903 | T=87.4298 | NewBest=106512 | Δ=57 | ImproveTotal=255
[IMPROVE] Iter=63267 | T=84.3368 | NewBest=106438 | Δ=125 | ImproveTotal=256
[IMPROVE] Iter=63271 | T=84.2524 | NewBest=106421 | Δ=17 | ImproveTotal=257
[IMPROVE] Iter=63321 | T=83.832 | NewBest=106374 | Δ=81 | ImproveTotal=258
[IMPROVE] Iter=63455 | T=82.7487 | NewBest=106330 | Δ=266 | ImproveTotal=259
[IMPROVE] Iter=63487 | T=82.5007 | NewBest=106313 | Δ=33 | ImproveTotal=260
[IMPROVE] Iter=63488 | T=82.5007 | NewBest=106306 | Δ=7 | ImproveTotal=261
[IMPROVE] Iter=63493 | T=82.4182 | NewBest=106201 | Δ=132 | ImproveTotal=262
[IMPROVE] Iter=63545 | T=82.0069 | NewBest=106181 | Δ=152 | ImproveTotal=263
[IMPROVE] Iter=63553 | T=81.9249 | NewBest=106142 | Δ=78 | ImproveTotal=264
[IMPROVE] Iter=63554 | T=81.9249 | NewBest=106120 | Δ=22 | ImproveTotal=265
[IMPROVE] Iter=64744 | T=72.7293 | NewBest=106111 | Δ=25 | ImproveTotal=266
[IMPROVE] Iter=64785 | T=72.4388 | NewBest=106090 | Δ=142 | ImproveTotal=267
[IMPROVE] Iter=64798 | T=72.3663 | NewBest=106072 | Δ=93 | ImproveTotal=268
[IMPROVE] Iter=64801 | T=72.294 | NewBest=106069 | Δ=3 | ImproveTotal=269
[IMPROVE] Iter=64808 | T=72.294 | NewBest=106025 | Δ=59 | ImproveTotal=270
[IMPROVE] Iter=64811 | T=72.2217 | NewBest=106009 | Δ=16 | ImproveTotal=271
[IMPROVE] Iter=65424 | T=67.9458 | NewBest=105988 | Δ=25 | ImproveTotal=272
[IMPROVE] Iter=65512 | T=67.3367 | NewBest=105987 | Δ=17 | ImproveTotal=273
[IMPROVE] Iter=65513 | T=67.3367 | NewBest=105982 | Δ=5 | ImproveTotal=274
[IMPROVE] Iter=65534 | T=67.2021 | NewBest=105910 | Δ=72 | ImproveTotal=275
[IMPROVE] Iter=65543 | T=67.1349 | NewBest=105858 | Δ=108 | ImproveTotal=276
[IMPROVE] Iter=65548 | T=67.1349 | NewBest=105821 | Δ=37 | ImproveTotal=277
[IMPROVE] Iter=66597 | T=60.44 | NewBest=105813 | Δ=29 | ImproveTotal=278
[IMPROVE] Iter=66603 | T=60.3796 | NewBest=105766 | Δ=50 | ImproveTotal=279
