iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=8 | T=154158 | NewBest=527108 | Δ=7162 | ImproveTotal=1
[IMPROVE] Iter=71 | T=153082 | NewBest=525109 | Δ=2064 | ImproveTotal=2
[IMPROVE] Iter=130 | T=152318 | NewBest=522439 | Δ=7738 | ImproveTotal=3
[IMPROVE] Iter=166 | T=151710 | NewBest=522237 | Δ=926 | ImproveTotal=4
[IMPROVE] Iter=174 | T=151558 | NewBest=519687 | Δ=2838 | ImproveTotal=5
[IMPROVE] Iter=175 | T=151558 | NewBest=519680 | Δ=7 | ImproveTotal=6
[IMPROVE] Iter=180 | T=151558 | NewBest=517086 | Δ=2595 | ImproveTotal=7
[IMPROVE] Iter=188 | T=151406 | NewBest=517043 | Δ=43 | ImproveTotal=8
[IMPROVE] Iter=192 | T=151255 | NewBest=516587 | Δ=464 | ImproveTotal=9
[IMPROVE] Iter=213 | T=150953 | NewBest=512036 | Δ=4909 | ImproveTotal=10
[IMPROVE] Iter=214 | T=150953 | NewBest=510858 | Δ=1178 | ImproveTotal=11
[IMPROVE] Iter=272 | T=150049 | NewBest=510771 | Δ=7708 | ImproveTotal=12
[IMPROVE] Iter=333 | T=149151 | NewBest=510055 | Δ=1547 | ImproveTotal=13
[IMPROVE] Iter=337 | T=149151 | NewBest=505823 | Δ=4356 | ImproveTotal=14
[IMPROVE] Iter=342 | T=149002 | NewBest=503768 | Δ=2153 | ImproveTotal=15
[IMPROVE] Iter=394 | T=148258 | NewBest=503595 | Δ=3684 | ImproveTotal=16
[IMPROVE] Iter=395 | T=148258 | NewBest=503587 | Δ=8 | ImproveTotal=17
[IMPROVE] Iter=403 | T=148110 | NewBest=503555 | Δ=32 | ImproveTotal=18
[IMPROVE] Iter=417 | T=147962 | NewBest=499219 | Δ=4415 | ImproveTotal=19
[IMPROVE] Iter=425 | T=147814 | NewBest=498507 | Δ=993 | ImproveTotal=20
[IMPROVE] Iter=443 | T=147519 | NewBest=497784 | Δ=23382 | ImproveTotal=21
[IMPROVE] Iter=445 | T=147519 | NewBest=497003 | Δ=781 | ImproveTotal=22
[IMPROVE] Iter=456 | T=147371 | NewBest=492885 | Δ=4353 | ImproveTotal=23
[IMPROVE] Iter=493 | T=146782 | NewBest=488284 | Δ=5277 | ImproveTotal=24
[IMPROVE] Iter=516 | T=146489 | NewBest=485377 | Δ=3121 | ImproveTotal=25
[IMPROVE] Iter=517 | T=146489 | NewBest=485273 | Δ=104 | ImproveTotal=26
[IMPROVE] Iter=518 | T=146489 | NewBest=485133 | Δ=140 | ImproveTotal=27
[IMPROVE] Iter=526 | T=146343 | NewBest=483084 | Δ=2074 | ImproveTotal=28
[IMPROVE] Iter=528 | T=146343 | NewBest=482299 | Δ=893 | ImproveTotal=29
[IMPROVE] Iter=566 | T=145758 | NewBest=477359 | Δ=5578 | ImproveTotal=30
[IMPROVE] Iter=622 | T=144886 | NewBest=472519 | Δ=5335 | ImproveTotal=31
[IMPROVE] Iter=623 | T=144886 | NewBest=472442 | Δ=77 | ImproveTotal=32
[IMPROVE] Iter=629 | T=144886 | NewBest=472397 | Δ=49 | ImproveTotal=33
[IMPROVE] Iter=643 | T=144596 | NewBest=465365 | Δ=7133 | ImproveTotal=34
[IMPROVE] Iter=650 | T=144596 | NewBest=465364 | Δ=112 | ImproveTotal=35
[IMPROVE] Iter=678 | T=144163 | NewBest=463306 | Δ=9673 | ImproveTotal=36
[IMPROVE] Iter=716 | T=143587 | NewBest=463223 | Δ=92503 | ImproveTotal=37
[IMPROVE] Iter=792 | T=142442 | NewBest=458343 | Δ=6776 | ImproveTotal=38
[IMPROVE] Iter=801 | T=142300 | NewBest=458113 | Δ=3160 | ImproveTotal=39
[IMPROVE] Iter=802 | T=142300 | NewBest=458081 | Δ=32 | ImproveTotal=40
[IMPROVE] Iter=842 | T=141731 | NewBest=458036 | Δ=48 | ImproveTotal=41
[IMPROVE] Iter=912 | T=140742 | NewBest=457924 | Δ=1078 | ImproveTotal=42
[IMPROVE] Iter=915 | T=140742 | NewBest=457913 | Δ=11 | ImproveTotal=43
[IMPROVE] Iter=946 | T=140321 | NewBest=451705 | Δ=6653 | ImproveTotal=44
[IMPROVE] Iter=949 | T=140321 | NewBest=451664 | Δ=41 | ImproveTotal=45
[IMPROVE] Iter=1077 | T=138507 | NewBest=446628 | Δ=5855 | ImproveTotal=46
[IMPROVE] Iter=1078 | T=138507 | NewBest=446619 | Δ=9 | ImproveTotal=47
[IMPROVE] Iter=1098 | T=138230 | NewBest=446598 | Δ=22 | ImproveTotal=48
[IMPROVE] Iter=1105 | T=138092 | NewBest=446578 | Δ=55 | ImproveTotal=49
[IMPROVE] Iter=1121 | T=137816 | NewBest=441625 | Δ=5082 | ImproveTotal=50
[IMPROVE] Iter=1126 | T=137816 | NewBest=441577 | Δ=56 | ImproveTotal=51
[IMPROVE] Iter=1137 | T=137678 | NewBest=441535 | Δ=60 | ImproveTotal=52
[IMPROVE] Iter=1143 | T=137541 | NewBest=441523 | Δ=12 | ImproveTotal=53
[IMPROVE] Iter=1145 | T=137541 | NewBest=441511 | Δ=12 | ImproveTotal=54
[IMPROVE] Iter=1147 | T=137541 | NewBest=441061 | Δ=450 | ImproveTotal=55
[IMPROVE] Iter=1199 | T=136854 | NewBest=440242 | Δ=3265 | ImproveTotal=56
[IMPROVE] Iter=1201 | T=136717 | NewBest=437330 | Δ=3118 | ImproveTotal=57
[IMPROVE] Iter=1204 | T=136717 | NewBest=437198 | Δ=132 | ImproveTotal=58
[IMPROVE] Iter=1205 | T=136717 | NewBest=437195 | Δ=3 | ImproveTotal=59
[IMPROVE] Iter=1209 | T=136717 | NewBest=437156 | Δ=81 | ImproveTotal=60
[IMPROVE] Iter=1216 | T=136581 | NewBest=437140 | Δ=16 | ImproveTotal=61
[IMPROVE] Iter=1267 | T=135899 | NewBest=434515 | Δ=3510 | ImproveTotal=62
[IMPROVE] Iter=1268 | T=135899 | NewBest=434503 | Δ=12 | ImproveTotal=63
[IMPROVE] Iter=1275 | T=135763 | NewBest=431579 | Δ=2985 | ImproveTotal=64
[IMPROVE] Iter=1277 | T=135763 | NewBest=431104 | Δ=475 | ImproveTotal=65
[IMPROVE] Iter=1282 | T=135628 | NewBest=430988 | Δ=116 | ImproveTotal=66
[IMPROVE] Iter=1284 | T=135628 | NewBest=430642 | Δ=346 | ImproveTotal=67
[IMPROVE] Iter=1347 | T=134816 | NewBest=426265 | Δ=6390 | ImproveTotal=68
[IMPROVE] Iter=1407 | T=134009 | NewBest=421432 | Δ=6281 | ImproveTotal=69
[IMPROVE] Iter=1409 | T=134009 | NewBest=421405 | Δ=27 | ImproveTotal=70
[IMPROVE] Iter=1413 | T=133875 | NewBest=421039 | Δ=395 | ImproveTotal=71
[IMPROVE] Iter=1414 | T=133875 | NewBest=421027 | Δ=12 | ImproveTotal=72
[IMPROVE] Iter=1419 | T=133875 | NewBest=420900 | Δ=177 | ImproveTotal=73
[IMPROVE] Iter=1423 | T=133741 | NewBest=420802 | Δ=98 | ImproveTotal=74
[IMPROVE] Iter=1424 | T=133741 | NewBest=420800 | Δ=2 | ImproveTotal=75
[IMPROVE] Iter=1426 | T=133741 | NewBest=420786 | Δ=14 | ImproveTotal=76
[IMPROVE] Iter=1428 | T=133741 | NewBest=420674 | Δ=112 | ImproveTotal=77
[IMPROVE] Iter=1435 | T=133607 | NewBest=417191 | Δ=3521 | ImproveTotal=78
[IMPROVE] Iter=1437 | T=133607 | NewBest=417153 | Δ=38 | ImproveTotal=79
[IMPROVE] Iter=1438 | T=133607 | NewBest=417141 | Δ=12 | ImproveTotal=80
[IMPROVE] Iter=1444 | T=133474 | NewBest=417057 | Δ=830 | ImproveTotal=81
[IMPROVE] Iter=1479 | T=133074 | NewBest=416927 | Δ=57877 | ImproveTotal=82
[IMPROVE] Iter=1480 | T=133074 | NewBest=416851 | Δ=76 | ImproveTotal=83
[IMPROVE] Iter=1859 | T=128109 | NewBest=410988 | Δ=6248 | ImproveTotal=84
[IMPROVE] Iter=1860 | T=128109 | NewBest=410914 | Δ=74 | ImproveTotal=85
[IMPROVE] Iter=1862 | T=127981 | NewBest=410844 | Δ=70 | ImproveTotal=86
[IMPROVE] Iter=1901 | T=127470 | NewBest=405931 | Δ=6011 | ImproveTotal=87
[IMPROVE] Iter=1902 | T=127470 | NewBest=404700 | Δ=1231 | ImproveTotal=88
[IMPROVE] Iter=1919 | T=127343 | NewBest=402269 | Δ=5793 | ImproveTotal=89
[IMPROVE] Iter=1961 | T=126707 | NewBest=401738 | Δ=1784 | ImproveTotal=90
[IMPROVE] Iter=1974 | T=126580 | NewBest=400898 | Δ=1558 | ImproveTotal=91
[IMPROVE] Iter=1976 | T=126580 | NewBest=398434 | Δ=2494 | ImproveTotal=92
[IMPROVE] Iter=1978 | T=126580 | NewBest=398276 | Δ=158 | ImproveTotal=93
[IMPROVE] Iter=1979 | T=126580 | NewBest=398171 | Δ=105 | ImproveTotal=94
[IMPROVE] Iter=2011 | T=126075 | NewBest=398092 | Δ=83 | ImproveTotal=95
[IMPROVE] Iter=2013 | T=126075 | NewBest=398070 | Δ=22 | ImproveTotal=96
[IMPROVE] Iter=2030 | T=125949 | NewBest=392905 | Δ=7186 | ImproveTotal=97
[IMPROVE] Iter=2031 | T=125823 | NewBest=392672 | Δ=233 | ImproveTotal=98
[IMPROVE] Iter=2187 | T=123949 | NewBest=392006 | Δ=2120 | ImproveTotal=99
[IMPROVE] Iter=2231 | T=123330 | NewBest=391948 | Δ=70 | ImproveTotal=100
[IMPROVE] Iter=2266 | T=122961 | NewBest=391848 | Δ=187 | ImproveTotal=101
[IMPROVE] Iter=2276 | T=122838 | NewBest=391599 | Δ=255 | ImproveTotal=102
[IMPROVE] Iter=2279 | T=122838 | NewBest=391587 | Δ=12 | ImproveTotal=103
[IMPROVE] Iter=2284 | T=122715 | NewBest=391401 | Δ=186 | ImproveTotal=104
[IMPROVE] Iter=2286 | T=122715 | NewBest=391303 | Δ=98 | ImproveTotal=105
[IMPROVE] Iter=2401 | T=121250 | NewBest=388621 | Δ=5346 | ImproveTotal=106
[IMPROVE] Iter=2419 | T=121129 | NewBest=388582 | Δ=98 | ImproveTotal=107
[IMPROVE] Iter=2423 | T=121008 | NewBest=388567 | Δ=17 | ImproveTotal=108
[IMPROVE] Iter=2554 | T=119444 | NewBest=386731 | Δ=3045 | ImproveTotal=109
[IMPROVE] Iter=2564 | T=119325 | NewBest=386627 | Δ=21953 | ImproveTotal=110
[IMPROVE] Iter=2566 | T=119325 | NewBest=386617 | Δ=10 | ImproveTotal=111
[IMPROVE] Iter=2571 | T=119205 | NewBest=386546 | Δ=119 | ImproveTotal=112
[IMPROVE] Iter=2573 | T=119205 | NewBest=386542 | Δ=4 | ImproveTotal=113
[IMPROVE] Iter=2574 | T=119205 | NewBest=386485 | Δ=57 | ImproveTotal=114
[IMPROVE] Iter=2575 | T=119205 | NewBest=386473 | Δ=12 | ImproveTotal=115
[IMPROVE] Iter=2629 | T=118611 | NewBest=384723 | Δ=2225 | ImproveTotal=116
[IMPROVE] Iter=2630 | T=118611 | NewBest=384710 | Δ=13 | ImproveTotal=117
[IMPROVE] Iter=2641 | T=118373 | NewBest=380050 | Δ=5356 | ImproveTotal=118
[IMPROVE] Iter=2793 | T=116610 | NewBest=377731 | Δ=96784 | ImproveTotal=119
[IMPROVE] Iter=2794 | T=116610 | NewBest=377665 | Δ=66 | ImproveTotal=120
[IMPROVE] Iter=2804 | T=116494 | NewBest=377634 | Δ=72 | ImproveTotal=121
[IMPROVE] Iter=2809 | T=116494 | NewBest=377626 | Δ=8 | ImproveTotal=122
[IMPROVE] Iter=2832 | T=116144 | NewBest=376100 | Δ=3633 | ImproveTotal=123
[IMPROVE] Iter=2840 | T=116144 | NewBest=376038 | Δ=104 | ImproveTotal=124
[IMPROVE] Iter=2841 | T=116028 | NewBest=376013 | Δ=25 | ImproveTotal=125
[IMPROVE] Iter=2856 | T=115912 | NewBest=373823 | Δ=76332 | ImproveTotal=126
[IMPROVE] Iter=2865 | T=115796 | NewBest=373755 | Δ=89 | ImproveTotal=127
[IMPROVE] Iter=2866 | T=115796 | NewBest=373747 | Δ=8 | ImproveTotal=128
[IMPROVE] Iter=2901 | T=115334 | NewBest=372694 | Δ=1328 | ImproveTotal=129
[IMPROVE] Iter=2903 | T=115334 | NewBest=372692 | Δ=2 | ImproveTotal=130
[IMPROVE] Iter=2927 | T=115103 | NewBest=368823 | Δ=4057 | ImproveTotal=131
[IMPROVE] Iter=2935 | T=114988 | NewBest=368760 | Δ=109 | ImproveTotal=132
[IMPROVE] Iter=2940 | T=114988 | NewBest=368737 | Δ=79985 | ImproveTotal=133
[IMPROVE] Iter=2945 | T=114873 | NewBest=368677 | Δ=128 | ImproveTotal=134
[IMPROVE] Iter=2946 | T=114873 | NewBest=368670 | Δ=7 | ImproveTotal=135
[IMPROVE] Iter=2953 | T=114758 | NewBest=367155 | Δ=2479 | ImproveTotal=136
[IMPROVE] Iter=2963 | T=114644 | NewBest=366847 | Δ=311 | ImproveTotal=137
[IMPROVE] Iter=2966 | T=114644 | NewBest=366821 | Δ=26 | ImproveTotal=138
[IMPROVE] Iter=2970 | T=114644 | NewBest=366781 | Δ=40 | ImproveTotal=139
[IMPROVE] Iter=2971 | T=114529 | NewBest=366097 | Δ=684 | ImproveTotal=140
[IMPROVE] Iter=3132 | T=112710 | NewBest=361547 | Δ=4947 | ImproveTotal=141
