iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=6 | T=132074 | NewBest=454397 | Δ=3407 | ImproveTotal=1
[IMPROVE] Iter=20 | T=131942 | NewBest=451197 | Δ=3315 | ImproveTotal=2
[IMPROVE] Iter=21 | T=131810 | NewBest=450104 | Δ=1093 | ImproveTotal=3
[IMPROVE] Iter=31 | T=131679 | NewBest=445504 | Δ=4860 | ImproveTotal=4
[IMPROVE] Iter=43 | T=131547 | NewBest=441847 | Δ=3905 | ImproveTotal=5
[IMPROVE] Iter=70 | T=131284 | NewBest=434207 | Δ=47011 | ImproveTotal=6
[IMPROVE] Iter=71 | T=131153 | NewBest=433915 | Δ=292 | ImproveTotal=7
[IMPROVE] Iter=74 | T=131153 | NewBest=433725 | Δ=190 | ImproveTotal=8
[IMPROVE] Iter=75 | T=131153 | NewBest=431841 | Δ=1884 | ImproveTotal=9
[IMPROVE] Iter=77 | T=131153 | NewBest=431827 | Δ=6473 | ImproveTotal=10
[IMPROVE] Iter=84 | T=131021 | NewBest=429636 | Δ=2595 | ImproveTotal=11
[IMPROVE] Iter=89 | T=131021 | NewBest=426104 | Δ=3610 | ImproveTotal=12
[IMPROVE] Iter=106 | T=130760 | NewBest=420526 | Δ=172889 | ImproveTotal=13
[IMPROVE] Iter=107 | T=130760 | NewBest=418994 | Δ=1532 | ImproveTotal=14
[IMPROVE] Iter=109 | T=130760 | NewBest=416242 | Δ=50017 | ImproveTotal=15
[IMPROVE] Iter=194 | T=129587 | NewBest=415223 | Δ=6217 | ImproveTotal=16
[IMPROVE] Iter=195 | T=129587 | NewBest=415172 | Δ=51 | ImproveTotal=17
[IMPROVE] Iter=198 | T=129587 | NewBest=413362 | Δ=1855 | ImproveTotal=18
[IMPROVE] Iter=199 | T=129587 | NewBest=413347 | Δ=15 | ImproveTotal=19
[IMPROVE] Iter=200 | T=129587 | NewBest=413341 | Δ=6 | ImproveTotal=20
[IMPROVE] Iter=205 | T=129458 | NewBest=413337 | Δ=35 | ImproveTotal=21
[IMPROVE] Iter=206 | T=129458 | NewBest=413329 | Δ=8 | ImproveTotal=22
