iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=134 | T=152166 | NewBest=527603 | Δ=7402 | ImproveTotal=1
[IMPROVE] Iter=156 | T=151861 | NewBest=526429 | Δ=1432 | ImproveTotal=2
[IMPROVE] Iter=157 | T=151861 | NewBest=518536 | Δ=7893 | ImproveTotal=3
[IMPROVE] Iter=180 | T=151558 | NewBest=518187 | Δ=583 | ImproveTotal=4
[IMPROVE] Iter=189 | T=151406 | NewBest=518185 | Δ=2 | ImproveTotal=5
[IMPROVE] Iter=226 | T=150802 | NewBest=518142 | Δ=6908 | ImproveTotal=6
[IMPROVE] Iter=236 | T=150651 | NewBest=514783 | Δ=3483 | ImproveTotal=7
[IMPROVE] Iter=237 | T=150651 | NewBest=514768 | Δ=15 | ImproveTotal=8
[IMPROVE] Iter=367 | T=148704 | NewBest=514609 | Δ=708 | ImproveTotal=9
[IMPROVE] Iter=382 | T=148407 | NewBest=514341 | Δ=452 | ImproveTotal=10
[IMPROVE] Iter=384 | T=148407 | NewBest=509469 | Δ=4872 | ImproveTotal=11
[IMPROVE] Iter=395 | T=148258 | NewBest=509455 | Δ=14 | ImproveTotal=12
[IMPROVE] Iter=595 | T=145321 | NewBest=505238 | Δ=6206 | ImproveTotal=13
[IMPROVE] Iter=598 | T=145321 | NewBest=505134 | Δ=104 | ImproveTotal=14
[IMPROVE] Iter=614 | T=145031 | NewBest=503395 | Δ=2211 | ImproveTotal=15
[IMPROVE] Iter=621 | T=144886 | NewBest=495926 | Δ=7593 | ImproveTotal=16
[IMPROVE] Iter=623 | T=144886 | NewBest=495857 | Δ=69 | ImproveTotal=17
[IMPROVE] Iter=625 | T=144886 | NewBest=495839 | Δ=44 | ImproveTotal=18
[IMPROVE] Iter=626 | T=144886 | NewBest=495685 | Δ=154 | ImproveTotal=19
[IMPROVE] Iter=660 | T=144452 | NewBest=488726 | Δ=7534 | ImproveTotal=20
[IMPROVE] Iter=669 | T=144307 | NewBest=488711 | Δ=28 | ImproveTotal=21
[IMPROVE] Iter=674 | T=144163 | NewBest=488687 | Δ=24 | ImproveTotal=22
[IMPROVE] Iter=676 | T=144163 | NewBest=486924 | Δ=1763 | ImproveTotal=23
[IMPROVE] Iter=737 | T=143300 | NewBest=479886 | Δ=7314 | ImproveTotal=24
[IMPROVE] Iter=743 | T=143157 | NewBest=479812 | Δ=74 | ImproveTotal=25
[IMPROVE] Iter=749 | T=143157 | NewBest=478632 | Δ=1180 | ImproveTotal=26
[IMPROVE] Iter=764 | T=142870 | NewBest=478411 | Δ=322 | ImproveTotal=27
[IMPROVE] Iter=779 | T=142728 | NewBest=478398 | Δ=15 | ImproveTotal=28
[IMPROVE] Iter=782 | T=142585 | NewBest=478393 | Δ=9 | ImproveTotal=29
[IMPROVE] Iter=792 | T=142442 | NewBest=478350 | Δ=43 | ImproveTotal=30
[IMPROVE] Iter=795 | T=142442 | NewBest=478341 | Δ=9 | ImproveTotal=31
[IMPROVE] Iter=805 | T=142300 | NewBest=478340 | Δ=12 | ImproveTotal=32
[IMPROVE] Iter=844 | T=141731 | NewBest=474349 | Δ=4398 | ImproveTotal=33
[IMPROVE] Iter=845 | T=141731 | NewBest=474316 | Δ=33 | ImproveTotal=34
[IMPROVE] Iter=847 | T=141731 | NewBest=474290 | Δ=26 | ImproveTotal=35
[IMPROVE] Iter=854 | T=141590 | NewBest=474277 | Δ=23 | ImproveTotal=36
[IMPROVE] Iter=1082 | T=138369 | NewBest=470648 | Δ=5470 | ImproveTotal=37
[IMPROVE] Iter=1087 | T=138369 | NewBest=468854 | Δ=3194 | ImproveTotal=38
[IMPROVE] Iter=1088 | T=138369 | NewBest=468853 | Δ=1 | ImproveTotal=39
[IMPROVE] Iter=1099 | T=138230 | NewBest=465878 | Δ=3164 | ImproveTotal=40
[IMPROVE] Iter=1101 | T=138092 | NewBest=465815 | Δ=63 | ImproveTotal=41
[IMPROVE] Iter=1104 | T=138092 | NewBest=465719 | Δ=96 | ImproveTotal=42
[IMPROVE] Iter=1110 | T=138092 | NewBest=464995 | Δ=886 | ImproveTotal=43
[IMPROVE] Iter=1124 | T=137816 | NewBest=464986 | Δ=23 | ImproveTotal=44
[IMPROVE] Iter=1213 | T=136581 | NewBest=464759 | Δ=702 | ImproveTotal=45
[IMPROVE] Iter=1216 | T=136581 | NewBest=458676 | Δ=6083 | ImproveTotal=46
[IMPROVE] Iter=1218 | T=136581 | NewBest=458675 | Δ=1 | ImproveTotal=47
[IMPROVE] Iter=1222 | T=136444 | NewBest=458222 | Δ=493 | ImproveTotal=48
[IMPROVE] Iter=1262 | T=135899 | NewBest=452312 | Δ=6946 | ImproveTotal=49
[IMPROVE] Iter=1263 | T=135899 | NewBest=452311 | Δ=1 | ImproveTotal=50
[IMPROVE] Iter=1266 | T=135899 | NewBest=452227 | Δ=84 | ImproveTotal=51
[IMPROVE] Iter=1285 | T=135628 | NewBest=446410 | Δ=6721 | ImproveTotal=52
[IMPROVE] Iter=1286 | T=135628 | NewBest=446404 | Δ=6 | ImproveTotal=53
[IMPROVE] Iter=1307 | T=135356 | NewBest=440466 | Δ=6913 | ImproveTotal=54
[IMPROVE] Iter=1314 | T=135221 | NewBest=440082 | Δ=384 | ImproveTotal=55
[IMPROVE] Iter=1361 | T=134546 | NewBest=435343 | Δ=5617 | ImproveTotal=56
[IMPROVE] Iter=1373 | T=134412 | NewBest=435293 | Δ=143 | ImproveTotal=57
[IMPROVE] Iter=1388 | T=134277 | NewBest=434406 | Δ=990 | ImproveTotal=58
[IMPROVE] Iter=1390 | T=134277 | NewBest=434389 | Δ=17 | ImproveTotal=59
