iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=120 | T=130629 | NewBest=450720 | Δ=7154 | ImproveTotal=1
[IMPROVE] Iter=121 | T=130498 | NewBest=443671 | Δ=7049 | ImproveTotal=2
[IMPROVE] Iter=124 | T=130498 | NewBest=436816 | Δ=6969 | ImproveTotal=3
[IMPROVE] Iter=125 | T=130498 | NewBest=436809 | Δ=7 | ImproveTotal=4
[IMPROVE] Iter=129 | T=130498 | NewBest=436808 | Δ=10 | ImproveTotal=5
[IMPROVE] Iter=159 | T=130107 | NewBest=433034 | Δ=16335 | ImproveTotal=6
[IMPROVE] Iter=163 | T=129977 | NewBest=431456 | Δ=1578 | ImproveTotal=7
[IMPROVE] Iter=173 | T=129847 | NewBest=430281 | Δ=1361 | ImproveTotal=8
[IMPROVE] Iter=205 | T=129458 | NewBest=423917 | Δ=6638 | ImproveTotal=9
[IMPROVE] Iter=208 | T=129458 | NewBest=423909 | Δ=8 | ImproveTotal=10
[IMPROVE] Iter=274 | T=128554 | NewBest=422827 | Δ=6704 | ImproveTotal=11
[IMPROVE] Iter=275 | T=128554 | NewBest=422826 | Δ=1 | ImproveTotal=12
[IMPROVE] Iter=282 | T=128426 | NewBest=419003 | Δ=3931 | ImproveTotal=13
[IMPROVE] Iter=286 | T=128426 | NewBest=418979 | Δ=27 | ImproveTotal=14
[IMPROVE] Iter=319 | T=128041 | NewBest=415518 | Δ=59271 | ImproveTotal=15
[IMPROVE] Iter=325 | T=127913 | NewBest=414223 | Δ=1295 | ImproveTotal=16
[IMPROVE] Iter=333 | T=127785 | NewBest=413865 | Δ=431 | ImproveTotal=17
[IMPROVE] Iter=336 | T=127785 | NewBest=408272 | Δ=5595 | ImproveTotal=18
[IMPROVE] Iter=376 | T=127275 | NewBest=405740 | Δ=4413 | ImproveTotal=19
[IMPROVE] Iter=378 | T=127275 | NewBest=405729 | Δ=11 | ImproveTotal=20
[IMPROVE] Iter=383 | T=127147 | NewBest=405628 | Δ=23911 | ImproveTotal=21
[IMPROVE] Iter=421 | T=126639 | NewBest=405591 | Δ=68 | ImproveTotal=22
[IMPROVE] Iter=422 | T=126639 | NewBest=405565 | Δ=26 | ImproveTotal=23
[IMPROVE] Iter=425 | T=126639 | NewBest=405116 | Δ=449 | ImproveTotal=24
