iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=13 | T=47239.4 | NewBest=163022 | Δ=1290 | ImproveTotal=1
[IMPROVE] Iter=517 | T=44934.3 | NewBest=133159 | Δ=72 | ImproveTotal=53
[IMPROVE] Iter=518 | T=44934.3 | NewBest=133156 | Δ=3 | ImproveTotal=54
[IMPROVE] Iter=520 | T=44934.3 | NewBest=132085 | Δ=1071 | ImproveTotal=55
[IMPROVE] Iter=802 | T=43649.3 | NewBest=131997 | Δ=100 | ImproveTotal=56
[IMPROVE] Iter=876 | T=43344.7 | NewBest=131561 | Δ=1842 | ImproveTotal=57
[IMPROVE] Iter=881 | T=43301.3 | NewBest=131430 | Δ=165 | ImproveTotal=58
[IMPROVE] Iter=900 | T=43258 | NewBest=131147 | Δ=752 | ImproveTotal=59
[IMPROVE] Iter=904 | T=43214.8 | NewBest=131138 | Δ=71 | ImproveTotal=60
[IMPROVE] Iter=905 | T=43214.8 | NewBest=131094 | Δ=44 | ImproveTotal=61
[IMPROVE] Iter=907 | T=43214.8 | NewBest=131006 | Δ=88 | ImproveTotal=62
[IMPROVE] Iter=914 | T=43171.6 | NewBest=130936 | Δ=77 | ImproveTotal=63
[IMPROVE] Iter=931 | T=43085.3 | NewBest=130892 | Δ=76 | ImproveTotal=64
[IMPROVE] Iter=958 | T=42999.1 | NewBest=130852 | Δ=108 | ImproveTotal=65
[IMPROVE] Iter=995 | T=42827.4 | NewBest=130548 | Δ=862 | ImproveTotal=66
[IMPROVE] Iter=996 | T=42827.4 | NewBest=130508 | Δ=40 | ImproveTotal=67
[IMPROVE] Iter=1010 | T=42784.6 | NewBest=130479 | Δ=117 | ImproveTotal=68
[IMPROVE] Iter=1023 | T=42699.1 | NewBest=130441 | Δ=202 | ImproveTotal=69
[IMPROVE] Iter=1024 | T=42699.1 | NewBest=129567 | Δ=874 | ImproveTotal=70
[IMPROVE] Iter=1276 | T=41644.3 | NewBest=129061 | Δ=1407 | ImproveTotal=71
[IMPROVE] Iter=1286 | T=41602.6 | NewBest=128980 | Δ=170 | ImproveTotal=72
[IMPROVE] Iter=1293 | T=41561 | NewBest=128334 | Δ=853 | ImproveTotal=73
[IMPROVE] Iter=1516 | T=40656.2 | NewBest=127354 | Δ=1521 | ImproveTotal=74
[IMPROVE] Iter=1550 | T=40534.4 | NewBest=126839 | Δ=853 | ImproveTotal=75
[IMPROVE] Iter=1554 | T=40493.9 | NewBest=126780 | Δ=110 | ImproveTotal=76
[IMPROVE] Iter=1584 | T=40372.5 | NewBest=126380 | Δ=516 | ImproveTotal=77
[IMPROVE] Iter=1585 | T=40372.5 | NewBest=126252 | Δ=128 | ImproveTotal=78
[IMPROVE] Iter=1587 | T=40372.5 | NewBest=126202 | Δ=57 | ImproveTotal=79
[IMPROVE] Iter=1740 | T=39771.1 | NewBest=125585 | Δ=1661 | ImproveTotal=80
[IMPROVE] Iter=1751 | T=39691.6 | NewBest=125474 | Δ=207 | ImproveTotal=81
[IMPROVE] Iter=1752 | T=39691.6 | NewBest=124402 | Δ=1072 | ImproveTotal=82
[IMPROVE] Iter=1755 | T=39691.6 | NewBest=124282 | Δ=120 | ImproveTotal=83
[IMPROVE] Iter=1783 | T=39572.7 | NewBest=124251 | Δ=111 | ImproveTotal=84
[IMPROVE] Iter=1792 | T=39533.1 | NewBest=124213 | Δ=98 | ImproveTotal=85
[IMPROVE] Iter=1814 | T=39454.1 | NewBest=123172 | Δ=1367 | ImproveTotal=86
[IMPROVE] Iter=1815 | T=39454.1 | NewBest=123127 | Δ=45 | ImproveTotal=87
[IMPROVE] Iter=2027 | T=38633.8 | NewBest=122361 | Δ=766 | ImproveTotal=88
[IMPROVE] Iter=2030 | T=38633.8 | NewBest=122010 | Δ=378 | ImproveTotal=89
[IMPROVE] Iter=2044 | T=38556.5 | NewBest=122005 | Δ=5 | ImproveTotal=90
[IMPROVE] Iter=2081 | T=38402.5 | NewBest=121959 | Δ=432 | ImproveTotal=91
[IMPROVE] Iter=2084 | T=38402.5 | NewBest=121835 | Δ=158 | ImproveTotal=92
[IMPROVE] Iter=2105 | T=38325.8 | NewBest=121833 | Δ=57 | ImproveTotal=93
[IMPROVE] Iter=2111 | T=38287.5 | NewBest=121776 | Δ=247 | ImproveTotal=94
[IMPROVE] Iter=2133 | T=38210.9 | NewBest=121748 | Δ=54 | ImproveTotal=95
[IMPROVE] Iter=2134 | T=38210.9 | NewBest=121708 | Δ=40 | ImproveTotal=96
[IMPROVE] Iter=2135 | T=38210.9 | NewBest=121618 | Δ=90 | ImproveTotal=97
[IMPROVE] Iter=2142 | T=38172.7 | NewBest=121476 | Δ=142 | ImproveTotal=98
[IMPROVE] Iter=2146 | T=38172.7 | NewBest=121469 | Δ=10 | ImproveTotal=99
[IMPROVE] Iter=2148 | T=38172.7 | NewBest=121404 | Δ=65 | ImproveTotal=100
[IMPROVE] Iter=2151 | T=38134.5 | NewBest=121387 | Δ=17 | ImproveTotal=101
[IMPROVE] Iter=2152 | T=38134.5 | NewBest=121171 | Δ=216 | ImproveTotal=102
[IMPROVE] Iter=2215 | T=37906.3 | NewBest=121149 | Δ=151 | ImproveTotal=103
[IMPROVE] Iter=2220 | T=37906.3 | NewBest=121138 | Δ=11 | ImproveTotal=104
[IMPROVE] Iter=2237 | T=37830.5 | NewBest=121128 | Δ=29 | ImproveTotal=105
[IMPROVE] Iter=2263 | T=37717.1 | NewBest=120123 | Δ=1269 | ImproveTotal=106
[IMPROVE] Iter=2265 | T=37717.1 | NewBest=120083 | Δ=40 | ImproveTotal=107
[IMPROVE] Iter=2294 | T=37604.1 | NewBest=120017 | Δ=605 | ImproveTotal=108
[IMPROVE] Iter=2296 | T=37604.1 | NewBest=120013 | Δ=4 | ImproveTotal=109
[IMPROVE] Iter=2297 | T=37604.1 | NewBest=119860 | Δ=153 | ImproveTotal=110
[IMPROVE] Iter=2301 | T=37566.5 | NewBest=119834 | Δ=100 | ImproveTotal=111
[IMPROVE] Iter=2331 | T=37453.9 | NewBest=119794 | Δ=103 | ImproveTotal=112
[IMPROVE] Iter=2333 | T=37453.9 | NewBest=119760 | Δ=34 | ImproveTotal=113
[IMPROVE] Iter=2339 | T=37453.9 | NewBest=119704 | Δ=56 | ImproveTotal=114
[IMPROVE] Iter=2342 | T=37416.5 | NewBest=119295 | Δ=409 | ImproveTotal=115
[IMPROVE] Iter=2466 | T=36969.9 | NewBest=119277 | Δ=19 | ImproveTotal=116
[IMPROVE] Iter=2467 | T=36969.9 | NewBest=119209 | Δ=68 | ImproveTotal=117
[IMPROVE] Iter=2471 | T=36933 | NewBest=119182 | Δ=27 | ImproveTotal=118
[IMPROVE] Iter=2479 | T=36933 | NewBest=119158 | Δ=391 | ImproveTotal=119
[IMPROVE] Iter=2480 | T=36933 | NewBest=118941 | Δ=217 | ImproveTotal=120
[IMPROVE] Iter=2481 | T=36896 | NewBest=118888 | Δ=53 | ImproveTotal=121
[IMPROVE] Iter=2491 | T=36859.1 | NewBest=118803 | Δ=197 | ImproveTotal=122
[IMPROVE] Iter=2498 | T=36859.1 | NewBest=118688 | Δ=22083 | ImproveTotal=123
[IMPROVE] Iter=2500 | T=36859.1 | NewBest=118600 | Δ=88 | ImproveTotal=124
[IMPROVE] Iter=2536 | T=36711.9 | NewBest=118599 | Δ=29 | ImproveTotal=125
[IMPROVE] Iter=2538 | T=36711.9 | NewBest=118542 | Δ=57 | ImproveTotal=126
[IMPROVE] Iter=2556 | T=36638.5 | NewBest=118144 | Δ=1121 | ImproveTotal=127
[IMPROVE] Iter=2557 | T=36638.5 | NewBest=118079 | Δ=65 | ImproveTotal=128
[IMPROVE] Iter=2583 | T=36528.7 | NewBest=118039 | Δ=321 | ImproveTotal=129
[IMPROVE] Iter=2606 | T=36455.7 | NewBest=118019 | Δ=60 | ImproveTotal=130
[IMPROVE] Iter=2627 | T=36382.8 | NewBest=117966 | Δ=780 | ImproveTotal=131
[IMPROVE] Iter=2628 | T=36382.8 | NewBest=117878 | Δ=88 | ImproveTotal=132
[IMPROVE] Iter=2629 | T=36382.8 | NewBest=117498 | Δ=380 | ImproveTotal=133
[IMPROVE] Iter=2630 | T=36382.8 | NewBest=117347 | Δ=151 | ImproveTotal=134
[IMPROVE] Iter=2648 | T=36310.1 | NewBest=117331 | Δ=81 | ImproveTotal=135
[IMPROVE] Iter=2649 | T=36310.1 | NewBest=117321 | Δ=10 | ImproveTotal=136
[IMPROVE] Iter=5710 | T=26734.2 | NewBest=117218 | Δ=792 | ImproveTotal=137
[IMPROVE] Iter=5711 | T=26707.4 | NewBest=117182 | Δ=36 | ImproveTotal=138
[IMPROVE] Iter=5789 | T=26521 | NewBest=117138 | Δ=292 | ImproveTotal=139
[IMPROVE] Iter=5791 | T=26494.5 | NewBest=116967 | Δ=171 | ImproveTotal=140
[IMPROVE] Iter=5829 | T=26415.1 | NewBest=116843 | Δ=346 | ImproveTotal=141
[IMPROVE] Iter=5834 | T=26388.7 | NewBest=116788 | Δ=100 | ImproveTotal=142
[IMPROVE] Iter=5836 | T=26388.7 | NewBest=116557 | Δ=1355 | ImproveTotal=143
[IMPROVE] Iter=5837 | T=26388.7 | NewBest=116527 | Δ=30 | ImproveTotal=144
[IMPROVE] Iter=5861 | T=26309.6 | NewBest=116480 | Δ=420 | ImproveTotal=145
[IMPROVE] Iter=5933 | T=26126 | NewBest=116153 | Δ=861 | ImproveTotal=146
[IMPROVE] Iter=5946 | T=26099.9 | NewBest=115910 | Δ=504 | ImproveTotal=147
[IMPROVE] Iter=5957 | T=26073.8 | NewBest=115734 | Δ=176 | ImproveTotal=148
[IMPROVE] Iter=5958 | T=26073.8 | NewBest=115713 | Δ=21 | ImproveTotal=149
[IMPROVE] Iter=5960 | T=26073.8 | NewBest=115660 | Δ=53 | ImproveTotal=150
[IMPROVE] Iter=5962 | T=26047.7 | NewBest=115645 | Δ=15 | ImproveTotal=151
[IMPROVE] Iter=5963 | T=26047.7 | NewBest=115489 | Δ=156 | ImproveTotal=152
[IMPROVE] Iter=5974 | T=26021.7 | NewBest=115406 | Δ=83 | ImproveTotal=153
[IMPROVE] Iter=6138 | T=25608.4 | NewBest=115346 | Δ=303 | ImproveTotal=154
[IMPROVE] Iter=6145 | T=25582.8 | NewBest=115264 | Δ=82 | ImproveTotal=155
[IMPROVE] Iter=6146 | T=25582.8 | NewBest=115048 | Δ=216 | ImproveTotal=156
[IMPROVE] Iter=6216 | T=25404.3 | NewBest=115038 | Δ=33 | ImproveTotal=157
[IMPROVE] Iter=6244 | T=25328.1 | NewBest=114824 | Δ=226 | ImproveTotal=158
[IMPROVE] Iter=6266 | T=25277.5 | NewBest=114799 | Δ=269 | ImproveTotal=159
[IMPROVE] Iter=6294 | T=25201.7 | NewBest=114641 | Δ=564 | ImproveTotal=160
[IMPROVE] Iter=6296 | T=25201.7 | NewBest=114632 | Δ=9 | ImproveTotal=161
[IMPROVE] Iter=6935 | T=23638.6 | NewBest=114526 | Δ=341 | ImproveTotal=162
[IMPROVE] Iter=6937 | T=23638.6 | NewBest=114275 | Δ=251 | ImproveTotal=163
[IMPROVE] Iter=6973 | T=23544.2 | NewBest=113765 | Δ=28815 | ImproveTotal=164
[IMPROVE] Iter=6996 | T=23497.1 | NewBest=113753 | Δ=13 | ImproveTotal=165
[IMPROVE] Iter=7001 | T=23473.6 | NewBest=113643 | Δ=110 | ImproveTotal=166
[IMPROVE] Iter=7020 | T=23450.2 | NewBest=113609 | Δ=86 | ImproveTotal=167
[IMPROVE] Iter=7168 | T=23100.9 | NewBest=113368 | Δ=381 | ImproveTotal=168
[IMPROVE] Iter=7169 | T=23100.9 | NewBest=113328 | Δ=40 | ImproveTotal=169
[IMPROVE] Iter=7182 | T=23054.7 | NewBest=113325 | Δ=75 | ImproveTotal=170
[IMPROVE] Iter=7185 | T=23054.7 | NewBest=113215 | Δ=110 | ImproveTotal=171
[IMPROVE] Iter=7251 | T=22893.8 | NewBest=113193 | Δ=266 | ImproveTotal=172
[IMPROVE] Iter=7258 | T=22893.8 | NewBest=112947 | Δ=262 | ImproveTotal=173
[IMPROVE] Iter=7332 | T=22711.3 | NewBest=112932 | Δ=576 | ImproveTotal=174
[IMPROVE] Iter=7344 | T=22688.6 | NewBest=112881 | Δ=204 | ImproveTotal=175
[IMPROVE] Iter=9017 | T=19197.4 | NewBest=112671 | Δ=261 | ImproveTotal=176
[IMPROVE] Iter=9021 | T=19178.2 | NewBest=112500 | Δ=279 | ImproveTotal=177
[IMPROVE] Iter=9023 | T=19178.2 | NewBest=112493 | Δ=7 | ImproveTotal=178
[IMPROVE] Iter=9027 | T=19178.2 | NewBest=112460 | Δ=33 | ImproveTotal=179
[IMPROVE] Iter=9104 | T=19025.4 | NewBest=112334 | Δ=133 | ImproveTotal=180
[IMPROVE] Iter=9105 | T=19025.4 | NewBest=112229 | Δ=105 | ImproveTotal=181
[IMPROVE] Iter=9109 | T=19025.4 | NewBest=112088 | Δ=141 | ImproveTotal=182
[IMPROVE] Iter=9112 | T=19006.3 | NewBest=111971 | Δ=175 | ImproveTotal=183
[IMPROVE] Iter=9158 | T=18930.4 | NewBest=111841 | Δ=273 | ImproveTotal=184
[IMPROVE] Iter=9560 | T=18187.8 | NewBest=111659 | Δ=342 | ImproveTotal=185
[IMPROVE] Iter=9562 | T=18169.6 | NewBest=111418 | Δ=246 | ImproveTotal=186
[IMPROVE] Iter=9563 | T=18169.6 | NewBest=111215 | Δ=203 | ImproveTotal=187
[IMPROVE] Iter=9586 | T=18133.3 | NewBest=111100 | Δ=352 | ImproveTotal=188
[IMPROVE] Iter=9587 | T=18133.3 | NewBest=110899 | Δ=201 | ImproveTotal=189
[IMPROVE] Iter=9590 | T=18133.3 | NewBest=110820 | Δ=79 | ImproveTotal=190
[IMPROVE] Iter=9592 | T=18115.1 | NewBest=110809 | Δ=11 | ImproveTotal=191
[IMPROVE] Iter=9601 | T=18097 | NewBest=110781 | Δ=149 | ImproveTotal=192
[IMPROVE] Iter=23822 | T=4362.46 | NewBest=110763 | Δ=86 | ImproveTotal=193
[IMPROVE] Iter=23966 | T=4301.78 | NewBest=110651 | Δ=435 | ImproveTotal=194
[IMPROVE] Iter=23974 | T=4297.48 | NewBest=110455 | Δ=202 | ImproveTotal=195
[IMPROVE] Iter=48668 | T=363.416 | NewBest=110223 | Δ=616 | ImproveTotal=196
[IMPROVE] Iter=48767 | T=359.798 | NewBest=110214 | Δ=27 | ImproveTotal=197
[IMPROVE] Iter=48768 | T=359.798 | NewBest=110192 | Δ=22 | ImproveTotal=198
[IMPROVE] Iter=48771 | T=359.438 | NewBest=110151 | Δ=48 | ImproveTotal=199
[IMPROVE] Iter=48772 | T=359.438 | NewBest=110123 | Δ=28 | ImproveTotal=200
[IMPROVE] Iter=48922 | T=354.084 | NewBest=109980 | Δ=295 | ImproveTotal=201
[IMPROVE] Iter=48924 | T=354.084 | NewBest=109954 | Δ=80 | ImproveTotal=202
[IMPROVE] Iter=49438 | T=336.47 | NewBest=109853 | Δ=398 | ImproveTotal=203
[IMPROVE] Iter=49443 | T=336.134 | NewBest=109739 | Δ=139 | ImproveTotal=204
[IMPROVE] Iter=49466 | T=335.462 | NewBest=109707 | Δ=68 | ImproveTotal=205
[IMPROVE] Iter=49468 | T=335.462 | NewBest=109507 | Δ=200 | ImproveTotal=206
[IMPROVE] Iter=49470 | T=335.462 | NewBest=109408 | Δ=99 | ImproveTotal=207
[IMPROVE] Iter=49471 | T=335.126 | NewBest=109264 | Δ=144 | ImproveTotal=208
[IMPROVE] Iter=49484 | T=334.791 | NewBest=109016 | Δ=418 | ImproveTotal=209
[IMPROVE] Iter=49494 | T=334.457 | NewBest=108816 | Δ=237 | ImproveTotal=210
[IMPROVE] Iter=50754 | T=294.843 | NewBest=108794 | Δ=170 | ImproveTotal=211
[IMPROVE] Iter=50756 | T=294.843 | NewBest=108680 | Δ=114 | ImproveTotal=212
[IMPROVE] Iter=50757 | T=294.843 | NewBest=108671 | Δ=9 | ImproveTotal=213
[IMPROVE] Iter=50760 | T=294.843 | NewBest=108660 | Δ=67 | ImproveTotal=214
[IMPROVE] Iter=50763 | T=294.548 | NewBest=108654 | Δ=6 | ImproveTotal=215
[IMPROVE] Iter=50831 | T=292.493 | NewBest=108579 | Δ=216 | ImproveTotal=216
[IMPROVE] Iter=50838 | T=292.493 | NewBest=108561 | Δ=68 | ImproveTotal=217
[IMPROVE] Iter=50839 | T=292.493 | NewBest=108513 | Δ=48 | ImproveTotal=218
[IMPROVE] Iter=54398 | T=204.847 | NewBest=108442 | Δ=273 | ImproveTotal=219
[IMPROVE] Iter=54405 | T=204.642 | NewBest=108399 | Δ=171 | ImproveTotal=220
[IMPROVE] Iter=54409 | T=204.642 | NewBest=108369 | Δ=30 | ImproveTotal=221
[IMPROVE] Iter=54411 | T=204.437 | NewBest=108359 | Δ=10 | ImproveTotal=222
[IMPROVE] Iter=54421 | T=204.233 | NewBest=108337 | Δ=69 | ImproveTotal=223
[IMPROVE] Iter=54436 | T=204.029 | NewBest=108244 | Δ=121 | ImproveTotal=224
[IMPROVE] Iter=54437 | T=204.029 | NewBest=108123 | Δ=121 | ImproveTotal=225
[IMPROVE] Iter=54441 | T=203.824 | NewBest=108088 | Δ=35 | ImproveTotal=226
[IMPROVE] Iter=54442 | T=203.824 | NewBest=108064 | Δ=24 | ImproveTotal=227
[IMPROVE] Iter=54447 | T=203.824 | NewBest=107909 | Δ=305 | ImproveTotal=228
[IMPROVE] Iter=54450 | T=203.824 | NewBest=107820 | Δ=89 | ImproveTotal=229
[IMPROVE] Iter=57613 | T=148.428 | NewBest=107799 | Δ=35 | ImproveTotal=230
[IMPROVE] Iter=57616 | T=148.428 | NewBest=107787 | Δ=12 | ImproveTotal=231
[IMPROVE] Iter=57622 | T=148.28 | NewBest=107731 | Δ=56 | ImproveTotal=232
[IMPROVE] Iter=57645 | T=147.983 | NewBest=107696 | Δ=89 | ImproveTotal=233
[IMPROVE] Iter=57646 | T=147.983 | NewBest=107679 | Δ=17 | ImproveTotal=234
[IMPROVE] Iter=57648 | T=147.983 | NewBest=107624 | Δ=69 | ImproveTotal=235
[IMPROVE] Iter=58097 | T=141.468 | NewBest=107600 | Δ=173 | ImproveTotal=236
[IMPROVE] Iter=58098 | T=141.468 | NewBest=107540 | Δ=60 | ImproveTotal=237
[IMPROVE] Iter=58099 | T=141.468 | NewBest=107511 | Δ=29 | ImproveTotal=238
[IMPROVE] Iter=58100 | T=141.468 | NewBest=107457 | Δ=54 | ImproveTotal=239
[IMPROVE] Iter=58141 | T=140.763 | NewBest=107451 | Δ=24 | ImproveTotal=240
[IMPROVE] Iter=58143 | T=140.763 | NewBest=107392 | Δ=79 | ImproveTotal=241
[IMPROVE] Iter=58151 | T=140.622 | NewBest=107391 | Δ=4 | ImproveTotal=242
[IMPROVE] Iter=58157 | T=140.622 | NewBest=107384 | Δ=14 | ImproveTotal=243
[IMPROVE] Iter=58158 | T=140.622 | NewBest=107196 | Δ=188 | ImproveTotal=244
[IMPROVE] Iter=58597 | T=134.566 | NewBest=107128 | Δ=136 | ImproveTotal=245
[IMPROVE] Iter=58599 | T=134.566 | NewBest=107093 | Δ=35 | ImproveTotal=246
[IMPROVE] Iter=58620 | T=134.297 | NewBest=107090 | Δ=6 | ImproveTotal=247
[IMPROVE] Iter=58624 | T=134.162 | NewBest=107065 | Δ=31 | ImproveTotal=248
[IMPROVE] Iter=58643 | T=133.894 | NewBest=107027 | Δ=51 | ImproveTotal=249
[IMPROVE] Iter=58656 | T=133.76 | NewBest=106997 | Δ=36 | ImproveTotal=250
[IMPROVE] Iter=58657 | T=133.76 | NewBest=106947 | Δ=50 | ImproveTotal=251
[IMPROVE] Iter=58676 | T=133.493 | NewBest=106942 | Δ=69 | ImproveTotal=252
[IMPROVE] Iter=58677 | T=133.493 | NewBest=106913 | Δ=29 | ImproveTotal=253
[IMPROVE] Iter=58682 | T=133.359 | NewBest=106888 | Δ=25 | ImproveTotal=254
[IMPROVE] Iter=58683 | T=133.359 | NewBest=106864 | Δ=24 | ImproveTotal=255
[IMPROVE] Iter=58686 | T=133.359 | NewBest=106787 | Δ=94 | ImproveTotal=256
[IMPROVE] Iter=58690 | T=133.359 | NewBest=106783 | Δ=4 | ImproveTotal=257
[IMPROVE] Iter=58777 | T=132.164 | NewBest=106774 | Δ=324 | ImproveTotal=258
[IMPROVE] Iter=58779 | T=132.164 | NewBest=106721 | Δ=53 | ImproveTotal=259
[IMPROVE] Iter=58787 | T=132.032 | NewBest=106711 | Δ=18 | ImproveTotal=260
[IMPROVE] Iter=58791 | T=131.9 | NewBest=106687 | Δ=28 | ImproveTotal=261
[IMPROVE] Iter=58793 | T=131.9 | NewBest=106650 | Δ=37 | ImproveTotal=262
[IMPROVE] Iter=58799 | T=131.9 | NewBest=106627 | Δ=23 | ImproveTotal=263
[IMPROVE] Iter=58800 | T=131.9 | NewBest=106595 | Δ=32 | ImproveTotal=264
[IMPROVE] Iter=58802 | T=131.768 | NewBest=106592 | Δ=12 | ImproveTotal=265
[IMPROVE] Iter=61514 | T=100.475 | NewBest=106545 | Δ=86 | ImproveTotal=266
[IMPROVE] Iter=61517 | T=100.475 | NewBest=106539 | Δ=11 | ImproveTotal=267
[IMPROVE] Iter=61527 | T=100.374 | NewBest=106474 | Δ=68 | ImproveTotal=268
[IMPROVE] Iter=61529 | T=100.374 | NewBest=106384 | Δ=90 | ImproveTotal=269
[IMPROVE] Iter=61538 | T=100.274 | NewBest=106310 | Δ=111 | ImproveTotal=270
[IMPROVE] Iter=64287 | T=76.1547 | NewBest=106255 | Δ=127 | ImproveTotal=271
[IMPROVE] Iter=64324 | T=75.8505 | NewBest=106207 | Δ=160 | ImproveTotal=272
[IMPROVE] Iter=64337 | T=75.7747 | NewBest=106180 | Δ=76 | ImproveTotal=273
[IMPROVE] Iter=64338 | T=75.7747 | NewBest=106173 | Δ=7 | ImproveTotal=274
[IMPROVE] Iter=64343 | T=75.6989 | NewBest=106160 | Δ=28 | ImproveTotal=275
[IMPROVE] Iter=64346 | T=75.6989 | NewBest=106145 | Δ=15 | ImproveTotal=276
[IMPROVE] Iter=64405 | T=75.2459 | NewBest=106132 | Δ=20 | ImproveTotal=277
[IMPROVE] Iter=64432 | T=75.0203 | NewBest=106113 | Δ=108 | ImproveTotal=278
[IMPROVE] Iter=64437 | T=75.0203 | NewBest=106089 | Δ=29 | ImproveTotal=279
