iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=8 | T=132074 | NewBest=452493 | Δ=5622 | ImproveTotal=1
[IMPROVE] Iter=13 | T=131942 | NewBest=445770 | Δ=6778 | ImproveTotal=2
[IMPROVE] Iter=24 | T=131810 | NewBest=444819 | Δ=1155 | ImproveTotal=3
[IMPROVE] Iter=27 | T=131810 | NewBest=444781 | Δ=57178 | ImproveTotal=4
[IMPROVE] Iter=31 | T=131679 | NewBest=439217 | Δ=5771 | ImproveTotal=5
[IMPROVE] Iter=70 | T=131284 | NewBest=438073 | Δ=1771 | ImproveTotal=6
[IMPROVE] Iter=79 | T=131153 | NewBest=434043 | Δ=62934 | ImproveTotal=7
[IMPROVE] Iter=83 | T=131021 | NewBest=430989 | Δ=3318 | ImproveTotal=8
[IMPROVE] Iter=106 | T=130760 | NewBest=430602 | Δ=697 | ImproveTotal=9
[IMPROVE] Iter=126 | T=130498 | NewBest=426201 | Δ=64890 | ImproveTotal=10
[IMPROVE] Iter=150 | T=130237 | NewBest=424164 | Δ=56165 | ImproveTotal=11
[IMPROVE] Iter=166 | T=129977 | NewBest=420851 | Δ=3617 | ImproveTotal=12
[IMPROVE] Iter=168 | T=129977 | NewBest=420834 | Δ=39 | ImproveTotal=13
[IMPROVE] Iter=169 | T=129977 | NewBest=420833 | Δ=1 | ImproveTotal=14
[IMPROVE] Iter=170 | T=129977 | NewBest=420807 | Δ=26 | ImproveTotal=15
[IMPROVE] Iter=171 | T=129847 | NewBest=420788 | Δ=19 | ImproveTotal=16
[IMPROVE] Iter=174 | T=129847 | NewBest=420737 | Δ=3641 | ImproveTotal=17
[IMPROVE] Iter=178 | T=129847 | NewBest=415363 | Δ=43184 | ImproveTotal=18
[IMPROVE] Iter=180 | T=129847 | NewBest=410158 | Δ=5295 | ImproveTotal=19
[IMPROVE] Iter=189 | T=129717 | NewBest=405610 | Δ=4710 | ImproveTotal=20
[IMPROVE] Iter=200 | T=129587 | NewBest=404785 | Δ=3455 | ImproveTotal=21
[IMPROVE] Iter=208 | T=129458 | NewBest=404721 | Δ=109 | ImproveTotal=22
[IMPROVE] Iter=209 | T=129458 | NewBest=404659 | Δ=62 | ImproveTotal=23
[IMPROVE] Iter=219 | T=129328 | NewBest=404011 | Δ=819 | ImproveTotal=24
[IMPROVE] Iter=221 | T=129199 | NewBest=403991 | Δ=20 | ImproveTotal=25
[IMPROVE] Iter=222 | T=129199 | NewBest=403865 | Δ=126 | ImproveTotal=26
