iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=9 | T=154158 | NewBest=533770 | Δ=647 | ImproveTotal=1
[IMPROVE] Iter=74 | T=154050 | NewBest=529060 | Δ=6156 | ImproveTotal=2
[IMPROVE] Iter=75 | T=154050 | NewBest=529053 | Δ=7 | ImproveTotal=3
[IMPROVE] Iter=95 | T=154019 | NewBest=522216 | Δ=7096 | ImproveTotal=4
[IMPROVE] Iter=99 | T=154019 | NewBest=519136 | Δ=98867 | ImproveTotal=5
[IMPROVE] Iter=101 | T=154004 | NewBest=516341 | Δ=2795 | ImproveTotal=6
[IMPROVE] Iter=106 | T=154004 | NewBest=514757 | Δ=1728 | ImproveTotal=7
[IMPROVE] Iter=114 | T=153988 | NewBest=513537 | Δ=1346 | ImproveTotal=8
[IMPROVE] Iter=116 | T=153988 | NewBest=512836 | Δ=706 | ImproveTotal=9
[IMPROVE] Iter=117 | T=153988 | NewBest=512821 | Δ=15 | ImproveTotal=10
[IMPROVE] Iter=123 | T=153973 | NewBest=512815 | Δ=13 | ImproveTotal=11
[IMPROVE] Iter=133 | T=153957 | NewBest=512323 | Δ=617 | ImproveTotal=12
[IMPROVE] Iter=162 | T=153911 | NewBest=506415 | Δ=6312 | ImproveTotal=13
[IMPROVE] Iter=164 | T=153911 | NewBest=506406 | Δ=9 | ImproveTotal=14
[IMPROVE] Iter=218 | T=153834 | NewBest=505096 | Δ=1607 | ImproveTotal=15
[IMPROVE] Iter=220 | T=153834 | NewBest=504823 | Δ=279 | ImproveTotal=16
[IMPROVE] Iter=222 | T=153819 | NewBest=504788 | Δ=35 | ImproveTotal=17
[IMPROVE] Iter=244 | T=153788 | NewBest=501904 | Δ=174029 | ImproveTotal=18
[IMPROVE] Iter=249 | T=153788 | NewBest=501746 | Δ=200 | ImproveTotal=19
[IMPROVE] Iter=250 | T=153788 | NewBest=501723 | Δ=23 | ImproveTotal=20
[IMPROVE] Iter=307 | T=153696 | NewBest=497649 | Δ=4397 | ImproveTotal=21
[IMPROVE] Iter=309 | T=153696 | NewBest=497641 | Δ=16 | ImproveTotal=22
[IMPROVE] Iter=314 | T=153681 | NewBest=492408 | Δ=5317 | ImproveTotal=23
[IMPROVE] Iter=315 | T=153681 | NewBest=492350 | Δ=58 | ImproveTotal=24
[IMPROVE] Iter=334 | T=153650 | NewBest=491694 | Δ=1104 | ImproveTotal=25
[IMPROVE] Iter=340 | T=153650 | NewBest=490968 | Δ=993 | ImproveTotal=26
[IMPROVE] Iter=355 | T=153619 | NewBest=484122 | Δ=7142 | ImproveTotal=27
[IMPROVE] Iter=381 | T=153573 | NewBest=479902 | Δ=4424 | ImproveTotal=28
[IMPROVE] Iter=383 | T=153573 | NewBest=479874 | Δ=30 | ImproveTotal=29
[IMPROVE] Iter=396 | T=153558 | NewBest=478727 | Δ=1266 | ImproveTotal=30
[IMPROVE] Iter=404 | T=153542 | NewBest=475629 | Δ=198361 | ImproveTotal=31
[IMPROVE] Iter=421 | T=153512 | NewBest=473806 | Δ=79997 | ImproveTotal=32
[IMPROVE] Iter=425 | T=153512 | NewBest=473741 | Δ=65 | ImproveTotal=33
[IMPROVE] Iter=447 | T=153481 | NewBest=472132 | Δ=3421 | ImproveTotal=34
[IMPROVE] Iter=448 | T=153481 | NewBest=472108 | Δ=24 | ImproveTotal=35
[IMPROVE] Iter=451 | T=153466 | NewBest=472099 | Δ=30 | ImproveTotal=36
[IMPROVE] Iter=454 | T=153466 | NewBest=472010 | Δ=127 | ImproveTotal=37
[IMPROVE] Iter=455 | T=153466 | NewBest=471986 | Δ=24 | ImproveTotal=38
[IMPROVE] Iter=456 | T=153466 | NewBest=471954 | Δ=32 | ImproveTotal=39
[IMPROVE] Iter=459 | T=153466 | NewBest=469512 | Δ=42065 | ImproveTotal=40
[IMPROVE] Iter=464 | T=153450 | NewBest=464206 | Δ=22039 | ImproveTotal=41
