iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=93 | T=154019 | NewBest=527015 | Δ=7689 | ImproveTotal=1
[IMPROVE] Iter=123 | T=153973 | NewBest=519240 | Δ=79975 | ImproveTotal=2
[IMPROVE] Iter=130 | T=153973 | NewBest=519239 | Δ=10 | ImproveTotal=3
[IMPROVE] Iter=237 | T=153804 | NewBest=513286 | Δ=7797 | ImproveTotal=4
[IMPROVE] Iter=239 | T=153804 | NewBest=506614 | Δ=6819 | ImproveTotal=5
[IMPROVE] Iter=249 | T=153788 | NewBest=499186 | Δ=7608 | ImproveTotal=6
[IMPROVE] Iter=275 | T=153742 | NewBest=492710 | Δ=7165 | ImproveTotal=7
[IMPROVE] Iter=307 | T=153696 | NewBest=492669 | Δ=116 | ImproveTotal=8
[IMPROVE] Iter=333 | T=153650 | NewBest=485584 | Δ=7182 | ImproveTotal=9
[IMPROVE] Iter=341 | T=153634 | NewBest=482488 | Δ=3279 | ImproveTotal=10
[IMPROVE] Iter=342 | T=153634 | NewBest=482481 | Δ=7 | ImproveTotal=11
[IMPROVE] Iter=344 | T=153634 | NewBest=482428 | Δ=53 | ImproveTotal=12
[IMPROVE] Iter=365 | T=153604 | NewBest=476158 | Δ=6636 | ImproveTotal=13
[IMPROVE] Iter=366 | T=153604 | NewBest=476119 | Δ=39 | ImproveTotal=14
[IMPROVE] Iter=385 | T=153573 | NewBest=473963 | Δ=2524 | ImproveTotal=15
[IMPROVE] Iter=394 | T=153558 | NewBest=466732 | Δ=7264 | ImproveTotal=16
[IMPROVE] Iter=533 | T=153343 | NewBest=465179 | Δ=6947 | ImproveTotal=17
[IMPROVE] Iter=545 | T=153327 | NewBest=465162 | Δ=43 | ImproveTotal=18
[IMPROVE] Iter=551 | T=153312 | NewBest=459041 | Δ=6127 | ImproveTotal=19
[IMPROVE] Iter=553 | T=153312 | NewBest=459030 | Δ=11 | ImproveTotal=20
[IMPROVE] Iter=561 | T=153297 | NewBest=453414 | Δ=5616 | ImproveTotal=21
[IMPROVE] Iter=566 | T=153297 | NewBest=446758 | Δ=6744 | ImproveTotal=22
[IMPROVE] Iter=570 | T=153297 | NewBest=446625 | Δ=137 | ImproveTotal=23
[IMPROVE] Iter=571 | T=153281 | NewBest=446621 | Δ=4 | ImproveTotal=24
[IMPROVE] Iter=578 | T=153281 | NewBest=444571 | Δ=2068 | ImproveTotal=25
[IMPROVE] Iter=656 | T=153159 | NewBest=439049 | Δ=6795 | ImproveTotal=26
[IMPROVE] Iter=658 | T=153159 | NewBest=438990 | Δ=59 | ImproveTotal=27
[IMPROVE] Iter=668 | T=153144 | NewBest=435102 | Δ=4203 | ImproveTotal=28
[IMPROVE] Iter=671 | T=153128 | NewBest=434650 | Δ=452 | ImproveTotal=29
[IMPROVE] Iter=687 | T=153113 | NewBest=434630 | Δ=32 | ImproveTotal=30
[IMPROVE] Iter=689 | T=153113 | NewBest=434488 | Δ=142 | ImproveTotal=31
[IMPROVE] Iter=700 | T=153098 | NewBest=432731 | Δ=1790 | ImproveTotal=32
[IMPROVE] Iter=738 | T=153036 | NewBest=429571 | Δ=4124 | ImproveTotal=33
[IMPROVE] Iter=740 | T=153036 | NewBest=429540 | Δ=31 | ImproveTotal=34
[IMPROVE] Iter=746 | T=153021 | NewBest=429366 | Δ=174 | ImproveTotal=35
[IMPROVE] Iter=748 | T=153021 | NewBest=429328 | Δ=38 | ImproveTotal=36
[IMPROVE] Iter=771 | T=152975 | NewBest=429224 | Δ=228 | ImproveTotal=37
[IMPROVE] Iter=846 | T=152868 | NewBest=428680 | Δ=2203 | ImproveTotal=38
[IMPROVE] Iter=852 | T=152853 | NewBest=426261 | Δ=2423 | ImproveTotal=39
[IMPROVE] Iter=864 | T=152838 | NewBest=426221 | Δ=80 | ImproveTotal=40
[IMPROVE] Iter=870 | T=152838 | NewBest=422594 | Δ=3848 | ImproveTotal=41
[IMPROVE] Iter=875 | T=152822 | NewBest=422360 | Δ=257 | ImproveTotal=42
[IMPROVE] Iter=902 | T=152776 | NewBest=416549 | Δ=6207 | ImproveTotal=43
[IMPROVE] Iter=907 | T=152776 | NewBest=416529 | Δ=20 | ImproveTotal=44
[IMPROVE] Iter=911 | T=152761 | NewBest=416404 | Δ=14416 | ImproveTotal=45
[IMPROVE] Iter=913 | T=152761 | NewBest=416323 | Δ=93 | ImproveTotal=46
[IMPROVE] Iter=929 | T=152746 | NewBest=415900 | Δ=11173 | ImproveTotal=47
[IMPROVE] Iter=946 | T=152715 | NewBest=415896 | Δ=31 | ImproveTotal=48
[IMPROVE] Iter=947 | T=152715 | NewBest=415813 | Δ=83 | ImproveTotal=49
[IMPROVE] Iter=967 | T=152685 | NewBest=415515 | Δ=68182 | ImproveTotal=50
[IMPROVE] Iter=980 | T=152670 | NewBest=410887 | Δ=4744 | ImproveTotal=51
[IMPROVE] Iter=993 | T=152639 | NewBest=410869 | Δ=45 | ImproveTotal=52
[IMPROVE] Iter=999 | T=152639 | NewBest=410861 | Δ=14 | ImproveTotal=53
[IMPROVE] Iter=1029 | T=152593 | NewBest=410780 | Δ=213 | ImproveTotal=54
[IMPROVE] Iter=1030 | T=152593 | NewBest=410778 | Δ=2 | ImproveTotal=55
[IMPROVE] Iter=1109 | T=152471 | NewBest=408086 | Δ=2874 | ImproveTotal=56
[IMPROVE] Iter=1128 | T=152441 | NewBest=408000 | Δ=314 | ImproveTotal=57
[IMPROVE] Iter=1150 | T=152410 | NewBest=407022 | Δ=3588 | ImproveTotal=58
[IMPROVE] Iter=1216 | T=152304 | NewBest=403261 | Δ=4455 | ImproveTotal=59
[IMPROVE] Iter=1227 | T=152288 | NewBest=403166 | Δ=885 | ImproveTotal=60
[IMPROVE] Iter=1239 | T=152273 | NewBest=403158 | Δ=10 | ImproveTotal=61
[IMPROVE] Iter=1249 | T=152258 | NewBest=403156 | Δ=86 | ImproveTotal=62
[IMPROVE] Iter=1256 | T=152243 | NewBest=403135 | Δ=58 | ImproveTotal=63
[IMPROVE] Iter=1260 | T=152243 | NewBest=398454 | Δ=4979 | ImproveTotal=64
[IMPROVE] Iter=1283 | T=152197 | NewBest=397431 | Δ=1053 | ImproveTotal=65
[IMPROVE] Iter=1293 | T=152182 | NewBest=395110 | Δ=2614 | ImproveTotal=66
[IMPROVE] Iter=1486 | T=151893 | NewBest=394687 | Δ=5171 | ImproveTotal=67
[IMPROVE] Iter=1492 | T=151878 | NewBest=394645 | Δ=64 | ImproveTotal=68
[IMPROVE] Iter=1498 | T=151878 | NewBest=394404 | Δ=278 | ImproveTotal=69
[IMPROVE] Iter=1501 | T=151863 | NewBest=394269 | Δ=135 | ImproveTotal=70
[IMPROVE] Iter=1503 | T=151863 | NewBest=394210 | Δ=59 | ImproveTotal=71
[IMPROVE] Iter=1560 | T=151787 | NewBest=393017 | Δ=3616 | ImproveTotal=72
[IMPROVE] Iter=1563 | T=151771 | NewBest=393009 | Δ=15 | ImproveTotal=73
[IMPROVE] Iter=1565 | T=151771 | NewBest=392901 | Δ=108 | ImproveTotal=74
