iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=10 | T=154158 | NewBest=531275 | Δ=2995 | ImproveTotal=1
[IMPROVE] Iter=70 | T=153235 | NewBest=528831 | Δ=2720 | ImproveTotal=2
[IMPROVE] Iter=72 | T=153082 | NewBest=527981 | Δ=850 | ImproveTotal=3
[IMPROVE] Iter=149 | T=152013 | NewBest=523222 | Δ=5045 | ImproveTotal=4
[IMPROVE] Iter=169 | T=151710 | NewBest=519685 | Δ=3612 | ImproveTotal=5
[IMPROVE] Iter=201 | T=151104 | NewBest=519430 | Δ=359 | ImproveTotal=6
[IMPROVE] Iter=205 | T=151104 | NewBest=515781 | Δ=3653 | ImproveTotal=7
[IMPROVE] Iter=211 | T=150953 | NewBest=512376 | Δ=3460 | ImproveTotal=8
[IMPROVE] Iter=222 | T=150802 | NewBest=506435 | Δ=6083 | ImproveTotal=9
[IMPROVE] Iter=241 | T=150500 | NewBest=505905 | Δ=579 | ImproveTotal=10
[IMPROVE] Iter=276 | T=150049 | NewBest=498936 | Δ=7666 | ImproveTotal=11
[IMPROVE] Iter=283 | T=149899 | NewBest=498829 | Δ=107 | ImproveTotal=12
[IMPROVE] Iter=288 | T=149899 | NewBest=498814 | Δ=15 | ImproveTotal=13
[IMPROVE] Iter=289 | T=149899 | NewBest=498182 | Δ=632 | ImproveTotal=14
[IMPROVE] Iter=300 | T=149749 | NewBest=491130 | Δ=7175 | ImproveTotal=15
[IMPROVE] Iter=308 | T=149599 | NewBest=490821 | Δ=5932 | ImproveTotal=16
[IMPROVE] Iter=313 | T=149450 | NewBest=489879 | Δ=948 | ImproveTotal=17
[IMPROVE] Iter=314 | T=149450 | NewBest=489868 | Δ=11 | ImproveTotal=18
[IMPROVE] Iter=318 | T=149450 | NewBest=486662 | Δ=3372 | ImproveTotal=19
[IMPROVE] Iter=341 | T=149002 | NewBest=484326 | Δ=2563 | ImproveTotal=20
[IMPROVE] Iter=356 | T=148853 | NewBest=476986 | Δ=7403 | ImproveTotal=21
[IMPROVE] Iter=368 | T=148704 | NewBest=476604 | Δ=606 | ImproveTotal=22
[IMPROVE] Iter=372 | T=148555 | NewBest=476584 | Δ=24 | ImproveTotal=23
[IMPROVE] Iter=382 | T=148407 | NewBest=476095 | Δ=14437 | ImproveTotal=24
[IMPROVE] Iter=414 | T=147962 | NewBest=470937 | Δ=5664 | ImproveTotal=25
[IMPROVE] Iter=416 | T=147962 | NewBest=470919 | Δ=24 | ImproveTotal=26
[IMPROVE] Iter=418 | T=147962 | NewBest=470143 | Δ=776 | ImproveTotal=27
[IMPROVE] Iter=430 | T=147814 | NewBest=469776 | Δ=682 | ImproveTotal=28
[IMPROVE] Iter=433 | T=147666 | NewBest=469774 | Δ=10 | ImproveTotal=29
[IMPROVE] Iter=435 | T=147666 | NewBest=469752 | Δ=22 | ImproveTotal=30
[IMPROVE] Iter=437 | T=147666 | NewBest=469727 | Δ=25 | ImproveTotal=31
[IMPROVE] Iter=481 | T=146929 | NewBest=463216 | Δ=7222 | ImproveTotal=32
[IMPROVE] Iter=485 | T=146929 | NewBest=457866 | Δ=5392 | ImproveTotal=33
[IMPROVE] Iter=514 | T=146489 | NewBest=457718 | Δ=524 | ImproveTotal=34
[IMPROVE] Iter=539 | T=146196 | NewBest=453966 | Δ=4375 | ImproveTotal=35
[IMPROVE] Iter=551 | T=145904 | NewBest=447443 | Δ=6824 | ImproveTotal=36
[IMPROVE] Iter=557 | T=145904 | NewBest=441066 | Δ=6507 | ImproveTotal=37
