iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=37 | T=47144.9 | NewBest=163077 | Δ=1572 | ImproveTotal=1
[IMPROVE] Iter=703 | T=44088.2 | NewBest=127855 | Δ=704 | ImproveTotal=64
[IMPROVE] Iter=723 | T=44000.1 | NewBest=127775 | Δ=197 | ImproveTotal=65
[IMPROVE] Iter=748 | T=43912.1 | NewBest=127757 | Δ=79 | ImproveTotal=66
[IMPROVE] Iter=751 | T=43868.2 | NewBest=127748 | Δ=33 | ImproveTotal=67
[IMPROVE] Iter=759 | T=43868.2 | NewBest=125799 | Δ=1985 | ImproveTotal=68
[IMPROVE] Iter=906 | T=43214.8 | NewBest=124934 | Δ=1704 | ImproveTotal=69
[IMPROVE] Iter=931 | T=43085.3 | NewBest=123254 | Δ=8491 | ImproveTotal=70
[IMPROVE] Iter=934 | T=43085.3 | NewBest=123243 | Δ=11 | ImproveTotal=71
[IMPROVE] Iter=1062 | T=42528.5 | NewBest=121727 | Δ=1602 | ImproveTotal=72
[IMPROVE] Iter=1066 | T=42528.5 | NewBest=121488 | Δ=239 | ImproveTotal=73
[IMPROVE] Iter=1074 | T=42486 | NewBest=121485 | Δ=3 | ImproveTotal=74
[IMPROVE] Iter=1076 | T=42486 | NewBest=121365 | Δ=120 | ImproveTotal=75
[IMPROVE] Iter=2239 | T=37830.5 | NewBest=120586 | Δ=1303 | ImproveTotal=76
[IMPROVE] Iter=2241 | T=37792.7 | NewBest=120578 | Δ=8 | ImproveTotal=77
[IMPROVE] Iter=2286 | T=37641.7 | NewBest=120391 | Δ=195 | ImproveTotal=78
[IMPROVE] Iter=2347 | T=37416.5 | NewBest=120328 | Δ=136 | ImproveTotal=79
[IMPROVE] Iter=2348 | T=37416.5 | NewBest=120316 | Δ=12 | ImproveTotal=80
[IMPROVE] Iter=2349 | T=37416.5 | NewBest=120249 | Δ=67 | ImproveTotal=81
[IMPROVE] Iter=2356 | T=37379 | NewBest=120162 | Δ=143 | ImproveTotal=82
[IMPROVE] Iter=2358 | T=37379 | NewBest=120070 | Δ=102 | ImproveTotal=83
[IMPROVE] Iter=2359 | T=37379 | NewBest=119844 | Δ=226 | ImproveTotal=84
[IMPROVE] Iter=2361 | T=37341.7 | NewBest=119402 | Δ=442 | ImproveTotal=85
[IMPROVE] Iter=2370 | T=37341.7 | NewBest=119315 | Δ=87 | ImproveTotal=86
[IMPROVE] Iter=2646 | T=36310.1 | NewBest=119165 | Δ=882 | ImproveTotal=87
[IMPROVE] Iter=2706 | T=36092.8 | NewBest=119106 | Δ=128 | ImproveTotal=88
[IMPROVE] Iter=2720 | T=36056.7 | NewBest=119008 | Δ=72171 | ImproveTotal=89
[IMPROVE] Iter=2723 | T=36020.6 | NewBest=118973 | Δ=35 | ImproveTotal=90
[IMPROVE] Iter=3299 | T=34023.9 | NewBest=118959 | Δ=28 | ImproveTotal=91
[IMPROVE] Iter=3303 | T=33989.9 | NewBest=118921 | Δ=124 | ImproveTotal=92
[IMPROVE] Iter=3307 | T=33989.9 | NewBest=118769 | Δ=201 | ImproveTotal=93
[IMPROVE] Iter=3326 | T=33921.9 | NewBest=118665 | Δ=560 | ImproveTotal=94
[IMPROVE] Iter=3329 | T=33921.9 | NewBest=118660 | Δ=22 | ImproveTotal=95
[IMPROVE] Iter=3333 | T=33888 | NewBest=118548 | Δ=206 | ImproveTotal=96
[IMPROVE] Iter=3349 | T=33854.1 | NewBest=118504 | Δ=79 | ImproveTotal=97
[IMPROVE] Iter=3392 | T=33685.2 | NewBest=118155 | Δ=888 | ImproveTotal=98
[IMPROVE] Iter=3393 | T=33685.2 | NewBest=118107 | Δ=48 | ImproveTotal=99
[IMPROVE] Iter=3394 | T=33685.2 | NewBest=117926 | Δ=181 | ImproveTotal=100
[IMPROVE] Iter=3396 | T=33685.2 | NewBest=117864 | Δ=62 | ImproveTotal=101
[IMPROVE] Iter=3398 | T=33685.2 | NewBest=117821 | Δ=43 | ImproveTotal=102
[IMPROVE] Iter=3399 | T=33685.2 | NewBest=117718 | Δ=103 | ImproveTotal=103
[IMPROVE] Iter=3401 | T=33651.5 | NewBest=117534 | Δ=184 | ImproveTotal=104
[IMPROVE] Iter=3402 | T=33651.5 | NewBest=117105 | Δ=429 | ImproveTotal=105
[IMPROVE] Iter=3404 | T=33651.5 | NewBest=116986 | Δ=119 | ImproveTotal=106
[IMPROVE] Iter=3406 | T=33651.5 | NewBest=116863 | Δ=123 | ImproveTotal=107
[IMPROVE] Iter=3407 | T=33651.5 | NewBest=116831 | Δ=32 | ImproveTotal=108
[IMPROVE] Iter=3409 | T=33651.5 | NewBest=116707 | Δ=129 | ImproveTotal=109
[IMPROVE] Iter=3537 | T=33216.6 | NewBest=116680 | Δ=178 | ImproveTotal=110
[IMPROVE] Iter=3543 | T=33183.4 | NewBest=116502 | Δ=507 | ImproveTotal=111
[IMPROVE] Iter=3544 | T=33183.4 | NewBest=116435 | Δ=67 | ImproveTotal=112
[IMPROVE] Iter=3549 | T=33183.4 | NewBest=116356 | Δ=230 | ImproveTotal=113
[IMPROVE] Iter=3558 | T=33150.2 | NewBest=116251 | Δ=26488 | ImproveTotal=114
[IMPROVE] Iter=3620 | T=32951.8 | NewBest=116232 | Δ=162 | ImproveTotal=115
[IMPROVE] Iter=4002 | T=31690.8 | NewBest=116000 | Δ=795 | ImproveTotal=116
[IMPROVE] Iter=4005 | T=31690.8 | NewBest=115989 | Δ=11 | ImproveTotal=117
[IMPROVE] Iter=4006 | T=31690.8 | NewBest=115688 | Δ=301 | ImproveTotal=118
[IMPROVE] Iter=4024 | T=31627.5 | NewBest=115577 | Δ=196 | ImproveTotal=119
[IMPROVE] Iter=4056 | T=31532.7 | NewBest=115411 | Δ=318 | ImproveTotal=120
[IMPROVE] Iter=4058 | T=31532.7 | NewBest=115409 | Δ=2 | ImproveTotal=121
[IMPROVE] Iter=4096 | T=31406.8 | NewBest=115340 | Δ=351 | ImproveTotal=122
[IMPROVE] Iter=4101 | T=31375.4 | NewBest=115233 | Δ=107 | ImproveTotal=123
[IMPROVE] Iter=4128 | T=31312.6 | NewBest=115193 | Δ=169 | ImproveTotal=124
[IMPROVE] Iter=4129 | T=31312.6 | NewBest=115174 | Δ=19 | ImproveTotal=125
[IMPROVE] Iter=4196 | T=31094.1 | NewBest=115109 | Δ=235 | ImproveTotal=126
[IMPROVE] Iter=4197 | T=31094.1 | NewBest=114800 | Δ=309 | ImproveTotal=127
[IMPROVE] Iter=4199 | T=31094.1 | NewBest=114688 | Δ=120 | ImproveTotal=128
[IMPROVE] Iter=4221 | T=31000.9 | NewBest=114555 | Δ=249 | ImproveTotal=129
[IMPROVE] Iter=4223 | T=31000.9 | NewBest=114264 | Δ=304 | ImproveTotal=130
[IMPROVE] Iter=4228 | T=31000.9 | NewBest=114187 | Δ=98 | ImproveTotal=131
[IMPROVE] Iter=4233 | T=30969.9 | NewBest=113979 | Δ=208 | ImproveTotal=132
[IMPROVE] Iter=4253 | T=30908 | NewBest=113923 | Δ=128 | ImproveTotal=133
[IMPROVE] Iter=4264 | T=30877.1 | NewBest=113812 | Δ=170 | ImproveTotal=134
[IMPROVE] Iter=4265 | T=30877.1 | NewBest=113800 | Δ=12 | ImproveTotal=135
[IMPROVE] Iter=4266 | T=30877.1 | NewBest=113777 | Δ=23 | ImproveTotal=136
[IMPROVE] Iter=4312 | T=30723 | NewBest=113606 | Δ=479 | ImproveTotal=137
[IMPROVE] Iter=4313 | T=30723 | NewBest=113477 | Δ=129 | ImproveTotal=138
[IMPROVE] Iter=4345 | T=30630.9 | NewBest=113027 | Δ=698 | ImproveTotal=139
[IMPROVE] Iter=4357 | T=30600.3 | NewBest=113001 | Δ=155 | ImproveTotal=140
[IMPROVE] Iter=4363 | T=30569.7 | NewBest=112977 | Δ=24 | ImproveTotal=141
[IMPROVE] Iter=4365 | T=30569.7 | NewBest=112921 | Δ=56 | ImproveTotal=142
[IMPROVE] Iter=4366 | T=30569.7 | NewBest=112884 | Δ=37 | ImproveTotal=143
[IMPROVE] Iter=4398 | T=30478.1 | NewBest=112772 | Δ=201 | ImproveTotal=144
[IMPROVE] Iter=4399 | T=30478.1 | NewBest=112768 | Δ=4 | ImproveTotal=145
[IMPROVE] Iter=4402 | T=30447.6 | NewBest=112732 | Δ=36 | ImproveTotal=146
[IMPROVE] Iter=4409 | T=30447.6 | NewBest=112209 | Δ=565 | ImproveTotal=147
[IMPROVE] Iter=4413 | T=30417.2 | NewBest=112193 | Δ=16 | ImproveTotal=148
[IMPROVE] Iter=4434 | T=30356.4 | NewBest=112031 | Δ=162 | ImproveTotal=149
[IMPROVE] Iter=4499 | T=30174.7 | NewBest=111919 | Δ=215 | ImproveTotal=150
[IMPROVE] Iter=4501 | T=30144.5 | NewBest=111865 | Δ=54 | ImproveTotal=151
[IMPROVE] Iter=4781 | T=29311.8 | NewBest=111855 | Δ=150 | ImproveTotal=152
[IMPROVE] Iter=4785 | T=29311.8 | NewBest=111786 | Δ=113 | ImproveTotal=153
[IMPROVE] Iter=16183 | T=9369.11 | NewBest=111638 | Δ=190 | ImproveTotal=154
[IMPROVE] Iter=16201 | T=9350.38 | NewBest=111582 | Δ=323 | ImproveTotal=155
[IMPROVE] Iter=16222 | T=9331.69 | NewBest=111417 | Δ=431 | ImproveTotal=156
[IMPROVE] Iter=16328 | T=9238.79 | NewBest=111288 | Δ=289 | ImproveTotal=157
[IMPROVE] Iter=16331 | T=9229.55 | NewBest=111275 | Δ=68 | ImproveTotal=158
[IMPROVE] Iter=16334 | T=9229.55 | NewBest=111179 | Δ=127 | ImproveTotal=159
[IMPROVE] Iter=16335 | T=9229.55 | NewBest=111079 | Δ=100 | ImproveTotal=160
[IMPROVE] Iter=16336 | T=9229.55 | NewBest=111017 | Δ=62 | ImproveTotal=161
[IMPROVE] Iter=16384 | T=9183.5 | NewBest=110963 | Δ=329 | ImproveTotal=162
[IMPROVE] Iter=16391 | T=9174.31 | NewBest=110952 | Δ=41 | ImproveTotal=163
[IMPROVE] Iter=47164 | T=422.261 | NewBest=110921 | Δ=373 | ImproveTotal=164
[IMPROVE] Iter=47185 | T=421.417 | NewBest=110792 | Δ=135 | ImproveTotal=165
[IMPROVE] Iter=47186 | T=421.417 | NewBest=110713 | Δ=79 | ImproveTotal=166
[IMPROVE] Iter=47411 | T=411.83 | NewBest=110699 | Δ=15 | ImproveTotal=167
[IMPROVE] Iter=47412 | T=411.83 | NewBest=110669 | Δ=30 | ImproveTotal=168
[IMPROVE] Iter=47413 | T=411.83 | NewBest=110660 | Δ=9 | ImproveTotal=169
[IMPROVE] Iter=47415 | T=411.83 | NewBest=110595 | Δ=66 | ImproveTotal=170
[IMPROVE] Iter=47416 | T=411.83 | NewBest=110573 | Δ=22 | ImproveTotal=171
[IMPROVE] Iter=47431 | T=411.007 | NewBest=110522 | Δ=439 | ImproveTotal=172
[IMPROVE] Iter=47433 | T=411.007 | NewBest=110516 | Δ=6 | ImproveTotal=173
[IMPROVE] Iter=47444 | T=410.596 | NewBest=110487 | Δ=117 | ImproveTotal=174
[IMPROVE] Iter=47445 | T=410.596 | NewBest=110383 | Δ=104 | ImproveTotal=175
[IMPROVE] Iter=47447 | T=410.596 | NewBest=110366 | Δ=17 | ImproveTotal=176
[IMPROVE] Iter=47448 | T=410.596 | NewBest=110353 | Δ=13 | ImproveTotal=177
[IMPROVE] Iter=47454 | T=410.185 | NewBest=110312 | Δ=55 | ImproveTotal=178
[IMPROVE] Iter=47984 | T=389.001 | NewBest=110167 | Δ=187 | ImproveTotal=179
[IMPROVE] Iter=48473 | T=370.391 | NewBest=110107 | Δ=171 | ImproveTotal=180
[IMPROVE] Iter=48501 | T=369.28 | NewBest=110105 | Δ=79 | ImproveTotal=181
[IMPROVE] Iter=48502 | T=369.28 | NewBest=110097 | Δ=8 | ImproveTotal=182
[IMPROVE] Iter=48503 | T=369.28 | NewBest=110086 | Δ=11 | ImproveTotal=183
[IMPROVE] Iter=48505 | T=369.28 | NewBest=110079 | Δ=7 | ImproveTotal=184
[IMPROVE] Iter=48874 | T=355.86 | NewBest=110019 | Δ=123 | ImproveTotal=185
[IMPROVE] Iter=48875 | T=355.86 | NewBest=109944 | Δ=75 | ImproveTotal=186
[IMPROVE] Iter=48876 | T=355.86 | NewBest=109930 | Δ=14 | ImproveTotal=187
[IMPROVE] Iter=48883 | T=355.504 | NewBest=109925 | Δ=31 | ImproveTotal=188
[IMPROVE] Iter=49022 | T=350.559 | NewBest=109814 | Δ=116 | ImproveTotal=189
[IMPROVE] Iter=49033 | T=350.209 | NewBest=109813 | Δ=68 | ImproveTotal=190
[IMPROVE] Iter=49035 | T=350.209 | NewBest=109804 | Δ=9 | ImproveTotal=191
[IMPROVE] Iter=49075 | T=348.81 | NewBest=109783 | Δ=32 | ImproveTotal=192
[IMPROVE] Iter=49076 | T=348.81 | NewBest=109696 | Δ=87 | ImproveTotal=193
[IMPROVE] Iter=49077 | T=348.81 | NewBest=109532 | Δ=164 | ImproveTotal=194
[IMPROVE] Iter=51671 | T=268.916 | NewBest=109494 | Δ=802 | ImproveTotal=195
[IMPROVE] Iter=51675 | T=268.916 | NewBest=109445 | Δ=181 | ImproveTotal=196
[IMPROVE] Iter=51806 | T=265.441 | NewBest=109240 | Δ=534 | ImproveTotal=197
[IMPROVE] Iter=51807 | T=265.441 | NewBest=109166 | Δ=74 | ImproveTotal=198
[IMPROVE] Iter=51812 | T=265.175 | NewBest=109117 | Δ=78 | ImproveTotal=199
[IMPROVE] Iter=51815 | T=265.175 | NewBest=109081 | Δ=63 | ImproveTotal=200
[IMPROVE] Iter=51819 | T=265.175 | NewBest=109058 | Δ=40 | ImproveTotal=201
[IMPROVE] Iter=51828 | T=264.91 | NewBest=109001 | Δ=157 | ImproveTotal=202
[IMPROVE] Iter=51830 | T=264.91 | NewBest=108969 | Δ=32 | ImproveTotal=203
[IMPROVE] Iter=51838 | T=264.645 | NewBest=108853 | Δ=164 | ImproveTotal=204
[IMPROVE] Iter=51854 | T=264.116 | NewBest=108759 | Δ=137 | ImproveTotal=205
[IMPROVE] Iter=51856 | T=264.116 | NewBest=108743 | Δ=16 | ImproveTotal=206
[IMPROVE] Iter=51857 | T=264.116 | NewBest=108568 | Δ=175 | ImproveTotal=207
[IMPROVE] Iter=51859 | T=264.116 | NewBest=108506 | Δ=62 | ImproveTotal=208
[IMPROVE] Iter=52576 | T=245.759 | NewBest=108437 | Δ=128 | ImproveTotal=209
[IMPROVE] Iter=52577 | T=245.759 | NewBest=108227 | Δ=210 | ImproveTotal=210
[IMPROVE] Iter=52578 | T=245.759 | NewBest=108219 | Δ=8 | ImproveTotal=211
[IMPROVE] Iter=54484 | T=203.01 | NewBest=108174 | Δ=198 | ImproveTotal=212
[IMPROVE] Iter=54485 | T=203.01 | NewBest=108149 | Δ=25 | ImproveTotal=213
[IMPROVE] Iter=54494 | T=202.807 | NewBest=108081 | Δ=77 | ImproveTotal=214
[IMPROVE] Iter=54496 | T=202.807 | NewBest=108069 | Δ=12 | ImproveTotal=215
[IMPROVE] Iter=54520 | T=202.402 | NewBest=108017 | Δ=118 | ImproveTotal=216
[IMPROVE] Iter=54521 | T=202.2 | NewBest=108010 | Δ=7 | ImproveTotal=217
[IMPROVE] Iter=54528 | T=202.2 | NewBest=107879 | Δ=172 | ImproveTotal=218
[IMPROVE] Iter=54547 | T=201.795 | NewBest=107864 | Δ=208 | ImproveTotal=219
[IMPROVE] Iter=54554 | T=201.594 | NewBest=107805 | Δ=145 | ImproveTotal=220
[IMPROVE] Iter=54558 | T=201.594 | NewBest=107683 | Δ=128 | ImproveTotal=221
[IMPROVE] Iter=55465 | T=184.05 | NewBest=107586 | Δ=271 | ImproveTotal=222
[IMPROVE] Iter=55472 | T=183.866 | NewBest=107564 | Δ=22 | ImproveTotal=223
[IMPROVE] Iter=55497 | T=183.499 | NewBest=107487 | Δ=99 | ImproveTotal=224
[IMPROVE] Iter=58930 | T=130.195 | NewBest=107468 | Δ=481 | ImproveTotal=225
[IMPROVE] Iter=58932 | T=130.065 | NewBest=107384 | Δ=84 | ImproveTotal=226
[IMPROVE] Iter=58933 | T=130.065 | NewBest=107366 | Δ=18 | ImproveTotal=227
[IMPROVE] Iter=58935 | T=130.065 | NewBest=107346 | Δ=20 | ImproveTotal=228
[IMPROVE] Iter=58941 | T=129.935 | NewBest=107334 | Δ=12 | ImproveTotal=229
[IMPROVE] Iter=58948 | T=129.935 | NewBest=107293 | Δ=76 | ImproveTotal=230
[IMPROVE] Iter=58982 | T=129.416 | NewBest=107256 | Δ=184 | ImproveTotal=231
[IMPROVE] Iter=58984 | T=129.416 | NewBest=107060 | Δ=196 | ImproveTotal=232
[IMPROVE] Iter=58987 | T=129.416 | NewBest=107052 | Δ=15 | ImproveTotal=233
[IMPROVE] Iter=60107 | T=115.697 | NewBest=107042 | Δ=289 | ImproveTotal=234
[IMPROVE] Iter=60147 | T=115.235 | NewBest=107033 | Δ=14 | ImproveTotal=235
[IMPROVE] Iter=60163 | T=115.005 | NewBest=107028 | Δ=23 | ImproveTotal=236
[IMPROVE] Iter=60171 | T=114.89 | NewBest=107021 | Δ=81 | ImproveTotal=237
[IMPROVE] Iter=60173 | T=114.89 | NewBest=107003 | Δ=18 | ImproveTotal=238
[IMPROVE] Iter=60174 | T=114.89 | NewBest=106978 | Δ=25 | ImproveTotal=239
[IMPROVE] Iter=60178 | T=114.89 | NewBest=106960 | Δ=18 | ImproveTotal=240
[IMPROVE] Iter=60191 | T=114.66 | NewBest=106950 | Δ=44 | ImproveTotal=241
[IMPROVE] Iter=60193 | T=114.66 | NewBest=106947 | Δ=3 | ImproveTotal=242
[IMPROVE] Iter=60195 | T=114.66 | NewBest=106918 | Δ=37 | ImproveTotal=243
[IMPROVE] Iter=60366 | T=112.726 | NewBest=106908 | Δ=49 | ImproveTotal=244
[IMPROVE] Iter=62178 | T=94.0543 | NewBest=106907 | Δ=4 | ImproveTotal=245
[IMPROVE] Iter=62182 | T=93.9603 | NewBest=106888 | Δ=19 | ImproveTotal=246
[IMPROVE] Iter=62224 | T=93.585 | NewBest=106855 | Δ=117 | ImproveTotal=247
[IMPROVE] Iter=62231 | T=93.4914 | NewBest=106835 | Δ=113 | ImproveTotal=248
[IMPROVE] Iter=62232 | T=93.4914 | NewBest=106770 | Δ=65 | ImproveTotal=249
[IMPROVE] Iter=62233 | T=93.4914 | NewBest=106739 | Δ=31 | ImproveTotal=250
[IMPROVE] Iter=62253 | T=93.3045 | NewBest=106676 | Δ=257 | ImproveTotal=251
[IMPROVE] Iter=62256 | T=93.3045 | NewBest=106665 | Δ=11 | ImproveTotal=252
[IMPROVE] Iter=62370 | T=92.2833 | NewBest=106566 | Δ=121 | ImproveTotal=253
[IMPROVE] Iter=62432 | T=91.6392 | NewBest=106564 | Δ=29 | ImproveTotal=254
[IMPROVE] Iter=62469 | T=91.3646 | NewBest=106556 | Δ=19 | ImproveTotal=255
[IMPROVE] Iter=63473 | T=82.5833 | NewBest=106494 | Δ=78 | ImproveTotal=256
[IMPROVE] Iter=63518 | T=82.2535 | NewBest=106382 | Δ=117 | ImproveTotal=257
[IMPROVE] Iter=63522 | T=82.1712 | NewBest=106378 | Δ=4 | ImproveTotal=258
[IMPROVE] Iter=63531 | T=82.089 | NewBest=106372 | Δ=9 | ImproveTotal=259
[IMPROVE] Iter=63536 | T=82.089 | NewBest=106370 | Δ=33 | ImproveTotal=260
[IMPROVE] Iter=63537 | T=82.089 | NewBest=106346 | Δ=24 | ImproveTotal=261
[IMPROVE] Iter=63538 | T=82.089 | NewBest=106283 | Δ=63 | ImproveTotal=262
[IMPROVE] Iter=63541 | T=82.0069 | NewBest=106279 | Δ=4 | ImproveTotal=263
[IMPROVE] Iter=63543 | T=82.0069 | NewBest=106213 | Δ=66 | ImproveTotal=264
[IMPROVE] Iter=63865 | T=79.423 | NewBest=106203 | Δ=51 | ImproveTotal=265
[IMPROVE] Iter=63866 | T=79.423 | NewBest=106202 | Δ=1 | ImproveTotal=266
[IMPROVE] Iter=63870 | T=79.423 | NewBest=106180 | Δ=22 | ImproveTotal=267
[IMPROVE] Iter=63878 | T=79.3436 | NewBest=106131 | Δ=49 | ImproveTotal=268
[IMPROVE] Iter=63885 | T=79.2642 | NewBest=106128 | Δ=13 | ImproveTotal=269
[IMPROVE] Iter=63887 | T=79.2642 | NewBest=106106 | Δ=22 | ImproveTotal=270
[IMPROVE] Iter=63927 | T=78.9476 | NewBest=106081 | Δ=108 | ImproveTotal=271
[IMPROVE] Iter=64635 | T=73.5341 | NewBest=106035 | Δ=68 | ImproveTotal=272
[IMPROVE] Iter=64641 | T=73.4606 | NewBest=105975 | Δ=65 | ImproveTotal=273
[IMPROVE] Iter=64654 | T=73.3871 | NewBest=105951 | Δ=24 | ImproveTotal=274
[IMPROVE] Iter=64656 | T=73.3871 | NewBest=105829 | Δ=124 | ImproveTotal=275
[IMPROVE] Iter=64728 | T=72.8749 | NewBest=105747 | Δ=133 | ImproveTotal=276
[IMPROVE] Iter=64735 | T=72.8021 | NewBest=105725 | Δ=45 | ImproveTotal=277
[IMPROVE] Iter=64741 | T=72.7293 | NewBest=105720 | Δ=5 | ImproveTotal=278
[IMPROVE] Iter=64916 | T=71.5027 | NewBest=105684 | Δ=64 | ImproveTotal=279
[IMPROVE] Iter=64921 | T=71.4312 | NewBest=105670 | Δ=14 | ImproveTotal=280
