iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=138 | T=130368 | NewBest=456757 | Δ=1176 | ImproveTotal=1
[IMPROVE] Iter=250 | T=128941 | NewBest=454164 | Δ=3694 | ImproveTotal=2
[IMPROVE] Iter=254 | T=128812 | NewBest=450139 | Δ=4025 | ImproveTotal=3
[IMPROVE] Iter=266 | T=128683 | NewBest=443438 | Δ=6919 | ImproveTotal=4
[IMPROVE] Iter=271 | T=128554 | NewBest=441919 | Δ=1544 | ImproveTotal=5
[IMPROVE] Iter=294 | T=128297 | NewBest=437083 | Δ=5224 | ImproveTotal=6
[IMPROVE] Iter=296 | T=128297 | NewBest=437052 | Δ=31 | ImproveTotal=7
[IMPROVE] Iter=303 | T=128169 | NewBest=434629 | Δ=2459 | ImproveTotal=8
[IMPROVE] Iter=386 | T=127147 | NewBest=432239 | Δ=3277 | ImproveTotal=9
[IMPROVE] Iter=400 | T=127020 | NewBest=427833 | Δ=4430 | ImproveTotal=10
[IMPROVE] Iter=459 | T=126260 | NewBest=422062 | Δ=140487 | ImproveTotal=11
[IMPROVE] Iter=525 | T=125379 | NewBest=421189 | Δ=1066 | ImproveTotal=12
[IMPROVE] Iter=585 | T=124628 | NewBest=418866 | Δ=2945 | ImproveTotal=13
[IMPROVE] Iter=587 | T=124628 | NewBest=417279 | Δ=1637 | ImproveTotal=14
[IMPROVE] Iter=658 | T=123759 | NewBest=415666 | Δ=2113 | ImproveTotal=15
[IMPROVE] Iter=661 | T=123635 | NewBest=409271 | Δ=6395 | ImproveTotal=16
[IMPROVE] Iter=736 | T=122772 | NewBest=403352 | Δ=6533 | ImproveTotal=17
[IMPROVE] Iter=798 | T=122037 | NewBest=398704 | Δ=6167 | ImproveTotal=18
[IMPROVE] Iter=834 | T=121550 | NewBest=396345 | Δ=2805 | ImproveTotal=19
[IMPROVE] Iter=842 | T=121428 | NewBest=393348 | Δ=3098 | ImproveTotal=20
[IMPROVE] Iter=844 | T=121428 | NewBest=392976 | Δ=372 | ImproveTotal=21
[IMPROVE] Iter=847 | T=121428 | NewBest=392974 | Δ=2 | ImproveTotal=22
[IMPROVE] Iter=859 | T=121307 | NewBest=391441 | Δ=1756 | ImproveTotal=23
[IMPROVE] Iter=912 | T=120581 | NewBest=386845 | Δ=4902 | ImproveTotal=24
[IMPROVE] Iter=929 | T=120460 | NewBest=386807 | Δ=125 | ImproveTotal=25
[IMPROVE] Iter=960 | T=120099 | NewBest=385125 | Δ=6118 | ImproveTotal=26
[IMPROVE] Iter=974 | T=119859 | NewBest=379515 | Δ=5772 | ImproveTotal=27
[IMPROVE] Iter=975 | T=119859 | NewBest=379434 | Δ=81 | ImproveTotal=28
[IMPROVE] Iter=1021 | T=119261 | NewBest=376413 | Δ=9794 | ImproveTotal=29
[IMPROVE] Iter=1024 | T=119261 | NewBest=376350 | Δ=63 | ImproveTotal=30
[IMPROVE] Iter=1038 | T=119142 | NewBest=375320 | Δ=5611 | ImproveTotal=31
[IMPROVE] Iter=1041 | T=119023 | NewBest=375212 | Δ=108 | ImproveTotal=32
[IMPROVE] Iter=1095 | T=118429 | NewBest=374540 | Δ=1013 | ImproveTotal=33
[IMPROVE] Iter=1122 | T=118074 | NewBest=373710 | Δ=4781 | ImproveTotal=34
[IMPROVE] Iter=1134 | T=117956 | NewBest=373629 | Δ=199 | ImproveTotal=35
[IMPROVE] Iter=1310 | T=115966 | NewBest=370085 | Δ=5670 | ImproveTotal=36
[IMPROVE] Iter=1311 | T=115850 | NewBest=370019 | Δ=66 | ImproveTotal=37
[IMPROVE] Iter=1321 | T=115735 | NewBest=368837 | Δ=1375 | ImproveTotal=38
[IMPROVE] Iter=1322 | T=115735 | NewBest=368806 | Δ=31 | ImproveTotal=39
[IMPROVE] Iter=1339 | T=115619 | NewBest=368440 | Δ=941 | ImproveTotal=40
[IMPROVE] Iter=1353 | T=115388 | NewBest=368415 | Δ=120 | ImproveTotal=41
[IMPROVE] Iter=1357 | T=115388 | NewBest=368357 | Δ=58 | ImproveTotal=42
[IMPROVE] Iter=1367 | T=115272 | NewBest=368215 | Δ=224 | ImproveTotal=43
[IMPROVE] Iter=1368 | T=115272 | NewBest=368173 | Δ=42 | ImproveTotal=44
[IMPROVE] Iter=1370 | T=115272 | NewBest=368153 | Δ=20 | ImproveTotal=45
[IMPROVE] Iter=1392 | T=114927 | NewBest=367950 | Δ=280 | ImproveTotal=46
[IMPROVE] Iter=1413 | T=114697 | NewBest=363029 | Δ=5525 | ImproveTotal=47
[IMPROVE] Iter=1416 | T=114697 | NewBest=363028 | Δ=1 | ImproveTotal=48
[IMPROVE] Iter=1417 | T=114697 | NewBest=362916 | Δ=112 | ImproveTotal=49
[IMPROVE] Iter=1421 | T=114582 | NewBest=360438 | Δ=2666 | ImproveTotal=50
[IMPROVE] Iter=1427 | T=114582 | NewBest=360291 | Δ=147 | ImproveTotal=51
[IMPROVE] Iter=1432 | T=114468 | NewBest=360282 | Δ=87 | ImproveTotal=52
[IMPROVE] Iter=1433 | T=114468 | NewBest=360086 | Δ=196 | ImproveTotal=53
[IMPROVE] Iter=1440 | T=114468 | NewBest=360079 | Δ=7 | ImproveTotal=54
[IMPROVE] Iter=1472 | T=114011 | NewBest=355630 | Δ=4720 | ImproveTotal=55
[IMPROVE] Iter=1476 | T=114011 | NewBest=355578 | Δ=52 | ImproveTotal=56
[IMPROVE] Iter=1484 | T=113897 | NewBest=353571 | Δ=2007 | ImproveTotal=57
[IMPROVE] Iter=1521 | T=113442 | NewBest=353382 | Δ=5129 | ImproveTotal=58
[IMPROVE] Iter=1551 | T=113102 | NewBest=353345 | Δ=365 | ImproveTotal=59
[IMPROVE] Iter=1559 | T=113102 | NewBest=348242 | Δ=5125 | ImproveTotal=60
[IMPROVE] Iter=1560 | T=113102 | NewBest=347940 | Δ=302 | ImproveTotal=61
[IMPROVE] Iter=1561 | T=112989 | NewBest=347866 | Δ=74 | ImproveTotal=62
[IMPROVE] Iter=1563 | T=112989 | NewBest=347622 | Δ=244 | ImproveTotal=63
[IMPROVE] Iter=1637 | T=112200 | NewBest=342851 | Δ=5205 | ImproveTotal=64
[IMPROVE] Iter=1685 | T=111640 | NewBest=338871 | Δ=5315 | ImproveTotal=65
[IMPROVE] Iter=1699 | T=111529 | NewBest=336803 | Δ=2555 | ImproveTotal=66
[IMPROVE] Iter=1701 | T=111417 | NewBest=332497 | Δ=4306 | ImproveTotal=67
[IMPROVE] Iter=1785 | T=110529 | NewBest=329584 | Δ=3935 | ImproveTotal=68
[IMPROVE] Iter=1820 | T=110198 | NewBest=325681 | Δ=4052 | ImproveTotal=69
[IMPROVE] Iter=1825 | T=110087 | NewBest=324049 | Δ=1671 | ImproveTotal=70
[IMPROVE] Iter=1842 | T=109867 | NewBest=319490 | Δ=4764 | ImproveTotal=71
[IMPROVE] Iter=1929 | T=108991 | NewBest=317637 | Δ=3512 | ImproveTotal=72
[IMPROVE] Iter=2061 | T=107475 | NewBest=314200 | Δ=3680 | ImproveTotal=73
[IMPROVE] Iter=2062 | T=107475 | NewBest=314123 | Δ=77 | ImproveTotal=74
[IMPROVE] Iter=2174 | T=106299 | NewBest=312772 | Δ=2121 | ImproveTotal=75
[IMPROVE] Iter=2194 | T=106087 | NewBest=312745 | Δ=41 | ImproveTotal=76
[IMPROVE] Iter=2199 | T=106087 | NewBest=311196 | Δ=1549 | ImproveTotal=77
[IMPROVE] Iter=2217 | T=105875 | NewBest=310919 | Δ=11369 | ImproveTotal=78
[IMPROVE] Iter=2221 | T=105769 | NewBest=310866 | Δ=143 | ImproveTotal=79
[IMPROVE] Iter=2229 | T=105769 | NewBest=309764 | Δ=1225 | ImproveTotal=80
[IMPROVE] Iter=2231 | T=105663 | NewBest=309754 | Δ=10 | ImproveTotal=81
[IMPROVE] Iter=2234 | T=105663 | NewBest=309682 | Δ=72 | ImproveTotal=82
[IMPROVE] Iter=2235 | T=105663 | NewBest=309627 | Δ=55 | ImproveTotal=83
[IMPROVE] Iter=2419 | T=103777 | NewBest=307861 | Δ=4630 | ImproveTotal=84
[IMPROVE] Iter=2420 | T=103777 | NewBest=307834 | Δ=27 | ImproveTotal=85
[IMPROVE] Iter=2433 | T=103570 | NewBest=307820 | Δ=56 | ImproveTotal=86
[IMPROVE] Iter=2442 | T=103466 | NewBest=307700 | Δ=120 | ImproveTotal=87
[IMPROVE] Iter=2443 | T=103466 | NewBest=305244 | Δ=2456 | ImproveTotal=88
[IMPROVE] Iter=2446 | T=103466 | NewBest=303659 | Δ=1585 | ImproveTotal=89
[IMPROVE] Iter=2450 | T=103466 | NewBest=302082 | Δ=1577 | ImproveTotal=90
[IMPROVE] Iter=2472 | T=103156 | NewBest=301838 | Δ=273 | ImproveTotal=91
[IMPROVE] Iter=2494 | T=102950 | NewBest=299540 | Δ=2360 | ImproveTotal=92
[IMPROVE] Iter=2496 | T=102950 | NewBest=299480 | Δ=60 | ImproveTotal=93
[IMPROVE] Iter=2497 | T=102950 | NewBest=296625 | Δ=2855 | ImproveTotal=94
[IMPROVE] Iter=2498 | T=102950 | NewBest=296530 | Δ=95 | ImproveTotal=95
[IMPROVE] Iter=2499 | T=102950 | NewBest=294194 | Δ=2336 | ImproveTotal=96
[IMPROVE] Iter=2506 | T=102847 | NewBest=294047 | Δ=147 | ImproveTotal=97
[IMPROVE] Iter=2517 | T=102744 | NewBest=293920 | Δ=158 | ImproveTotal=98
