iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=157 | T=130107 | NewBest=453497 | Δ=4909 | ImproveTotal=1
[IMPROVE] Iter=389 | T=127147 | NewBest=447869 | Δ=6126 | ImproveTotal=2
[IMPROVE] Iter=431 | T=126513 | NewBest=441449 | Δ=6832 | ImproveTotal=3
[IMPROVE] Iter=439 | T=126513 | NewBest=441395 | Δ=57 | ImproveTotal=4
[IMPROVE] Iter=454 | T=126260 | NewBest=438510 | Δ=3313 | ImproveTotal=5
[IMPROVE] Iter=471 | T=126008 | NewBest=436447 | Δ=2179 | ImproveTotal=6
[IMPROVE] Iter=480 | T=126008 | NewBest=432288 | Δ=4246 | ImproveTotal=7
[IMPROVE] Iter=507 | T=125630 | NewBest=426453 | Δ=6101 | ImproveTotal=8
[IMPROVE] Iter=510 | T=125630 | NewBest=426429 | Δ=48 | ImproveTotal=9
[IMPROVE] Iter=528 | T=125379 | NewBest=421687 | Δ=4958 | ImproveTotal=10
[IMPROVE] Iter=545 | T=125128 | NewBest=421608 | Δ=82 | ImproveTotal=11
[IMPROVE] Iter=546 | T=125128 | NewBest=421603 | Δ=5 | ImproveTotal=12
[IMPROVE] Iter=605 | T=124379 | NewBest=416183 | Δ=6040 | ImproveTotal=13
[IMPROVE] Iter=676 | T=123511 | NewBest=413939 | Δ=3022 | ImproveTotal=14
[IMPROVE] Iter=677 | T=123511 | NewBest=413880 | Δ=59 | ImproveTotal=15
[IMPROVE] Iter=763 | T=122404 | NewBest=409258 | Δ=5658 | ImproveTotal=16
[IMPROVE] Iter=768 | T=122404 | NewBest=407020 | Δ=2308 | ImproveTotal=17
[IMPROVE] Iter=769 | T=122404 | NewBest=406232 | Δ=788 | ImproveTotal=18
[IMPROVE] Iter=774 | T=122282 | NewBest=406229 | Δ=17 | ImproveTotal=19
[IMPROVE] Iter=775 | T=122282 | NewBest=406216 | Δ=13 | ImproveTotal=20
[IMPROVE] Iter=777 | T=122282 | NewBest=406212 | Δ=4 | ImproveTotal=21
[IMPROVE] Iter=879 | T=121064 | NewBest=403707 | Δ=6516 | ImproveTotal=22
[IMPROVE] Iter=902 | T=120701 | NewBest=401986 | Δ=2004 | ImproveTotal=23
[IMPROVE] Iter=904 | T=120701 | NewBest=401980 | Δ=6 | ImproveTotal=24
[IMPROVE] Iter=905 | T=120701 | NewBest=401929 | Δ=51 | ImproveTotal=25
[IMPROVE] Iter=926 | T=120460 | NewBest=396041 | Δ=5907 | ImproveTotal=26
[IMPROVE] Iter=1017 | T=119380 | NewBest=390420 | Δ=6335 | ImproveTotal=27
[IMPROVE] Iter=1090 | T=118547 | NewBest=387678 | Δ=4026 | ImproveTotal=28
