iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=7 | T=47286.6 | NewBest=161829 | Δ=2288 | ImproveTotal=1
[IMPROVE] Iter=978 | T=42913.2 | NewBest=121261 | Δ=719 | ImproveTotal=65
[IMPROVE] Iter=1008 | T=42784.6 | NewBest=120882 | Δ=1560 | ImproveTotal=66
[IMPROVE] Iter=1011 | T=42741.8 | NewBest=120503 | Δ=379 | ImproveTotal=67
[IMPROVE] Iter=1014 | T=42741.8 | NewBest=119014 | Δ=1489 | ImproveTotal=68
[IMPROVE] Iter=1018 | T=42741.8 | NewBest=118952 | Δ=62 | ImproveTotal=69
[IMPROVE] Iter=1020 | T=42741.8 | NewBest=118896 | Δ=208 | ImproveTotal=70
[IMPROVE] Iter=1027 | T=42699.1 | NewBest=118889 | Δ=16 | ImproveTotal=71
[IMPROVE] Iter=1029 | T=42699.1 | NewBest=118876 | Δ=13 | ImproveTotal=72
[IMPROVE] Iter=1158 | T=42147.3 | NewBest=118841 | Δ=302 | ImproveTotal=73
[IMPROVE] Iter=1163 | T=42105.1 | NewBest=118492 | Δ=431 | ImproveTotal=74
[IMPROVE] Iter=1173 | T=42063 | NewBest=118370 | Δ=226 | ImproveTotal=75
[IMPROVE] Iter=1177 | T=42063 | NewBest=118299 | Δ=71 | ImproveTotal=76
[IMPROVE] Iter=1185 | T=42021 | NewBest=118247 | Δ=121 | ImproveTotal=77
[IMPROVE] Iter=1188 | T=42021 | NewBest=118241 | Δ=6 | ImproveTotal=78
[IMPROVE] Iter=1319 | T=41478 | NewBest=118130 | Δ=4110 | ImproveTotal=79
[IMPROVE] Iter=1335 | T=41395 | NewBest=118129 | Δ=73 | ImproveTotal=80
[IMPROVE] Iter=1336 | T=41395 | NewBest=118040 | Δ=89 | ImproveTotal=81
[IMPROVE] Iter=1340 | T=41395 | NewBest=117986 | Δ=150 | ImproveTotal=82
[IMPROVE] Iter=1347 | T=41353.7 | NewBest=117727 | Δ=259 | ImproveTotal=83
[IMPROVE] Iter=1360 | T=41312.3 | NewBest=117546 | Δ=310 | ImproveTotal=84
[IMPROVE] Iter=1432 | T=40983 | NewBest=117519 | Δ=321 | ImproveTotal=85
[IMPROVE] Iter=1433 | T=40983 | NewBest=117349 | Δ=170 | ImproveTotal=86
[IMPROVE] Iter=1436 | T=40983 | NewBest=117231 | Δ=118 | ImproveTotal=87
[IMPROVE] Iter=1478 | T=40819.3 | NewBest=117161 | Δ=184 | ImproveTotal=88
[IMPROVE] Iter=1479 | T=40819.3 | NewBest=116338 | Δ=823 | ImproveTotal=89
[IMPROVE] Iter=1528 | T=40615.6 | NewBest=116322 | Δ=1054 | ImproveTotal=90
[IMPROVE] Iter=1530 | T=40615.6 | NewBest=116311 | Δ=11 | ImproveTotal=91
[IMPROVE] Iter=1533 | T=40575 | NewBest=116205 | Δ=128 | ImproveTotal=92
[IMPROVE] Iter=1538 | T=40575 | NewBest=116197 | Δ=8 | ImproveTotal=93
[IMPROVE] Iter=1548 | T=40534.4 | NewBest=116144 | Δ=318 | ImproveTotal=94
[IMPROVE] Iter=1553 | T=40493.9 | NewBest=115866 | Δ=300 | ImproveTotal=95
[IMPROVE] Iter=1561 | T=40453.4 | NewBest=115751 | Δ=115 | ImproveTotal=96
[IMPROVE] Iter=1562 | T=40453.4 | NewBest=115744 | Δ=7 | ImproveTotal=97
[IMPROVE] Iter=1564 | T=40453.4 | NewBest=115559 | Δ=185 | ImproveTotal=98
[IMPROVE] Iter=1643 | T=40130.9 | NewBest=115549 | Δ=347 | ImproveTotal=99
[IMPROVE] Iter=1651 | T=40090.7 | NewBest=115381 | Δ=219 | ImproveTotal=100
[IMPROVE] Iter=1652 | T=40090.7 | NewBest=115375 | Δ=6 | ImproveTotal=101
[IMPROVE] Iter=1658 | T=40090.7 | NewBest=115353 | Δ=29 | ImproveTotal=102
[IMPROVE] Iter=1661 | T=40050.6 | NewBest=115338 | Δ=15 | ImproveTotal=103
[IMPROVE] Iter=1664 | T=40050.6 | NewBest=115253 | Δ=87 | ImproveTotal=104
[IMPROVE] Iter=1843 | T=39335.8 | NewBest=115198 | Δ=757 | ImproveTotal=105
[IMPROVE] Iter=1850 | T=39335.8 | NewBest=115013 | Δ=219 | ImproveTotal=106
[IMPROVE] Iter=1868 | T=39257.2 | NewBest=114963 | Δ=192 | ImproveTotal=107
[IMPROVE] Iter=3554 | T=33150.2 | NewBest=114863 | Δ=141 | ImproveTotal=108
[IMPROVE] Iter=3555 | T=33150.2 | NewBest=114811 | Δ=52 | ImproveTotal=109
[IMPROVE] Iter=3563 | T=33117.1 | NewBest=114807 | Δ=4 | ImproveTotal=110
[IMPROVE] Iter=3568 | T=33117.1 | NewBest=114767 | Δ=116 | ImproveTotal=111
[IMPROVE] Iter=3569 | T=33117.1 | NewBest=114745 | Δ=22 | ImproveTotal=112
[IMPROVE] Iter=3577 | T=33084 | NewBest=114743 | Δ=2 | ImproveTotal=113
[IMPROVE] Iter=3587 | T=33050.9 | NewBest=114520 | Δ=19936 | ImproveTotal=114
[IMPROVE] Iter=3597 | T=33017.8 | NewBest=114421 | Δ=269 | ImproveTotal=115
[IMPROVE] Iter=3601 | T=32984.8 | NewBest=114418 | Δ=3 | ImproveTotal=116
[IMPROVE] Iter=3602 | T=32984.8 | NewBest=114372 | Δ=46 | ImproveTotal=117
[IMPROVE] Iter=4184 | T=31125.2 | NewBest=114362 | Δ=195 | ImproveTotal=118
[IMPROVE] Iter=4220 | T=31031.9 | NewBest=114361 | Δ=20 | ImproveTotal=119
[IMPROVE] Iter=4226 | T=31000.9 | NewBest=114201 | Δ=160 | ImproveTotal=120
[IMPROVE] Iter=4235 | T=30969.9 | NewBest=114126 | Δ=155 | ImproveTotal=121
[IMPROVE] Iter=4239 | T=30969.9 | NewBest=114062 | Δ=67 | ImproveTotal=122
[IMPROVE] Iter=4313 | T=30723 | NewBest=113859 | Δ=337 | ImproveTotal=123
[IMPROVE] Iter=4331 | T=30661.6 | NewBest=113674 | Δ=589 | ImproveTotal=124
[IMPROVE] Iter=4376 | T=30539.1 | NewBest=113580 | Δ=94 | ImproveTotal=125
[IMPROVE] Iter=4381 | T=30508.6 | NewBest=113493 | Δ=87 | ImproveTotal=126
[IMPROVE] Iter=4389 | T=30508.6 | NewBest=113469 | Δ=66 | ImproveTotal=127
[IMPROVE] Iter=4391 | T=30478.1 | NewBest=113465 | Δ=4 | ImproveTotal=128
[IMPROVE] Iter=4435 | T=30356.4 | NewBest=113392 | Δ=123 | ImproveTotal=129
[IMPROVE] Iter=4457 | T=30295.7 | NewBest=113174 | Δ=229 | ImproveTotal=130
[IMPROVE] Iter=4503 | T=30144.5 | NewBest=113082 | Δ=194 | ImproveTotal=131
[IMPROVE] Iter=4504 | T=30144.5 | NewBest=112946 | Δ=136 | ImproveTotal=132
[IMPROVE] Iter=4505 | T=30144.5 | NewBest=112742 | Δ=204 | ImproveTotal=133
[IMPROVE] Iter=4506 | T=30144.5 | NewBest=112465 | Δ=277 | ImproveTotal=134
[IMPROVE] Iter=4507 | T=30144.5 | NewBest=112421 | Δ=44 | ImproveTotal=135
[IMPROVE] Iter=4613 | T=29814.6 | NewBest=112321 | Δ=257 | ImproveTotal=136
[IMPROVE] Iter=4614 | T=29814.6 | NewBest=112224 | Δ=97 | ImproveTotal=137
[IMPROVE] Iter=5416 | T=27521.2 | NewBest=112172 | Δ=296 | ImproveTotal=138
[IMPROVE] Iter=6272 | T=25252.2 | NewBest=112113 | Δ=406 | ImproveTotal=139
[IMPROVE] Iter=6277 | T=25252.2 | NewBest=112085 | Δ=28 | ImproveTotal=140
[IMPROVE] Iter=6278 | T=25252.2 | NewBest=112027 | Δ=58 | ImproveTotal=141
[IMPROVE] Iter=6279 | T=25252.2 | NewBest=112017 | Δ=10 | ImproveTotal=142
[IMPROVE] Iter=6305 | T=25176.5 | NewBest=111976 | Δ=117 | ImproveTotal=143
[IMPROVE] Iter=6306 | T=25176.5 | NewBest=111973 | Δ=3 | ImproveTotal=144
[IMPROVE] Iter=6311 | T=25151.4 | NewBest=111926 | Δ=133 | ImproveTotal=145
[IMPROVE] Iter=6353 | T=25050.9 | NewBest=111905 | Δ=215 | ImproveTotal=146
[IMPROVE] Iter=6428 | T=24876.1 | NewBest=111779 | Δ=288 | ImproveTotal=147
[IMPROVE] Iter=6429 | T=24876.1 | NewBest=111755 | Δ=24 | ImproveTotal=148
[IMPROVE] Iter=6430 | T=24876.1 | NewBest=111456 | Δ=299 | ImproveTotal=149
[IMPROVE] Iter=6442 | T=24826.3 | NewBest=111440 | Δ=17 | ImproveTotal=150
[IMPROVE] Iter=6446 | T=24826.3 | NewBest=111302 | Δ=138 | ImproveTotal=151
[IMPROVE] Iter=6453 | T=24801.5 | NewBest=111255 | Δ=129 | ImproveTotal=152
[IMPROVE] Iter=6468 | T=24776.7 | NewBest=111181 | Δ=169 | ImproveTotal=153
[IMPROVE] Iter=6469 | T=24776.7 | NewBest=111150 | Δ=31 | ImproveTotal=154
[IMPROVE] Iter=6471 | T=24751.9 | NewBest=110943 | Δ=207 | ImproveTotal=155
[IMPROVE] Iter=6472 | T=24751.9 | NewBest=110896 | Δ=47 | ImproveTotal=156
[IMPROVE] Iter=6473 | T=24751.9 | NewBest=110833 | Δ=63 | ImproveTotal=157
[IMPROVE] Iter=6488 | T=24727.2 | NewBest=110802 | Δ=331 | ImproveTotal=158
[IMPROVE] Iter=6490 | T=24727.2 | NewBest=110718 | Δ=84 | ImproveTotal=159
[IMPROVE] Iter=50563 | T=300.502 | NewBest=110673 | Δ=274 | ImproveTotal=160
[IMPROVE] Iter=50569 | T=300.502 | NewBest=110640 | Δ=49 | ImproveTotal=161
[IMPROVE] Iter=50572 | T=300.201 | NewBest=110464 | Δ=176 | ImproveTotal=162
[IMPROVE] Iter=50578 | T=300.201 | NewBest=110462 | Δ=4 | ImproveTotal=163
[IMPROVE] Iter=50589 | T=299.901 | NewBest=110410 | Δ=86 | ImproveTotal=164
[IMPROVE] Iter=50610 | T=299.301 | NewBest=110333 | Δ=116 | ImproveTotal=165
[IMPROVE] Iter=50613 | T=299.002 | NewBest=110178 | Δ=176 | ImproveTotal=166
[IMPROVE] Iter=50615 | T=299.002 | NewBest=110116 | Δ=62 | ImproveTotal=167
[IMPROVE] Iter=50617 | T=299.002 | NewBest=110024 | Δ=164 | ImproveTotal=168
[IMPROVE] Iter=50627 | T=298.703 | NewBest=110007 | Δ=1302 | ImproveTotal=169
[IMPROVE] Iter=50636 | T=298.404 | NewBest=109885 | Δ=196 | ImproveTotal=170
[IMPROVE] Iter=50638 | T=298.404 | NewBest=109868 | Δ=76 | ImproveTotal=171
[IMPROVE] Iter=50914 | T=290.161 | NewBest=109800 | Δ=80 | ImproveTotal=172
[IMPROVE] Iter=50915 | T=290.161 | NewBest=109790 | Δ=10 | ImproveTotal=173
[IMPROVE] Iter=50923 | T=289.871 | NewBest=109764 | Δ=29 | ImproveTotal=174
[IMPROVE] Iter=50924 | T=289.871 | NewBest=109738 | Δ=26 | ImproveTotal=175
[IMPROVE] Iter=50933 | T=289.581 | NewBest=109721 | Δ=45 | ImproveTotal=176
[IMPROVE] Iter=50940 | T=289.581 | NewBest=109704 | Δ=23 | ImproveTotal=177
[IMPROVE] Iter=50944 | T=289.291 | NewBest=109657 | Δ=47 | ImproveTotal=178
[IMPROVE] Iter=50946 | T=289.291 | NewBest=109618 | Δ=39 | ImproveTotal=179
[IMPROVE] Iter=50948 | T=289.291 | NewBest=109598 | Δ=31 | ImproveTotal=180
[IMPROVE] Iter=50951 | T=289.002 | NewBest=109407 | Δ=218 | ImproveTotal=181
[IMPROVE] Iter=53274 | T=229.136 | NewBest=109383 | Δ=134 | ImproveTotal=182
[IMPROVE] Iter=53283 | T=228.907 | NewBest=109374 | Δ=16 | ImproveTotal=183
[IMPROVE] Iter=53288 | T=228.907 | NewBest=109346 | Δ=178 | ImproveTotal=184
[IMPROVE] Iter=53292 | T=228.678 | NewBest=109334 | Δ=56 | ImproveTotal=185
[IMPROVE] Iter=53293 | T=228.678 | NewBest=109315 | Δ=19 | ImproveTotal=186
[IMPROVE] Iter=53296 | T=228.678 | NewBest=109047 | Δ=309 | ImproveTotal=187
[IMPROVE] Iter=53299 | T=228.678 | NewBest=109011 | Δ=51 | ImproveTotal=188
[IMPROVE] Iter=53316 | T=228.221 | NewBest=108960 | Δ=148 | ImproveTotal=189
[IMPROVE] Iter=53321 | T=227.993 | NewBest=108901 | Δ=160 | ImproveTotal=190
[IMPROVE] Iter=55417 | T=184.973 | NewBest=108853 | Δ=232 | ImproveTotal=191
[IMPROVE] Iter=56099 | T=172.807 | NewBest=108825 | Δ=38 | ImproveTotal=192
[IMPROVE] Iter=56100 | T=172.807 | NewBest=108811 | Δ=14 | ImproveTotal=193
[IMPROVE] Iter=56130 | T=172.289 | NewBest=108801 | Δ=116 | ImproveTotal=194
[IMPROVE] Iter=56153 | T=171.773 | NewBest=108715 | Δ=273 | ImproveTotal=195
[IMPROVE] Iter=56171 | T=171.43 | NewBest=108665 | Δ=184 | ImproveTotal=196
[IMPROVE] Iter=56176 | T=171.43 | NewBest=108661 | Δ=87 | ImproveTotal=197
[IMPROVE] Iter=56181 | T=171.258 | NewBest=108647 | Δ=14 | ImproveTotal=198
[IMPROVE] Iter=56182 | T=171.258 | NewBest=108620 | Δ=27 | ImproveTotal=199
[IMPROVE] Iter=56184 | T=171.258 | NewBest=108512 | Δ=108 | ImproveTotal=200
[IMPROVE] Iter=56185 | T=171.258 | NewBest=108497 | Δ=15 | ImproveTotal=201
[IMPROVE] Iter=56189 | T=171.258 | NewBest=108473 | Δ=29 | ImproveTotal=202
[IMPROVE] Iter=56192 | T=171.087 | NewBest=108201 | Δ=288 | ImproveTotal=203
[IMPROVE] Iter=56944 | T=158.719 | NewBest=108186 | Δ=96 | ImproveTotal=204
[IMPROVE] Iter=56961 | T=158.402 | NewBest=108162 | Δ=246 | ImproveTotal=205
[IMPROVE] Iter=57274 | T=153.564 | NewBest=108089 | Δ=109 | ImproveTotal=206
[IMPROVE] Iter=57300 | T=153.257 | NewBest=108010 | Δ=163 | ImproveTotal=207
[IMPROVE] Iter=57331 | T=152.645 | NewBest=107989 | Δ=53 | ImproveTotal=208
[IMPROVE] Iter=57338 | T=152.645 | NewBest=107970 | Δ=45 | ImproveTotal=209
[IMPROVE] Iter=57339 | T=152.645 | NewBest=107842 | Δ=128 | ImproveTotal=210
[IMPROVE] Iter=57342 | T=152.492 | NewBest=107804 | Δ=70 | ImproveTotal=211
[IMPROVE] Iter=57348 | T=152.492 | NewBest=107795 | Δ=9 | ImproveTotal=212
[IMPROVE] Iter=57349 | T=152.492 | NewBest=107778 | Δ=17 | ImproveTotal=213
[IMPROVE] Iter=57351 | T=152.34 | NewBest=107744 | Δ=34 | ImproveTotal=214
[IMPROVE] Iter=57352 | T=152.34 | NewBest=107721 | Δ=23 | ImproveTotal=215
[IMPROVE] Iter=57373 | T=152.035 | NewBest=107701 | Δ=44 | ImproveTotal=216
[IMPROVE] Iter=61060 | T=105.207 | NewBest=107626 | Δ=183 | ImproveTotal=217
[IMPROVE] Iter=61061 | T=105.102 | NewBest=107610 | Δ=16 | ImproveTotal=218
[IMPROVE] Iter=61064 | T=105.102 | NewBest=107513 | Δ=97 | ImproveTotal=219
[IMPROVE] Iter=61526 | T=100.374 | NewBest=107474 | Δ=56 | ImproveTotal=220
[IMPROVE] Iter=61555 | T=100.073 | NewBest=107464 | Δ=108 | ImproveTotal=221
[IMPROVE] Iter=61558 | T=100.073 | NewBest=107402 | Δ=63 | ImproveTotal=222
[IMPROVE] Iter=61562 | T=99.9733 | NewBest=107399 | Δ=3 | ImproveTotal=223
[IMPROVE] Iter=61796 | T=97.699 | NewBest=107363 | Δ=219 | ImproveTotal=224
[IMPROVE] Iter=63546 | T=82.0069 | NewBest=107323 | Δ=155 | ImproveTotal=225
[IMPROVE] Iter=63548 | T=82.0069 | NewBest=107313 | Δ=10 | ImproveTotal=226
[IMPROVE] Iter=63551 | T=81.9249 | NewBest=107311 | Δ=47 | ImproveTotal=227
[IMPROVE] Iter=63554 | T=81.9249 | NewBest=107305 | Δ=6 | ImproveTotal=228
[IMPROVE] Iter=63564 | T=81.843 | NewBest=107265 | Δ=48 | ImproveTotal=229
[IMPROVE] Iter=63565 | T=81.843 | NewBest=107185 | Δ=80 | ImproveTotal=230
[IMPROVE] Iter=63568 | T=81.843 | NewBest=107182 | Δ=3 | ImproveTotal=231
[IMPROVE] Iter=63571 | T=81.7612 | NewBest=107142 | Δ=40 | ImproveTotal=232
[IMPROVE] Iter=63572 | T=81.7612 | NewBest=107098 | Δ=44 | ImproveTotal=233
[IMPROVE] Iter=63758 | T=80.3019 | NewBest=107081 | Δ=20 | ImproveTotal=234
[IMPROVE] Iter=63767 | T=80.2216 | NewBest=107059 | Δ=24 | ImproveTotal=235
[IMPROVE] Iter=63775 | T=80.1414 | NewBest=107054 | Δ=9 | ImproveTotal=236
[IMPROVE] Iter=63804 | T=79.9012 | NewBest=107034 | Δ=96 | ImproveTotal=237
[IMPROVE] Iter=63807 | T=79.9012 | NewBest=106980 | Δ=54 | ImproveTotal=238
[IMPROVE] Iter=63811 | T=79.8213 | NewBest=106942 | Δ=38 | ImproveTotal=239
[IMPROVE] Iter=63836 | T=79.6617 | NewBest=106932 | Δ=16 | ImproveTotal=240
[IMPROVE] Iter=63839 | T=79.6617 | NewBest=106887 | Δ=45 | ImproveTotal=241
[IMPROVE] Iter=63844 | T=79.5821 | NewBest=106833 | Δ=73 | ImproveTotal=242
[IMPROVE] Iter=63845 | T=79.5821 | NewBest=106737 | Δ=96 | ImproveTotal=243
[IMPROVE] Iter=63868 | T=79.423 | NewBest=106713 | Δ=103 | ImproveTotal=244
[IMPROVE] Iter=63876 | T=79.3436 | NewBest=106688 | Δ=27 | ImproveTotal=245
[IMPROVE] Iter=63877 | T=79.3436 | NewBest=106643 | Δ=45 | ImproveTotal=246
[IMPROVE] Iter=63885 | T=79.2642 | NewBest=106599 | Δ=44 | ImproveTotal=247
[IMPROVE] Iter=64137 | T=77.3062 | NewBest=106556 | Δ=61 | ImproveTotal=248
[IMPROVE] Iter=64141 | T=77.2289 | NewBest=106537 | Δ=40 | ImproveTotal=249
[IMPROVE] Iter=64145 | T=77.2289 | NewBest=106490 | Δ=47 | ImproveTotal=250
[IMPROVE] Iter=64148 | T=77.2289 | NewBest=106482 | Δ=8 | ImproveTotal=251
[IMPROVE] Iter=64150 | T=77.2289 | NewBest=106460 | Δ=22 | ImproveTotal=252
[IMPROVE] Iter=64159 | T=77.1517 | NewBest=106398 | Δ=132 | ImproveTotal=253
[IMPROVE] Iter=64162 | T=77.0745 | NewBest=106364 | Δ=34 | ImproveTotal=254
[IMPROVE] Iter=64274 | T=76.2309 | NewBest=106344 | Δ=72 | ImproveTotal=255
[IMPROVE] Iter=64283 | T=76.1547 | NewBest=106257 | Δ=125 | ImproveTotal=256
[IMPROVE] Iter=64286 | T=76.1547 | NewBest=106255 | Δ=2 | ImproveTotal=257
[IMPROVE] Iter=64289 | T=76.1547 | NewBest=106254 | Δ=1 | ImproveTotal=258
[IMPROVE] Iter=64297 | T=76.0786 | NewBest=106150 | Δ=104 | ImproveTotal=259
[IMPROVE] Iter=65845 | T=65.1498 | NewBest=106138 | Δ=55 | ImproveTotal=260
[IMPROVE] Iter=66150 | T=63.2234 | NewBest=106116 | Δ=95 | ImproveTotal=261
[IMPROVE] Iter=66302 | T=62.2193 | NewBest=106084 | Δ=50 | ImproveTotal=262
[IMPROVE] Iter=66304 | T=62.2193 | NewBest=106078 | Δ=6 | ImproveTotal=263
[IMPROVE] Iter=66310 | T=62.2193 | NewBest=106070 | Δ=21 | ImproveTotal=264
[IMPROVE] Iter=66313 | T=62.1571 | NewBest=106066 | Δ=4 | ImproveTotal=265
[IMPROVE] Iter=66314 | T=62.1571 | NewBest=106041 | Δ=25 | ImproveTotal=266
[IMPROVE] Iter=66316 | T=62.1571 | NewBest=106036 | Δ=5 | ImproveTotal=267
[IMPROVE] Iter=66600 | T=60.44 | NewBest=106023 | Δ=22 | ImproveTotal=268
[IMPROVE] Iter=66601 | T=60.3796 | NewBest=105955 | Δ=68 | ImproveTotal=269
[IMPROVE] Iter=66607 | T=60.3796 | NewBest=105949 | Δ=6 | ImproveTotal=270
[IMPROVE] Iter=66609 | T=60.3796 | NewBest=105947 | Δ=2 | ImproveTotal=271
[IMPROVE] Iter=66840 | T=59.006 | NewBest=105946 | Δ=38 | ImproveTotal=272
[IMPROVE] Iter=66843 | T=58.947 | NewBest=105942 | Δ=26 | ImproveTotal=273
[IMPROVE] Iter=66909 | T=58.5942 | NewBest=105913 | Δ=31 | ImproveTotal=274
[IMPROVE] Iter=66910 | T=58.5942 | NewBest=105875 | Δ=38 | ImproveTotal=275
[IMPROVE] Iter=66914 | T=58.5356 | NewBest=105859 | Δ=117 | ImproveTotal=276
[IMPROVE] Iter=66915 | T=58.5356 | NewBest=105772 | Δ=87 | ImproveTotal=277
[IMPROVE] Iter=69871 | T=43.5316 | NewBest=105751 | Δ=34 | ImproveTotal=278
[IMPROVE] Iter=69873 | T=43.5316 | NewBest=105729 | Δ=22 | ImproveTotal=279
[IMPROVE] Iter=70113 | T=42.4988 | NewBest=105705 | Δ=30 | ImproveTotal=280
