iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=19 | T=154142 | NewBest=532157 | Δ=2484 | ImproveTotal=1
[IMPROVE] Iter=46 | T=154096 | NewBest=527187 | Δ=5645 | ImproveTotal=2
[IMPROVE] Iter=58 | T=154081 | NewBest=523225 | Δ=4179 | ImproveTotal=3
[IMPROVE] Iter=66 | T=154065 | NewBest=522845 | Δ=623 | ImproveTotal=4
[IMPROVE] Iter=91 | T=154019 | NewBest=516883 | Δ=11193 | ImproveTotal=5
[IMPROVE] Iter=98 | T=154019 | NewBest=513082 | Δ=3916 | ImproveTotal=6
[IMPROVE] Iter=125 | T=153973 | NewBest=510279 | Δ=3197 | ImproveTotal=7
[IMPROVE] Iter=144 | T=153942 | NewBest=504815 | Δ=5975 | ImproveTotal=8
[IMPROVE] Iter=161 | T=153911 | NewBest=501061 | Δ=3862 | ImproveTotal=9
[IMPROVE] Iter=162 | T=153911 | NewBest=500127 | Δ=934 | ImproveTotal=10
[IMPROVE] Iter=163 | T=153911 | NewBest=500118 | Δ=9 | ImproveTotal=11
[IMPROVE] Iter=164 | T=153911 | NewBest=500061 | Δ=57 | ImproveTotal=12
[IMPROVE] Iter=167 | T=153911 | NewBest=498464 | Δ=1603 | ImproveTotal=13
[IMPROVE] Iter=174 | T=153896 | NewBest=497369 | Δ=1196 | ImproveTotal=14
[IMPROVE] Iter=175 | T=153896 | NewBest=497307 | Δ=62 | ImproveTotal=15
[IMPROVE] Iter=180 | T=153896 | NewBest=496468 | Δ=1384 | ImproveTotal=16
[IMPROVE] Iter=181 | T=153880 | NewBest=496465 | Δ=3 | ImproveTotal=17
[IMPROVE] Iter=195 | T=153865 | NewBest=494204 | Δ=54395 | ImproveTotal=18
[IMPROVE] Iter=198 | T=153865 | NewBest=494192 | Δ=16 | ImproveTotal=19
[IMPROVE] Iter=222 | T=153819 | NewBest=487826 | Δ=6595 | ImproveTotal=20
[IMPROVE] Iter=225 | T=153819 | NewBest=487801 | Δ=25 | ImproveTotal=21
[IMPROVE] Iter=256 | T=153773 | NewBest=486178 | Δ=2101 | ImproveTotal=22
[IMPROVE] Iter=285 | T=153727 | NewBest=484022 | Δ=2587 | ImproveTotal=23
[IMPROVE] Iter=286 | T=153727 | NewBest=483991 | Δ=31 | ImproveTotal=24
[IMPROVE] Iter=293 | T=153711 | NewBest=478071 | Δ=6122 | ImproveTotal=25
[IMPROVE] Iter=300 | T=153711 | NewBest=474934 | Δ=33657 | ImproveTotal=26
[IMPROVE] Iter=383 | T=153573 | NewBest=474629 | Δ=1740 | ImproveTotal=27
[IMPROVE] Iter=387 | T=153573 | NewBest=474590 | Δ=39 | ImproveTotal=28
[IMPROVE] Iter=389 | T=153573 | NewBest=474586 | Δ=4 | ImproveTotal=29
[IMPROVE] Iter=391 | T=153558 | NewBest=474513 | Δ=78 | ImproveTotal=30
[IMPROVE] Iter=392 | T=153558 | NewBest=471271 | Δ=3242 | ImproveTotal=31
[IMPROVE] Iter=406 | T=153542 | NewBest=470284 | Δ=1273 | ImproveTotal=32
[IMPROVE] Iter=408 | T=153542 | NewBest=465543 | Δ=4839 | ImproveTotal=33
[IMPROVE] Iter=417 | T=153527 | NewBest=464170 | Δ=1470 | ImproveTotal=34
[IMPROVE] Iter=419 | T=153527 | NewBest=464134 | Δ=37 | ImproveTotal=35
[IMPROVE] Iter=421 | T=153512 | NewBest=464126 | Δ=20 | ImproveTotal=36
[IMPROVE] Iter=422 | T=153512 | NewBest=464114 | Δ=12 | ImproveTotal=37
[IMPROVE] Iter=423 | T=153512 | NewBest=464016 | Δ=98 | ImproveTotal=38
[IMPROVE] Iter=448 | T=153481 | NewBest=462108 | Δ=2131 | ImproveTotal=39
[IMPROVE] Iter=452 | T=153466 | NewBest=462100 | Δ=49 | ImproveTotal=40
[IMPROVE] Iter=453 | T=153466 | NewBest=462080 | Δ=20 | ImproveTotal=41
[IMPROVE] Iter=466 | T=153450 | NewBest=460407 | Δ=2080 | ImproveTotal=42
[IMPROVE] Iter=470 | T=153450 | NewBest=460386 | Δ=83 | ImproveTotal=43
[IMPROVE] Iter=487 | T=153420 | NewBest=459792 | Δ=44418 | ImproveTotal=44
[IMPROVE] Iter=491 | T=153404 | NewBest=459734 | Δ=64 | ImproveTotal=45
[IMPROVE] Iter=497 | T=153404 | NewBest=459511 | Δ=329 | ImproveTotal=46
[IMPROVE] Iter=499 | T=153404 | NewBest=458463 | Δ=1048 | ImproveTotal=47
[IMPROVE] Iter=504 | T=153389 | NewBest=455305 | Δ=3254 | ImproveTotal=48
[IMPROVE] Iter=506 | T=153389 | NewBest=455260 | Δ=45 | ImproveTotal=49
[IMPROVE] Iter=507 | T=153389 | NewBest=455219 | Δ=41 | ImproveTotal=50
[IMPROVE] Iter=510 | T=153389 | NewBest=455198 | Δ=30 | ImproveTotal=51
[IMPROVE] Iter=532 | T=153343 | NewBest=454808 | Δ=2920 | ImproveTotal=52
[IMPROVE] Iter=533 | T=153343 | NewBest=454798 | Δ=10 | ImproveTotal=53
[IMPROVE] Iter=534 | T=153343 | NewBest=454560 | Δ=238 | ImproveTotal=54
