Folder,Instance,Mode,Run,Objective,Runtime,Iterations
200_5000,N_U_3,,4,18603285,5.001,11289
200_5000,N_U_3,,5,17567038,5.000,11464
200_5000,N_U_3,,6,17496693,5.000,11390
200_5000,N_U_3,,7,17626695,5.001,11514
200_5000,N_U_3,,8,17445737,5.000,11258
200_5000,N_U_3,,9,18746329,5.000,11511
200_5000,N_U_3,,10,18319841,5.000,11567
200_5000,N_U_4,,1,20538191,5.000,11589
200_5000,N_U_4,,2,21834208,5.000,11451
200_5000,N_U_4,,3,20434063,5.000,11369
200_5000,N_U_4,,4,22020382,5.000,12099
200_5000,N_U_4,,5,19808433,5.000,10969
200_5000,N_U_4,,6,20286793,5.000,11508
200_5000,N_U_4,,7,20295315,5.000,11248
200_5000,N_U_4,,8,21688165,5.000,11216
200_5000,N_U_4,,9,21655209,5.000,11707
200_5000,N_U_4,,10,20952284,5.001,11327
200_5000,N_U_5,,1,16828576,5.000,11224
200_5000,N_U_5,,2,16713168,5.000,11039
200_5000,N_U_5,,3,16449392,5.000,11193
200_5000,N_U_5,,4,15522520,5.000,11079
200_5000,N_U_5,,5,16672323,5.001,11410
200_5000,N_U_5,,6,16663778,5.000,11354
200_5000,N_U_5,,7,15914749,5.004,11283
200_5000,N_U_5,,8,15908093,5.000,11355
200_5000,N_U_5,,9,16262624,5.000,11511
200_5000,N_U_5,,10,16255719,5.000,11283
200_5000,U_N_1,,1,2855509,5.000,10544
200_5000,U_N_1,,2,2956358,5.000,10365
200_5000,U_N_1,,3,3008086,5.000,10464
200_5000,U_N_1,,4,2949409,5.000,10241
200_5000,U_N_1,,5,2958745,5.000,9912
200_5000,U_N_1,,6,2930066,5.000,10208
200_5000,U_N_1,,7,3051574,5.000,10079
200_5000,U_N_1,,8,3048990,5.000,9723
200_5000,U_N_1,,9,2870078,5.000,10105
200_5000,U_N_1,,10,2923728,5.000,10131
200_5000,U_N_2,,1,6326407,5.000,10981
200_5000,U_N_2,,2,6321958,5.000,10955
200_5000,U_N_2,,3,6283157,5.000,10914
200_5000,U_N_2,,4,6318902,5.000,11158
200_5000,U_N_2,,5,6320775,5.001,10874
200_5000,U_N_2,,6,6405715,5.000,11352
200_5000,U_N_2,,7,6200485,5.003,11093
200_5000,U_N_2,,8,6143901,5.000,11297
200_5000,U_N_2,,9,6103675,5.000,11037
200_5000,U_N_2,,10,6527368,5.000,11271
200_5000,U_N_3,,1,29926640,5.000,10800
200_5000,U_N_3,,2,29771292,5.000,11151
200_5000,U_N_3,,3,28965449,5.000,11015
200_5000,U_N_3,,4,30694583,5.000,10482
200_5000,U_N_3,,5,29736783,5.000,11141
200_5000,U_N_3,,6,29293315,5.000,11202
200_5000,U_N_3,,7,29941361,5.000,11000
200_5000,U_N_3,,8,29232377,5.006,11062
200_5000,U_N_3,,9,28917892,5.000,10727
200_5000,U_N_3,,10,29111173,5.000,11091
200_5000,U_N_4,,1,50142841,5.000,11190
200_5000,U_N_4,,2,51896118,5.004,10314
200_5000,U_N_4,,3,52947507,5.000,10415
200_5000,U_N_4,,4,51938727,5.000,10952
200_5000,U_N_4,,5,52052730,5.000,10948
200_5000,U_N_4,,6,51132818,5.000,11156
200_5000,U_N_4,,7,52920547,5.000,10702
200_5000,U_N_4,,8,51963034,5.000,11183
200_5000,U_N_4,,9,54580023,5.000,10978
200_5000,U_N_4,,10,53815737,5.001,10953
200_5000,U_N_5,,1,3799085,5.001,10921
200_5000,U_N_5,,2,3461966,5.000,10953
200_5000,U_N_5,,3,3521602,5.000,10617
200_5000,U_N_5,,4,3373834,5.000,10495
200_5000,U_N_5,,5,3425973,5.000,10699
200_5000,U_N_5,,6,3344726,5.002,10253
200_5000,U_N_5,,7,3580342,5.000,10483
200_5000,U_N_5,,8,3432202,5.000,10266
200_5000,U_N_5,,9,3191394,5.000,10113
200_5000,U_N_5,,10,3464322,5.000,10269
200_5000,U_U_1,,1,2784247,5.000,9491
200_5000,U_U_1,,2,2788332,5.000,9814
200_5000,U_U_1,,3,2740784,5.000,9891
200_5000,U_U_1,,4,2686140,5.000,10172
200_5000,U_U_1,,5,2787274,5.000,9826
200_5000,U_U_1,,6,2727299,5.000,10040
200_5000,U_U_1,,7,2725354,5.000,9940
200_5000,U_U_1,,8,2721366,5.002,9690
200_5000,U_U_1,,9,2750407,5.000,9910
200_5000,U_U_1,,10,2709919,5.008,9899
200_5000,U_U_2,,1,3842321,5.003,11252
200_5000,U_U_2,,2,3987350,5.000,11202
200_5000,U_U_2,,3,3924830,5.000,10841
200_5000,U_U_2,,4,4087453,5.000,10420
200_5000,U_U_2,,5,3927806,5.000,10475
200_5000,U_U_2,,6,3946178,5.001,10779
200_5000,U_U_2,,7,4116253,5.000,10880
200_5000,U_U_2,,8,3947939,5.000,11268
200_5000,U_U_2,,9,3964275,5.000,11031
200_5000,U_U_2,,10,3907001,5.000,11748
200_5000,U_U_3,,1,12591393,5.000,11115
200_5000,U_U_3,,2,13072874,5.000,11439
200_5000,U_U_3,,3,13296578,5.000,10853
200_5000,U_U_3,,4,12977966,5.000,10988
200_5000,U_U_3,,5,13133753,5.000,11190
200_5000,U_U_3,,6,12875479,5.000,11253
200_5000,U_U_3,,7,12248253,5.000,11031
200_5000,U_U_3,,8,12702471,5.000,11119
200_5000,U_U_3,,9,12970136,5.000,10873
200_5000,U_U_3,,10,12741080,5.000,10829
200_5000,U_U_4,,1,2673583,5.000,9741
200_5000,U_U_4,,2,2646634,5.000,10040
200_5000,U_U_4,,3,2685705,5.000,9728
200_5000,U_U_4,,4,2697664,5.000,9588
200_5000,U_U_4,,5,2699545,5.000,9696
200_5000,U_U_4,,6,2620658,5.000,9702
200_5000,U_U_4,,7,2732798,5.000,9491
200_5000,U_U_4,,8,2661295,5.000,9442
200_5000,U_U_4,,9,2673804,5.000,9553
200_5000,U_U_4,,10,2671503,5.000,9623
200_5000,U_U_5,,1,2902490,5.000,9836
200_5000,U_U_5,,2,2944599,5.000,9887
200_5000,U_U_5,,3,2951648,5.000,9847
200_5000,U_U_5,,4,2883274,5.000,9949
200_5000,U_U_5,,5,2922822,5.003,9747
200_5000,U_U_5,,6,2897887,5.000,9945
200_5000,U_U_5,,7,2904564,5.000,9821
200_5000,U_U_5,,8,2891134,5.000,10280
200_5000,U_U_5,,9,2886310,5.000,9941
200_5000,U_U_5,,10,2877961,5.000,9903
500_10000,N_N_1,,1,131585767,5.002,5433
500_10000,N_N_1,,2,127813299,5.001,5365
500_10000,N_N_1,,3,131749428,5.002,5308
500_10000,N_N_1,,4,128083247,5.000,5513
500_10000,N_N_1,,5,131832389,5.001,5415
500_10000,N_N_1,,6,135479775,5.000,5335
500_10000,N_N_1,,7,125161450,5.000,5468
500_10000,N_N_1,,8,130784225,5.001,5284
500_10000,N_N_1,,9,127477112,5.000,5353
500_10000,N_N_1,,10,129700234,5.000,5604
500_10000,N_N_2,,1,8373153,5.000,5669
500_10000,N_N_2,,2,8874323,5.000,5579
500_10000,N_N_2,,3,9249337,5.000,5201
500_10000,N_N_2,,4,8833895,5.000,5156
500_10000,N_N_2,,5,8961114,5.000,5335
500_10000,N_N_2,,6,8976624,5.000,5345
500_10000,N_N_2,,7,7919252,5.000,8973
500_10000,N_N_2,,8,7889314,5.000,9275
500_10000,N_N_2,,9,7926735,5.000,9188
500_10000,N_N_2,,10,7407577,5.000,9062
500_10000,N_N_3,,1,7469948,5.000,9154
500_10000,N_N_3,,2,7275149,5.000,9526
500_10000,N_N_3,,3,7115319,5.000,9363
500_10000,N_N_3,,4,7568837,5.000,9243
500_10000,N_N_3,,5,7420400,5.000,9119
500_10000,N_N_3,,6,7333012,5.000,9239
500_10000,N_N_3,,7,7422583,5.000,9061
500_10000,N_N_3,,8,7283361,5.000,9466
500_10000,N_N_3,,9,7460714,5.000,9188
500_10000,N_N_3,,10,7608387,5.000,9177
500_10000,N_N_4,,1,5882698,5.000,8817
