Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_U_2,,2,9426891,5.001,5539
500_10000,U_U_2,,3,10565291,5.001,5844
500_10000,U_U_2,,4,9345737,5.001,5929
500_10000,U_U_2,,5,9577067,5.001,5807
500_10000,U_U_2,,6,8833973,5.000,5774
500_10000,U_U_2,,7,9974312,5.001,5882
500_10000,U_U_2,,8,9553080,5.001,5785
500_10000,U_U_2,,9,9667618,5.001,5758
500_10000,U_U_2,,10,10736007,5.002,5701
500_10000,U_U_3,,1,24754525,5.000,6044
500_10000,U_U_3,,2,26395643,5.000,5389
500_10000,U_U_3,,3,26958900,5.000,5678
500_10000,U_U_3,,4,25997086,5.001,5654
500_10000,U_U_3,,5,26155015,5.001,5789
500_10000,U_U_3,,6,25816044,5.001,5656
500_10000,U_U_3,,7,26242049,5.000,5792
500_10000,U_U_3,,8,26487774,5.000,5711
500_10000,U_U_3,,9,26595443,5.000,5799
500_10000,U_U_3,,10,25960749,5.000,5582
500_10000,U_U_4,,1,10093196,5.000,5568
500_10000,U_U_4,,2,9879042,5.000,5670
500_10000,U_U_4,,3,10728760,5.000,5427
500_10000,U_U_4,,4,10252069,5.000,6160
500_10000,U_U_4,,5,10994031,5.001,5077
500_10000,U_U_4,,6,10919673,5.000,5677
500_10000,U_U_4,,7,10233708,5.001,5848
500_10000,U_U_4,,8,9345167,5.000,5808
500_10000,U_U_4,,9,10090329,5.001,5992
500_10000,U_U_4,,10,10037287,5.002,5731
500_10000,U_U_5,,1,22797231,5.000,5944
500_10000,U_U_5,,2,23275432,5.000,5815
500_10000,U_U_5,,3,22831614,5.000,5780
500_10000,U_U_5,,4,23461958,5.001,5409
500_10000,U_U_5,,5,23339499,5.000,5718
500_10000,U_U_5,,6,22574086,5.001,5495
500_10000,U_U_5,,7,22608011,5.000,5732
500_10000,U_U_5,,8,23311892,5.001,5487
500_10000,U_U_5,,9,23710059,5.000,5787
500_10000,U_U_5,,10,23077389,5.001,5925
