Instance,Run,Objective,Runtime
37,6,205,0.140217
37,7,205,0.159792
37,8,205,0.160482
37,9,205,0.163652
37,10,205,0.139204
38,1,210,0.144334
38,2,210,0.128842
38,3,210,0.138927
38,4,210,0.134884
38,5,210,0.135045
38,6,210,0.136166
38,7,210,0.165706
38,8,210,0.175006
38,9,210,0.13916
38,10,210,0.139001
39,1,226,0.138093
39,2,226,0.134028
39,3,226,0.131218
39,4,226,0.122432
39,5,226,0.120758
39,6,226,0.124938
39,7,226,0.122385
39,8,226,0.133685
39,9,226,0.121058
39,10,226,0.151274
40,1,191,0.13181
40,2,191,0.126588
40,3,191,0.126175
40,4,191,0.127954
40,5,191,0.135386
40,6,191,0.172049
40,7,191,0.129035
40,8,191,0.128196
40,9,191,0.134981
40,10,191,0.138116
41,1,147,0.146499
41,2,147,0.13464
41,3,147,0.166476
41,4,147,0.201767
41,5,147,0.158888
41,6,147,0.143699
41,7,147,0.150479
41,8,147,0.139881
41,9,147,0.143041
41,10,147,0.139842
42,1,181,0.119287
42,2,181,0.11903
42,3,181,0.119945
42,4,181,0.115416
42,5,181,0.136413
42,6,181,0.159102
42,7,181,0.162339
42,8,181,0.1753
42,9,181,0.150409
42,10,181,0.118688
43,1,159,0.161501
43,2,159,0.205588
43,3,159,0.195102
43,4,159,0.157457
43,5,159,0.166136
43,6,159,0.152793
43,7,159,0.203197
43,8,159,0.203701
43,9,159,0.202425
43,10,159,0.194918
44,1,183,0.156544
44,2,183,0.198509
44,3,183,0.174969
44,4,183,0.140258
44,5,183,0.138882
44,6,183,0.186013
44,7,183,0.198393
44,8,183,0.190946
44,9,183,0.187388
44,10,183,0.187371
45,1,179,0.228314
45,2,179,0.178343
45,3,179,0.221863
45,4,179,0.224161
45,5,179,0.233187
45,6,179,0.175166
45,7,179,0.169713
45,8,179,0.160963
45,9,179,0.161541
45,10,179,0.16572
46,1,225,0.121493
46,2,225,0.161495
46,3,225,0.137697
46,4,225,0.151703
46,5,225,0.153012
46,6,225,0.160508
46,7,225,0.164524
46,8,225,0.163751
46,9,225,0.123523
46,10,225,0.119353
47,1,327,0.189035
47,2,327,0.257136
47,3,327,0.266341
47,4,327,0.229544
47,5,327,0.196127
47,6,327,0.226284
47,7,327,0.257769
47,8,327,0.256397
47,9,327,0.26723
47,10,327,0.229617
48,1,223,0.205042
48,2,223,0.15903
48,3,223,0.178822
48,4,223,0.155223
48,5,223,0.152721
48,6,223,0.153929
48,7,223,0.143682
48,8,223,0.185377
48,9,223,0.198083
48,10,223,0.159342
49,1,158,0.138971
49,2,158,0.139608
49,3,158,0.137725
49,4,158,0.128667
49,5,158,0.134938
49,6,158,0.134044
49,7,158,0.187986
49,8,158,0.173127
49,9,158,0.139505
49,10,158,0.17052
50,1,171,0.132011
50,2,171,0.136406
50,3,171,0.138909
50,4,171,0.188597
50,5,171,0.14678
50,6,171,0.148092
50,7,171,0.138741
50,8,171,0.178428
50,9,171,0.156899
50,10,171,0.138296
51,1,225,0.142531
51,2,225,0.136361
51,3,225,0.148533
51,4,225,0.140239
51,5,225,0.13856
51,6,225,0.170487
51,7,225,0.189539
51,8,225,0.191002
51,9,225,0.185891
51,10,225,0.153243
52,1,192,0.115989
52,2,192,0.117477
52,3,192,0.117006
52,4,192,0.125069
52,5,192,0.122569
52,6,192,0.118879
52,7,192,0.113043
52,8,192,0.114765
52,9,192,0.118889
52,10,192,0.127469
53,1,113,0.124678
53,2,113,0.125996
53,3,113,0.141172
53,4,113,0.118876
53,5,113,0.113811
53,6,113,0.130679
53,7,113,0.121821
53,8,113,0.118131
53,9,113,0.119473
53,10,113,0.119749
54,1,182,0.133157
54,2,182,0.133493
54,3,182,0.178808
54,4,182,0.192407
54,5,182,0.168893
54,6,182,0.148914
54,7,182,0.148217
54,8,182,0.139819
54,9,182,0.137978
54,10,182,0.136681
55,1,202,0.126346
55,2,202,0.128378
55,3,202,0.129797
55,4,202,0.127309
55,5,202,0.163018
55,6,202,0.175261
55,7,202,0.14002
55,8,202,0.128907
55,9,202,0.128285
55,10,202,0.126763
56,1,118,0.155084
56,2,118,0.199296
56,3,118,0.134373
56,4,118,0.138632
56,5,118,0.128032
56,6,118,0.137819
56,7,118,0.134162
56,8,118,0.174104
56,9,118,0.133414
56,10,118,0.157492
57,1,93,0.149812
57,2,93,0.126245
57,3,93,0.128039
57,4,93,0.121343
57,5,93,0.155676
57,6,93,0.147313
57,7,93,0.14654
57,8,93,0.138543
57,9,93,0.153438
57,10,93,0.133627
58,1,119,0.132154
58,2,119,0.154108
58,3,119,0.140734
58,4,119,0.12114
58,5,119,0.112065
58,6,119,0.111444
58,7,119,0.119005
58,8,119,0.114771
58,9,119,0.139809
58,10,119,0.159118
59,1,182,0.112979
59,2,182,0.109319
59,3,182,0.124492
59,4,182,0.131617
59,5,182,0.125361
59,6,182,0.121112
59,7,182,0.114114
59,8,182,0.119784
59,9,182,0.145975
59,10,182,0.164742
60,1,188,0.138896
60,2,188,0.153375
60,3,188,0.169744
60,4,188,0.172836
60,5,188,0.173674
60,6,188,0.165512
60,7,188,0.153185
60,8,188,0.153081
60,9,188,0.125346
60,10,188,0.127131
61,1,1041,0.159825
61,2,1041,0.137953
61,3,1041,0.136842
61,4,1041,0.166677
61,5,1041,0.133363
61,6,1041,0.145335
61,7,1041,0.152472
61,8,1041,0.173787
61,9,1041,0.165803
61,10,1041,0.181655
62,1,857,0.211827
62,2,857,0.196467
62,3,857,0.226625
62,4,857,0.219931
62,5,857,0.213242
62,6,857,0.161194
62,7,857,0.165415
62,8,857,0.190084
62,9,857,0.189192
62,10,857,0.17155
63,1,1376,0.127259
63,2,1376,0.163957
63,3,1376,0.134643
63,4,1376,0.130294
63,5,1376,0.159595
63,6,1376,0.131409
63,7,1376,0.131864
63,8,1376,0.131198
63,9,1376,0.135951
63,10,1376,0.137538
64,1,661,0.139815
64,2,661,0.150764
64,3,661,0.1588
64,4,661,0.168726
64,5,661,0.158054
64,6,661,0.138441
64,7,661,0.138236
64,8,661,0.173071
64,9,661,0.132027
64,10,661,0.139445
65,1,673,0.15519
65,2,673,0.162865
65,3,673,0.177299
65,4,673,0.165887
65,5,673,0.150295
65,6,673,0.151437
65,7,673,0.150251
65,8,673,0.15516
65,9,673,0.191669
65,10,673,0.215271
66,1,865,0.196513
66,2,865,0.144159
66,3,865,0.140287
66,4,865,0.154398
66,5,865,0.18693
66,6,865,0.159212
66,7,865,0.140765
66,8,865,0.198683
66,9,865,0.173031
66,10,865,0.154652
67,1,1346,0.165049
67,2,1346,0.162574
67,3,1346,0.168673
67,4,1346,0.197746
67,5,1346,0.191808
67,6,1346,0.166508
67,7,1346,0.157721
67,8,1346,0.15711
67,9,1346,0.153099
67,10,1346,0.166316
68,1,659,0.154413
68,2,659,0.178724
68,3,659,0.182349
68,4,659,0.159679
68,5,659,0.21833
68,6,659,0.198719
68,7,659,0.161444
68,8,659,0.154525
68,9,659,0.170527
68,10,659,0.167929
69,1,1523,0.155995
69,2,1523,0.156444
69,3,1523,0.157929
69,4,1523,0.159906
69,5,1523,0.158501
69,6,1523,0.156902
69,7,1523,0.155538
69,8,1523,0.148771
69,9,1523,0.14624
69,10,1523,0.163973
70,1,720,0.219434
70,2,720,0.165617
70,3,720,0.157364
70,4,720,0.163427
70,5,720,0.162026
70,6,720,0.159026
70,7,720,0.158526
70,8,720,0.156549
70,9,720,0.17001
70,10,720,0.166117
71,1,779,0.185649
71,2,779,0.211421
71,3,779,0.194567
71,4,779,0.244037
71,5,779,0.227134
71,6,779,0.187683
71,7,779,0.185015
71,8,779,0.184366
71,9,779,0.182443
71,10,779,0.182012
72,1,913,0.132626
72,2,913,0.142991
72,3,913,0.151316
72,4,913,0.158275
72,5,913,0.200643
72,6,913,0.154779
72,7,913,0.144651
72,8,913,0.152966
72,9,913,0.141344
72,10,913,0.141112
73,1,902,0.212045
73,2,902,0.258273
73,3,902,0.268706
73,4,902,0.256939
73,5,902,0.196095
73,6,902,0.177611
73,7,902,0.205854
73,8,902,0.222492
73,9,902,0.221633
73,10,902,0.186721
74,1,735,0.152141
74,2,735,0.174067
74,3,735,0.157371
74,4,735,0.161664
74,5,735,0.157644
74,6,735,0.157311
74,7,735,0.154185
74,8,735,0.166572
74,9,735,0.175255
74,10,735,0.162389
75,1,549,0.190388
75,2,549,0.15648
75,3,549,0.151326
75,4,549,0.137679
75,5,549,0.139881
75,6,549,0.156448
75,7,549,0.174505
75,8,549,0.184436
75,9,549,0.193107
75,10,549,0.152448
76,1,584,0.158347
76,2,584,0.17769
76,3,584,0.163369
76,4,584,0.158145
76,5,584,0.148712
76,6,584,0.155361
76,7,584,0.153641
76,8,584,0.150011
76,9,584,0.147289
76,10,584,0.159153
77,1,596,0.154934
77,2,596,0.155938
77,3,596,0.151971
77,4,596,0.1716
77,5,596,0.151146
77,6,596,0.163825
77,7,596,0.200439
77,8,596,0.167591
77,9,596,0.160289
77,10,596,0.158867
78,1,681,0.196755
78,2,681,0.212145
78,3,681,0.223444
78,4,681,0.208582
78,5,681,0.197786
78,6,681,0.213813
78,7,681,0.273598
78,8,681,0.264111
78,9,681,0.267532
78,10,681,0.216687
79,1,684,0.178052
79,2,684,0.216359
79,3,684,0.217772
79,4,684,0.192415
79,5,684,0.203957
79,6,684,0.217239
79,7,684,0.218653
79,8,684,0.169162
79,9,684,0.160308
79,10,684,0.15648
80,1,541,0.162833
80,2,541,0.147792
80,3,541,0.15132
80,4,541,0.155206
80,5,541,0.165494
80,6,541,0.160908
80,7,541,0.186498
80,8,541,0.175147
80,9,541,0.160356
80,10,541,0.168734
81,1,808,0.134372
81,2,808,0.135647
81,3,808,0.154998
81,4,808,0.136252
81,5,808,0.138616
81,6,808,0.130896
81,7,808,0.160755
81,8,808,0.132493
81,9,808,0.146974
81,10,808,0.132679
82,1,750,0.137979
82,2,750,0.13606
82,3,750,0.140551
82,4,750,0.149957
82,5,750,0.141541
82,6,750,0.131558
82,7,750,0.130589
82,8,750,0.140853
82,9,750,0.131739
82,10,750,0.130696
83,1,720,0.166219
83,2,720,0.207625
83,3,720,0.214203
83,4,720,0.209098
83,5,720,0.207264
83,6,720,0.18254
83,7,720,0.150235
83,8,720,0.186846
83,9,720,0.189049
83,10,720,0.191904
84,1,698,0.155717
84,2,698,0.167053
84,3,698,0.120621
84,4,698,0.129684
84,5,698,0.128019
84,6,698,0.127988
84,7,698,0.124206
84,8,698,0.146174
84,9,698,0.125873
84,10,698,0.126015
85,1,619,0.146809
85,2,619,0.153015
85,3,619,0.156375
85,4,619,0.150423
85,5,619,0.152513
85,6,619,0.193873
85,7,619,0.15178
85,8,619,0.152303
85,9,619,0.169579
85,10,619,0.155114
86,1,598,0.13191
86,2,598,0.135933
86,3,598,0.140881
86,4,598,0.133713
86,5,598,0.134957
86,6,598,0.137323
86,7,598,0.145423
86,8,598,0.156591
86,9,598,0.136469
86,10,598,0.160621
87,1,789,0.13555
87,2,789,0.132501
87,3,789,0.130334
87,4,789,0.129901
87,5,789,0.167406
87,6,789,0.122185
87,7,789,0.134161
87,8,789,0.136371
87,9,789,0.128194
87,10,789,0.121685
88,1,1206,0.223248
88,2,1206,0.275012
88,3,1206,0.190426
88,4,1206,0.233022
88,5,1206,0.219165
88,6,1206,0.188571
88,7,1206,0.191078
88,8,1206,0.192175
88,9,1206,0.228694
88,10,1206,0.191361
89,1,839,0.135981
89,2,839,0.138349
89,3,839,0.144248
89,4,839,0.140398
89,5,839,0.141181
89,6,839,0.149812
89,7,839,0.134417
89,8,839,0.140958
89,9,839,0.142517
89,10,839,0.193107
90,1,785,0.192644
90,2,785,0.141756
90,3,785,0.132904
90,4,785,0.203817
90,5,785,0.169465
90,6,785,0.138456
90,7,785,0.136373
90,8,785,0.161961
90,9,785,0.174195
90,10,785,0.147609
91,1,1413,0.169166
91,2,1413,0.156314
91,3,1413,0.158459
91,4,1413,0.157751
91,5,1413,0.151791
91,6,1413,0.159684
91,7,1413,0.218162
91,8,1413,0.183957
91,9,1413,0.163064
91,10,1413,0.174318
92,1,898,0.170436
92,2,898,0.14376
92,3,898,0.143746
92,4,898,0.169656
92,5,898,0.149563
92,6,898,0.14678
92,7,898,0.140263
92,8,898,0.146745
92,9,898,0.146564
92,10,898,0.13889
93,1,858,0.187172
93,2,858,0.187452
93,3,858,0.215685
93,4,858,0.247687
93,5,858,0.240647
93,6,858,0.230893
93,7,858,0.231228
93,8,858,0.216119
93,9,858,0.198466
93,10,858,0.184049
94,1,855,0.143471
94,2,855,0.145253
94,3,855,0.154822
94,4,855,0.158284
94,5,855,0.144273
94,6,855,0.14829
94,7,855,0.144252
94,8,855,0.160302
94,9,855,0.154739
94,10,855,0.141229
95,1,961,0.181569
95,2,961,0.18914
95,3,961,0.195785
95,4,961,0.176461
95,5,961,0.20701
95,6,961,0.185519
95,7,961,0.168883
95,8,961,0.168506
95,9,961,0.237296
95,10,961,0.224824
96,1,526,0.154758
96,2,526,0.137167
96,3,526,0.137937
96,4,526,0.132073
96,5,526,0.186724
96,6,526,0.142504
96,7,526,0.155902
96,8,526,0.128655
96,9,526,0.122343
96,10,526,0.123877
97,1,2060,0.196111
97,2,2060,0.17629
97,3,2060,0.184902
97,4,2060,0.204805
97,5,2060,0.183834
97,6,2060,0.181388
97,7,2060,0.191161
97,8,2060,0.227655
97,9,2060,0.249004
97,10,2060,0.250159
98,1,940,0.174085
98,2,940,0.162371
98,3,940,0.161291
98,4,940,0.162981
98,5,940,0.16012
98,6,940,0.15924
98,7,940,0.160077
98,8,940,0.159022
98,9,940,0.170302
98,10,940,0.166655
99,1,937,0.165019
99,2,937,0.158126
99,3,937,0.165351
99,4,937,0.187893
99,5,937,0.197802
99,6,937,0.182178
99,7,937,0.204376
99,8,937,0.201943
99,9,937,0.176645
99,10,937,0.208239
100,1,666,0.199764
100,2,666,0.186907
100,3,666,0.191668
100,4,666,0.185995
100,5,666,0.17027
100,6,666,0.185052
100,7,666,0.1941
100,8,666,0.169424
100,9,666,0.158883
100,10,666,0.151195
101,1,839,0.210936
101,2,839,0.219304
101,3,839,0.175822
101,4,839,0.187166
101,5,839,0.185343
101,6,839,0.16832
101,7,839,0.163735
101,8,839,0.165007
101,9,839,0.167615
101,10,839,0.17159
102,1,964,0.194124
102,2,964,0.190981
102,3,964,0.193642
102,4,964,0.192947
102,5,964,0.184797
102,6,964,0.193504
102,7,964,0.200108
102,8,964,0.200629
102,9,964,0.194066
102,10,964,0.221683
103,1,975,0.185285
103,2,975,0.179081
103,3,975,0.177769
103,4,975,0.178084
103,5,975,0.178303
103,6,975,0.188362
103,7,975,0.183281
103,8,975,0.184194
103,9,975,0.191896
103,10,975,0.220501
104,1,719,0.194608
104,2,719,0.203357
104,3,719,0.183268
104,4,719,0.19721
104,5,719,0.197382
104,6,719,0.19097
104,7,719,0.187424
104,8,719,0.203161
104,9,719,0.188496
104,10,719,0.187799
105,1,729,0.122013
105,2,729,0.128948
105,3,729,0.137543
105,4,729,0.169263
105,5,729,0.164724
105,6,729,0.168156
105,7,729,0.161185
105,8,729,0.164363
105,9,729,0.162895
105,10,729,0.141015
106,1,1046,0.165666
106,2,1046,0.165512
106,3,1046,0.161607
106,4,1046,0.162019
106,5,1046,0.167428
106,6,1046,0.165828
106,7,1046,0.167485
106,8,1046,0.183962
106,9,1046,0.226224
106,10,1046,0.203231
107,1,1027,0.204428
107,2,1027,0.205177
107,3,1027,0.180809
107,4,1027,0.209537
107,5,1027,0.225407
107,6,1027,0.236998
107,7,1027,0.226431
107,8,1027,0.226416
107,9,1027,0.222065
107,10,1027,0.176196
108,1,1159,0.200396
108,2,1159,0.269813
108,3,1159,0.212055
108,4,1159,0.191129
108,5,1159,0.192825
108,6,1159,0.187333
108,7,1159,0.188354
108,8,1159,0.185476
108,9,1159,0.188684
108,10,1159,0.191416
109,1,839,0.156079
109,2,839,0.156394
109,3,839,0.158724
109,4,839,0.173126
109,5,839,0.18395
109,6,839,0.160553
109,7,839,0.164766
109,8,839,0.19054
109,9,839,0.19119
109,10,839,0.163303
110,1,1020,0.200629
110,2,1020,0.201429
110,3,1020,0.195886
110,4,1020,0.197495
110,5,1020,0.274002
110,6,1020,0.191995
110,7,1020,0.202034
110,8,1020,0.213495
110,9,1020,0.19255
110,10,1020,0.193126
111,1,618,0.160338
111,2,618,0.169312
111,3,618,0.167461
111,4,618,0.157816
111,5,618,0.148205
111,6,618,0.153209
111,7,618,0.155259
111,8,618,0.160006
111,9,618,0.165046
111,10,618,0.17131
112,1,603,0.134536
112,2,603,0.137322
112,3,603,0.134963
112,4,603,0.12711
112,5,603,0.126046
112,6,603,0.127834
112,7,603,0.132834
112,8,603,0.128055
112,9,603,0.128584
112,10,603,0.12871
113,1,822,0.180247
113,2,822,0.139901
113,3,822,0.126761
113,4,822,0.160674
113,5,822,0.130199
113,6,822,0.174156
113,7,822,0.131339
113,8,822,0.127197
113,9,822,0.126216
113,10,822,0.137756
114,1,650,0.132145
114,2,650,0.135278
114,3,650,0.137419
114,4,650,0.144452
114,5,650,0.142338
114,6,650,0.175691
114,7,650,0.137241
114,8,650,0.127566
114,9,650,0.139123
114,10,650,0.128824
115,1,687,0.163491
115,2,687,0.166165
115,3,687,0.167485
115,4,687,0.196619
115,5,687,0.181316
115,6,687,0.17392
115,7,687,0.166845
115,8,687,0.166862
115,9,687,0.167995
115,10,687,0.167108
116,1,774,0.135273
116,2,774,0.125842
116,3,774,0.129185
116,4,774,0.129006
116,5,774,0.129712
116,6,774,0.135303
116,7,774,0.182738
116,8,774,0.184466
116,9,774,0.138433
116,10,774,0.126872
117,1,348,0.140887
117,2,348,0.170068
117,3,348,0.154239
117,4,348,0.133204
117,5,348,0.130953
117,6,348,0.125204
117,7,348,0.122083
117,8,348,0.130772
117,9,348,0.127914
117,10,348,0.134267
118,1,840,0.139846
118,2,840,0.139613
118,3,840,0.129704
118,4,840,0.124944
118,5,840,0.128667
118,6,840,0.137038
118,7,840,0.128517
118,8,840,0.128849
118,9,840,0.130738
118,10,840,0.139841
119,1,539,0.186692
119,2,539,0.222407
119,3,539,0.205858
119,4,539,0.224004
119,5,539,0.216602
119,6,539,0.213938
119,7,539,0.214797
119,8,539,0.211362
119,9,539,0.158278
119,10,539,0.16308
120,1,923,0.134455
120,2,923,0.127901
120,3,923,0.130225
120,4,923,0.138335
120,5,923,0.126865
120,6,923,0.127227
120,7,923,0.131904
120,8,923,0.157222
120,9,923,0.155058
120,10,923,0.17128
121,1,452,0.187387
121,2,452,0.177982
121,3,452,0.205703
121,4,452,0.179428
121,5,452,0.163096
121,6,452,0.171465
121,7,452,0.177457
121,8,452,0.229959
121,9,452,0.213242
121,10,452,0.191304
122,1,354,0.157126
122,2,354,0.150167
122,3,354,0.187058
122,4,354,0.165014
122,5,354,0.157308
122,6,354,0.162954
122,7,354,0.161977
122,8,354,0.162577
122,9,354,0.16306
122,10,354,0.16506
123,1,187,0.162684
123,2,187,0.16283
123,3,187,0.161746
123,4,187,0.157892
123,5,187,0.16465
123,6,187,0.16094
123,7,187,0.162467
123,8,187,0.172806
123,9,187,0.159916
123,10,187,0.155525
124,1,404,0.164842
124,2,404,0.159854
124,3,404,0.160531
124,4,404,0.157521
124,5,404,0.159527
124,6,404,0.160191
124,7,404,0.151682
124,8,404,0.162035
124,9,404,0.164605
124,10,404,0.163058
125,1,269,0.201895
125,2,269,0.169258
125,3,269,0.163503
125,4,269,0.162213
125,5,269,0.168526
125,6,269,0.234376
125,7,269,0.241259
125,8,269,0.191262
125,9,269,0.221152
125,10,269,0.238817
126,1,306,0.23489
126,2,306,0.184434
126,3,306,0.214889
126,4,306,0.178213
126,5,306,0.189196
126,6,306,0.198737
126,7,306,0.17407
126,8,306,0.173629
126,9,306,0.188126
126,10,306,0.22045
