Instance,Run,Objective,Runtime,Iterations,Machs,Jobs
1822,1,1381,5.00001,270728,50,100
1822,2,1381,5.00011,267793,50,100
1822,3,1381,5,276321,50,100
1822,4,1381,5.00002,265562,50,100
1822,5,1381,5.00001,272577,50,100
1822,6,1381,5.00002,269182,50,100
1822,7,1381,5.00005,279950,50,100
1822,8,1381,5.00001,273849,50,100
1822,9,1381,5.00004,274643,50,100
1822,10,1381,5.00001,272668,50,100
1823,1,1356,5.00001,273484,50,100
1823,2,1356,5,272391,50,100
1823,3,1356,5.00001,270866,50,100
1823,4,1356,5.00001,273442,50,100
1823,5,1356,5.00002,272958,50,100
1823,6,1356,5.00001,271479,50,100
1823,7,1356,5.00001,275062,50,100
1823,8,1356,5.00001,271829,50,100
1823,9,1356,5.00001,275008,50,100
1823,10,1356,5.00001,278016,50,100
1824,1,1236,5.00002,268905,50,100
1824,2,1236,5.00001,266474,50,100
1824,3,1236,5.00004,274152,50,100
1824,4,1236,5.00002,274953,50,100
1824,5,1236,5.00001,266185,50,100
1824,6,1236,5.00002,276135,50,100
1824,7,1236,5.00002,268605,50,100
1824,8,1236,5.00002,272038,50,100
1824,9,1236,5.00001,265582,50,100
1824,10,1236,5.00002,268466,50,100
1825,1,1178,5.00001,268686,50,100
1825,2,1178,5.00002,285212,50,100
1825,3,1178,5.00001,276726,50,100
1825,4,1178,5,270944,50,100
1825,5,1178,5.00001,270915,50,100
1825,6,1178,5.00001,273761,50,100
1825,7,1178,5.00001,272002,50,100
1825,8,1178,5.00002,277030,50,100
1825,9,1178,5.00002,273543,50,100
1825,10,1178,5,274078,50,100
1826,1,1411,5.00001,273281,50,100
1826,2,1411,5.00002,273719,50,100
1826,3,1411,5,271727,50,100
1826,4,1411,5.00001,275258,50,100
1826,5,1411,5.00017,281470,50,100
1826,6,1411,5,270795,50,100
1826,7,1411,5.00009,270610,50,100
1826,8,1411,5.00001,271980,50,100
1826,9,1411,5,268943,50,100
1826,10,1411,5,264907,50,100
1827,1,1298,5,263802,50,100
1827,2,1298,5.00001,262425,50,100
1827,3,1298,5,262737,50,100
1827,4,1298,5.00002,272013,50,100
1827,5,1298,5.00001,266982,50,100
1827,6,1298,5.00001,271860,50,100
1827,7,1298,5.00001,271724,50,100
1827,8,1298,5.00001,275832,50,100
1827,9,1298,5,271355,50,100
1827,10,1298,5.00001,271933,50,100
1828,1,1319,5,272061,50,100
1828,2,1319,5,278014,50,100
1828,3,1319,5.00002,278130,50,100
1828,4,1319,5.00001,279131,50,100
1828,5,1319,5,268089,50,100
1828,6,1319,5.00001,272277,50,100
1828,7,1319,5,270520,50,100
1828,8,1319,5.00002,271566,50,100
