Instance,Run,Objective,Runtime
285,1,314,0.515107
286,1,257,0.526551
287,1,307,0.497933
288,1,482,0.512384
289,1,329,0.508395
290,1,308,0.518694
291,1,172,0.545672
292,1,361,0.527012
293,1,314,0.518952
294,1,323,0.572357
295,1,295,0.548737
296,1,495,0.567685
297,1,276,0.501236
298,1,382,0.519966
299,1,388,0.507088
300,1,354,0.496226
301,1,2222,0.540098
302,1,1660,0.503771
303,1,2273,0.528737
304,1,2253,0.529618
305,1,2880,0.536735
306,1,1537,0.515755
307,1,1712,0.569491
308,1,2106,0.639365
309,1,2206,0.531112
310,1,2867,0.522635
311,1,2048,0.538216
312,1,2211,0.547822
313,1,655,0.511468
314,1,1472,0.536284
315,1,1280,0.52817
316,1,1950,0.544894
317,1,2372,0.565313
318,1,1585,0.545578
319,1,1079,0.510171
320,1,2054,0.596286
321,1,1899,0.547544
322,1,1400,0.580332
323,1,1743,0.595493
324,1,2016,0.622872
325,1,1642,0.590057
326,1,1775,0.596252
327,1,1538,0.580155
328,1,1786,0.620969
329,1,1443,0.60366
330,1,1776,0.595315
331,1,1595,0.567473
332,1,1657,0.619715
333,1,2555,0.578371
334,1,2225,0.608742
335,1,2926,0.587923
336,1,1903,0.570971
337,1,1250,0.607251
338,1,2405,0.569808
339,1,3368,0.591974
340,1,1618,0.60561
341,1,1727,0.590082
342,1,1764,0.572757
343,1,1493,0.599991
344,1,1631,0.54906
345,1,1081,0.594053
346,1,1621,0.573857
347,1,1552,0.546023
348,1,2070,0.576208
349,1,1049,0.5932
350,1,1475,0.551376
351,1,1276,0.54507
352,1,1387,0.535874
353,1,1707,0.547135
354,1,1136,0.574186
355,1,1315,0.622188
356,1,1768,0.616346
357,1,1118,0.600686
358,1,1778,0.629342
359,1,1572,0.59516
360,1,1284,0.584297
361,1,100,0.263006
362,1,233,0.294342
363,1,191,0.304061
364,1,177,0.301622
365,1,208,0.298993
366,1,92,0.305893
367,1,197,0.302648
368,1,163,0.268882
369,1,263,0.286868
370,1,153,0.294189
371,1,163,0.292855
372,1,149,0.284686
373,1,171,0.313737
374,1,93,0.293667
375,1,229,0.298205
376,1,214,0.276266
377,1,120,0.312531
378,1,190,0.278763
379,1,179,0.280625
380,1,209,0.290673
381,1,156,0.279398
382,1,156,0.281588
383,1,109,0.285504
384,1,174,0.314066
385,1,102,0.290248
386,1,134,0.285736
387,1,210,0.292843
388,1,121,0.296257
389,1,138,0.304001
390,1,122,0.294088
391,1,272,0.305448
392,1,129,0.302883
393,1,134,0.293113
394,1,171,0.26888
395,1,159,0.312592
396,1,177,0.314561
397,1,210,0.304888
398,1,208,0.291229
399,1,152,0.277433
400,1,265,0.314156
401,1,159,0.297787
402,1,211,0.29946
403,1,148,0.272541
404,1,198,0.279621
405,1,111,0.292614
406,1,159,0.275152
407,1,165,0.290073
408,1,202,0.28646
409,1,180,0.303629
410,1,110,0.286778
411,1,86,0.285361
412,1,134,0.280356
413,1,132,0.294475
414,1,170,0.297412
415,1,109,0.295654
416,1,65,0.262522
417,1,163,0.293114
418,1,139,0.268992
419,1,109,0.284196
420,1,107,0.283583
421,1,1877,0.344347
422,1,1480,0.3082
423,1,1632,0.293227
424,1,1629,0.337893
425,1,483,0.340465
426,1,1068,0.304287
427,1,1045,0.340696
428,1,1163,0.314746
429,1,1017,0.296614
430,1,1166,0.292941
431,1,824,0.284348
432,1,843,0.315774
433,1,695,0.324898
434,1,584,0.312307
435,1,1096,0.317898
436,1,503,0.327214
437,1,443,0.311219
438,1,953,0.321073
439,1,414,0.311358
440,1,586,0.313572
441,1,938,0.328001
442,1,692,0.334798
443,1,819,0.333828
444,1,526,0.30899
445,1,512,0.303004
446,1,388,0.305648
447,1,609,0.316782
448,1,577,0.302999
449,1,365,0.294734
450,1,446,0.308724
451,1,592,0.314653
452,1,847,0.351296
453,1,1274,0.301969
454,1,506,0.314775
455,1,861,0.312037
456,1,1063,0.336888
457,1,577,0.332705
458,1,838,0.343855
459,1,1164,0.312234
460,1,1367,0.328737
461,1,614,0.312428
462,1,650,0.307339
463,1,686,0.318263
464,1,765,0.322595
465,1,558,0.315332
466,1,784,0.328689
467,1,495,0.345974
468,1,826,0.346898
469,1,545,0.330085
470,1,446,0.335065
471,1,678,0.324812
472,1,782,0.350555
473,1,415,0.320081
474,1,645,0.309264
475,1,715,0.351997
476,1,839,0.316462
477,1,409,0.291
478,1,698,0.354684
479,1,465,0.327109
480,1,457,0.316595
481,1,407,0.315112
482,1,349,0.33035
483,1,316,0.341157
484,1,188,0.334913
485,1,178,0.367476
486,1,197,0.356368
487,1,159,0.320386
488,1,245,0.32803
489,1,421,0.326551
490,1,332,0.328198
491,1,245,0.323588
492,1,144,0.29847
493,1,180,0.326495
494,1,180,0.305637
495,1,299,0.327887
496,1,186,0.336605
497,1,295,0.333461
498,1,172,0.327321
499,1,184,0.316814
500,1,189,0.367133
501,1,172,0.366602
502,1,199,0.355003
503,1,216,0.345165
504,1,129,0.317453
505,1,142,0.327153
506,1,120,0.319117
507,1,220,0.356945
508,1,153,0.314585
509,1,242,0.343843
510,1,212,0.336431
511,1,245,0.346389
512,1,387,0.322727
513,1,429,0.366388
514,1,404,0.361902
515,1,194,0.3329
516,1,420,0.345135
517,1,290,0.334648
518,1,293,0.343901
519,1,188,0.33102
520,1,332,0.351219
521,1,252,0.342857
522,1,179,0.332877
523,1,178,0.341134
524,1,181,0.319686
525,1,246,0.345348
526,1,121,0.312165
527,1,186,0.312748
528,1,161,0.310184
529,1,260,0.354344
530,1,227,0.307398
531,1,229,0.357889
532,1,199,0.324725
533,1,247,0.327488
534,1,234,0.328784
535,1,209,0.320703
536,1,132,0.320773
537,1,181,0.310747
538,1,193,0.320506
539,1,259,0.339782
540,1,240,0.328775
