Folder,Instance,Mode,Run,Objective,Runtime,Iterations
200_2000,U_N_2,,4,461697,5.000,43529
200_2000,U_N_2,,5,460889,5.000,44011
200_2000,U_N_2,,6,459222,5.000,44457
200_2000,U_N_2,,7,460904,5.000,43999
200_2000,U_N_2,,8,461039,5.000,43663
200_2000,U_N_2,,9,460268,5.000,44371
200_2000,U_N_2,,10,460748,5.000,44243
200_2000,U_N_3,,1,840135,5.000,44976
200_2000,U_N_3,,2,839552,5.000,44965
200_2000,U_N_3,,3,834070,5.000,44870
200_2000,U_N_3,,4,836453,5.000,44893
200_2000,U_N_3,,5,838693,5.000,45354
200_2000,U_N_3,,6,839121,5.000,44825
200_2000,U_N_3,,7,833246,5.000,44567
200_2000,U_N_3,,8,838887,5.000,44777
200_2000,U_N_3,,9,836165,5.000,44052
200_2000,U_N_3,,10,838860,5.000,44262
200_2000,U_N_4,,1,932072,5.000,44527
200_2000,U_N_4,,2,930695,5.000,44216
200_2000,U_N_4,,3,924385,5.000,44283
200_2000,U_N_4,,4,929410,5.000,45021
200_2000,U_N_4,,5,935940,5.000,44895
200_2000,U_N_4,,6,920563,5.000,45112
200_2000,U_N_4,,7,922821,5.000,45122
200_2000,U_N_4,,8,931257,5.000,45110
200_2000,U_N_4,,9,932444,5.000,44502
200_2000,U_N_4,,10,928561,5.000,45025
200_2000,U_N_5,,1,7320180,5.000,43965
200_2000,U_N_5,,2,7148572,5.000,43804
200_2000,U_N_5,,3,7447809,5.001,43849
200_2000,U_N_5,,4,7373808,5.000,43644
200_2000,U_N_5,,5,7505519,5.000,44157
200_2000,U_N_5,,6,7167966,5.002,44114
200_2000,U_N_5,,7,7304039,5.000,43985
200_2000,U_N_5,,8,7610984,5.000,43843
200_2000,U_N_5,,9,7386136,5.000,44005
200_2000,U_N_5,,10,7015997,5.001,44076
200_2000,U_U_1,,1,1376404,5.000,44750
200_2000,U_U_1,,2,1389777,5.000,44238
200_2000,U_U_1,,3,1377102,5.000,44925
200_2000,U_U_1,,4,1386990,5.000,44862
200_2000,U_U_1,,5,1371121,5.000,45266
200_2000,U_U_1,,6,1373889,5.000,44992
200_2000,U_U_1,,7,1380017,5.000,45098
200_2000,U_U_1,,8,1375324,5.000,44820
