Instance,Run,Objective,Runtime
386,1,134.0,0.085989
387,1,210.0,0.085618
388,1,121.0,0.085793
389,1,138.0,0.08369
390,1,122.0,0.08461
391,1,272.0,0.07578
392,1,129.0,0.069778
393,1,134.0,0.067977
394,1,171.0,0.069407
395,1,159.0,0.070684
396,1,177.0,0.071664
397,1,210.0,0.069142
398,1,208.0,0.077701
399,1,152.0,0.074669
400,1,265.0,0.07456
401,1,159.0,0.08099
402,1,211.0,0.08394
403,1,148.0,0.082532
404,1,198.0,0.081439
405,1,111.0,0.085024
406,1,159.0,0.078851
407,1,165.0,0.087812
408,1,202.0,0.078958
409,1,180.0,0.078891
410,1,110.0,0.08484
411,1,86.0,0.083545
412,1,134.0,0.083403
413,1,132.0,0.088231
414,1,170.0,0.088822
415,1,109.0,0.08482
416,1,65.0,0.084478
417,1,163.0,0.085748
418,1,139.0,0.085001
419,1,109.0,0.083979
420,1,107.0,0.085234
421,1,1877.0,0.074694
422,1,1480.0,0.075144
423,1,1632.0,0.074965
424,1,1629.0,0.073729
425,1,483.0,0.091482
426,1,1068.0,0.083717
427,1,1045.0,0.085641
428,1,1163.0,0.079429
429,1,1017.0,0.077058
430,1,1166.0,0.085373
431,1,824.0,0.089882
432,1,843.0,0.09508
433,1,695.0,0.097054
434,1,584.0,0.084077
435,1,1096.0,0.089519
436,1,503.0,0.086445
437,1,443.0,0.085839
438,1,953.0,0.089304
439,1,414.0,0.09142
440,1,586.0,0.086004
441,1,938.0,0.096467
442,1,692.0,0.093928
443,1,819.0,0.096113
444,1,526.0,0.091542
445,1,512.0,0.094502
446,1,388.0,0.089924
447,1,609.0,0.092889
448,1,577.0,0.098025
449,1,365.0,0.090288
450,1,446.0,0.089978
451,1,592.0,0.08851
452,1,847.0,0.084942
453,1,1274.0,0.075316
454,1,506.0,0.091743
455,1,861.0,0.084576
456,1,1063.0,0.087552
457,1,577.0,0.083234
458,1,838.0,0.083865
459,1,1164.0,0.085647
460,1,1367.0,0.074689
461,1,614.0,0.089747
462,1,650.0,0.089113
463,1,686.0,0.08967
464,1,765.0,0.087327
465,1,558.0,0.092333
466,1,784.0,0.085288
467,1,495.0,0.091975
468,1,826.0,0.094557
469,1,545.0,0.094559
470,1,446.0,0.086107
471,1,678.0,0.093228
472,1,782.0,0.09416
473,1,415.0,0.089877
474,1,645.0,0.094245
475,1,715.0,0.094094
476,1,839.0,0.094958
477,1,409.0,0.091458
478,1,698.0,0.09439
479,1,465.0,0.091038
480,1,457.0,0.090793
481,1,407.0,0.098783
482,1,349.0,0.102245
483,1,316.0,0.099795
484,1,188.0,0.119516
485,1,178.0,0.121643
486,1,197.0,0.121019
487,1,159.0,0.108276
488,1,245.0,0.097384
489,1,421.0,0.108624
