Instance,Run,Objective,Runtime,Iterations
209,8,750,0.200007,47668
209,9,750,0.200003,40020
209,10,750,0.200005,43152
210,1,560,0.200002,44512
210,2,560,0.200005,42844
210,3,560,0.200005,41019
210,4,560,0.200003,45507
210,5,560,0.200002,46762
210,6,560,0.200003,48049
210,7,560,0.200004,47872
210,8,560,0.200055,46481
210,9,560,0.200003,46823
210,10,560,0.200002,45741
211,1,1450,0.200003,49920
211,2,1450,0.200004,48746
211,3,1450,0.200002,51457
211,4,1450,0.200004,51261
211,5,1450,0.200001,51219
211,6,1450,0.200005,51390
211,7,1450,0.200003,50315
211,8,1450,0.200001,51278
211,9,1450,0.200002,50900
211,10,1450,0.200003,51674
212,1,2381,0.200001,50725
212,2,2381,0.200002,49953
212,3,2381,0.200004,49750
212,4,2381,0.200004,49804
212,5,2381,0.200003,50313
212,6,2381,0.200001,49756
212,7,2381,0.200004,51656
212,8,2381,0.200002,50402
212,9,2381,0.200003,49248
212,10,2381,0.200004,50310
213,1,1187,0.200001,51423
213,2,1187,0.200002,50365
213,3,1187,0.200001,50781
213,4,1187,0.200002,48751
213,5,1187,0.200001,49738
213,6,1187,0.200001,49194
213,7,1187,0.200003,50087
213,8,1187,0.200004,38369
213,9,1187,0.2,33547
213,10,1187,0.200001,39994
214,1,2183,0.200001,39108
214,2,2183,0.200003,45457
214,3,2183,0.200001,43543
214,4,2183,0.200002,45120
214,5,2183,0.200001,45711
214,6,2183,0.200002,43842
214,7,2183,0.200003,44746
214,8,2183,0.200001,43446
214,9,2183,0.200004,45527
214,10,2183,0.200001,41489
215,1,2021,0.200002,43996
215,2,2021,0.200002,46443
215,3,2021,0.200004,40995
215,4,2021,0.200001,46982
215,5,2021,0.200001,39326
215,6,2021,0.200003,43131
215,7,2021,0.200003,42739
215,8,2021,0.200004,40709
215,9,2021,0.2,40953
215,10,2021,0.200005,47438
216,1,1921,0.200003,46657
216,2,1921,0.200003,48388
216,3,1921,0.200003,42955
216,4,1921,0.200005,40612
216,5,1921,0.200002,44785
216,6,1921,0.200002,42657
216,7,1921,0.200007,46006
216,8,1921,0.200016,33658
216,9,1921,0.200004,43621
216,10,1921,0.200003,36449
217,1,1853,0.200004,42972
217,2,1853,0.200001,45170
217,3,1853,0.200005,43852
217,4,1853,0.200009,48998
217,5,1853,0.200012,41116
217,6,1853,0.200001,46175
217,7,1853,0.200004,44375
217,8,1853,0.200003,45619
217,9,1853,0.200001,44157
217,10,1853,0.200003,46140
218,1,1420,0.200007,47487
218,2,1420,0.200005,38360
218,3,1420,0.200003,36758
218,4,1420,0.200002,43875
218,5,1420,0.200002,50737
218,6,1420,0.200003,49765
218,7,1420,0.200003,42053
218,8,1420,0.2,45981
218,9,1420,0.200004,41399
218,10,1420,0.200003,40483
219,1,2375,0.200002,44172
219,2,2375,0.200003,48770
219,3,2375,0.200003,49702
219,4,2375,0.200004,40479
219,5,2375,0.200003,40394
219,6,2375,0.200011,44595
219,7,2375,0.200004,39027
219,8,2375,0.200001,47405
219,9,2375,0.200011,38954
219,10,2375,0.200006,42743
220,1,1511,0.200142,42411
220,2,1511,0.200002,45999
220,3,1511,0.200002,46578
220,4,1511,0.200004,41332
220,5,1511,0.200004,40120
220,6,1511,0.200002,51152
220,7,1511,0.200002,51566
220,8,1511,0.200004,52228
220,9,1511,0.200001,51910
220,10,1511,0.200003,52709
221,1,1432,0.200001,50389
221,2,1432,0.200002,49906
221,3,1432,0.200001,46275
221,4,1432,0.2,47547
221,5,1432,0.200004,40107
221,6,1432,0.200001,41029
221,7,1432,0.200003,36698
221,8,1432,0.2,37471
221,9,1432,0.200011,39724
221,10,1432,0.200002,37402
222,1,1003,0.200001,45728
222,2,1003,0.200002,43523
222,3,1003,0.200003,49688
222,4,1003,0.200002,47000
222,5,1003,0.200003,43868
222,6,1003,0.200002,45478
222,7,1003,0.200004,41235
222,8,1003,0.200001,48789
222,9,1003,0.200001,48710
222,10,1003,0.200003,50059
223,1,905,0.200008,38824
223,2,905,0.200007,41091
223,3,905,0.200005,36714
223,4,905,0.200002,48500
223,5,905,0.200003,44165
223,6,905,0.200004,50127
223,7,905,0.200007,46406
223,8,905,0.200005,47485
223,9,905,0.200004,46306
223,10,905,0.200012,37823
224,1,1438,0.200003,43905
224,2,1438,0.200002,42660
224,3,1438,0.200001,44291
224,4,1438,0.200003,43401
224,5,1438,0.200004,45196
224,6,1438,0.200001,47251
224,7,1438,0.200004,44336
224,8,1438,0.200001,44250
224,9,1438,0.200005,43556
224,10,1438,0.200009,43424
225,1,1189,0.200002,48440
225,2,1189,0.200027,50164
225,3,1189,0.200004,43206
225,4,1189,0.200003,46371
225,5,1189,0.200004,47070
225,6,1189,0.200002,48697
225,7,1189,0.200003,47426
225,8,1189,0.200003,48115
225,9,1189,0.200002,48121
225,10,1189,0.200003,49796
226,1,1034,0.200004,47349
226,2,1034,0.200002,44682
226,3,1034,0.200002,46760
226,4,1034,0.200001,41892
226,5,1034,0.200004,42031
226,6,1034,0.200012,41873
226,7,1034,0.200002,43217
226,8,1034,0.200004,44284
226,9,1034,0.200003,40995
226,10,1034,0.200018,43363
227,1,1695,0.200003,43501
227,2,1695,0.200002,44639
227,3,1695,0.200004,48198
227,4,1695,0.200048,50424
227,5,1695,0.200004,47222
227,6,1695,0.200002,41221
227,7,1695,0.200004,52134
227,8,1695,0.200002,53655
227,9,1695,0.200002,53639
227,10,1695,0.200003,52639
228,1,1023,0.200004,48633
228,2,1023,0.200003,49553
228,3,1023,0.200052,44073
228,4,1023,0.200006,46067
228,5,1023,0.200001,46263
228,6,1023,0.200002,44120
228,7,1023,0.200004,49207
228,8,1023,0.200005,47981
228,9,1023,0.200002,49466
228,10,1023,0.200001,50897
229,1,2124,0.200004,52435
229,2,2124,0.200003,53059
229,3,2124,0.200004,52370
229,4,2124,0.200005,52913
229,5,2124,0.200003,51831
229,6,2124,0.200004,52610
229,7,2124,0.200001,53739
229,8,2124,0.200003,52912
229,9,2124,0.200001,50095
229,10,2124,0.200003,53346
230,1,882,0.200006,50653
230,2,882,0.200004,50421
230,3,882,0.200001,50485
230,4,882,0.200004,50824
230,5,882,0.200003,49609
230,6,882,0.200106,50085
230,7,882,0.200002,49641
230,8,882,0.200005,48325
230,9,882,0.200002,44075
230,10,882,0.200001,47356
231,1,1230,0.200003,48209
231,2,1230,0.200001,47528
231,3,1230,0.200001,45542
231,4,1230,0.200006,45967
231,5,1230,0.200004,48243
231,6,1230,0.200005,46845
231,7,1230,0.200003,45306
231,8,1230,0.200002,44733
231,9,1230,0.200129,46163
231,10,1230,0.200002,49901
232,1,968,0.200001,47821
232,2,968,0.200001,48881
232,3,968,0.200002,43811
232,4,968,0.200003,42684
232,5,968,0.200006,45526
232,6,968,0.200004,34162
232,7,968,0.200004,37796
232,8,968,0.200001,48266
232,9,968,0.200003,46670
232,10,968,0.200004,45008
233,1,912,0.200001,44409
233,2,912,0.200002,46630
233,3,912,0.200003,46607
233,4,912,0.200003,50317
233,5,912,0.200005,49969
233,6,912,0.200003,48676
233,7,912,0.200002,48591
233,8,912,0.200003,40338
233,9,912,0.200002,46263
233,10,912,0.200006,48160
234,1,1355,0.200001,46333
234,2,1355,0.200001,47367
234,3,1355,0.200005,32341
234,4,1355,0.200004,44801
234,5,1355,0.200003,46237
234,6,1355,0.200006,49188
234,7,1355,0.200012,45845
234,8,1355,0.200003,46071
234,9,1355,0.200002,44913
234,10,1355,0.200003,47921
235,1,1429,0.200004,45075
235,2,1429,0.200002,44316
235,3,1429,0.200003,42662
235,4,1429,0.200002,49245
235,5,1429,0.200003,47211
235,6,1429,0.200011,44534
235,7,1429,0.200005,43362
235,8,1429,0.200003,42731
235,9,1429,0.200003,48769
235,10,1429,0.200003,48349
236,1,974,0.200001,44877
236,2,974,0.200003,46432
236,3,974,0.200007,39247
236,4,974,0.200002,43170
236,5,974,0.200003,40881
236,6,974,0.200005,43913
236,7,974,0.200008,37423
236,8,974,0.200001,43020
236,9,974,0.200004,40416
236,10,974,0.200004,45698
237,1,972,0.200003,46552
237,2,972,0.200003,46971
237,3,972,0.200002,42252
237,4,972,0.200003,45615
237,5,972,0.200001,44602
237,6,972,0.200004,44167
237,7,972,0.200004,44476
237,8,972,0.200005,39898
237,9,972,0.200006,48215
237,10,972,0.200004,45021
238,1,1138,0.200003,42858
238,2,1138,0.200004,46719
238,3,1138,0.200012,44476
238,4,1138,0.200004,42953
238,5,1138,0.200005,42012
238,6,1138,0.200003,49699
238,7,1138,0.200016,44416
238,8,1138,0.200001,44631
238,9,1138,0.200002,47682
238,10,1138,0.200007,47133
239,1,1251,0.200002,46111
239,2,1251,0.200001,44456
239,3,1251,0.200004,48089
239,4,1251,0.200003,48316
239,5,1251,0.200004,49727
239,6,1251,0.200003,48969
239,7,1251,0.200001,49819
239,8,1251,0.200001,48355
239,9,1251,0.200004,49253
239,10,1251,0.200004,49306
240,1,1563,0.200004,43636
240,2,1563,0.200005,43629
240,3,1563,0.200006,45651
240,4,1563,0.200003,43859
240,5,1563,0.200029,41698
240,6,1563,0.200003,49255
240,7,1563,0.200003,43665
240,8,1563,0.200002,45950
240,9,1563,0.200004,48524
240,10,1563,0.200003,47933
241,1,585,0.2,47610
241,2,585,0.200005,41754
241,3,585,0.2,43860
241,4,585,0.200002,45567
241,5,585,0.200002,41605
241,6,585,0.200004,36236
241,7,585,0.200001,42574
241,8,585,0.200003,39441
241,9,585,0.200002,46297
241,10,585,0.200005,42012
242,1,700,0.200002,35334
242,2,700,0.200107,41746
242,3,700,0.200002,34734
242,4,700,0.200006,43210
242,5,700,0.200003,39369
242,6,700,0.200002,44534
242,7,700,0.200003,40981
242,8,700,0.200004,43631
242,9,700,0.200004,44982
242,10,700,0.200001,45426
243,1,352,0.200005,36767
243,2,352,0.200012,42626
243,3,352,0.200003,44526
243,4,352,0.200003,42535
243,5,352,0.200002,46031
243,6,352,0.200003,48557
243,7,352,0.200001,45706
243,8,352,0.200003,44227
243,9,352,0.200002,46406
243,10,352,0.200003,49099
244,1,443,0.200001,48854
244,2,443,0.200003,48319
244,3,443,0.200005,46811
244,4,443,0.200003,47391
244,5,443,0.200004,48210
244,6,443,0.200003,48457
244,7,443,0.200003,48561
244,8,443,0.200003,47037
244,9,443,0.200003,48169
244,10,443,0.200002,47717
245,1,572,0.200003,48612
245,2,572,0.200002,48079
245,3,572,0.200003,48460
245,4,572,0.200002,46764
245,5,572,0.200005,45869
245,6,572,0.200002,48084
245,7,572,0.200004,49002
245,8,572,0.200003,47228
245,9,572,0.200004,46996
245,10,572,0.200002,46794
246,1,395,0.200002,47543
246,2,395,0.200003,46852
246,3,395,0.200003,43930
246,4,395,0.200002,47456
246,5,395,0.200007,43362
246,6,395,0.200003,38003
246,7,395,0.200002,40942
246,8,395,0.200008,46462
246,9,395,0.2,42899
246,10,395,0.200008,33818
247,1,518,0.200001,47042
247,2,518,0.200003,38980
247,3,518,0.200002,40242
247,4,518,0.200004,41996
247,5,518,0.200004,44881
247,6,518,0.200108,45443
247,7,518,0.200003,44085
247,8,518,0.200004,40706
247,9,518,0.200177,37763
247,10,518,0.200039,43571
248,1,485,0.200005,39461
248,2,485,0.200002,49139
248,3,485,0.200003,45137
248,4,485,0.200003,38328
248,5,485,0.200009,38361
248,6,485,0.200005,38433
248,7,485,0.200001,42370
248,8,485,0.200015,44822
248,9,485,0.200001,34861
248,10,485,0.200004,43379
249,1,491,0.200001,46021
249,2,491,0.200014,41246
249,3,491,0.200004,44890
249,4,491,0.200003,45504
249,5,491,0.200004,39693
249,6,491,0.200006,42284
249,7,491,0.200044,41020
249,8,491,0.200003,44379
249,9,491,0.200004,40797
249,10,491,0.200001,43123
250,1,504,0.200004,39557
250,2,504,0.200003,45014
250,3,504,0.200001,46275
250,4,504,0.200003,42172
250,5,504,0.200004,43762
250,6,504,0.200002,37748
250,7,504,0.200003,40706
250,8,504,0.200016,42082
250,9,504,0.200003,42405
250,10,504,0.200003,40886
251,1,425,0.200006,38061
251,2,425,0.200006,40697
251,3,425,0.200005,46915
251,4,425,0.200003,41334
251,5,425,0.200002,40454
251,6,425,0.200005,42085
251,7,425,0.200004,45215
251,8,425,0.200003,43750
251,9,425,0.200001,47083
251,10,425,0.200007,40317
252,1,406,0.200011,43215
252,2,406,0.200004,43806
252,3,406,0.200004,44201
252,4,406,0.200001,45121
252,5,406,0.200001,44704
252,6,406,0.200001,46825
252,7,406,0.200003,42493
252,8,406,0.200008,41566
252,9,406,0.200003,38732
252,10,406,0.200002,44676
253,1,332,0.200001,41712
253,2,332,0.200001,45239
253,3,332,0.200004,44737
253,4,332,0.200003,44422
253,5,332,0.200001,46997
253,6,332,0.200002,40370
253,7,332,0.200001,44790
253,8,332,0.200003,49178
253,9,332,0.200004,42440
253,10,332,0.200003,47951
254,1,277,0.200003,47307
254,2,277,0.200007,37456
254,3,277,0.200004,41333
254,4,277,0.200002,40074
254,5,277,0.200007,39310
254,6,277,0.200002,38022
254,7,277,0.200008,40592
254,8,277,0.200006,45045
254,9,277,0.200078,41938
254,10,277,0.200003,42493
255,1,420,0.200004,42463
255,2,420,0.200002,46102
255,3,420,0.200002,38675
255,4,420,0.200001,46356
255,5,420,0.200006,46348
255,6,420,0.200002,45524
255,7,420,0.200004,45798
255,8,420,0.200002,43412
255,9,420,0.200004,45511
255,10,420,0.200004,46983
256,1,472,0.200004,43703
256,2,472,0.200004,45810
256,3,472,0.200007,40367
256,4,472,0.200001,44791
256,5,472,0.200004,46636
256,6,472,0.200002,50871
256,7,472,0.200001,37527
256,8,472,0.200002,37546
256,9,472,0.200005,43735
256,10,472,0.200002,43097
257,1,550,0.200004,41297
257,2,550,0.200004,47875
257,3,550,0.200002,42199
257,4,550,0.200001,41572
257,5,550,0.200019,41748
257,6,550,0.200003,37787
257,7,550,0.200003,48498
257,8,550,0.200003,51271
257,9,550,0.200004,47852
257,10,550,0.200012,39188
258,1,263,0.200002,34492
258,2,263,0.200001,48292
258,3,263,0.200005,37494
258,4,263,0.200005,43219
258,5,263,0.200002,44436
258,6,263,0.200003,42998
258,7,263,0.200001,41115
258,8,263,0.20001,44714
258,9,263,0.200003,43557
258,10,263,0.200004,42450
259,1,430,0.200025,40529
259,2,430,0.200001,47484
259,3,430,0.200008,43441
259,4,430,0.200004,44562
259,5,430,0.200003,43731
259,6,430,0.200005,45084
259,7,430,0.200004,42576
259,8,430,0.200008,40813
259,9,430,0.200001,45340
259,10,430,0.200001,45088
260,1,365,0.200002,41472
260,2,365,0.200002,49124
260,3,365,0.200007,41035
260,4,365,0.200002,39623
260,5,365,0.200003,38708
260,6,365,0.200004,40051
260,7,365,0.200003,43142
260,8,365,0.200013,44193
260,9,365,0.200004,45283
260,10,365,0.200003,47758
261,1,342,0.200004,42168
261,2,342,0.200001,45110
261,3,342,0.200001,43232
261,4,342,0.200002,41619
261,5,342,0.200002,35170
261,6,342,0.20041,37868
261,7,342,0.200007,38717
261,8,342,0.200004,41910
261,9,342,0.200005,44493
261,10,342,0.200004,38740
262,1,230,0.200002,40387
262,2,230,0.200002,48548
262,3,230,0.200003,39530
262,4,230,0.200001,50289
262,5,230,0.200001,40394
262,6,230,0.200002,38316
262,7,230,0.200003,46346
262,8,230,0.200004,44848
262,9,230,0.200004,47318
262,10,230,0.200009,37823
263,1,479,0.200002,49836
263,2,479,0.200001,50446
263,3,479,0.200002,50653
263,4,479,0.200003,51160
263,5,479,0.200004,50611
263,6,479,0.200003,50979
263,7,479,0.200001,47725
263,8,479,0.200003,43640
263,9,479,0.200001,38281
263,10,479,0.200001,41803
264,1,338,0.200001,40152
264,2,338,0.200005,40045
264,3,338,0.200002,38164
264,4,338,0.200002,42603
264,5,338,0.200015,43909
264,6,338,0.200005,39890
264,7,338,0.200008,47314
264,8,338,0.200001,39214
264,9,338,0.200002,45309
264,10,338,0.200008,42696
265,1,322,0.200001,42497
265,2,322,0.200004,43374
265,3,322,0.200001,35746
265,4,322,0.200002,47149
265,5,322,0.200002,44280
265,6,322,0.200001,46795
265,7,322,0.200004,43634
265,8,322,0.200002,34100
265,9,322,0.200002,39241
265,10,322,0.200002,35992
266,1,338,0.200001,45350
266,2,338,0.200003,38059
266,3,338,0.200004,49627
266,4,338,0.200002,50493
266,5,338,0.200004,44230
266,6,338,0.200003,46252
266,7,338,0.200002,44746
266,8,338,0.200003,42473
266,9,338,0.200002,44346
266,10,338,0.200004,45260
267,1,402,0.200004,39866
267,2,402,0.200002,41445
267,3,402,0.200005,37750
267,4,402,0.200004,41068
267,5,402,0.200007,37724
267,6,402,0.200005,43643
267,7,402,0.200008,34876
267,8,402,0.200003,40283
267,9,402,0.200004,41279
267,10,402,0.200002,40772
268,1,280,0.200001,47414
268,2,280,0.200004,41262
268,3,280,0.200002,47431
268,4,280,0.200008,45643
268,5,280,0.200001,35103
268,6,280,0.200002,47515
268,7,280,0.200003,50253
268,8,280,0.200003,49781
268,9,280,0.200004,50407
268,10,280,0.200004,50482
269,1,336,0.2,48728
269,2,336,0.200004,49816
269,3,336,0.200004,50504
269,4,336,0.200001,50556
269,5,336,0.200008,49506
269,6,336,0.2,49664
269,7,336,0.200003,44364
269,8,336,0.200003,42362
269,9,336,0.200005,43319
269,10,336,0.200005,47405
270,1,219,0.200004,46137
270,2,219,0.200004,48728
270,3,219,0.200002,47656
270,4,219,0.200001,46186
270,5,219,0.200001,50706
270,6,219,0.200001,46701
270,7,219,0.200003,40132
270,8,219,0.200001,47853
270,9,219,0.200002,41735
270,10,219,0.200003,42427
271,1,486,0.200001,37975
271,2,486,0.200003,45245
271,3,486,0.200001,42945
271,4,486,0.200004,41461
271,5,486,0.200003,49373
271,6,486,0.200005,41606
271,7,486,0.200004,37602
271,8,486,0.200001,43138
271,9,486,0.200012,44119
271,10,486,0.200005,39290
272,1,453,0.200003,41391
272,2,453,0.200003,41345
272,3,453,0.200004,43738
272,4,453,0.200001,43341
272,5,453,0.200009,32822
272,6,453,0.200011,42236
272,7,453,0.200001,41796
272,8,453,0.200006,41619
272,9,453,0.200003,43014
272,10,453,0.200003,45158
273,1,724,0.200004,33092
273,2,724,0.200004,46711
273,3,724,0.200004,43372
273,4,724,0.200003,43603
273,5,724,0.200499,41839
273,6,724,0.200008,39960
273,7,724,0.200001,41338
273,8,724,0.200007,41071
273,9,724,0.200001,44655
273,10,724,0.200001,38078
274,1,418,0.200006,39849
274,2,418,0.200001,41470
274,3,418,0.200003,42595
274,4,418,0.200001,37096
274,5,418,0.200001,38588
274,6,418,0.200004,41991
274,7,418,0.200002,37008
274,8,418,0.200003,40356
274,9,418,0.200001,44685
274,10,418,0.200002,43629
275,1,666,0.200001,37192
275,2,666,0.200003,38441
275,3,666,0.200015,39703
275,4,666,0.200003,41384
275,5,666,0.200002,44478
275,6,666,0.200002,40202
275,7,666,0.200003,43180
275,8,666,0.200005,40444
275,9,666,0.200001,28971
275,10,666,0.200004,46229
276,1,324,0.200003,47346
276,2,324,0.200002,47899
276,3,324,0.200001,48324
276,4,324,0.200004,47614
276,5,324,0.200003,47769
276,6,324,0.200004,47713
276,7,324,0.200002,47640
276,8,324,0.200001,48837
276,9,324,0.200001,47967
276,10,324,0.200002,47558
277,1,752,0.200003,49014
277,2,752,0.200001,47680
277,3,752,0.200002,48089
277,4,752,0.200003,47323
277,5,752,0.200001,46173
277,6,752,0.200001,47162
277,7,752,0.200002,46832
277,8,752,0.200002,47715
277,9,752,0.200003,47393
277,10,752,0.2,46618
278,1,476,0.200005,48606
278,2,476,0.200002,48528
278,3,476,0.200005,47109
278,4,476,0.200003,46331
278,5,476,0.200003,46731
278,6,476,0.200013,47648
278,7,476,0.200003,49458
278,8,476,0.200002,47414
278,9,476,0.200004,38407
278,10,476,0.200009,44854
279,1,340,0.200004,37321
279,2,340,0.200002,36336
279,3,340,0.200007,34885
279,4,340,0.200003,42381
279,5,340,0.200048,38877
279,6,340,0.200013,35090
279,7,340,0.200003,36637
279,8,340,0.200004,39802
279,9,340,0.200007,38975
279,10,340,0.200001,44820
280,1,285,0.200003,36796
280,2,285,0.200001,36857
280,3,285,0.200004,36162
280,4,285,0.200005,34994
280,5,285,0.200009,35827
280,6,285,0.200005,32033
280,7,285,0.200002,41967
280,8,285,0.200002,39678
280,9,285,0.200002,41964
280,10,285,0.200005,36273
281,1,207,0.200018,40546
281,2,207,0.200004,38680
281,3,207,0.200001,39717
281,4,207,0.200002,39156
281,5,207,0.200002,40462
281,6,207,0.200001,32092
281,7,207,0.200004,44706
281,8,207,0.200009,40789
281,9,207,0.200016,39387
281,10,207,0.200003,41738
282,1,437,0.200002,43931
282,2,437,0.200001,44869
282,3,437,0.200005,45106
282,4,437,0.200024,45773
282,5,437,0.200003,48956
282,6,437,0.200008,43663
282,7,437,0.200002,49567
282,8,437,0.200001,45279
282,9,437,0.200002,45279
282,10,437,0.200002,47517
283,1,611,0.200002,47484
283,2,611,0.200002,49201
283,3,611,0.200001,45388
283,4,611,0.200004,43099
283,5,611,0.200003,44328
283,6,611,0.200003,47447
283,7,611,0.200003,46037
283,8,611,0.200004,45605
283,9,611,0.200005,45880
283,10,611,0.200006,49403
284,1,498,0.200002,46923
284,2,498,0.200003,46419
284,3,498,0.200004,39221
284,4,498,0.200001,43454
284,5,498,0.200001,47692
284,6,498,0.200058,44104
284,7,498,0.200003,49633
284,8,498,0.200002,38741
284,9,498,0.200002,41528
284,10,498,0.200007,44200
285,1,314,0.200003,38456
285,2,314,0.200002,44321
285,3,314,0.200003,41918
285,4,314,0.200003,46412
285,5,314,0.200002,41971
285,6,314,0.2,39275
285,7,314,0.200007,43390
285,8,314,0.200001,42756
285,9,314,0.200002,32783
285,10,314,0.200001,46862
286,1,257,0.200004,42292
286,2,257,0.200002,46098
286,3,257,0.200004,38799
286,4,257,0.200004,49043
286,5,257,0.200002,51037
286,6,257,0.200002,43424
286,7,257,0.200008,46480
286,8,257,0.200006,48036
286,9,257,0.200001,44305
286,10,257,0.200003,43562
287,1,307,0.200003,47977
287,2,307,0.200002,50341
287,3,307,0.200009,37935
287,4,307,0.200004,42619
287,5,307,0.200002,41445
287,6,307,0.200003,42827
287,7,307,0.200001,47851
287,8,307,0.200008,41433
287,9,307,0.200002,48121
287,10,307,0.200002,49844
288,1,482,0.200004,43183
288,2,482,0.200001,46099
288,3,482,0.200005,40494
288,4,482,0.200001,49991
288,5,482,0.200004,47760
288,6,482,0.200004,45774
288,7,482,0.200003,42491
288,8,482,0.200001,41703
288,9,482,0.200003,47095
288,10,482,0.200003,45040
289,1,329,0.200005,43422
289,2,329,0.200002,42850
289,3,329,0.200001,44487
289,4,329,0.200002,45801
289,5,329,0.200003,45675
289,6,329,0.200005,48602
289,7,329,0.200002,39123
289,8,329,0.200005,42011
289,9,329,0.200003,48842
289,10,329,0.200004,50498
290,1,308,0.200002,49456
290,2,308,0.200254,50392
290,3,308,0.200003,49192
290,4,308,0.200035,46636
290,5,308,0.200005,40412
290,6,308,0.200023,46672
290,7,308,0.200006,43900
290,8,308,0.200003,42550
290,9,308,0.200004,43584
290,10,308,0.200003,41000
291,1,172,0.200003,47312
291,2,172,0.200002,44664
291,3,172,0.200004,46480
291,4,172,0.200005,47087
291,5,172,0.200003,40030
291,6,172,0.200003,45626
291,7,172,0.200004,46042
291,8,172,0.200047,44079
291,9,172,0.200005,49086
291,10,172,0.200004,43856
292,1,361,0.200001,44569
292,2,361,0.200006,40310
292,3,361,0.200002,42640
292,4,361,0.200002,43280
292,5,361,0.200001,42547
292,6,361,0.200005,47071
292,7,361,0.200001,43110
292,8,361,0.200002,36252
292,9,361,0.2,48040
292,10,361,0.2,47370
293,1,314,0.200021,47372
293,2,314,0.200008,42165
293,3,314,0.200002,41307
293,4,314,0.200001,44161
293,5,314,0.20002,41590
293,6,314,0.200005,39340
293,7,314,0.200005,42135
293,8,314,0.200003,39316
293,9,314,0.200001,46749
293,10,314,0.200004,49943
294,1,323,0.200006,47844
294,2,323,0.200003,42532
294,3,323,0.200003,42037
294,4,323,0.200001,42939
294,5,323,0.200003,46674
294,6,323,0.200307,45008
294,7,323,0.200002,46596
294,8,323,0.200004,49403
294,9,323,0.200004,48625
294,10,323,0.200003,42491
295,1,295,0.200004,46251
295,2,295,0.200005,42702
295,3,295,0.200003,43129
295,4,295,0.200002,44053
295,5,295,0.200003,47009
295,6,295,0.200001,46065
295,7,295,0.200003,44093
295,8,295,0.200002,44822
295,9,295,0.200001,43293
295,10,295,0.200003,49471
296,1,495,0.200003,42828
296,2,495,0.200004,42695
296,3,495,0.200003,45965
296,4,495,0.200004,49969
296,5,495,0.200003,38695
296,6,495,0.200011,40693
296,7,495,0.20001,39714
296,8,495,0.200003,49877
296,9,495,0.200004,44929
296,10,495,0.200001,48516
297,1,276,0.200003,43180
297,2,276,0.200007,36945
297,3,276,0.200003,41307
297,4,276,0.200004,37452
297,5,276,0.200004,42828
297,6,276,0.200003,48876
297,7,276,0.200003,44271
297,8,276,0.200002,46864
297,9,276,0.200005,47404
297,10,276,0.200004,46371
298,1,382,0.200008,41566
298,2,382,0.200004,38933
298,3,382,0.200005,39848
298,4,382,0.200002,35829
298,5,382,0.200003,40456
298,6,382,0.200005,38115
298,7,382,0.200005,35992
298,8,382,0.200005,36750
298,9,382,0.200001,42733
298,10,382,0.200001,45538
299,1,388,0.200001,49160
299,2,388,0.200001,46463
299,3,388,0.200001,45816
299,4,388,0.200001,43180
299,5,388,0.200003,48762
299,6,388,0.200002,36558
299,7,388,0.200004,43001
299,8,388,0.200005,42641
299,9,388,0.200004,44706
299,10,388,0.200005,48630
300,1,354,0.200004,39260
300,2,354,0.200005,44859
300,3,354,0.200001,46722
300,4,354,0.200001,41078
300,5,354,0.200002,42925
300,6,354,0.200009,44552
300,7,354,0.200003,43346
300,8,354,0.200003,45681
300,9,354,0.200004,36794
300,10,354,0.200002,46967
301,1,2222,0.200004,36144
301,2,2222,0.200002,39706
301,3,2222,0.200003,41056
301,4,2222,0.200005,43713
301,5,2222,0.200001,35932
301,6,2222,0.200002,35193
301,7,2222,0.200003,42047
301,8,2222,0.200002,48352
301,9,2222,0.200001,40339
301,10,2222,0.200019,43468
302,1,1660,0.200001,41208
302,2,1660,0.200001,41166
302,3,1660,0.200003,41993
302,4,1660,0.2,43746
302,5,1660,0.200004,43223
302,6,1660,0.200002,40340
302,7,1660,0.200003,34099
302,8,1660,0.200002,42001
302,9,1660,0.200003,46387
302,10,1660,0.200002,44219
303,1,2273,0.200017,42257
303,2,2273,0.20022,40574
303,3,2273,0.200011,46748
303,4,2273,0.200002,41656
303,5,2273,0.200009,40598
303,6,2273,0.200002,35638
303,7,2273,0.200005,44907
303,8,2273,0.200009,41090
303,9,2273,0.200003,43561
303,10,2273,0.200003,44551
304,1,2253,0.200002,46138
304,2,2253,0.200004,47632
304,3,2253,0.200003,40971
304,4,2253,0.200006,43629
304,5,2253,0.200008,42535
304,6,2253,0.200003,36163
304,7,2253,0.200001,34998
304,8,2253,0.200001,44121
304,9,2253,0.200004,39244
304,10,2253,0.200003,42583
305,1,2880,0.200019,35679
305,2,2880,0.200002,40067
305,3,2880,0.200007,44374
305,4,2880,0.200004,40211
305,5,2880,0.200005,41812
305,6,2880,0.200003,40427
305,7,2880,0.200002,43181
305,8,2880,0.200002,34246
305,9,2880,0.200007,38768
305,10,2880,0.200003,34128
306,1,1537,0.200002,35847
306,2,1537,0.200004,38625
306,3,1537,0.200007,36396
306,4,1537,0.200005,35879
306,5,1537,0.200004,42937
306,6,1537,0.200007,42818
306,7,1537,0.200002,36787
306,8,1537,0.200002,41384
306,9,1537,0.200003,29469
306,10,1537,0.200003,45372
307,1,1712,0.200209,46435
307,2,1712,0.200002,46514
307,3,1712,0.200004,48654
307,4,1712,0.200002,47100
