Instance,Run,Objective,Runtime,Iterations,Machs,Jobs
439,9,414,0.200004,46995,3,8
439,10,414,0.200001,47245,3,8
440,1,586,0.200005,49920,3,8
440,2,586,0.200004,49870,3,8
440,3,586,0.200005,48829,3,8
440,4,586,0.200001,49727,3,8
440,5,586,0.200002,50266,3,8
440,6,586,0.200002,50015,3,8
440,7,586,0.200002,50129,3,8
440,8,586,0.200005,48884,3,8
440,9,586,0.200004,50001,3,8
440,10,586,0.200004,50207,3,8
441,1,938,0.200002,52225,3,8
441,2,938,0.200002,50894,3,8
441,3,938,0.200003,51397,3,8
441,4,938,0.200003,52014,3,8
441,5,938,0.200002,52495,3,8
441,6,938,0.200003,51993,3,8
441,7,938,0.200001,52327,3,8
441,8,938,0.200002,51591,3,8
441,9,938,0.200033,52849,3,8
441,10,938,0.200004,52790,3,8
442,1,692,0.200002,42243,3,8
442,2,692,0.200003,31807,3,8
442,3,692,0.200029,41641,3,8
442,4,692,0.200029,34283,3,8
442,5,692,0.200001,39893,3,8
442,6,692,0.200005,39074,3,8
442,7,692,0.200005,43166,3,8
442,8,692,0.200005,43797,3,8
442,9,692,0.200001,37936,3,8
442,10,692,0.200008,37545,3,8
443,1,819,0.200002,44212,3,8
443,2,819,0.200001,46556,3,8
443,3,819,0.200002,44645,3,8
443,4,819,0.200001,42173,3,8
443,5,819,0.200004,42995,3,8
443,6,819,0.200002,42097,3,8
443,7,819,0.200008,32412,3,8
443,8,819,0.200003,41754,3,8
443,9,819,0.200002,44131,3,8
443,10,819,0.200005,44548,3,8
444,1,526,0.200003,43412,3,8
444,2,526,0.200023,37924,3,8
444,3,526,0.200005,38286,3,8
444,4,526,0.200002,39912,3,8
444,5,526,0.200003,40460,3,8
444,6,526,0.200004,38834,3,8
444,7,526,0.200001,42276,3,8
444,8,526,0.200001,43511,3,8
444,9,526,0.200005,44104,3,8
444,10,526,0.200002,42799,3,8
445,1,512,0.200171,41102,3,8
445,2,512,0.200001,40529,3,8
445,3,512,0.200002,41638,3,8
445,4,512,0.200002,44535,3,8
445,5,512,0.200011,47003,3,8
445,6,512,0.200004,45300,3,8
445,7,512,0.200004,41513,3,8
445,8,512,0.200001,43221,3,8
445,9,512,0.200009,39734,3,8
445,10,512,0.200236,43655,3,8
446,1,388,0.200002,37733,3,8
446,2,388,0.200003,41114,3,8
446,3,388,0.200003,48919,3,8
446,4,388,0.200007,39607,3,8
446,5,388,0.200004,45565,3,8
446,6,388,0.200003,45572,3,8
446,7,388,0.200004,37806,3,8
446,8,388,0.200005,45233,3,8
446,9,388,0.200004,37158,3,8
446,10,388,0.200001,45498,3,8
447,1,609,0.200005,40684,3,8
447,2,609,0.200001,43554,3,8
447,3,609,0.200002,45069,3,8
447,4,609,0.200004,42243,3,8
447,5,609,0.200004,44778,3,8
447,6,609,0.200006,41793,3,8
447,7,609,0.200005,41356,3,8
447,8,609,0.200003,44233,3,8
447,9,609,0.200012,37861,3,8
447,10,609,0.200027,36506,3,8
448,1,577,0.200009,45052,3,8
448,2,577,0.20008,37496,3,8
448,3,577,0.200002,44835,3,8
448,4,577,0.200003,49254,3,8
448,5,577,0.200079,49026,3,8
448,6,577,0.200005,50336,3,8
448,7,577,0.200002,48961,3,8
448,8,577,0.200003,48808,3,8
448,9,577,0.200004,48115,3,8
448,10,577,0.200001,47622,3,8
449,1,365,0.200004,39578,3,8
449,2,365,0.200004,42183,3,8
449,3,365,0.200004,48362,3,8
449,4,365,0.200025,39581,3,8
449,5,365,0.200002,41291,3,8
449,6,365,0.200003,36558,3,8
449,7,365,0.200002,39502,3,8
449,8,365,0.200004,48476,3,8
449,9,365,0.200002,47852,3,8
449,10,365,0.200004,48760,3,8
450,1,446,0.200004,46777,3,8
450,2,446,0.200004,45442,3,8
450,3,446,0.200056,48067,3,8
450,4,446,0.200002,43318,3,8
450,5,446,0.200006,39221,3,8
450,6,446,0.200005,37749,3,8
450,7,446,0.200002,37042,3,8
450,8,446,0.200001,37690,3,8
450,9,446,0.200003,37413,3,8
450,10,446,0.200001,40948,3,8
451,1,592,0.200003,45278,3,8
451,2,592,0.200004,39221,3,8
451,3,592,0.200001,40668,3,8
451,4,592,0.200003,39342,3,8
451,5,592,0.200003,44705,3,8
451,6,592,0.200004,30864,3,8
451,7,592,0.200003,43441,3,8
451,8,592,0.200004,42021,3,8
451,9,592,0.200002,42906,3,8
451,10,592,0.200003,41298,3,8
452,1,847,0.200003,43692,3,8
452,2,847,0.200004,49926,3,8
452,3,847,0.200003,45717,3,8
452,4,847,0.200003,44248,3,8
452,5,847,0.200031,48251,3,8
452,6,847,0.200002,41408,3,8
452,7,847,0.200006,42010,3,8
452,8,847,0.200004,33613,3,8
452,9,847,0.200002,43061,3,8
452,10,847,0.200001,46494,3,8
453,1,1274,0.200001,30468,3,8
453,2,1274,0.200002,37870,3,8
453,3,1274,0.200001,41438,3,8
453,4,1274,0.200002,45212,3,8
453,5,1274,0.200002,35271,3,8
453,6,1274,0.200002,39670,3,8
453,7,1274,0.200004,43898,3,8
453,8,1274,0.200002,34429,3,8
453,9,1274,0.200003,42106,3,8
453,10,1274,0.200004,47384,3,8
454,1,506,0.200005,41863,3,8
454,2,506,0.200002,48311,3,8
454,3,506,0.200008,46170,3,8
454,4,506,0.200003,41865,3,8
454,5,506,0.200004,48672,3,8
454,6,506,0.200004,44737,3,8
454,7,506,0.200004,47270,3,8
454,8,506,0.200001,45495,3,8
454,9,506,0.200004,44091,3,8
454,10,506,0.200006,46720,3,8
455,1,861,0.200005,40367,3,8
455,2,861,0.200005,45953,3,8
455,3,861,0.200001,51060,3,8
455,4,861,0.200003,50163,3,8
455,5,861,0.200004,40641,3,8
455,6,861,0.200006,50471,3,8
455,7,861,0.2,47486,3,8
455,8,861,0.200004,44388,3,8
455,9,861,0.200002,43196,3,8
455,10,861,0.200002,44421,3,8
456,1,1063,0.200005,38936,3,8
456,2,1063,0.200002,41117,3,8
456,3,1063,0.200003,42680,3,8
456,4,1063,0.200003,45406,3,8
456,5,1063,0.200001,40305,3,8
456,6,1063,0.200007,37941,3,8
456,7,1063,0.200007,44394,3,8
456,8,1063,0.200003,42725,3,8
456,9,1063,0.200002,44833,3,8
456,10,1063,0.200001,44184,3,8
457,1,577,0.200031,45434,3,8
457,2,577,0.200001,44408,3,8
457,3,577,0.200002,45422,3,8
457,4,577,0.200003,46441,3,8
457,5,577,0.200003,38145,3,8
457,6,577,0.200004,37832,3,8
457,7,577,0.200003,48074,3,8
457,8,577,0.200013,36595,3,8
457,9,577,0.200003,44958,3,8
457,10,577,0.200001,37798,3,8
458,1,838,0.200001,40959,3,8
458,2,838,0.200006,46261,3,8
458,3,838,0.200002,44053,3,8
458,4,838,0.200003,47179,3,8
458,5,838,0.200216,41348,3,8
458,6,838,0.200064,34958,3,8
458,7,838,0.200003,44678,3,8
458,8,838,0.200002,44122,3,8
458,9,838,0.200001,51993,3,8
458,10,838,0.2,40637,3,8
459,1,1164,0.200007,40875,3,8
459,2,1164,0.2,47134,3,8
459,3,1164,0.200003,43166,3,8
459,4,1164,0.20001,44873,3,8
459,5,1164,0.200004,39977,3,8
459,6,1164,0.200004,45041,3,8
459,7,1164,0.200003,46269,3,8
459,8,1164,0.200001,42430,3,8
459,9,1164,0.200003,44569,3,8
459,10,1164,0.200002,39061,3,8
460,1,1367,0.200002,50552,3,8
460,2,1367,0.200001,51231,3,8
460,3,1367,0.200001,41148,3,8
460,4,1367,0.200014,45733,3,8
460,5,1367,0.200002,38934,3,8
460,6,1367,0.2,51840,3,8
460,7,1367,0.200002,50187,3,8
460,8,1367,0.200002,46509,3,8
460,9,1367,0.200003,48894,3,8
460,10,1367,0.200002,45351,3,8
461,1,614,0.200001,40275,3,8
461,2,614,0.200006,45087,3,8
461,3,614,0.200002,45412,3,8
461,4,614,0.200003,43646,3,8
461,5,614,0.200004,43550,3,8
461,6,614,0.200045,47284,3,8
461,7,614,0.200006,45587,3,8
461,8,614,0.200003,47410,3,8
461,9,614,0.200003,42319,3,8
461,10,614,0.200002,38313,3,8
462,1,650,0.200007,40761,3,8
462,2,650,0.200002,44579,3,8
462,3,650,0.200001,46738,3,8
462,4,650,0.200003,47434,3,8
462,5,650,0.200005,39552,3,8
462,6,650,0.200001,41612,3,8
462,7,650,0.200002,49443,3,8
462,8,650,0.2,46611,3,8
462,9,650,0.200003,41059,3,8
462,10,650,0.200004,39625,3,8
463,1,686,0.200002,44319,3,8
463,2,686,0.200001,45087,3,8
463,3,686,0.200003,39909,3,8
463,4,686,0.200002,41255,3,8
463,5,686,0.200002,35602,3,8
463,6,686,0.200005,43529,3,8
463,7,686,0.200003,42445,3,8
463,8,686,0.200002,35997,3,8
463,9,686,0.201494,43478,3,8
463,10,686,0.200002,38992,3,8
464,1,765,0.200001,48299,3,8
464,2,765,0.200002,46879,3,8
464,3,765,0.200005,40261,3,8
464,4,765,0.200009,44089,3,8
464,5,765,0.2,42501,3,8
464,6,765,0.200001,42395,3,8
464,7,765,0.200002,44334,3,8
464,8,765,0.2,42791,3,8
464,9,765,0.200003,48830,3,8
464,10,765,0.200002,41802,3,8
465,1,558,0.200002,42474,3,8
465,2,558,0.200005,45894,3,8
465,3,558,0.200004,42623,3,8
465,4,558,0.200001,40645,3,8
465,5,558,0.200004,44793,3,8
465,6,558,0.200008,44928,3,8
465,7,558,0.200004,39186,3,8
465,8,558,0.200005,42107,3,8
465,9,558,0.200001,44043,3,8
465,10,558,0.200003,46053,3,8
466,1,784,0.200001,43145,3,8
466,2,784,0.200002,41324,3,8
466,3,784,0.200005,45090,3,8
466,4,784,0.200003,46971,3,8
466,5,784,0.200004,44748,3,8
466,6,784,0.200008,43364,3,8
466,7,784,0.200002,44707,3,8
466,8,784,0.200001,41174,3,8
466,9,784,0.200002,46674,3,8
466,10,784,0.200001,42384,3,8
467,1,495,0.200004,46095,3,8
467,2,495,0.200003,48367,3,8
467,3,495,0.200004,48363,3,8
467,4,495,0.200002,48986,3,8
467,5,495,0.200001,42220,3,8
467,6,495,0.200002,46501,3,8
467,7,495,0.200002,44343,3,8
467,8,495,0.200003,41174,3,8
467,9,495,0.200003,45703,3,8
467,10,495,0.200002,44187,3,8
468,1,826,0.200003,43710,3,8
468,2,826,0.200002,46467,3,8
468,3,826,0.200004,42580,3,8
468,4,826,0.200004,40956,3,8
468,5,826,0.200002,36084,3,8
468,6,826,0.200005,44880,3,8
468,7,826,0.200004,42346,3,8
468,8,826,0.200004,45945,3,8
468,9,826,0.200003,42995,3,8
468,10,826,0.200004,42996,3,8
469,1,545,0.200035,41464,3,8
469,2,545,0.200004,43640,3,8
469,3,545,0.200001,40731,3,8
469,4,545,0.200004,38471,3,8
469,5,545,0.200002,40276,3,8
469,6,545,0.200003,39108,3,8
469,7,545,0.200127,38252,3,8
469,8,545,0.200005,44867,3,8
469,9,545,0.200004,40750,3,8
469,10,545,0.200005,45232,3,8
470,1,446,0.200005,45257,3,8
470,2,446,0.200002,40881,3,8
470,3,446,0.200002,40557,3,8
470,4,446,0.200004,43482,3,8
470,5,446,0.200004,40928,3,8
470,6,446,0.200008,42797,3,8
470,7,446,0.200005,42393,3,8
470,8,446,0.200002,42747,3,8
470,9,446,0.200003,40996,3,8
470,10,446,0.200002,48715,3,8
471,1,678,0.200002,45075,3,8
471,2,678,0.200001,44166,3,8
471,3,678,0.200004,45487,3,8
471,4,678,0.200003,44479,3,8
471,5,678,0.200002,44614,3,8
471,6,678,0.200002,44897,3,8
471,7,678,0.200078,38972,3,8
471,8,678,0.200003,46217,3,8
471,9,678,0.200003,45543,3,8
471,10,678,0.200004,45844,3,8
472,1,782,0.200001,47410,3,8
472,2,782,0.200003,46990,3,8
472,3,782,0.200004,46781,3,8
472,4,782,0.200001,47289,3,8
472,5,782,0.200002,46282,3,8
472,6,782,0.200005,46468,3,8
472,7,782,0.200001,46422,3,8
472,8,782,0.200004,46966,3,8
472,9,782,0.200002,47582,3,8
472,10,782,0.200002,46844,3,8
473,1,415,0.200002,48639,3,8
473,2,415,0.200002,47586,3,8
473,3,415,0.200005,48896,3,8
473,4,415,0.200006,49107,3,8
473,5,415,0.200004,47938,3,8
473,6,415,0.200003,48971,3,8
473,7,415,0.200003,48087,3,8
473,8,415,0.200003,46981,3,8
473,9,415,0.200003,49058,3,8
473,10,415,0.200003,47781,3,8
474,1,645,0.200002,47653,3,8
474,2,645,0.200001,47931,3,8
474,3,645,0.200005,48569,3,8
474,4,645,0.200001,48482,3,8
474,5,645,0.200003,47036,3,8
474,6,645,0.200003,48008,3,8
474,7,645,0.2,42743,3,8
474,8,645,0.200002,33956,3,8
474,9,645,0.200001,39458,3,8
474,10,645,0.200001,45489,3,8
475,1,715,0.200001,46002,3,8
475,2,715,0.200002,47803,3,8
475,3,715,0.200002,47124,3,8
475,4,715,0.200003,49430,3,8
475,5,715,0.200005,48867,3,8
475,6,715,0.200001,49293,3,8
475,7,715,0.200003,48568,3,8
475,8,715,0.200002,39711,3,8
475,9,715,0.200014,43007,3,8
475,10,715,0.200004,41422,3,8
476,1,839,0.200004,42287,3,8
476,2,839,0.200001,41327,3,8
476,3,839,0.200004,44550,3,8
476,4,839,0.200002,40922,3,8
476,5,839,0.200005,45242,3,8
476,6,839,0.200001,42013,3,8
476,7,839,0.2,42183,3,8
476,8,839,0.20001,40790,3,8
476,9,839,0.200002,41488,3,8
476,10,839,0.200004,43127,3,8
477,1,409,0.200004,36329,3,8
477,2,409,0.200001,34729,3,8
477,3,409,0.200002,49006,3,8
477,4,409,0.200001,50081,3,8
477,5,409,0.200003,47545,3,8
477,6,409,0.200002,37578,3,8
477,7,409,0.200001,41966,3,8
477,8,409,0.200003,42687,3,8
477,9,409,0.200002,41439,3,8
477,10,409,0.200003,48724,3,8
478,1,698,0.200003,49713,3,8
478,2,698,0.200001,48742,3,8
478,3,698,0.200002,45499,3,8
478,4,698,0.200001,47025,3,8
478,5,698,0.200004,47041,3,8
478,6,698,0.200012,41988,3,8
478,7,698,0.200001,41043,3,8
478,8,698,0.200202,40366,3,8
478,9,698,0.200001,47866,3,8
478,10,698,0.200004,46750,3,8
479,1,465,0.200004,46574,3,8
479,2,465,0.200102,47792,3,8
479,3,465,0.200012,44420,3,8
479,4,465,0.200009,34371,3,8
479,5,465,0.200001,47417,3,8
479,6,465,0.200002,48111,3,8
479,7,465,0.200002,48972,3,8
479,8,465,0.200004,48886,3,8
479,9,465,0.200001,49149,3,8
479,10,465,0.200001,48787,3,8
480,1,457,0.200002,47564,3,8
480,2,457,0.200004,45952,3,8
480,3,457,0.200003,44068,3,8
480,4,457,0.200005,42439,3,8
480,5,457,0.200006,49143,3,8
480,6,457,0.200003,39359,3,8
480,7,457,0.200005,45288,3,8
480,8,457,0.200002,40569,3,8
480,9,457,0.200002,49587,3,8
480,10,457,0.200004,46885,3,8
481,1,407,0.200001,41766,3,10
481,2,407,0.200005,44904,3,10
481,3,407,0.200018,38677,3,10
481,4,407,0.200002,37266,3,10
481,5,407,0.200002,39300,3,10
481,6,407,0.200006,37780,3,10
481,7,407,0.200004,45721,3,10
481,8,407,0.200004,42439,3,10
481,9,407,0.200004,48147,3,10
481,10,407,0.200004,45646,3,10
482,1,349,0.200003,42179,3,10
482,2,349,0.200005,46097,3,10
482,3,349,0.200004,42718,3,10
482,4,349,0.200004,44027,3,10
482,5,349,0.200032,44933,3,10
482,6,349,0.200003,40572,3,10
482,7,349,0.200002,44195,3,10
482,8,349,0.200003,39073,3,10
482,9,349,0.200003,36008,3,10
482,10,349,0.200004,36944,3,10
483,1,316,0.200002,44647,3,10
483,2,316,0.200005,42228,3,10
483,3,316,0.200003,47024,3,10
483,4,316,0.200004,35982,3,10
483,5,316,0.200001,48335,3,10
483,6,316,0.200002,43459,3,10
483,7,316,0.200004,47257,3,10
483,8,316,0.20001,44017,3,10
483,9,316,0.200003,44585,3,10
483,10,316,0.200004,42679,3,10
484,1,188,0.200002,43301,3,10
484,2,188,0.200004,44100,3,10
484,3,188,0.200004,41482,3,10
484,4,188,0.200004,44848,3,10
484,5,188,0.200002,43215,3,10
484,6,188,0.200007,46828,3,10
484,7,188,0.200003,45075,3,10
484,8,188,0.200004,38341,3,10
484,9,188,0.200002,47990,3,10
484,10,188,0.200003,44748,3,10
485,1,178,0.200003,35585,3,10
485,2,178,0.200007,37400,3,10
485,3,178,0.200003,41606,3,10
485,4,178,0.200004,43589,3,10
485,5,178,0.200003,39575,3,10
485,6,178,0.200004,42159,3,10
485,7,178,0.200002,43046,3,10
485,8,178,0.200004,43061,3,10
485,9,178,0.200003,43752,3,10
485,10,178,0.200004,42304,3,10
486,1,197,0.200005,38948,3,10
486,2,197,0.200003,42296,3,10
486,3,197,0.200002,45534,3,10
486,4,197,0.200003,46652,3,10
486,5,197,0.200004,40980,3,10
486,6,197,0.200001,42043,3,10
486,7,197,0.200003,38622,3,10
486,8,197,0.200002,42480,3,10
486,9,197,0.200004,47298,3,10
486,10,197,0.200003,48210,3,10
487,1,159,0.200001,49968,3,10
487,2,159,0.200003,44659,3,10
487,3,159,0.200003,44009,3,10
487,4,159,0.200001,45457,3,10
487,5,159,0.200002,44590,3,10
487,6,159,0.200002,50056,3,10
487,7,159,0.200002,45697,3,10
487,8,159,0.200001,46604,3,10
487,9,159,0.200003,48225,3,10
487,10,159,0.200002,40058,3,10
488,1,245,0.200003,44193,3,10
488,2,245,0.200003,43059,3,10
488,3,245,0.200004,46463,3,10
488,4,245,0.200004,45163,3,10
488,5,245,0.200001,48906,3,10
488,6,245,0.200001,44436,3,10
488,7,245,0.200002,44358,3,10
488,8,245,0.200003,46030,3,10
488,9,245,0.200001,44462,3,10
488,10,245,0.200004,38062,3,10
489,1,421,0.200002,46790,3,10
489,2,421,0.200002,47472,3,10
489,3,421,0.200001,45791,3,10
489,4,421,0.200002,41282,3,10
489,5,421,0.200003,45060,3,10
489,6,421,0.200007,40418,3,10
489,7,421,0.200003,46888,3,10
489,8,421,0.200006,42998,3,10
489,9,421,0.200001,47592,3,10
489,10,421,0.200001,47794,3,10
490,1,332,0.200003,39460,3,10
490,2,332,0.200004,43067,3,10
490,3,332,0.200002,42027,3,10
490,4,332,0.200002,43398,3,10
490,5,332,0.200005,41539,3,10
490,6,332,0.200003,44667,3,10
490,7,332,0.200003,41851,3,10
490,8,332,0.200006,42745,3,10
490,9,332,0.200001,42110,3,10
490,10,332,0.2,42700,3,10
491,1,245,0.200002,48239,3,10
491,2,245,0.200002,42298,3,10
491,3,245,0.200003,44094,3,10
491,4,245,0.200004,50940,3,10
491,5,245,0.200004,46178,3,10
491,6,245,0.200002,45774,3,10
491,7,245,0.200014,44501,3,10
491,8,245,0.200008,43288,3,10
491,9,245,0.200004,48638,3,10
491,10,245,0.200017,39297,3,10
492,1,144,0.200001,41013,3,10
492,2,144,0.200003,43291,3,10
492,3,144,0.200003,44440,3,10
492,4,144,0.200015,42282,3,10
492,5,144,0.200009,44971,3,10
492,6,144,0.200004,45426,3,10
492,7,144,0.200003,45724,3,10
492,8,144,0.200006,46694,3,10
492,9,144,0.200002,47303,3,10
492,10,144,0.200002,41515,3,10
493,1,180,0.200004,42227,3,10
493,2,180,0.200002,41691,3,10
493,3,180,0.200003,41255,3,10
493,4,180,0.200005,47984,3,10
493,5,180,0.200004,47550,3,10
493,6,180,0.200002,48588,3,10
493,7,180,0.200002,42088,3,10
493,8,180,0.200013,44730,3,10
493,9,180,0.200001,41165,3,10
493,10,180,0.200138,44722,3,10
494,1,180,0.200004,34371,3,10
494,2,180,0.200004,38540,3,10
494,3,180,0.200006,43741,3,10
494,4,180,0.200004,41479,3,10
494,5,180,0.200003,44796,3,10
494,6,180,0.200003,35644,3,10
494,7,180,0.200024,40238,3,10
494,8,180,0.200002,45636,3,10
494,9,180,0.200283,39051,3,10
494,10,180,0.200002,47433,3,10
495,1,299,0.200002,43095,3,10
495,2,299,0.200002,38327,3,10
495,3,299,0.200005,42038,3,10
495,4,299,0.200005,40088,3,10
495,5,299,0.200005,39881,3,10
495,6,299,0.200002,42886,3,10
495,7,299,0.200004,36330,3,10
495,8,299,0.200005,35135,3,10
495,9,299,0.2,42248,3,10
495,10,299,0.20006,40721,3,10
496,1,186,0.200003,40558,3,10
496,2,186,0.200009,43715,3,10
496,3,186,0.200005,43812,3,10
496,4,186,0.200002,43117,3,10
496,5,186,0.200002,41983,3,10
496,6,186,0.200002,43222,3,10
496,7,186,0.200006,40735,3,10
496,8,186,0.200009,43228,3,10
496,9,186,0.200005,36203,3,10
496,10,186,0.200002,41097,3,10
497,1,295,0.2,42894,3,10
497,2,295,0.200005,42088,3,10
497,3,295,0.200002,42080,3,10
497,4,295,0.2,43218,3,10
497,5,295,0.200003,37086,3,10
497,6,295,0.200002,39125,3,10
497,7,295,0.20001,39032,3,10
497,8,295,0.200001,43276,3,10
497,9,295,0.200013,39576,3,10
497,10,295,0.200001,44421,3,10
498,1,172,0.200004,46389,3,10
498,2,172,0.200001,45370,3,10
498,3,172,0.200005,40142,3,10
498,4,172,0.200006,38043,3,10
498,5,172,0.200003,46017,3,10
498,6,172,0.200002,43737,3,10
498,7,172,0.200004,37268,3,10
498,8,172,0.200004,44348,3,10
498,9,172,0.200021,39425,3,10
498,10,172,0.200003,45815,3,10
499,1,184,0.200003,39430,3,10
499,2,184,0.200009,37402,3,10
499,3,184,0.200007,36016,3,10
499,4,184,0.2,34028,3,10
499,5,184,0.200001,42343,3,10
499,6,184,0.200003,37024,3,10
499,7,184,0.200002,37269,3,10
499,8,184,0.200004,42377,3,10
499,9,184,0.20003,40613,3,10
499,10,184,0.200001,43462,3,10
500,1,189,0.200004,39898,3,10
500,2,189,0.200003,40481,3,10
500,3,189,0.200002,40891,3,10
500,4,189,0.200002,38673,3,10
500,5,189,0.200004,44852,3,10
500,6,189,0.200002,40216,3,10
500,7,189,0.200006,51467,3,10
500,8,189,0.200003,48879,3,10
500,9,189,0.200023,46572,3,10
500,10,189,0.200003,42140,3,10
501,1,172,0.200005,42388,3,10
501,2,172,0.200004,39221,3,10
501,3,172,0.200002,40965,3,10
501,4,172,0.200003,42089,3,10
501,5,172,0.200006,39834,3,10
501,6,172,0.200002,35195,3,10
501,7,172,0.200001,42295,3,10
501,8,172,0.200008,39317,3,10
501,9,172,0.200045,40117,3,10
501,10,172,0.200002,40709,3,10
502,1,199,0.200002,35288,3,10
502,2,199,0.200003,48065,3,10
502,3,199,0.200221,44828,3,10
502,4,199,0.200001,45924,3,10
502,5,199,0.20001,47035,3,10
502,6,199,0.200004,36916,3,10
502,7,199,0.200005,47475,3,10
502,8,199,0.200004,45063,3,10
502,9,199,0.200003,43408,3,10
502,10,199,0.200005,44452,3,10
503,1,216,0.200004,36009,3,10
503,2,216,0.200003,39981,3,10
503,3,216,0.200132,37039,3,10
503,4,216,0.20001,37969,3,10
503,5,216,0.200001,40047,3,10
503,6,216,0.200004,33570,3,10
503,7,216,0.200003,41362,3,10
503,8,216,0.200005,41355,3,10
503,9,216,0.200001,38467,3,10
503,10,216,0.200005,40819,3,10
504,1,129,0.200003,46617,3,10
504,2,129,0.200002,40228,3,10
504,3,129,0.200004,45591,3,10
504,4,129,0.200006,47105,3,10
504,5,129,0.200003,47048,3,10
504,6,129,0.2,46320,3,10
504,7,129,0.200005,45796,3,10
504,8,129,0.200004,46223,3,10
504,9,129,0.200002,45579,3,10
504,10,129,0.200001,45970,3,10
505,1,142,0.200005,44565,3,10
505,2,142,0.200005,43996,3,10
505,3,142,0.200001,44890,3,10
505,4,142,0.200002,44705,3,10
505,5,142,0.200002,45332,3,10
505,6,142,0.200004,44832,3,10
505,7,142,0.200004,44666,3,10
505,8,142,0.200004,44755,3,10
505,9,142,0.200004,44481,3,10
505,10,142,0.200004,44830,3,10
506,1,120,0.200002,45037,3,10
506,2,120,0.200002,44459,3,10
506,3,120,0.200002,44668,3,10
506,4,120,0.200001,44763,3,10
506,5,120,0.200001,45135,3,10
506,6,120,0.200004,44663,3,10
506,7,120,0.200002,44472,3,10
506,8,120,0.200003,45232,3,10
506,9,120,0.200002,44538,3,10
506,10,120,0.200001,44982,3,10
507,1,220,0.200003,50735,3,10
507,2,220,0.200003,51418,3,10
507,3,220,0.200002,45157,3,10
507,4,220,0.2,37823,3,10
507,5,220,0.200003,39994,3,10
507,6,220,0.200002,30334,3,10
507,7,220,0.200001,45102,3,10
507,8,220,0.200004,46400,3,10
507,9,220,0.200004,37353,3,10
507,10,220,0.200004,36724,3,10
508,1,153,0.200003,42752,3,10
508,2,153,0.200003,43011,3,10
508,3,153,0.200004,45578,3,10
508,4,153,0.200002,41569,3,10
508,5,153,0.200003,40296,3,10
508,6,153,0.200003,39155,3,10
508,7,153,0.2,41839,3,10
508,8,153,0.200005,40281,3,10
508,9,153,0.200002,40917,3,10
508,10,153,0.200001,39771,3,10
509,1,242,0.200004,42196,3,10
509,2,242,0.200008,48897,3,10
509,3,242,0.200002,48740,3,10
509,4,242,0.200003,48581,3,10
509,5,242,0.200003,48402,3,10
509,6,242,0.200004,50817,3,10
509,7,242,0.200003,47183,3,10
509,8,242,0.200002,42375,3,10
509,9,242,0.200001,46458,3,10
509,10,242,0.200002,39539,3,10
510,1,212,0.200001,40314,3,10
510,2,212,0.200011,44005,3,10
510,3,212,0.200002,42003,3,10
510,4,212,0.200002,44362,3,10
510,5,212,0.200004,41041,3,10
510,6,212,0.200004,41938,3,10
510,7,212,0.200004,42234,3,10
510,8,212,0.200001,42623,3,10
510,9,212,0.200008,45020,3,10
510,10,212,0.200005,46560,3,10
511,1,245,0.200006,41940,3,10
511,2,245,0.200004,38226,3,10
511,3,245,0.200001,36921,3,10
511,4,245,0.200007,35058,3,10
511,5,245,0.200005,38439,3,10
511,6,245,0.200002,42460,3,10
511,7,245,0.200001,45204,3,10
511,8,245,0.200002,41376,3,10
511,9,245,0.200015,42592,3,10
511,10,245,0.200002,37785,3,10
512,1,387,0.200002,47381,3,10
512,2,387,0.200001,44271,3,10
512,3,387,0.200002,41196,3,10
512,4,387,0.200003,46745,3,10
512,5,387,0.200005,41233,3,10
512,6,387,0.200004,45536,3,10
512,7,387,0.200001,47682,3,10
512,8,387,0.200002,38355,3,10
512,9,387,0.2,42111,3,10
512,10,387,0.200013,44674,3,10
513,1,429,0.200002,45720,3,10
513,2,429,0.200004,43428,3,10
513,3,429,0.200002,39222,3,10
513,4,429,0.200001,44915,3,10
513,5,429,0.200004,41600,3,10
513,6,429,0.200001,43122,3,10
513,7,429,0.200008,39853,3,10
513,8,429,0.200002,46373,3,10
513,9,429,0.200008,42289,3,10
513,10,429,0.200005,42825,3,10
514,1,404,0.200004,42758,3,10
514,2,404,0.200004,40265,3,10
514,3,404,0.200003,42855,3,10
514,4,404,0.200008,40773,3,10
514,5,404,0.200006,38703,3,10
514,6,404,0.200003,41449,3,10
514,7,404,0.200009,43759,3,10
514,8,404,0.200003,38123,3,10
514,9,404,0.200003,46035,3,10
514,10,404,0.200003,39862,3,10
515,1,194,0.200003,38138,3,10
515,2,194,0.200002,42808,3,10
515,3,194,0.200002,39035,3,10
515,4,194,0.200098,45371,3,10
515,5,194,0.200012,36607,3,10
515,6,194,0.200001,40748,3,10
515,7,194,0.200008,41921,3,10
515,8,194,0.200003,42112,3,10
515,9,194,0.200002,39885,3,10
515,10,194,0.200002,43141,3,10
516,1,420,0.200004,42436,3,10
516,2,420,0.200005,41682,3,10
516,3,420,0.200001,43271,3,10
516,4,420,0.200002,43975,3,10
516,5,420,0.200003,34028,3,10
516,6,420,0.200026,43892,3,10
516,7,420,0.200006,39536,3,10
516,8,420,0.200002,41605,3,10
516,9,420,0.200006,40093,3,10
516,10,420,0.200002,42634,3,10
517,1,290,0.200003,45451,3,10
517,2,290,0.200006,42587,3,10
